eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,province_year_fe,firm_new_share_total,es_p4,4,-.010971855,.01426169,-.76932365,.44236389,,1.414169306508676,.23889978,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_m4,-4,-.0058436152,.013894935,-.4205572,.67440808,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_m3,-3,-.01536296,.015834317,-.97023201,.33278653,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_m2,-2,-.018011186,.011669856,-1.5433942,.12388929,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_0,0,-.0077975197,.01291558,-.60372978,.5465228,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_p1,1,-.0083729727,.014150434,-.59171134,.55453175,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_p2,2,-.0073754909,.013942109,-.52900827,.59722799,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_p3,3,-.0093715042,.015461562,-.60611624,.54493934,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,provyr_baseyr_fe,firm_new_share_total,es_p4,4,-.016420009,.015326746,-1.0713304,.28496364,,.8248112563827918,.48113617,4391,275,66,.2244832118890645
scope_ge_2,province_year_fe,firm_new_share_firm,es_m4,-4,-.04451061,.02146625,-2.0735159,.0390586,**,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_m3,-3,-.047189485,.026171787,-1.803067,.072476275,*,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_m2,-2,-.038421255,.018686056,-2.0561457,.040715635,**,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_0,0,-.013393199,.018522535,-.72307593,.47025001,,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_p1,1,.014595168,.019951072,.73154807,.46506965,,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_p2,2,.014794472,.017999485,.82193863,.41182649,,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_p3,3,.00047706385,.017667321,.027002612,.9784773,,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,province_year_fe,firm_new_share_firm,es_p4,4,.01034373,.017326986,.59697229,.55101883,,1.948811053262977,.12199714,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_m4,-4,-.0034004517,.021369467,-.15912665,.87368631,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
scope_ge_2,provyr_baseyr_fe,firm_new_share_firm,es_m3,-3,-.026498945,.027340356,-.96922457,.33328789,,.8576398187071316,.46355635,4391,275,66,.4281404570207997
