eventdef,spec,outcome,event,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
stock_ge_3,province_year_fe,top10_share,es_p4,.0264309618597749,.013759132,1.920976,.055904783,*,.3129928429623058,.81598485,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_m4,.0041971675003871,.011376582,.36893043,.71250081,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_m3,.0055199403050972,.013606085,.40569645,.68532264,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_m2,-.0075349863150709,.015123663,-.49822497,.61877608,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_0,.0031039874216402,.016244816,.19107556,.84862596,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_p1,-.0004378643079122,.017425209,-.025128208,.97997332,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_p2,.0036776795893644,.015218559,.24165756,.80924934,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_p3,.0107723273623145,.013398612,.80398834,.42218953,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,provyr_baseyr_fe,top10_share,es_p4,.0130022400268009,.012687285,1.0248245,.30646512,,.494685611810336,.6862964,3895,244,73,.4655055636017031
stock_ge_3,province_year_fe,base_top_share,es_m4,.0081534436469606,.012140525,.67158908,.50248331,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_m3,.0114225806274014,.013874735,.82326478,.41116464,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_m2,.0003557901763627,.012011669,.029620379,.97639412,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_0,.0174417371109935,.012205625,1.4289917,.15429081,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_p1,.0194773504226615,.011827925,1.6467259,.100907,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_p2,.0098381918766265,.011253413,.87424076,.38285035,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
stock_ge_3,province_year_fe,base_top_share,es_p3,.0116168284271927,.0094631081,1.2275913,.2207883,,.5275890286558352,.66373432,3895,244,73,.1871346854620228
