family,outcome_type,sample,spec,outcome,coef,se,stat,p,sig,N,N_city,mean_y,converged
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv2_applicant_rate,-.00805025045268,.0071831238,-1.1207172,.26336178,,3501,283,.24754548,1
sustained_entry,share_rate_ols,min50,city_year,surv3_applicant_rate,.00726938492096,.0045068385,1.6129677,.10785823,,3300,286,.29412061,1
sustained_entry,share_rate_ols,min50,provyr_base,surv3_applicant_rate,-.0077961254872639,.0081583839,-.95559675,.34009737,,3221,282,.29412061,1
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv3_applicant_rate,-.0091538955911393,.0088405898,-1.0354395,.30135399,,3221,282,.29412061,1
sustained_entry,share_rate_ols,min50,city_year,surv2_entry_pat_share_new,.0014043209892368,.0069500487,.20205916,.8400141,,3585,287,.3267934,1
sustained_entry,share_rate_ols,min50,provyr_base,surv2_entry_pat_share_new,-.0149170534992718,.0083547262,-1.785463,.07526084,*,3501,283,.3267934,1
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv2_entry_pat_share_new,-.0180015992645246,.009225362,-1.9513164,.0520094,*,3501,283,.3267934,1
sustained_entry,share_rate_ols,min50,city_year,surv3_entry_pat_share_new,.0006424116821737,.0075209327,.085416496,.93199027,,3300,286,.3734411,1
sustained_entry,share_rate_ols,min50,provyr_base,surv3_entry_pat_share_new,-.0184858322129715,.0099832704,-1.851681,.06512057,*,3221,282,.3734411,1
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv3_entry_pat_share_new,-.020459968806032,.010384415,-1.9702572,.049790557,**,3221,282,.3734411,1
sustained_entry,share_rate_ols,min50,city_year,surv2_entry_pat_share_total,.01006294780377,.0039727613,2.5329859,.011844182,**,3585,287,.13698111,1
sustained_entry,share_rate_ols,min50,provyr_base,surv2_entry_pat_share_total,.0018955674232285,.0053380984,.35510164,.72277892,,3501,283,.13698111,1
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv2_entry_pat_share_total,-.0000211299648784,.0057190168,-.0036946847,.9970547,,3501,283,.13698111,1
sustained_entry,share_rate_ols,min50,city_year,surv3_entry_pat_share_total,.0112746349784802,.004452683,2.532099,.0118754,**,3300,286,.15913726,1
sustained_entry,share_rate_ols,min50,provyr_base,surv3_entry_pat_share_total,.0024035295031941,.0058156052,.41328967,.67970961,,3221,282,.15913726,1
sustained_entry,share_rate_ols,min50,provyr_base_policy,surv3_entry_pat_share_total,.0006531351640494,.0059499284,.10977194,.91266859,,3221,282,.15913726,1
top_mobility,share_rate_ols,min50,city_year,top10_turnover_prev_share,.0203294068517779,.010418269,1.9513229,.051991351,*,3977,288,.57315862,1
top_mobility,share_rate_ols,min50,provyr_base,top10_turnover_prev_share,.0141343540408835,.012487397,1.1318896,.25863904,,3895,284,.57315862,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_turnover_prev_share,.016571266272667,.013710964,1.2086142,.22781996,,3895,284,.57315862,1
top_mobility,share_rate_ols,min50,city_year,top20_turnover_prev_share,-.0044344509098755,.0086139785,-.51479709,.60709107,,3977,288,.62176025,1
top_mobility,share_rate_ols,min50,provyr_base,top20_turnover_prev_share,.0039890839913445,.01013757,.39349508,.69425017,,3895,284,.62176025,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_turnover_prev_share,.006178339758725,.010016283,.61682957,.53784305,,3895,284,.62176025,1
top_mobility,share_rate_ols,min50,city_year,top10_turnover_base_share,.0180617208239692,.0075599123,2.3891442,.017533513,**,4156,288,.74977148,1
top_mobility,share_rate_ols,min50,provyr_base,top10_turnover_base_share,.0090308026289579,.0099961506,.90342802,.36706713,,4065,284,.74977148,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_turnover_base_share,.0171342047024769,.010788346,1.5882143,.11335447,,4065,284,.74977148,1
top_mobility,share_rate_ols,min50,city_year,top20_turnover_base_share,.0176065298203855,.0062373769,2.8227458,.0050943266,***,4156,288,.77717793,1
top_mobility,share_rate_ols,min50,provyr_base,top20_turnover_base_share,.0083354716019192,.0082177799,1.0143217,.31129569,,4065,284,.77717793,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_turnover_base_share,.0096573816550018,.008453493,1.1424131,.25424793,,4065,284,.77717793,1
top_mobility,share_rate_ols,min50,city_year,top10_turnover_prev_pat_share,.0524973847003702,.012246351,4.286778,.000024781095,***,3977,288,.41816509,1
top_mobility,share_rate_ols,min50,provyr_base,top10_turnover_prev_pat_share,.0348116327878914,.015334807,2.2701056,.023953183,**,3895,284,.41816509,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_turnover_prev_pat_share,.0337600329280495,.015527883,2.1741557,.030522041,**,3895,284,.41816509,1
top_mobility,share_rate_ols,min50,city_year,top20_turnover_prev_pat_share,.032937963320173,.010918048,3.0168362,.0027831912,***,3977,288,.43794194,1
top_mobility,share_rate_ols,min50,provyr_base,top20_turnover_prev_pat_share,.0273017950564899,.013650808,2.0000131,.046454333,**,3895,284,.43794194,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_turnover_prev_pat_share,.0274421850381428,.013914112,1.9722556,.049553879,**,3895,284,.43794194,1
top_mobility,share_rate_ols,min50,city_year,top10_turnover_base_pat_share,.0035767683779665,.013172599,.27153096,.78617787,,4156,288,.62112039,1
top_mobility,share_rate_ols,min50,provyr_base,top10_turnover_base_pat_share,.0237777695662354,.021378152,1.1122463,.26697621,,4065,284,.62112039,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_turnover_base_pat_share,.0200029133798814,.024161357,.82788867,.40843114,,4065,284,.62112039,1
top_mobility,share_rate_ols,min50,city_year,top20_turnover_base_pat_share,-.0004329388687675,.012172701,-.035566378,.97165287,,4156,288,.62984276,1
top_mobility,share_rate_ols,min50,provyr_base,top20_turnover_base_pat_share,.0189363442361387,.018627247,1.0165938,.31021503,,4065,284,.62984276,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_turnover_base_pat_share,.0143698716921127,.021082168,.68161261,.49604136,,4065,284,.62984276,1
top_mobility,share_rate_ols,min50,city_year,top10_persistence_prev_share,-.0203294068517778,.010418269,-1.9513229,.051991351,*,3977,288,.42684138,1
top_mobility,share_rate_ols,min50,provyr_base,top10_persistence_prev_share,-.0141343540408833,.012487397,-1.1318896,.25863904,,3895,284,.42684138,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_persistence_prev_share,-.0165712662726667,.013710964,-1.2086142,.22781996,,3895,284,.42684138,1
top_mobility,share_rate_ols,min50,city_year,top20_persistence_prev_share,.0044344509098755,.0086139785,.51479709,.60709107,,3977,288,.37823975,1
top_mobility,share_rate_ols,min50,provyr_base,top20_persistence_prev_share,-.0039890839913443,.01013757,-.39349508,.69425017,,3895,284,.37823975,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_persistence_prev_share,-.0061783397587249,.010016283,-.61682957,.53784305,,3895,284,.37823975,1
top_mobility,share_rate_ols,min50,city_year,top10_persistence_base_share,-.0180617208239692,.0075599123,-2.3891442,.017533513,**,4156,288,.25022852,1
top_mobility,share_rate_ols,min50,provyr_base,top10_persistence_base_share,-.0090308026289581,.0099961506,-.90342802,.36706713,,4065,284,.25022852,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top10_persistence_base_share,-.0171342047024771,.010788346,-1.5882143,.11335447,,4065,284,.25022852,1
top_mobility,share_rate_ols,min50,city_year,top20_persistence_base_share,-.0176065298203854,.0062373769,-2.8227458,.0050943266,***,4156,288,.22282206,1
top_mobility,share_rate_ols,min50,provyr_base,top20_persistence_base_share,-.0083354716019196,.0082177799,-1.0143217,.31129569,,4065,284,.22282206,1
top_mobility,share_rate_ols,min50,provyr_base_policy,top20_persistence_base_share,-.0096573816550022,.008453493,-1.1424131,.25424793,,4065,284,.22282206,1
quality_entry,share_rate_ols,min50,city_year,qgrant_share_total,.0282420304756154,.0054751043,5.1582637,4.6552717e-07,***,4155,288,.13388561,1
quality_entry,share_rate_ols,min50,provyr_base,qgrant_share_total,.0090236125668453,.0069301822,1.3020743,.19394974,,4064,284,.13388561,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qgrant_share_total,.0066478065077312,.0071914936,.92439854,.35606638,,4064,284,.13388561,1
quality_entry,share_rate_ols,min50,city_year,qgrant_share_new,.0240881272593228,.010311844,2.3359671,.020181555,**,4155,288,.33479822,1
quality_entry,share_rate_ols,min50,provyr_base,qgrant_share_new,.0007139606956303,.015469642,.046152372,.96322137,,4064,284,.33479822,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qgrant_share_new,.000467308727465,.016673781,.02802656,.97766072,,4064,284,.33479822,1
quality_entry,share_rate_ols,min50,city_year,qgrantyr_share_total,.0126319781000938,.0036510911,3.4597816,.00062270305,***,4156,288,.10281561,1
quality_entry,share_rate_ols,min50,provyr_base,qgrantyr_share_total,.004975954554564,.0045590978,1.091434,.27601027,,4065,284,.10281561,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qgrantyr_share_total,.0042674067260655,.0045126714,.94564974,.34513396,,4065,284,.10281561,1
quality_entry,share_rate_ols,min50,city_year,qgrantyr_share_new,.0192545853678229,.0097282985,1.9792347,.048745062,**,4156,288,.28183907,1
quality_entry,share_rate_ols,min50,provyr_base,qgrantyr_share_new,.0045577528988234,.011950563,.38138396,.70320451,,4065,284,.28183907,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qgrantyr_share_new,.0022958732076637,.011786519,.19478807,.84569865,,4065,284,.28183907,1
quality_entry,share_rate_ols,min50,city_year,qcited_share_total,.0086936509603482,.0021553102,4.033596,.000070715578,***,3970,284,.032199007,1
quality_entry,share_rate_ols,min50,provyr_base,qcited_share_total,.0031999865957885,.0026461594,1.2092948,.22757336,,3873,280,.032199007,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qcited_share_total,.0020148414128551,.0027838047,.72377253,.4698118,,3873,280,.032199007,1
quality_entry,share_rate_ols,min50,city_year,qcited_share_new,-.002462833480389,.0038080311,-.64674723,.51831973,,3970,284,.076339066,1
quality_entry,share_rate_ols,min50,provyr_base,qcited_share_new,-.0018238440129405,.0058049271,-.31418896,.75361234,,3873,280,.076339066,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qcited_share_new,-.0012418214103744,.0064854352,-.19147851,.84828997,,3873,280,.076339066,1
quality_entry,share_rate_ols,min50,city_year,qfcited_share_total,.0280892439905741,.0052071679,5.3943419,1.4398115e-07,***,4144,288,.10693038,1
quality_entry,share_rate_ols,min50,provyr_base,qfcited_share_total,.0104708475388474,.0063028932,1.6612765,.097765312,*,4053,284,.10693038,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qfcited_share_total,.0077721702360889,.0065486808,1.1868299,.23629004,,4053,284,.10693038,1
quality_entry,share_rate_ols,min50,city_year,qfcited_share_new,.0149420666015389,.0091061667,1.6408734,.10191911,,4144,288,.25994945,1
quality_entry,share_rate_ols,min50,provyr_base,qfcited_share_new,.0034146937078244,.013895063,.24574871,.80605489,,4053,284,.25994945,1
quality_entry,share_rate_ols,min50,provyr_base_policy,qfcited_share_new,.0043238933027401,.015125155,.28587434,.7751835,,4053,284,.25994945,1
