block,variant,applicant_sample,spec,outcome,coef,se,stat,p,sig,N,N_city,mean_y,converged
ddd_rescue,no_h04,no_oneshot,ppml_offset_active,field_new_applicants_field,-.065295752548447,.015176961,-4.3022943,.00001690387,***,7694,290,100.68797,1
ddd_rescue,no_h04,no_oneshot,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0676001023956702,.016915167,-3.9964194,.000064307758,***,7694,290,100.68797,1
ddd_rescue,no_h04,no_oneshot,ppml_offset_total,field_new_patents_field,-.0220144935328706,.045972083,-.47886658,.63203353,,7694,290,349.87787,1
ddd_rescue,no_h04,no_oneshot,ppml_offset_total_policy_x_high,field_new_patents_field,.0100403976232694,.060326524,.16643421,.86781526,,7694,290,349.87787,1
ddd_rescue,no_h04,no_oneshot,ppml_offset_active,field_new_patents_field,-.0870970425868597,.051329575,-1.6968199,.089730717,*,7694,290,349.87787,1
ddd_rescue,no_h04,no_oneshot,ppml_offset_active_policy_x_high,field_new_patents_field,-.121979726769041,.055890717,-2.1824684,.029074976,**,7694,290,349.87787,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share,city_new_applicant_rate_active,.0016716346059733,.014445611,.1157192,.90795547,,7696,290,.42185685,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share_policy_x_high,city_new_applicant_rate_active,-.0013715834504391,.01793435,-.076478012,.93909174,,7696,290,.42185685,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share,field_new_applicant_rate_active,.0062276819556069,.013841419,.44993088,.65309757,,7696,290,.54527003,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share_policy_x_high,field_new_applicant_rate_active,.0055073213129102,.016892919,.32601359,.74465001,,7696,290,.54527003,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share,city_new_share_total_field,.0011636557782045,.013929397,.083539568,.93348038,,7696,290,.33274162,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share_policy_x_high,city_new_share_total_field,.0005370969956032,.016644921,.032267921,.97428066,,7696,290,.33274162,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share,field_new_share_total_field,.0240002122823308,.015975066,1.5023546,.13409741,,7696,290,.42320639,1
ddd_rescue,no_h04,no_oneshot,ols_rate_share_policy_x_high,field_new_share_total_field,.0217257283376774,.018494461,1.1747154,.24107559,,7696,290,.42320639,1
ddd_rescue,no_h04,no_oneshot,ols_any_entry,any_city_new_applicants,-.152316234564576,.022015598,-6.91856,2.9228408e-11,***,9294,291,.84215623,1
ddd_rescue,no_h04,no_oneshot,ols_any_entry,any_city_new_patents,-.152316234564576,.022015598,-6.91856,2.9228408e-11,***,9294,291,.84215623,1
ddd_rescue,no_h04,no_oneshot,ols_any_entry,any_field_new_applicants,-.1582170663522003,.021332733,-7.4166336,1.3314308e-12,***,9294,291,.88680869,1
ddd_rescue,no_h04,no_oneshot,ols_any_entry,any_field_new_patents,-.1582170663522003,.021332733,-7.4166336,1.3314308e-12,***,9294,291,.88680869,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total,city_new_applicants_field,.0238344785911257,.049914043,.47751048,.63299865,,7112,286,68.829567,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total_policy_x_high,city_new_applicants_field,.0896077323277071,.05639134,1.5890335,.11205282,,7112,286,68.829567,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active,city_new_applicants_field,-.0253274002884917,.017130278,-1.4785165,.13926958,,7112,286,68.829567,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active_policy_x_high,city_new_applicants_field,-.0275656691952688,.019401753,-1.4207824,.15538003,,7112,286,68.829567,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total,city_new_patents_field,-.0040954981707791,.057004645,-.071844988,.94272524,,7112,286,252.63449,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total_policy_x_high,city_new_patents_field,.0090285901671451,.071604297,.12609006,.89966065,,7112,286,252.63449,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active,city_new_patents_field,-.0934070051599603,.06014185,-1.5531116,.12039648,,7112,286,252.63449,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active_policy_x_high,city_new_patents_field,-.1404664757250166,.064537376,-2.1765137,.029516879,**,7112,286,252.63449,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total,field_new_applicants_field,-.0182764592567811,.051146936,-.35733244,.72084296,,7140,290,75.691414,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total_policy_x_high,field_new_applicants_field,.042051408896392,.052439,.80191094,.42260447,,7140,290,75.691414,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active,field_new_applicants_field,-.0648137733228596,.019887138,-3.2590799,.0011177419,***,7140,290,75.691414,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0701897595366547,.01963428,-3.5748577,.00035041836,***,7140,290,75.691414,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total,field_new_patents_field,-.0267072007344183,.055079684,-.48488298,.62775934,,7140,290,267.37531,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_total_policy_x_high,field_new_patents_field,.0028071341407422,.067507781,.041582379,.96683162,,7140,290,267.37531,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active,field_new_patents_field,-.111598702886632,.056479257,-1.9759238,.048163414,**,7140,290,267.37531,1
ddd_rescue,no_h04,no_individual_no_oneshot,ppml_offset_active_policy_x_high,field_new_patents_field,-.1407622860059213,.06203337,-2.2691381,.023259925,**,7140,290,267.37531,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share,city_new_applicant_rate_active,-.0049125432678299,.015521018,-.3165091,.75184458,,7144,290,.38929147,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share_policy_x_high,city_new_applicant_rate_active,-.0103981264537537,.019217314,-.54108119,.58886844,,7144,290,.38929147,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share,field_new_applicant_rate_active,.0211273902013991,.016667638,1.2675695,.20597208,,7144,290,.5157553,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share_policy_x_high,field_new_applicant_rate_active,-.0015161340772224,.020930273,-.072437376,.94230396,,7144,290,.5157553,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share,city_new_share_total_field,-.0005927544718311,.015075366,-.039319411,.96866286,,7144,290,.29061577,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share_policy_x_high,city_new_share_total_field,-.0035980052775591,.018565701,-.19379853,.84646976,,7144,290,.29061577,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share,field_new_share_total_field,.0524592471069023,.019104205,2.7459528,.0064119319,***,7144,290,.38172361,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_rate_share_policy_x_high,field_new_share_total_field,.023863470147091,.024264162,.98348624,.3261908,,7144,290,.38172361,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_any_entry,any_city_new_applicants,-.1039254738115415,.026309967,-3.950042,.000098173994,***,9294,291,.78889608,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_any_entry,any_city_new_patents,-.1039254738115415,.026309967,-3.950042,.000098173994,***,9294,291,.78889608,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_any_entry,any_field_new_applicants,-.136258377070417,.023824699,-5.7192063,2.6617169e-08,***,9294,291,.84732085,1
ddd_rescue,no_h04,no_individual_no_oneshot,ols_any_entry,any_field_new_patents,-.136258377070417,.023824699,-5.7192063,2.6617169e-08,***,9294,291,.84732085,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total,city_new_applicants_field,.0186365487654228,.046241835,.40302354,.68693089,,7778,291,153.28029,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total_policy_x_high,city_new_applicants_field,.1063765365438788,.053181842,2.0002418,.045474175,**,7778,291,153.28029,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active,city_new_applicants_field,-.0072521203302923,.012186209,-.59510881,.55177075,,7778,291,153.28029,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active_policy_x_high,city_new_applicants_field,-.003927847835004,.01616862,-.24293031,.80805939,,7778,291,153.28029,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total,city_new_patents_field,.0169286441860823,.048225865,.35102832,.7255671,,7778,291,395.24875,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total_policy_x_high,city_new_patents_field,.0339675244788329,.067945309,.49992448,.61712825,,7778,291,395.24875,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active,city_new_patents_field,-.0505331627945863,.049751781,-1.0157056,.3097696,,7778,291,395.24875,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active_policy_x_high,city_new_patents_field,-.1147513157808667,.057565331,-1.9934101,.046216551,**,7778,291,395.24875,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total,field_new_applicants_field,-.0127684242511467,.046701528,-.27340484,.78454202,,7778,291,159.94437,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total_policy_x_high,field_new_applicants_field,.0668677931723552,.05148505,1.2987807,.19401918,,7778,291,159.94437,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active,field_new_applicants_field,-.0387465786212937,.012469482,-3.1073127,.0018879658,***,7778,291,159.94437,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0385262479192767,.014702445,-2.6203973,.0087827351,***,7778,291,159.94437,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total,field_new_patents_field,-.0116100085494841,.045053478,-.25769395,.79664314,,7778,291,409.38348,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_total_policy_x_high,field_new_patents_field,.0174774115186258,.062229112,.28085586,.77882093,,7778,291,409.38348,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active,field_new_patents_field,-.0759063657314787,.046593044,-1.6291351,.10328442,,7778,291,409.38348,1
ddd_rescue,g06_g16_g10l,all,ppml_offset_active_policy_x_high,field_new_patents_field,-.1214165053065348,.053183917,-2.2829552,.022433002,**,7778,291,409.38348,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share,city_new_applicant_rate_active,.0257958577997526,.016305365,1.5820473,.11472873,,7778,291,.56799656,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share_policy_x_high,city_new_applicant_rate_active,.0166051492077124,.020559903,.80764723,.41995564,,7778,291,.56799656,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share,field_new_applicant_rate_active,.0150500563201701,.015196311,.99037558,.32281616,,7778,291,.66468692,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share_policy_x_high,field_new_applicant_rate_active,.0094657861689457,.019486133,.48577037,.62749678,,7778,291,.66468692,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share,city_new_share_total_field,.0206977434538899,.015593228,1.3273547,.18543538,,7778,291,.41420424,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share_policy_x_high,city_new_share_total_field,.0152095399396319,.018131282,.83885628,.40224087,,7778,291,.41420424,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share,field_new_share_total_field,.0160852241683151,.01710473,.94039625,.34779698,,7778,291,.49015665,1
ddd_rescue,g06_g16_g10l,all,ols_rate_share_policy_x_high,field_new_share_total_field,.0185959946200944,.02005603,.92720222,.35459256,,7778,291,.49015665,1
ddd_rescue,g06_g16_g10l,all,ols_any_entry,any_city_new_applicants,-.1547225517010765,.023544408,-6.5715199,2.3062921e-10,***,9294,291,.87604904,1
ddd_rescue,g06_g16_g10l,all,ols_any_entry,any_city_new_patents,-.1547225517010765,.023544408,-6.5715199,2.3062921e-10,***,9294,291,.87604904,1
ddd_rescue,g06_g16_g10l,all,ols_any_entry,any_field_new_applicants,-.1579472536000141,.022644123,-6.9751987,2.0720663e-11,***,9294,291,.90090382,1
ddd_rescue,g06_g16_g10l,all,ols_any_entry,any_field_new_patents,-.1579472536000141,.022644123,-6.9751987,2.0720663e-11,***,9294,291,.90090382,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total,city_new_applicants_field,.0364617391474952,.058492869,.6233536,.53305221,,6838,289,98.600815,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total_policy_x_high,city_new_applicants_field,.1113807169425902,.062833868,1.7726222,.076291323,*,6838,289,98.600815,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active,city_new_applicants_field,-.0306003207652975,.016699389,-1.8324217,.066888623,*,6838,289,98.600815,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active_policy_x_high,city_new_applicants_field,-.0186731990854395,.018031033,-1.0356145,.30038202,,6838,289,98.600815,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total,city_new_patents_field,-.0025138051828829,.063028447,-.039883662,.9681859,,6838,289,283.31268,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total_policy_x_high,city_new_patents_field,.013532218131167,.078650698,.17205465,.86339456,,6838,289,283.31268,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active,city_new_patents_field,-.096907983029389,.063140295,-1.534804,.12483197,,6838,289,283.31268,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active_policy_x_high,city_new_patents_field,-.1425171159335593,.072030276,-1.9785725,.047864161,**,6838,289,283.31268,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total,field_new_applicants_field,.0218450915694496,.056409001,.38726249,.69856191,,6852,291,104.48924,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total_policy_x_high,field_new_applicants_field,.0789789516954366,.058872655,1.3415219,.17975108,,6852,291,104.48924,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active,field_new_applicants_field,-.0412754385656116,.017061079,-2.4192748,.015551489,**,6852,291,104.48924,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0443907271792264,.018506462,-2.3986609,.016455144,**,6852,291,104.48924,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total,field_new_patents_field,-.0156801175559762,.059307665,-.26438603,.79148251,,6852,291,296.25262,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_total_policy_x_high,field_new_patents_field,.0086273879254327,.073217392,.1178325,.90620041,,6852,291,296.25262,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active,field_new_patents_field,-.1084125167651519,.058588736,-1.8503987,.064256109,*,6852,291,296.25262,1
ddd_rescue,g06_g16_g10l,no_individual,ppml_offset_active_policy_x_high,field_new_patents_field,-.1425845800410448,.065735675,-2.1690595,.030078173,**,6852,291,296.25262,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share,city_new_applicant_rate_active,-.000742194335702,.017070089,-.04347923,.96534944,,6852,291,.47155488,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share_policy_x_high,city_new_applicant_rate_active,-.0067784291269363,.020879762,-.32464111,.74568677,,6852,291,.47155488,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share,field_new_applicant_rate_active,.0376916765516873,.017118018,2.2018714,.028461616,**,6852,291,.58578563,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share_policy_x_high,field_new_applicant_rate_active,-.0004029222262313,.021568509,-.018681042,.98510838,,6852,291,.58578563,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share,city_new_share_total_field,-.0018970661335207,.015974447,-.11875629,.90555066,,6852,291,.32596284,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share_policy_x_high,city_new_share_total_field,-.0037979982853972,.020522192,-.18506786,.85330516,,6852,291,.32596284,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share,field_new_share_total_field,.0630921284498015,.019396733,3.2527192,.0012780902,***,6852,291,.4113059,1
ddd_rescue,g06_g16_g10l,no_individual,ols_rate_share_policy_x_high,field_new_share_total_field,.0259765183742902,.024848599,1.0453917,.29671255,,6852,291,.4113059,1
ddd_rescue,g06_g16_g10l,no_individual,ols_any_entry,any_city_new_applicants,-.1356235495814302,.027628053,-4.9089069,1.5308842e-06,***,9294,291,.79051,1
ddd_rescue,g06_g16_g10l,no_individual,ols_any_entry,any_city_new_patents,-.1356235495814302,.027628053,-4.9089069,1.5308842e-06,***,9294,291,.79051,1
ddd_rescue,g06_g16_g10l,no_individual,ols_any_entry,any_field_new_applicants,-.1560128030334613,.02623892,-5.9458547,7.8905460e-09,***,9294,291,.84011191,1
ddd_rescue,g06_g16_g10l,no_individual,ols_any_entry,any_field_new_patents,-.1560128030334613,.02623892,-5.9458547,7.8905460e-09,***,9294,291,.84011191,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total,city_new_applicants_field,.0206848649202273,.051236589,.40371278,.68642396,,7352,289,91.738113,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total_policy_x_high,city_new_applicants_field,.0977523554154453,.058957037,1.6580269,.097312026,*,7352,289,91.738113,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active,city_new_applicants_field,-.019091952602353,.016629597,-1.1480706,.2509394,,7352,289,91.738113,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active_policy_x_high,city_new_applicants_field,-.0188109500910545,.020951873,-.89781708,.36928308,,7352,289,91.738113,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total,city_new_patents_field,.0151345490672503,.057182513,.26467094,.79126298,,7352,289,333.70657,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total_policy_x_high,city_new_patents_field,.0237542561962027,.07876493,.30158415,.76296908,,7352,289,333.70657,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active,city_new_patents_field,-.0690043668520459,.06068597,-1.1370728,.25550786,,7352,289,333.70657,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active_policy_x_high,city_new_patents_field,-.1345062323105134,.067780584,-1.984436,.047207251,**,7352,289,333.70657,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total,field_new_applicants_field,-.0310891153779315,.050248694,-.61870497,.53611076,,7356,290,98.402191,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total_policy_x_high,field_new_applicants_field,.0388280225598984,.054298598,.71508336,.47455755,,7356,290,98.402191,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active,field_new_applicants_field,-.0696536661963941,.01788733,-3.8940227,.000098595432,***,7356,290,98.402191,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0706209417999155,.019726004,-3.5800936,.00034347115,***,7356,290,98.402191,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total,field_new_patents_field,-.0178502286669968,.052060775,-.34287289,.7316941,,7356,290,347.84131,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_total_policy_x_high,field_new_patents_field,.0064568292321023,.070380785,.091741368,.92690355,,7356,290,347.84131,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active,field_new_patents_field,-.09619938618971,.056301262,-1.7086542,.087515026,*,7356,290,347.84131,1
ddd_rescue,g06_g16_g10l,no_oneshot,ppml_offset_active_policy_x_high,field_new_patents_field,-.1391084978051806,.061854213,-2.2489736,.02451417,**,7356,290,347.84131,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share,city_new_applicant_rate_active,.0116251422617697,.015158336,.76691419,.44375858,,7358,290,.41855249,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share_policy_x_high,city_new_applicant_rate_active,.0091274614522464,.018161437,.50257379,.61564672,,7358,290,.41855249,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share,field_new_applicant_rate_active,.0128824683186679,.015589752,.82634205,.40929174,,7358,290,.53868574,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share_policy_x_high,field_new_applicant_rate_active,.0106422683729599,.019673221,.54095197,.58895737,,7358,290,.53868574,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share,city_new_share_total_field,.0044574633701584,.014419341,.30913085,.75744474,,7358,290,.33011061,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share_policy_x_high,city_new_share_total_field,.0021835994519682,.016674273,.1309562,.89590108,,7358,290,.33011061,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share,field_new_share_total_field,.023367682972994,.017650569,1.3239053,.18658069,,7358,290,.41833621,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_rate_share_policy_x_high,field_new_share_total_field,.0216214962937699,.020910144,1.0340195,.30199152,,7358,290,.41833621,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_any_entry,any_city_new_applicants,-.1343422913372175,.025078349,-5.3569031,1.7268077e-07,***,9294,291,.81730151,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_any_entry,any_city_new_patents,-.1343422913372175,.025078349,-5.3569031,1.7268077e-07,***,9294,291,.81730151,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_any_entry,any_field_new_applicants,-.158458029232353,.023705898,-6.684329,1.1879515e-10,***,9294,291,.86485904,1
ddd_rescue,g06_g16_g10l,no_oneshot,ols_any_entry,any_field_new_patents,-.158458029232353,.023705898,-6.684329,1.1879515e-10,***,9294,291,.86485904,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total,city_new_applicants_field,.0229429791299911,.060630634,.37840572,.70512921,,6700,285,67.922638,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total_policy_x_high,city_new_applicants_field,.0939242299481309,.066988893,1.4020865,.1608894,,6700,285,67.922638,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active,city_new_applicants_field,-.0381949549705723,.020607753,-1.8534266,.063821241,*,6700,285,67.922638,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active_policy_x_high,city_new_applicants_field,-.0310597139440347,.022589626,-1.3749547,.16914548,,6700,285,67.922638,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total,city_new_patents_field,-.0044086486103688,.068439655,-.06441658,.9486385,,6700,285,252.63449,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total_policy_x_high,city_new_patents_field,.003911224429096,.085739985,.045617275,.9636153,,6700,285,252.63449,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active,city_new_patents_field,-.1002863535327134,.068901613,-1.4555008,.14553067,,6700,285,252.63449,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active_policy_x_high,city_new_patents_field,-.1555501398540739,.0769687,-2.0209532,.043284599,**,6700,285,252.63449,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total,field_new_applicants_field,-.0087953160336464,.059368271,-.14814843,.88222563,,6728,290,73.811058,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total_policy_x_high,field_new_applicants_field,.0464186687178928,.060894258,.76228321,.44589099,,6728,290,73.811058,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active,field_new_applicants_field,-.0685980348665176,.022833023,-3.0043342,.0026616277,***,6728,290,73.811058,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active_policy_x_high,field_new_applicants_field,-.0729466150538483,.022248145,-3.2787728,.0010425954,***,6728,290,73.811058,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total,field_new_patents_field,-.0259631944216285,.063931093,-.40611219,.6846602,,6728,290,265.57446,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_total_policy_x_high,field_new_patents_field,-.0047992204621558,.079206832,-.06059099,.95168495,,6728,290,265.57446,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active,field_new_patents_field,-.1212126148502493,.063652076,-1.9042994,.056871202,*,6728,290,265.57446,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ppml_offset_active_policy_x_high,field_new_patents_field,-.1598138259872012,.070808813,-2.2569766,.024009539,**,6728,290,265.57446,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share,city_new_applicant_rate_active,-.0056116802788316,.015749371,-.35631138,.72186738,,6730,290,.38380957,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share_policy_x_high,city_new_applicant_rate_active,-.0052885907671402,.019422634,-.27229011,.78559339,,6730,290,.38380957,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share,field_new_applicant_rate_active,.0349294446595888,.017564878,1.9885958,.047688764,**,6730,290,.5083819,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share_policy_x_high,field_new_applicant_rate_active,-.0028563909196288,.022317296,-.12799001,.89824587,,6730,290,.5083819,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share,city_new_share_total_field,-.0053763694485807,.014995991,-.35852045,.72021562,,6730,290,.28588668,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share_policy_x_high,city_new_share_total_field,-.0045071013452345,.019080559,-.23621434,.81343371,,6730,290,.28588668,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share,field_new_share_total_field,.0675160382288681,.019857388,3.4000463,.00076860288,***,6730,290,.37567732,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_rate_share_policy_x_high,field_new_share_total_field,.0257379741704708,.02541394,1.0127503,.31202659,,6730,290,.37567732,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_any_entry,any_city_new_applicants,-.0739948859295245,.02889334,-2.5609667,.010944318,**,9294,291,.75866151,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_any_entry,any_city_new_patents,-.0739948859295245,.02889334,-2.5609667,.010944318,**,9294,291,.75866151,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_any_entry,any_field_new_applicants,-.1238137008755777,.026610659,-4.6527863,4.9858086e-06,***,9294,291,.82214332,1
ddd_rescue,g06_g16_g10l,no_individual_no_oneshot,ols_any_entry,any_field_new_patents,-.1238137008755777,.026610659,-4.6527863,4.9858086e-06,***,9294,291,.82214332,1
ddd_rescue,g06_only,all,ppml_offset_total,city_new_applicants_field,.0112937757302352,.046562422,.2425513,.80835301,,7752,290,153.18216,1
ddd_rescue,g06_only,all,ppml_offset_total_policy_x_high,city_new_applicants_field,.0993817119321704,.053573448,1.8550553,.063588321,*,7752,290,153.18216,1
ddd_rescue,g06_only,all,ppml_offset_active,city_new_applicants_field,-.0096042551332739,.012366289,-.7766481,.4373664,,7752,290,153.18216,1
ddd_rescue,g06_only,all,ppml_offset_active_policy_x_high,city_new_applicants_field,-.0074563632192451,.016346702,-.45613867,.64829028,,7752,290,153.18216,1
ddd_rescue,g06_only,all,ppml_offset_total,city_new_patents_field,.0098299675652148,.048308499,.20348318,.8387574,,7752,290,395.24875,1
ddd_rescue,g06_only,all,ppml_offset_total_policy_x_high,city_new_patents_field,.0283940409101262,.06825757,.41598374,.67742193,,7752,290,395.24875,1
ddd_rescue,g06_only,all,ppml_offset_active,city_new_patents_field,-.0531513887719733,.050031703,-1.0623542,.28807494,,7752,290,395.24875,1
ddd_rescue,g06_only,all,ppml_offset_active_policy_x_high,city_new_patents_field,-.1170230135485191,.057878867,-2.0218608,.043190729,**,7752,290,395.24875,1
