block,variant,applicant_sample,city_sample,spec,outcome,coef,se,t,p,sig,N,N_city,mean_diff_y,policy_controls
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe,city_new_share_total_field,1.0793913707559527e-05,0.016817306577608326,0.0006418336763825937,0.9994878908541716,,3418,290,-0.04698589703253493,
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.003440774087414073,0.021492858906242855,-0.16008917670857922,0.872810826950186,,3418,290,-0.04698589703253493,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe,field_new_share_total_field,0.05476995067245231,0.02128741430364127,2.5728794437511255,0.010085633228317433,**,3418,290,0.149881427892114,
ddd_robustness,g06_only,no_individual,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.019489828777719376,0.02620739937625165,0.7436765662212355,0.4570721697166171,,3418,290,0.149881427892114,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.4561047184205152,0.05125298453147206,8.899086025720953,5.630843927292285e-19,***,4453,291,-2.7421561305270874,
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.20583853645200076,0.047663332662409644,4.318593034816011,1.5702702743310527e-05,***,4453,291,-2.7421561305270874,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.4980577062228477,0.06460478406996882,7.709300687135445,1.2650902865699408e-14,***,4453,291,-3.247294675096176,
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.18119331167123542,0.05814130038346557,3.116430325365819,0.0018305493224867824,***,4453,291,-3.247294675096176,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe,city_new_share_total_field,-0.0020891106170456177,0.016854198534584978,-0.12395194068461592,0.9013533272905155,,3407,290,-0.04838689323849532,
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0045788526089734485,0.02147138122446498,-0.21325375210404257,0.8311290442607776,,3407,290,-0.04838689323849532,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe,field_new_share_total_field,0.05610093149779795,0.021345838219053094,2.6281906066224554,0.008584040220469432,***,3407,290,0.14911604676515888,
ddd_robustness,g06_only,no_individual,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02041236579109055,0.026228047903961202,0.7782647746349314,0.4364129372763744,,3407,290,0.14911604676515888,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.3931739519246097,0.049374742124356955,7.963058337284031,1.6783828090777675e-15,***,4157,289,-2.8171038650689675,
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.17682762202419963,0.046780069762488906,3.7799777324400385,0.00015684238510619983,***,4157,289,-2.8171038650689675,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.42161146128884747,0.06302275174402065,6.689829460340063,2.234308223594106e-11,***,4157,289,-3.331762918123071,
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.14451510038110854,0.05745699119127365,2.515187401651776,0.0118969127171494,**,4157,289,-3.331762918123071,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe,city_new_share_total_field,-0.001570016161052801,0.016913653812922074,-0.09282536927965881,0.9260422962512093,,3373,286,-0.04881336075672245,
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0036680536545941177,0.02147795539825545,-0.1707822549483484,0.8643949825762329,,3373,286,-0.04881336075672245,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe,field_new_share_total_field,0.05916474186141671,0.0213762068836412,2.7677848639598612,0.005643869815062864,***,3373,286,0.14820981838917635,
ddd_robustness,g06_only,no_individual,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.022304220212308525,0.026277069889157352,0.8488092586575593,0.3959874374181332,,3373,286,0.14820981838917635,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.40842964108969393,0.04967284218149062,8.222393226411459,1.9948187594202655e-16,***,4647,291,-2.668727959588004,
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.18183572531512848,0.048537913210573304,3.746261701162672,0.00017948934496095999,***,4647,291,-2.668727959588004,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.5163811986512669,0.06571359937004748,7.858056834528463,3.901382892555945e-15,***,4647,291,-3.3238270285535654,
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.19541435439597726,0.06308460674071215,3.0976551094177633,0.0019505828981627995,***,4647,291,-3.3238270285535654,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe,city_new_share_total_field,0.003871093211143625,0.01496780438447814,0.25862799323847474,0.7959222824304382,,3671,290,-0.0515851658887294,
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.0015505048581739523,0.01741487232152135,0.08903337501118708,0.929055386011564,,3671,290,-0.0515851658887294,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.017172796748925995,0.018926636162101374,0.907334858759146,0.36422974564988114,,3671,290,0.1439599836842089,
ddd_robustness,g06_only,no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.0170944563935993,0.02192341548764904,0.7797350920630856,0.43554681875678763,,3671,290,0.1439599836842089,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.35637787524606196,0.04989993121377846,7.1418510322045945,9.208236447057678e-13,***,4453,291,-2.7406579159656808,
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.15492791412668785,0.047632455611354846,3.252570377449854,0.0011436627045754543,***,4453,291,-2.7406579159656808,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.442969863680681,0.0660337694005722,6.7082322832965895,1.969961789036984e-11,***,4453,291,-3.4125478931757063,
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.15842216607236548,0.06146169269435584,2.5775757081762527,0.009949608328317086,***,4453,291,-3.4125478931757063,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,0.0057819245618908905,0.014928828163921803,0.3872992909024133,0.6985346504329804,,3656,290,-0.05154123488939726,
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.002625135624494356,0.017414162874727027,0.15074716157066528,0.8801751687529077,,3656,290,-0.05154123488939726,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.02275424353368118,0.018805873732223578,1.2099540738004706,0.22629651619310787,,3656,290,0.14453268307620895,
ddd_robustness,g06_only,no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02013753580319968,0.021890863443574236,0.9199059623712913,0.35762190284282797,,3656,290,0.14453268307620895,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.2985175243622175,0.04816259162271956,6.198120040978005,5.714155430185769e-10,***,4157,289,-2.8075570006168307,
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.12730243422350887,0.04724396564396025,2.6945755397183393,0.00704783490695804,***,4157,289,-2.8075570006168307,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.3686738924395731,0.06408796012268674,5.752623296697267,8.786913814470845e-09,***,4157,289,-3.489465688034745,
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.12556005170752188,0.06118738273108489,2.052057893362611,0.040164036407912225,**,4157,289,-3.489465688034745,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,0.005192612532565216,0.015113975680477348,0.34356364217738483,0.7311744713533659,,3597,286,-0.05216348391851567,
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.002017685277229046,0.017247277740914505,0.11698572421331356,0.906871366225518,,3597,286,-0.05216348391851567,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.0306151677445577,0.018818670034918664,1.6268507651045607,0.10376879685254216,,3597,286,0.14412871123196982,
ddd_robustness,g06_only,no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02481250224109902,0.021863530271590173,1.1348808693233219,0.2564252365325011,,3597,286,0.14412871123196982,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.48469386457346997,0.05379575678121876,9.00989025109666,2.0626280202805188e-19,***,4647,291,-2.4084257450829627,
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.21659661841680136,0.04971647099535302,4.356637027536539,1.3207602075321686e-05,***,4647,291,-2.4084257450829627,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe,ln1p_city_new_patents_field,0.593734672256871,0.07171218471902228,8.279411296465184,1.237857003505608e-16,***,4647,291,-3.064537878244563,
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.21947405842073922,0.06491619090696395,3.3808831872973455,0.0007225325224188851,***,4647,291,-3.064537878244563,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe,city_new_share_total_field,-0.00359678542704245,0.015753873197561826,-0.2283111830301587,0.8194043313296965,,3358,290,-0.05041914459074102,
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0043150434943517646,0.019973930371312527,-0.2160337707269285,0.8289614238205095,,3358,290,-0.05041914459074102,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe,field_new_share_total_field,0.05758891122237406,0.02221086118454513,2.592826579027285,0.00951907569136832,***,3358,290,0.15846553614163078,
ddd_robustness,g06_only,no_individual_no_oneshot,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.018184830618214527,0.02690458612109933,0.675900775293974,0.49910364546615826,,3358,290,0.15846553614163078,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.4377625379416762,0.05324540275885495,8.22160252828352,2.008017326975616e-16,***,4453,291,-2.4867005996597054,
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1920614462556273,0.04924018258713522,3.900502316695438,9.599330748426845e-05,***,4453,291,-2.4867005996597054,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.524240237517231,0.0708911456191635,7.3950030421784705,1.4140503637930458e-13,***,4453,291,-3.1629927975310497,
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.18515172426754123,0.06371453503074069,2.9059573954076585,0.003661312973584564,***,4453,291,-3.1629927975310497,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe,city_new_share_total_field,-0.005454890132702109,0.01576106432991011,-0.3460990970229242,0.7292682420161596,,3352,290,-0.05132127568828666,
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.005385980757971864,0.019965977167507257,-0.2697579343492909,0.7873464869227507,,3352,290,-0.05132127568828666,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe,field_new_share_total_field,0.05801009428506336,0.022257377981308217,2.606331003309569,0.00915179731171826,***,3352,290,0.1579373036372815,
ddd_robustness,g06_only,no_individual_no_oneshot,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.01848394681221184,0.026917028563665086,0.686700865531757,0.49227125143837225,,3352,290,0.1579373036372815,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.3894451238457971,0.0507234893165962,7.677806260823912,1.6183599575548287e-14,***,4157,289,-2.5697202699054658,
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.17210067803180318,0.04794423726155475,3.589600916851091,0.0003311846011543684,***,4157,289,-2.5697202699054658,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.4536458264722434,0.06852394831369073,6.620252300634103,3.585863095415479e-11,***,4157,289,-3.2606587195192462,
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.15286473961769592,0.06268760782794677,2.4385160786044104,0.01474770260741427,**,4157,289,-3.2606587195192462,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe,city_new_share_total_field,-0.0048658675230364,0.015756799150137453,-0.3088106586034609,0.7574655607819312,,3323,286,-0.051775172488872055,
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0034041530558644724,0.019872681363684266,-0.1712981249769993,0.8639893547258408,,3323,286,-0.051775172488872055,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe,field_new_share_total_field,0.06120858432179054,0.022268940459749895,2.748607839354652,0.005984894390422324,***,3323,286,0.1567015326669022,
ddd_robustness,g06_only,no_individual_no_oneshot,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.021369040892646973,0.0269282411264015,0.7935550187752861,0.42745452753461705,,3323,286,0.1567015326669022,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.3095918761469119,0.045427556921075744,6.815067706255612,9.421938097019746e-12,***,4647,291,-2.789959029629733,
ddd_robustness,no_h04,all,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.14176176017476008,0.04454238803440412,3.18262595317666,0.0014594602241896452,***,4647,291,-2.789959029629733,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,all,diff_city_year_fe,ln1p_city_new_patents_field,0.36505611944847277,0.05491228675948451,6.64798610641397,2.9713034527368715e-11,***,4647,291,-3.192459646918965,
ddd_robustness,no_h04,all,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.13894984121772422,0.05307778206617942,2.617853192216589,0.008848486451761077,***,4647,291,-3.192459646918965,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,all,diff_city_year_fe,city_new_share_total_field,0.014178817230012093,0.014604941402931957,0.9708232877377845,0.33163628384872806,,4014,291,-0.03219178584173048,
ddd_robustness,no_h04,all,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.010789590086959074,0.01745543565924814,0.6181220736958573,0.5364948726872922,,4014,291,-0.03219178584173048,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,all,diff_city_year_fe,field_new_share_total_field,0.014851908992633042,0.01553279295084418,0.9561647438187134,0.33898900900803214,,4014,291,0.13323750249101313,
ddd_robustness,no_h04,all,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.017826573197095286,0.018040383934715996,0.9881482157810809,0.3230800650607426,,4014,291,0.13323750249101313,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.2475546295227361,0.04746382260758487,5.215648802024136,1.8317494320604e-07,***,4453,291,-2.8434273939292973,
ddd_robustness,no_h04,all,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.11069269853057709,0.04343716920300343,2.5483405240625885,0.010823676167984662,**,4453,291,-2.8434273939292973,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.29280540857752807,0.057157425730524875,5.122788593698957,3.01049819922013e-07,***,4453,291,-3.255510406056747,
ddd_robustness,no_h04,all,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.10290809476560034,0.051789839970329585,1.987032491789054,0.04691879632225733,**,4453,291,-3.255510406056747,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min20,diff_city_year_fe,city_new_share_total_field,0.01887244126519994,0.014295782181522988,1.320140515962267,0.18678810769960102,,3980,291,-0.032380676551012386,
ddd_robustness,no_h04,all,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.014032540326626595,0.017391639189702216,0.8068555340623338,0.419749719671049,,3980,291,-0.032380676551012386,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min20,diff_city_year_fe,field_new_share_total_field,0.023125334259673874,0.014905270382554625,1.551487069079951,0.12078500381756992,,3980,291,0.13383368610417176,
ddd_robustness,no_h04,all,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.02272217921320718,0.017881806956794536,1.2706869763278286,0.20384003064335546,,3980,291,0.13383368610417176,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.18259913893260166,0.04640320426995739,3.935054524905319,8.317781050293322e-05,***,4157,289,-2.877636649293229,
ddd_robustness,no_h04,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.07538396118795035,0.04309400813577335,1.749291013972134,0.080240728470367,*,4157,289,-2.877636649293229,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.22123277934457744,0.05627606577410817,3.931205500978065,8.452098602044877e-05,***,4157,289,-3.2966438776441604,
ddd_robustness,no_h04,all,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.0672111028009836,0.0518438409138629,1.2964144171465415,0.19483274769375708,,4157,289,-3.2966438776441604,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min50,diff_city_year_fe,city_new_share_total_field,0.01775239018905387,0.014965791985619334,1.1861978441309478,0.23554417743667264,,3872,289,-0.03453638832277905,
ddd_robustness,no_h04,all,min50,diff_city_year_fe_policy_x_high,city_new_share_total_field,0.013277121486951003,0.017615458860699734,0.7537198770661827,0.4510174437887962,,3872,289,-0.03453638832277905,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,all,min50,diff_city_year_fe,field_new_share_total_field,0.029933103872794846,0.015250656994057485,1.962741925443505,0.049676168892817785,**,3872,289,0.13266173997929281,
ddd_robustness,no_h04,all,min50,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.027110270849887413,0.018042758900979835,1.5025568428127227,0.13295335943922174,,3872,289,0.13266173997929281,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe,ln1p_city_new_applicants_field,0.46485550011570775,0.04734974164280767,9.817487572000688,9.467363282175956e-23,***,4647,291,-2.4845866127465506,
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.2191111352632943,0.04555700473448626,4.809603628252343,1.512298783893475e-06,***,4647,291,-2.4845866127465506,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe,ln1p_city_new_patents_field,0.5187105880507269,0.05996478100127975,8.650254022267783,5.138492288374234e-18,***,4647,291,-2.9600095951133425,
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.1998479990482034,0.05644804940067399,3.5403880412175455,0.0003995391132919151,***,4647,291,-2.9600095951133425,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe,city_new_share_total_field,0.004352972474772136,0.015488151951130052,0.28105176708668156,0.7786706948990032,,3633,291,-0.04229985532684064,
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.001369334974654422,0.019275323249379233,-0.0710408306485092,0.9433652594051299,,3633,291,-0.04229985532684064,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe,field_new_share_total_field,0.04216285460231302,0.01902525733516468,2.216151606232561,0.026681120914608395,**,3633,291,0.1499147973924297,
ddd_robustness,no_h04,no_individual,all,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.018185795078949296,0.02390306767947351,0.7608142738334018,0.4467680075441395,,3633,291,0.1499147973924297,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe,ln1p_city_new_applicants_field,0.4025952238526706,0.046426346263516646,8.671697349766315,4.257259784053432e-18,***,4453,291,-2.5554127544213276,
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.1881721875241586,0.04348025319922871,4.32776199949766,1.5063211054182851e-05,***,4453,291,-2.5554127544213276,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe,ln1p_city_new_patents_field,0.44117928520132343,0.05903973306460062,7.472582654101602,7.863594415707538e-14,***,4453,291,-3.044316093868101,
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.16233188072632918,0.053863230926552916,3.013779120448279,0.0025801557847028467,***,4453,291,-3.044316093868101,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe,city_new_share_total_field,0.002575349790088487,0.01552114140363227,0.16592528365766976,0.8682157498096709,,3621,291,-0.043836432921502695,
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe_policy_x_high,city_new_share_total_field,-0.0019766086468626957,0.019241373346684507,-0.10272700452555204,0.9181796405109883,,3621,291,-0.043836432921502695,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe,field_new_share_total_field,0.04304581789590291,0.019067274739894786,2.2575757932431424,0.023972119233549978,**,3621,291,0.14901521947537916,
ddd_robustness,no_h04,no_individual,min20,diff_city_year_fe_policy_x_high,field_new_share_total_field,0.0189955193445508,0.02389989496627854,0.7947950972735425,0.4267327033670986,,3621,291,0.14901521947537916,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe,ln1p_city_new_applicants_field,0.3381225701963627,0.044961758622047515,7.520225644166873,5.468178557817951e-14,***,4157,289,-2.61802676105275,
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_applicants_field,0.15721735538614623,0.042592325602159885,3.691213221242224,0.00022318694082342186,***,4157,289,-2.61802676105275,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe,ln1p_city_new_patents_field,0.36490699529946213,0.05779613753452716,6.3136917251861036,2.7245641174282306e-10,***,4157,289,-3.115521943604884,
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe_policy_x_high,ln1p_city_new_patents_field,0.12507857491929292,0.05310083236505854,2.35549179454289,0.01849820557439637,**,4157,289,-3.115521943604884,"broadband_china_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,ip_demo_city"
ddd_robustness,no_h04,no_individual,min50,diff_city_year_fe,city_new_share_total_field,0.004755251792206594,0.015490227409794194,0.30698398844680186,0.7588555595536103,,3574,288,-0.04327153052760779,
