eventdef,spec,outcome,event,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_5,provyr_baseyr_fe,top10_share,es_m4,-.0095323328598157,.018822595,-.50643033,.61295033,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_m3,-.0136021955608566,.024531148,-.55448669,.57968527,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_m2,-.0494517304354461,.031862311,-1.5520447,.12177303,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_0,-.0092862791360276,.033107173,-.28049144,.77930617,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_p1,.0059044638903271,.030568451,.19315548,.84697622,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_p2,-.0130233291466009,.032889381,-.39597368,.69242388,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_p3,-.0099480555205043,.021342024,-.46612522,.64148569,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,provyr_baseyr_fe,top10_share,es_p4,.0039425693845513,.018686928,.21098007,.8330552,,1.368184121916713,.2527265,4519,283,32,.4586391209463579
scope_ge_5,province_year_fe,base_top_share,es_m4,.0326482431082275,.021380108,1.5270383,.12787229,,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_m3,.0364987221427239,.022579525,1.6164522,.10711467,,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_m2,.017965053857983,.021779658,.82485473,.41015124,,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_0,.0416134807393676,.017953752,2.3178155,.021175088,**,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_p1,.0444820123983767,.017710513,2.5116165,.01257695,**,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_p2,.0396892867599354,.016914522,2.346462,.019644869,**,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_p3,.0172567700639885,.01573533,1.0966895,.27371278,,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_top_share,es_p4,.0235133118224744,.015268241,1.5400144,.12467816,,1.626969569787314,.18329468,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_m4,-.0076175656946924,.018860344,-.40389326,.68659735,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_m3,.0018169481354764,.020719612,.087692186,.93018359,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_m2,-.015220941239732,.021119086,-.72071975,.471679,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_0,.0050662026978096,.015138727,.33465183,.73813653,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_p1,.0070918802013539,.015170095,.46749085,.64050978,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_p2,-.0024512606062946,.015915254,-.15401956,.8777045,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_p3,-.0191066520702191,.013933969,-1.3712283,.17139398,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,provyr_baseyr_fe,base_top_share,es_p4,-.0096366490685042,.012856155,-.74957472,.45413572,,1.1594096920873,.32558385,4519,283,32,.1971186924101573
scope_ge_5,province_year_fe,base_mid_inc_share,es_m4,-.0046679830267203,.015462792,-.30188489,.76296234,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_m3,-.0066902565279165,.018717276,-.35743749,.72103167,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_m2,-.0110211033145367,.02045507,-.53879571,.59045291,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_0,-.0362046538932464,.020849001,-1.7365175,.08356443,*,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_p1,-.0218944045574255,.023742503,-.9221608,.35723299,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_p2,-.0344159318710932,.024180645,-1.4232843,.15575913,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_p3,-.0098265048173444,.023250483,-.4226366,.6728825,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,province_year_fe,base_mid_inc_share,es_p4,-.0016397316939625,.016844753,-.097343765,.92252254,,.1065417179423052,.9562223,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_m4,-.0060668620829454,.017391847,-.34883368,.72747445,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_m3,-.0061783663725051,.019260295,-.32078257,.74861276,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_m2,-.0066624618418039,.01889737,-.35256028,.7246815,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_0,-.0261601719429776,.024804693,-1.0546461,.29248995,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_p1,-.0029264961620014,.027947526,-.10471396,.91667724,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_p2,-.0116445915827498,.028938703,-.40238816,.68770325,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_p3,.0087338591687116,.024770573,.35259011,.72465914,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
scope_ge_5,provyr_baseyr_fe,base_mid_inc_share,es_p4,.0096017010486494,.018098731,.53051794,.59617037,,.0564980276840413,.9823193,4519,283,32,.3921320600925446
