eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_0_high,0,.089012682,.081213392,1.0960344,.2740261,,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_p1_high,1,.23027118,.078442901,2.9355261,.0036121965,***,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_p2_high,2,.26607069,.10223643,2.6025035,.0097583011,***,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_p3_high,3,.27600685,.10775439,2.561444,.010959472,**,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_firm_inc_pat_f,es_p4_high,4,.38536096,.11615948,3.3175163,.0010310212,***,13.48190413122827,3.1262811e-08,8782,275,66,3.273146487570994
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_m4_high,-4,-.44037279,.082959704,-5.3082733,2.2885470e-07,***,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_m3_high,-3,-.1241772,.079500988,-1.561958,.1194521,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_m2_high,-2,-.049909398,.065287024,-.76446122,.44525027,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_0_high,0,-.020342067,.055890225,-.36396468,.71616507,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_p1_high,1,-.035592224,.057641339,-.61747742,.53743273,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_p2_high,2,-.057685237,.071344309,-.80854714,.41947713,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_p3_high,3,.030464929,.068419248,.44526839,.65647739,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_2,cityyear_cityhigh_highye,ln_tot_pat_f,es_p4_high,4,.085730113,.067490384,1.2702568,.20507078,,11.21485309795719,5.7917248e-07,8782,275,66,4.405882180295057
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_m4_high,-4,-.61443657,.093330331,-6.5834603,2.2381147e-10,***,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
scope_ge_5,cityyear_cityhigh_highye,ln_city_new_firm_n_f,es_m3_high,-3,-.11408505,.068523489,-1.6649044,.097042426,*,18.87180232304656,3.4973184e-11,9038,283,32,2.490403158233947
