license_no,license_year,company,city,source,idc_scope_raw,registered_address
鄂B1.B2-20160101,2016,湖北省楚天云有限公司,武汉,registered_fallback,,武汉市东湖开发区花城大道9号武汉软件新城1.1期A2栋1-3层、4层(2)号
B1.B2-20200826,2020,杭州微医健康科技有限公司,杭州,registered_fallback,,浙江省杭州市萧山区萧山经济技术开发区明星路371号3幢18层1807室
B1-20220998,2022,上海夏广信息技术有限公司,上海,registered_fallback,,上海市金山区朱泾镇大茫村增产5053号二栋120室
B1-20203404,2020,马尔康创惠工业设计有限公司,阿坝藏族羌族自治州,registered_fallback,,四川省阿坝藏族羌族自治州马尔康市山珍电子商务产业园
苏B1.B2-20100183,2010,江苏有线数据网络有限责任公司,南京,registered_fallback,,南京市麒麟科技创新园运粮河西路101号2栋3层西侧
B1-20180321,2018,北京硕海时代网络科技有限公司,北京,registered_fallback,,北京市通州区潞苑南大街甲560号B区306-A20
A2.B1.B2-20223387,2022,北京佟响科技有限公司,北京,registered_fallback,,北京市朝阳区高碑店乡高碑店村四区45号楼3号三层
B1-20181937,2018,云南网展科技有限公司,昆明,registered_fallback,,云南省昆明市盘龙区白龙新区高6幢1单元602号
苏B1-20200493,2020,淮安风雷信息科技有限公司,淮安,registered_fallback,,淮安市盱眙县经济开发区金桂大道与工十路交汇处
B1.B2-20220540,2022,北京世纪星域科技有限公司,北京,registered_fallback,,北京市东城区珠市口东大街11号四层西区421-8
A2.B1-20160192,2016,贵州白山云科技股份有限公司,白山,registered_fallback,,贵州省贵安新区高端装备产业园南部园区内
B1-20243364,2024,广东力创能源有限公司,惠州,registered_fallback,,惠州市仲恺高新区沥林镇英光村石头岗村民小组英山路边杨锦胡自建房(仅限办公)
B1-20210958,2021,紫光芯云（上海）科技有限公司,上海,registered_fallback,,上海市闵行区中辉路60号6幢105室
A2.B1-20202196,2020,北京海志星辉科技有限公司,北京,registered_fallback,,
B1-20200885,2020,深圳市缔息云联科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道科技园社区科技园科丰路2号特发信息港大厦A栋5楼北侧
渝B1-20170010,2017,宝信云计算（重庆）有限公司,重庆,scope_city,重庆市,重庆市渝北区金开大道西段106号12幢19层1号房
A2.B1.B2-20210341,2021,深圳斯塔云科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道高新区社区高新南七道020号高新工业村R2-A座212A15
B1-20213605,2021,四川鑫昂云储大数据有限公司,成都,registered_fallback,,中国（四川）自由贸易试验区成都高新区吉泰五路88号2栋46楼13号、14号
B1-20214497,2021,广州云上哔哔网络有限公司,广州,registered_fallback,,广州市天河区天河路518号1929房J49(仅限办公)
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,十堰,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,咸宁,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,孝感,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,宜昌,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,武汉,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,荆州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,鄂州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,随州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,黄冈,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
鄂B1.B2-20150118,2015,湖北悠博信息技术有限公司,黄石,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州;仙桃市;潜江市;天门市;神农架林区,湖北省襄阳市高新区长虹北路6号广景碧云天1幢B单元1101室
湘B1.B2-20110035,2011,长沙亿联网络技术有限公司,长沙,scope_city,长沙市,长沙高新开发区麓谷大道627号新长海麓谷中心B-3楼车间N单元2层202号
B1-20213623,2021,广州力速云计算有限公司,广州,registered_fallback,,
A2.B1-20214697,2021,上海速丰通联科技集团有限公司,上海,registered_fallback,,上海市闵行区昆阳路1508号2幢2层
B1-20195685,2019,深圳市共济科技股份有限公司,深圳,registered_fallback,,深圳市南山区高新技术产业园区深圳软件园7栋401、402
B1-20223626,2022,泉州市新时信息技术有限公司,泉州,registered_fallback,,福建省泉州市丰泽区东湖街道凤山社区刺桐路1024号东岳小区10幢502室
A2.B1-20240930,2024,深圳市慧络信息科技有限公司,深圳,registered_fallback,,
B1.B2-20140435,2014,北京新网数码信息技术有限公司,北京,scope_city,北京市;苏州市;南通市;广州市,北京市海淀区中关村南大街5号1区689楼7层747室
B1.B2-20140435,2014,北京新网数码信息技术有限公司,南通,scope_city,北京市;苏州市;南通市;广州市,北京市海淀区中关村南大街5号1区689楼7层747室
B1.B2-20140435,2014,北京新网数码信息技术有限公司,广州,scope_city,北京市;苏州市;南通市;广州市,北京市海淀区中关村南大街5号1区689楼7层747室
B1.B2-20140435,2014,北京新网数码信息技术有限公司,苏州,scope_city,北京市;苏州市;南通市;广州市,北京市海淀区中关村南大街5号1区689楼7层747室
B1.B2-20215166,2021,四川辰仁之美信息技术有限公司,成都,registered_fallback,,中国（四川）自由贸易试验区成都高新区天府大道北段1700号9栋1单元8楼833号
A2.B1-20223506,2022,深圳市灵慧云科技有限公司,深圳,registered_fallback,,深圳市南山区南头街道大汪山社区桃园路8号田厦国际中心B座2938(入驻深圳共邦商务秘书有限公司)
B1-20213693,2021,上海火线信息技术有限公司,上海,registered_fallback,,中国(上海)自由贸易试验区新金桥路27号13号楼2层
B1.B2-20220410,2022,上海金迅瑞博网络技术有限公司,上海,registered_fallback,,上海市长宁区仙霞路333号20层B1室
B1-20200880,2020,北京滴普科技有限公司,北京,registered_fallback,,北京市海淀区学院南路62号院1号楼10层1001-1002
B1-20202803,2020,上海格芬数码科技有限公司,上海,registered_fallback,,青浦区外青松公路7548弄588号10幢1层B区186室
B1-20150315,2015,商中在线科技股份有限公司,厦门,registered_fallback,,厦门市思明区高雄路18号通达国际中心501、502单元
B1.B2-20242040,2024,上海敬景澜科技有限公司,上海,registered_fallback,,
京B1-20190001,2019,北京盛禾轩文化传播有限公司,北京,registered_fallback,,北京市海淀区莲花池西路16号1号楼B816室
A2.B1-20213848,2021,安徽骁骑营信息技术有限公司,合肥,registered_fallback,,安徽省合肥市高新区天元路3号留学生园2号楼107室
B1-20160477,2016,深圳前海小鸟云计算有限公司,深圳,registered_fallback,,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)(经营场所:深圳市南山区粤海街道深圳湾科技生态园二区9栋B座920)
A2.B1-20235867,2023,上海焓羽信息技术有限公司,上海,registered_fallback,,
A2.B1-20160801,2016,北京圣菲科技有限公司,北京,registered_fallback,,北京市海淀区蓟门里小区22号楼519室
B1-20240698,2024,沈阳翼创科技有限公司,沈阳,registered_fallback,,
A2.B1.B2-20201425,2020,蓝鲸云（北京）科技有限公司,北京,registered_fallback,,北京市昌平区城北街道西关路20号4号楼11层4-1222-B
豫B1.B2-20180449,2018,郑州航空港兴港智慧城市有限公司,郑州,scope_city,郑州市,郑州航空港经济综合实验区护航路16号兴港大厦C塔
A2.B1-20233432,2023,北京共建恒业通信技术有限责任公司,北京,registered_fallback,,北京市海淀区北坞村路甲25号(玉泉静芯园)C号楼三层
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,上海,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,佛山,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,北京,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,大连,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,广州,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,杭州,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1.B2-20050234,2005,阿里巴巴通信技术（北京）有限公司,青岛,scope_city,佛山市;上海市;杭州市;广州市;北京市;青岛市;大连市 语音信箱业务：全国,
B1-20231995,2023,泰州业富信息科技有限公司,泰州,registered_fallback,,
B1-20225557,2022,四川航麦科技有限公司,成都,registered_fallback,,中国（四川）自由贸易试验区成都市天府新区华阳街道天府大道南段2039号9栋1层28号
B1-20171091,2017,深圳维盟科技股份有限公司,深圳,registered_fallback,,深圳市龙华区观湖街道观城社区环观南路101号凯美广场5层A505
B1.B2-20233815,2023,杭州环旅科技有限公司,杭州,registered_fallback,,
B1.B2-20235537,2023,深圳市乐壹通信息技术有限公司,深圳,registered_fallback,,
B1-20213232,2021,安康普创网络科技有限公司,安康,registered_fallback,,陕西省安康市高新技术产业开发区居尚花园社区9号楼1906
B1-20170282,2017,北京联宇益通科技发展有限公司,北京,scope_city,北京市;廊坊市,北京市门头沟区石龙工业区龙园路8号A1-04A号
B1-20170282,2017,北京联宇益通科技发展有限公司,廊坊,scope_city,北京市;廊坊市,北京市门头沟区石龙工业区龙园路8号A1-04A号
B1-20170012,2017,贵州翼云大数据服务有限公司,贵阳,registered_fallback,,贵州省贵阳市观山湖区林城西路摩根中心B座
B1-20224552,2022,四川君士坦丁文化传播有限公司,成都,registered_fallback,,成都市新都区木兰镇木兰街299号9栋1单元3层17号
B1-20180226,2018,北京首信云都科技有限公司,北京,registered_fallback,,北京市昌平区东小口镇中东路5号院5号14层1402
B1.B2-20140498,2014,北京鼎向网络数据科技有限公司,北京,scope_city,北京市;潍坊市,北京市顺义区高丽营镇文化营村北(临空二路1号)
B1.B2-20140498,2014,北京鼎向网络数据科技有限公司,潍坊,scope_city,北京市;潍坊市,北京市顺义区高丽营镇文化营村北(临空二路1号)
B1-20222871,2022,深圳市证通云计算有限公司,深圳,registered_fallback,,深圳市光明区玉塘街道田寮社区同观大道3号证通电子产业园二期801
B1.B2-20236146,2023,北京腾信速达科技有限公司,北京,registered_fallback,,
B1-20183215,2018,北京虹信万达科技有限公司,北京,registered_fallback,,北京市西城区阜成门外大街31号5层511C
豫B1-20190108,2019,河南省北斗科技有限公司,驻马店,registered_fallback,,驻马店市黄淮学院大学生创新创业园C403室
粤B1-20160099,2016,东莞市诺盛信息科技有限公司,东莞,scope_city,东莞市,东莞市东城街道主山东城中路南163号东莞市新基地360互联网产业园B栋212
B1-20191636,2019,上海泛观数据科技有限公司,上海,registered_fallback,,中国(上海)自由贸易试验区富特北路211号302部位368室
B1-20183712,2018,重庆戊辰科技有限公司,重庆,registered_fallback,,重庆市经开区北区金童路161号12栋1-13-8
B1-20200109,2020,上海通悉网络科技有限公司,上海,registered_fallback,,上海市嘉定区新成路500号JT2492室
B1.B2-20214719,2021,黑龙江省奇天大胜网络科技有限公司,大庆,registered_fallback,,黑龙江省大庆高新区新风路6-1号服务外包产业园C1-3座1008、1009室
B1-20182758,2018,临沂城市云大数据有限公司,临沂,registered_fallback,,临沂市河东工业园区中科创新园内主楼311
B1.B2-20225241,2022,成都博超越科技有限公司,成都,registered_fallback,,四川省成都市武侯区簇桥中街41号1层附3号
B1.B2-20220098,2022,广东传畅信息科技有限公司,东莞,registered_fallback,,广东省东莞市南城街道宏图路86号4栋1214室
B1-20180956,2018,广州市维友通信科技有限公司,广州,registered_fallback,,广州市白云区新市街汇侨中路29号1104房(仅作办公用途)
川B1-20150002,2015,四川歌华网络技术有限公司,乐山,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,内江,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,凉山彝族自治州,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,南充,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,宜宾,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,广安,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,德阳,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,成都,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,攀枝花,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,泸州,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,眉山,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,绵阳,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,自贡,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,达州,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,遂宁,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,阿坝藏族羌族自治州,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
川B1-20150002,2015,四川歌华网络技术有限公司,雅安,scope_city,眉山市;泸州市;攀枝花市;德阳市;达州市;广元市;成都市;遂宁市;广安市;巴中市;宜宾市;资阳市;内江市;阿坝藏族羌族自治州;甘孜藏族自治州;凉山彝族自治州;乐山市;雅安市;南充市;自贡市;绵阳市,中国(四川)自由贸易试验区成都高新区锦城大道666号4栋1单元11楼8号
B1-20203210,2020,中国电子系统技术有限公司,北京,registered_fallback,,北京市海淀区复兴路四十九号
B1-20212262,2021,柳州市云上龙城大数据产业发展有限公司,柳州,registered_fallback,,柳州市杨柳路7号
B1-20184080,2018,福建超巴云计算有限公司,宁德,registered_fallback,,福建省宁德市福安市城北街道新阳路347号
B1.B2-20193296,2019,深圳市世纪乾金技术有限公司,深圳,registered_fallback,,深圳市光明区凤凰街道塘家社区光明高新产业园观光路以南、邦凯路以西邦凯科技工业园4#厂房十二层1211
浙B1.B2-20130122,2013,台州八度网络技术有限公司,台州,registered_fallback,,三门县海游街道梧桐路19号金茂大厦A幢2201室
湘B1-20180052,2018,湖南备网网络科技有限公司,长沙,registered_fallback,,湖南省长沙市天心区中意二路111号中信城市广场7栋217房
B1-20150340,2015,深圳创新云海科技有限公司,上海,scope_city,深圳市;上海市,深圳市盐田区明珠道15号北区一号路7栋盐田港现代物流中心A区办公室七楼
B1-20150340,2015,深圳创新云海科技有限公司,深圳,scope_city,深圳市;上海市,深圳市盐田区明珠道15号北区一号路7栋盐田港现代物流中心A区办公室七楼
B1.B2-20213327,2021,厦门兆萌信息技术有限公司,厦门,registered_fallback,,厦门市湖里区岐山路380号604室
B1-20160742,2016,上海点诺信息技术有限公司,上海,scope_city,上海市;北京市,中国(上海)自由贸易试验区马吉路2号1101室
B1-20160742,2016,上海点诺信息技术有限公司,北京,scope_city,上海市;北京市,中国(上海)自由贸易试验区马吉路2号1101室
浙B1.B2-20170994,2017,浙江阿恩网络科技有限公司,杭州,registered_fallback,,浙江省杭州市滨江区西兴街道聚工路11号5幢13层1301-1302室
B1-20210369,2021,烟台天策府网络科技有限公司,烟台,registered_fallback,,山东省烟台市莱阳市柳江路88号
冀B1-20210537,2021,河北朗为数据通信科技有限公司,石家庄,registered_fallback,,河北省石家庄市鹿泉区石铜路580号河北福建中小企业科技园5号楼
B1-20213618,2021,西安六一网络科技有限公司,西安,registered_fallback,,陕西省西安市高新区唐延路3号唐延国际中心A区6楼358号
A2.B1.B2-20203665,2020,北京字节在线科技有限公司,北京,registered_fallback,,北京市大兴区瀛裕街6号院10号楼1至2层105
川B1.B2-20110086,2011,成都百都科技有限公司,成都,scope_city,成都市,成都市武侯区人民南路四段46号附1号上善国际2栋6层7层
B1-20235732,2023,深圳市迅为物联网有限公司,深圳,registered_fallback,,
京B2-20140023,2014,北京实创上地科技有限公司,北京,scope_city,北京市,北京市海淀区上地东里7区2号楼
B1-20223191,2022,北京云豹科技有限公司,北京,registered_fallback,,北京市丰台区菜户营58号1102室(太平桥企业集中办公区)
B1-20223946,2022,北京网联速通网络技术有限公司,北京,registered_fallback,,北京市海淀区中关村大街甲38号1号楼B座15层197号
B1-20212464,2021,四川锦塬腾飞科技有限责任公司,德阳,registered_fallback,,四川省德阳市庐山北路477号希望城-商业街(1#地块)2-14-13号
B1.B2-20201172,2020,福建智乎科技有限公司,福州,registered_fallback,,福建省福州市闽侯县上街镇科技东路3号(创新园一期)6#楼5层A39
B1.B2-20140072,2014,深圳市沃通网络发展有限公司,深圳,registered_fallback,,深圳市南山区三湘海尚花园一期E座一单元6B
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,十堰,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,咸宁,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,孝感,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,宜昌,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,武汉,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,荆州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,荆门,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,鄂州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,随州,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,黄冈,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
鄂B2-20120108,2012,武汉联联文化科技有限责任公司,黄石,scope_city,武汉市;黄石市;十堰市;宜昌市;襄樊市;鄂州市;荆门市;孝感市;荆州市;黄冈市;咸宁市;随州市;恩施土家族苗族自治州,洪山区珞瑜路20号阜华大厦1幢B-1902号房
陕B1-20180013,2018,西安国际陆港物联网产业发展有限公司,西安,registered_fallback,,西安国际港务区物联网应用产业园综合办公楼
B1-20183888,2018,成都俊云科技有限公司,成都,registered_fallback,,中国(四川)自由贸易试验区成都高新区益州大道1999号15栋7层701室706-708号
A2.B1-20160189,2016,北京艾维通信有限公司,北京,scope_city,深圳市;北京市,北京市房山区西潞街道长虹西路73号1幢1层C355(集群注册)
A2.B1-20160189,2016,北京艾维通信有限公司,深圳,scope_city,深圳市;北京市,北京市房山区西潞街道长虹西路73号1幢1层C355(集群注册)
B1.B2-20183096,2018,北京远拓新伟业科技发展有限公司,北京,registered_fallback,,北京市昌平区城北街道建明里小区12号楼2单元1层103
冀B1-20160075,2016,张北数据港信息科技有限公司,张家口,scope_city,张家口市,河北省张家口市张北县宏昊路1号张北经济开发区管委会314室
