year,city,applicant,patents,scope,applicant_type_rough,rank_city_year
2014,抚顺,辽宁石油化工大学,96,inv_app_appyear,university_or_college,1
2014,抚顺,抚顺特殊钢股份有限公司,12,inv_app_appyear,firm,2
2014,抚顺,抚顺环科石油化工技术开发有限公司,12,inv_app_appyear,firm,3
2014,抚顺,邹存兵,10,inv_app_appyear,likely_individual,4
2014,抚顺,沈阳隆基电磁科技股份有限公司,9,inv_app_appyear,firm,5
2014,抚顺,煤科集团沈阳研究院有限公司,8,inv_app_appyear,firm,6
2014,抚顺,国网辽宁省电力有限公司抚顺供电公司,7,inv_app_appyear,firm,7
2014,抚顺,徐珂,4,inv_app_appyear,likely_individual,8
2014,抚顺,抚顺东工冶金材料技术有限公司,4,inv_app_appyear,firm,9
2014,抚顺,抚顺煤矿电机制造有限责任公司,4,inv_app_appyear,firm,10
2014,抚顺,抚顺矿业集团有限责任公司,4,inv_app_appyear,firm,11
2014,抚顺,抚顺职业技术学院,4,inv_app_appyear,university_or_college,12
2014,抚顺,抚顺市明尧石油机械有限公司,3,inv_app_appyear,firm,13
2014,抚顺,抚顺易桂塑胶科技有限公司,3,inv_app_appyear,firm,14
2014,抚顺,抚顺欧柏丽电器成套制造有限公司,3,inv_app_appyear,firm,15
2014,抚顺,沈阳哈维尔表面工程技术有限公司,3,inv_app_appyear,firm,16
2014,抚顺,丛安,2,inv_app_appyear,likely_individual,17
2014,抚顺,史大涌,2,inv_app_appyear,likely_individual,18
2014,抚顺,国辉,2,inv_app_appyear,likely_individual,19
2014,抚顺,张永杰,2,inv_app_appyear,likely_individual,20
2015,抚顺,辽宁石油化工大学,180,inv_app_appyear,university_or_college,1
2015,抚顺,国网辽宁省电力有限公司抚顺供电公司,24,inv_app_appyear,firm,2
2015,抚顺,煤科集团沈阳研究院有限公司,9,inv_app_appyear,firm,3
2015,抚顺,朱江,8,inv_app_appyear,likely_individual,4
2015,抚顺,沈阳工学院,7,inv_app_appyear,university_or_college,5
2015,抚顺,抚顺特殊钢股份有限公司,6,inv_app_appyear,firm,6
2015,抚顺,沈阳隆基电磁科技股份有限公司,6,inv_app_appyear,firm,7
2015,抚顺,抚顺市独凤轩食品有限公司,4,inv_app_appyear,firm,8
2015,抚顺,抚顺煤矿电机制造有限责任公司,4,inv_app_appyear,firm,9
2015,抚顺,申益,4,inv_app_appyear,likely_individual,10
2015,抚顺,辽宁格瑞自动化设备有限公司,4,inv_app_appyear,firm,11
2015,抚顺,辽宁美托科技有限公司,4,inv_app_appyear,firm,12
2015,抚顺,抚顺天工元科技有限责任公司,3,inv_app_appyear,firm,13
2015,抚顺,鹿岩,3,inv_app_appyear,likely_individual,14
2015,抚顺,中国有色集团抚顺红透山矿业有限公司,2,inv_app_appyear,firm,15
2015,抚顺,于文侠,2,inv_app_appyear,likely_individual,16
2015,抚顺,姜亦生,2,inv_app_appyear,likely_individual,17
2015,抚顺,山推抚起机械有限公司,2,inv_app_appyear,firm,18
2015,抚顺,徐红军,2,inv_app_appyear,likely_individual,19
2015,抚顺,抚顺东科精细化工有限公司,2,inv_app_appyear,firm,20
2016,抚顺,辽宁石油化工大学,226,inv_app_appyear,university_or_college,1
2016,抚顺,中国石油化工股份有限公司抚顺石油化工研究院,60,inv_app_appyear,firm,2
2016,抚顺,国网辽宁省电力有限公司抚顺供电公司,17,inv_app_appyear,firm,3
2016,抚顺,朱江,13,inv_app_appyear,likely_individual,4
2016,抚顺,沈阳工学院,11,inv_app_appyear,university_or_college,5
2016,抚顺,煤科集团沈阳研究院有限公司,11,inv_app_appyear,firm,6
2016,抚顺,抚顺金泰农业科技有限公司,9,inv_app_appyear,firm,7
2016,抚顺,抚顺凯特利机电化工有限公司,8,inv_app_appyear,firm,8
2016,抚顺,翁岩,7,inv_app_appyear,likely_individual,9
2016,抚顺,赵一丞,6,inv_app_appyear,likely_individual,10
2016,抚顺,郭晓娜,6,inv_app_appyear,likely_individual,11
2016,抚顺,黄烁,6,inv_app_appyear,likely_individual,12
2016,抚顺,张颖,5,inv_app_appyear,likely_individual,13
2016,抚顺,抚顺市红连石化密封材料有限公司,5,inv_app_appyear,firm,14
2016,抚顺,抚顺市鑫盛挖掘机配件制造有限公司,5,inv_app_appyear,firm,15
2016,抚顺,杨东星,5,inv_app_appyear,likely_individual,16
2016,抚顺,沈阳隆基电磁科技股份有限公司,5,inv_app_appyear,firm,17
2016,抚顺,王立宽,5,inv_app_appyear,likely_individual,18
2016,抚顺,袁诗晴,5,inv_app_appyear,likely_individual,19
2016,抚顺,白文晋,4,inv_app_appyear,likely_individual,20
2017,抚顺,辽宁石油化工大学,97,inv_app_appyear,university_or_college,1
2017,抚顺,国网辽宁省电力有限公司抚顺供电公司,18,inv_app_appyear,firm,2
2017,抚顺,沈阳隆基电磁科技股份有限公司,15,inv_app_appyear,firm,3
2017,抚顺,抚顺特殊钢股份有限公司,13,inv_app_appyear,firm,4
2017,抚顺,朱江,11,inv_app_appyear,likely_individual,5
2017,抚顺,彭利辉,10,inv_app_appyear,likely_individual,6
2017,抚顺,抚顺煤矿电机制造有限责任公司,8,inv_app_appyear,firm,7
2017,抚顺,煤科集团沈阳研究院有限公司,7,inv_app_appyear,firm,8
2017,抚顺,沈阳工学院,5,inv_app_appyear,university_or_college,9
2017,抚顺,辽宁保利特种车辆有限公司,5,inv_app_appyear,firm,10
2017,抚顺,辽宁罕王绿色建材有限公司,5,inv_app_appyear,firm,11
2017,抚顺,抚顺伊科思新材料有限公司,4,inv_app_appyear,firm,12
2017,抚顺,辽宁美托科技股份有限公司,4,inv_app_appyear,firm,13
2017,抚顺,抚顺新瑞催化剂有限公司,3,inv_app_appyear,firm,14
2017,抚顺,抚顺新钢铁有限责任公司,3,inv_app_appyear,firm,15
2017,抚顺,王欢,3,inv_app_appyear,likely_individual,16
2017,抚顺,辽宁友邦网络科技有限公司,3,inv_app_appyear,firm,17
2017,抚顺,辽宁抚清助剂有限公司,3,inv_app_appyear,firm,18
2017,抚顺,中国石油天然气第八建设有限公司,2,inv_app_appyear,firm,19
2017,抚顺,抚顺中油检测工程有限公司,2,inv_app_appyear,firm,20
2018,抚顺,辽宁石油化工大学,162,inv_app_appyear,university_or_college,1
2018,抚顺,抚顺特殊钢股份有限公司,22,inv_app_appyear,firm,2
2018,抚顺,国网辽宁省电力有限公司抚顺供电公司,18,inv_app_appyear,firm,3
2018,抚顺,煤科集团沈阳研究院有限公司,18,inv_app_appyear,firm,4
2018,抚顺,沈阳工学院,17,inv_app_appyear,university_or_college,5
2018,抚顺,王欢,10,inv_app_appyear,likely_individual,6
2018,抚顺,抚顺煤矿电机制造有限责任公司,9,inv_app_appyear,firm,7
2018,抚顺,辽宁和泉堂药业有限公司,8,inv_app_appyear,firm,8
2018,抚顺,鲍雪儿,8,inv_app_appyear,likely_individual,9
2018,抚顺,辽宁罕王绿色建材有限公司,7,inv_app_appyear,firm,10
2018,抚顺,抚顺东旭精工制辊科技有限公司,6,inv_app_appyear,firm,11
2018,抚顺,沈阳隆基电磁科技股份有限公司,6,inv_app_appyear,firm,12
2018,抚顺,辽宁东科药业有限公司,6,inv_app_appyear,firm,13
2018,抚顺,辽宁友邦网络科技有限公司,6,inv_app_appyear,firm,14
2018,抚顺,崔维佳,5,inv_app_appyear,likely_individual,15
2018,抚顺,辽宁海浪防爆电器有限责任公司,5,inv_app_appyear,firm,16
2018,抚顺,中国人民解放军第六四零九工厂,4,inv_app_appyear,firm,17
2018,抚顺,乐绪春,4,inv_app_appyear,likely_individual,18
2018,抚顺,刘延昌,4,inv_app_appyear,likely_individual,19
2018,抚顺,抚顺抚运安仪救生装备有限公司,4,inv_app_appyear,firm,20
2019,抚顺,辽宁石油化工大学,151,inv_app_appyear,university_or_college,1
2019,抚顺,煤科集团沈阳研究院有限公司,32,inv_app_appyear,firm,2
2019,抚顺,抚顺煤矿电机制造有限责任公司,27,inv_app_appyear,firm,3
2019,抚顺,国网辽宁省电力有限公司抚顺供电公司,17,inv_app_appyear,firm,4
2019,抚顺,辽宁海浪防爆电器有限责任公司,15,inv_app_appyear,firm,5
2019,抚顺,时新,12,inv_app_appyear,likely_individual,6
2019,抚顺,抚顺东旭精工制辊科技有限公司,9,inv_app_appyear,firm,7
2019,抚顺,抚顺特殊钢股份有限公司,9,inv_app_appyear,firm,8
2019,抚顺,沈阳工学院,8,inv_app_appyear,university_or_college,9
2019,抚顺,罕王微电子(辽宁)有限公司,7,inv_app_appyear,firm,10
2019,抚顺,中国人民解放军第六四零九工厂,6,inv_app_appyear,firm,11
2019,抚顺,亢慧慧,6,inv_app_appyear,likely_individual,12
2019,抚顺,沈阳隆基电磁科技股份有限公司,5,inv_app_appyear,firm,13
2019,抚顺,辽宁华丰民用化工发展有限公司,5,inv_app_appyear,firm,14
2019,抚顺,辽宁罕王绿色建材有限公司,5,inv_app_appyear,firm,15
2019,抚顺,辽宁美托科技股份有限公司,5,inv_app_appyear,firm,16
2019,抚顺,周铸,4,inv_app_appyear,likely_individual,17
2019,抚顺,彭权鑫,4,inv_app_appyear,likely_individual,18
2019,抚顺,抚顺顺特化工有限公司,4,inv_app_appyear,firm,19
2019,抚顺,谷峻峰,4,inv_app_appyear,likely_individual,20
2020,抚顺,辽宁石油化工大学,114,inv_app_appyear,university_or_college,1
2020,抚顺,煤科集团沈阳研究院有限公司,62,inv_app_appyear,firm,2
2020,抚顺,国网辽宁省电力有限公司抚顺供电公司,20,inv_app_appyear,firm,3
2020,抚顺,罕王微电子(辽宁)有限公司,18,inv_app_appyear,firm,4
2020,抚顺,中建七局第一建筑有限公司,11,inv_app_appyear,firm,5
2020,抚顺,抚顺特殊钢股份有限公司,11,inv_app_appyear,firm,6
2020,抚顺,抚顺抚运安仪救生装备有限公司,9,inv_app_appyear,firm,7
2020,抚顺,抚顺煤矿电机制造有限责任公司,9,inv_app_appyear,firm,8
2020,抚顺,辽宁东科药业有限公司,9,inv_app_appyear,firm,9
2020,抚顺,沈阳隆基电磁科技股份有限公司,8,inv_app_appyear,firm,10
2020,抚顺,东北大学,7,inv_app_appyear,university_or_college,11
2020,抚顺,周代远,7,inv_app_appyear,likely_individual,12
2020,抚顺,抚顺齐隆化工有限公司,7,inv_app_appyear,firm,13
2020,抚顺,李钦生,7,inv_app_appyear,likely_individual,14
2020,抚顺,王艳伟,7,inv_app_appyear,likely_individual,15
2020,抚顺,抚顺天成环保科技有限公司,6,inv_app_appyear,firm,16
2020,抚顺,抚顺赛瑞特环保科技有限公司,6,inv_app_appyear,firm,17
2020,抚顺,时新,6,inv_app_appyear,likely_individual,18
2020,抚顺,张凌龙,5,inv_app_appyear,likely_individual,19
2020,抚顺,抚顺罕王傲牛矿业股份有限公司,5,inv_app_appyear,firm,20
2021,抚顺,辽宁石油化工大学,110,inv_app_appyear,university_or_college,1
2021,抚顺,中煤科工集团沈阳研究院有限公司,72,inv_app_appyear,firm,2
2021,抚顺,国网辽宁省电力有限公司抚顺供电公司,37,inv_app_appyear,firm,3
2021,抚顺,东北大学,19,inv_app_appyear,university_or_college,4
2021,抚顺,中建七局第一建筑有限公司,13,inv_app_appyear,firm,5
2021,抚顺,中航沈飞民用飞机有限责任公司,13,inv_app_appyear,firm,6
2021,抚顺,抚顺赛瑞特环保科技有限公司,12,inv_app_appyear,firm,7
2021,抚顺,抚顺煤矿电机制造有限责任公司,9,inv_app_appyear,firm,8
2021,抚顺,沈阳工学院,9,inv_app_appyear,university_or_college,9
2021,抚顺,白玉林,9,inv_app_appyear,likely_individual,10
2021,抚顺,沈阳隆基电磁科技股份有限公司,8,inv_app_appyear,firm,11
2021,抚顺,抚顺特殊钢股份有限公司,7,inv_app_appyear,firm,12
2021,抚顺,抚顺罕王傲牛矿业股份有限公司,7,inv_app_appyear,firm,13
2021,抚顺,罕王微电子(辽宁)有限公司,7,inv_app_appyear,firm,14
2021,抚顺,佳化化学(抚顺)新材料有限公司,5,inv_app_appyear,firm,15
2021,抚顺,刘涛,5,inv_app_appyear,likely_individual,16
2021,抚顺,刘美金,5,inv_app_appyear,likely_individual,17
2021,抚顺,抚顺东科精细化工有限公司,5,inv_app_appyear,firm,18
2021,抚顺,林小华,5,inv_app_appyear,likely_individual,19
2021,抚顺,梁淑平,5,inv_app_appyear,likely_individual,20
2022,抚顺,辽宁石油化工大学,134,inv_app_appyear,university_or_college,1
2022,抚顺,中煤科工集团沈阳研究院有限公司,70,inv_app_appyear,firm,2
2022,抚顺,抚顺新钢铁有限责任公司,30,inv_app_appyear,firm,3
2022,抚顺,沈阳工学院,17,inv_app_appyear,university_or_college,4
2022,抚顺,东北大学,15,inv_app_appyear,university_or_college,5
2022,抚顺,抚顺特殊钢股份有限公司,11,inv_app_appyear,firm,6
2022,抚顺,辽宁省沈抚改革创新示范区东大工业技术研究院,11,inv_app_appyear,research_institute,7
2022,抚顺,抚顺天宇滤材有限公司,6,inv_app_appyear,firm,8
2022,抚顺,抚顺永茂建筑机械有限公司,6,inv_app_appyear,firm,9
2022,抚顺,抚顺煤矿电机制造有限责任公司,6,inv_app_appyear,firm,10
2022,抚顺,抚顺东科新能源科技有限公司,5,inv_app_appyear,firm,11
2022,抚顺,辽宁海天阁环保科技有限公司,5,inv_app_appyear,firm,12
2022,抚顺,哥俩好新材料股份有限公司,4,inv_app_appyear,firm,13
2022,抚顺,国家电投集团东北电力有限公司抚顺热电分公司,4,inv_app_appyear,firm,14
2022,抚顺,抚顺澳丰安全防护装备有限公司,4,inv_app_appyear,firm,15
2022,抚顺,抚顺独凤轩骨神生物技术股份有限公司,4,inv_app_appyear,firm,16
2022,抚顺,白玉林,4,inv_app_appyear,likely_individual,17
2022,抚顺,罕王微电子(辽宁)有限公司,4,inv_app_appyear,firm,18
2022,抚顺,辽宁北方华丰特种化工有限公司,4,inv_app_appyear,firm,19
2022,抚顺,国网辽宁省电力有限公司抚顺供电公司,3,inv_app_appyear,firm,20
2023,抚顺,辽宁石油化工大学,115,inv_app_appyear,university_or_college,1
2023,抚顺,中煤科工集团沈阳研究院有限公司,45,inv_app_appyear,firm,2
2023,抚顺,抚顺特殊钢股份有限公司,14,inv_app_appyear,firm,3
2023,抚顺,辽宁拓邦鸿基半导体材料有限公司,12,inv_app_appyear,firm,4
2023,抚顺,抚顺新钢铁有限责任公司,11,inv_app_appyear,firm,5
2023,抚顺,辽宁北方华丰特种化工有限公司,10,inv_app_appyear,firm,6
2023,抚顺,国网辽宁省电力有限公司抚顺供电公司,9,inv_app_appyear,firm,7
2023,抚顺,抚顺东科新能源科技有限公司,9,inv_app_appyear,firm,8
2023,抚顺,抚顺煤矿电机制造有限责任公司,8,inv_app_appyear,firm,9
2023,抚顺,抚顺永茂建筑机械有限公司,7,inv_app_appyear,firm,10
2023,抚顺,沈阳工学院,7,inv_app_appyear,university_or_college,11
2023,抚顺,抚顺佳业机械制造有限公司,6,inv_app_appyear,firm,12
2023,抚顺,抚顺隆烨化工南杂木有限公司,6,inv_app_appyear,firm,13
2023,抚顺,辽宁新瑞环保实业有限公司,6,inv_app_appyear,firm,14
2023,抚顺,锐洋集团东北电缆有限公司,6,inv_app_appyear,firm,15
2023,抚顺,抚顺市特种设备监督检验所,5,inv_app_appyear,other_org_or_unclear,16
2023,抚顺,张达瑞,4,inv_app_appyear,likely_individual,17
2023,抚顺,抚顺独凤轩骨神生物技术股份有限公司,4,inv_app_appyear,firm,18
2023,抚顺,抚顺罕王傲牛矿业股份有限公司,4,inv_app_appyear,firm,19
2023,抚顺,辽宁东方发电有限公司,4,inv_app_appyear,firm,20
2008,拉萨,西藏自治区高原生物研究所,7,inv_app_appyear,research_institute,1
2008,拉萨,西藏诺迪康药业股份有限公司,5,inv_app_appyear,firm,2
2008,拉萨,吕坤秋,3,inv_app_appyear,likely_individual,3
2008,拉萨,洛藏,3,inv_app_appyear,likely_individual,4
2008,拉萨,西藏剑圣生物药物制品开发有限公司,2,inv_app_appyear,firm,5
2008,拉萨,西藏央科生物科技有限公司,2,inv_app_appyear,firm,6
2008,拉萨,西藏春光食品有限公司,2,inv_app_appyear,firm,7
2008,拉萨,西藏月王生物技术有限公司,2,inv_app_appyear,firm,8
2008,拉萨,卓玛次力,1,inv_app_appyear,likely_individual,9
2008,拉萨,西藏冰川矿泉水有限公司,1,inv_app_appyear,firm,10
2008,拉萨,西藏掘鉒矿业有限公司,1,inv_app_appyear,firm,11
2008,拉萨,西藏自治区藏药厂,1,inv_app_appyear,firm,12
2008,拉萨,西藏金哈达药业有限公司,1,inv_app_appyear,firm,13
2008,拉萨,西藏金稞科技有限公司,1,inv_app_appyear,firm,14
2008,拉萨,郑亚玲,1,inv_app_appyear,likely_individual,15
2009,拉萨,郑亚蓉,9,inv_app_appyear,likely_individual,1
2009,拉萨,西藏月王生物技术有限公司,8,inv_app_appyear,firm,2
2009,拉萨,管新飞,4,inv_app_appyear,likely_individual,3
2009,拉萨,喻谦鹏,3,inv_app_appyear,likely_individual,4
2009,拉萨,西藏天地绿色饮品发展有限公司,3,inv_app_appyear,firm,5
2009,拉萨,西藏奇正原生态健康品有限公司,3,inv_app_appyear,firm,6
2009,拉萨,杨泰,2,inv_app_appyear,likely_individual,7
2009,拉萨,江春艳,2,inv_app_appyear,likely_individual,8
2009,拉萨,西藏金哈达药业有限公司,2,inv_app_appyear,firm,9
2009,拉萨,郑亚玲,2,inv_app_appyear,likely_individual,10
2009,拉萨,吕博,1,inv_app_appyear,likely_individual,11
2009,拉萨,吕坤秋,1,inv_app_appyear,likely_individual,12
2009,拉萨,尼玛次仁,1,inv_app_appyear,likely_individual,13
2009,拉萨,西藏中凯矿业有限公司,1,inv_app_appyear,firm,14
2009,拉萨,西藏冰川矿泉水有限公司,1,inv_app_appyear,firm,15
2009,拉萨,西藏天麦力健康品有限公司,1,inv_app_appyear,firm,16
2009,拉萨,西藏自治区农牧科学院畜牧兽医研究所,1,inv_app_appyear,research_institute,17
2009,拉萨,西藏自治区拉萨皮革厂,1,inv_app_appyear,firm,18
2009,拉萨,西藏自治区藏医院,1,inv_app_appyear,hospital,19
2009,拉萨,西藏自治区高原生物研究所,1,inv_app_appyear,research_institute,20
2010,拉萨,西藏天麦力健康品有限公司,15,inv_app_appyear,firm,1
2010,拉萨,杨泰,7,inv_app_appyear,likely_individual,2
2010,拉萨,西藏自治区高原生物研究所,4,inv_app_appyear,research_institute,3
2010,拉萨,西藏月王生物技术有限公司,3,inv_app_appyear,firm,4
2010,拉萨,西藏金哈达药业有限公司,3,inv_app_appyear,firm,5
2010,拉萨,西藏金稞集团有限责任公司,3,inv_app_appyear,firm,6
2010,拉萨,五洲明珠股份有限公司,2,inv_app_appyear,firm,7
2010,拉萨,西藏大学,2,inv_app_appyear,university_or_college,8
2010,拉萨,西藏缘苍工贸有限责任公司,2,inv_app_appyear,firm,9
2010,拉萨,西藏自治区农牧科学院,2,inv_app_appyear,research_institute,10
2010,拉萨,吕坤秋,1,inv_app_appyear,likely_individual,11
2010,拉萨,拉萨市高原生物研究所,1,inv_app_appyear,research_institute,12
2010,拉萨,梅花生物科技集团股份有限公司,1,inv_app_appyear,firm,13
2010,拉萨,西藏大为建筑环保工程有限责任公司,1,inv_app_appyear,firm,14
2010,拉萨,西藏大成科技发展有限责任公司,1,inv_app_appyear,firm,15
2010,拉萨,西藏汪腊药材开发有限责任公司,1,inv_app_appyear,firm,16
2010,拉萨,西藏然康科技有限公司,1,inv_app_appyear,firm,17
2010,拉萨,西藏瑞阳科技发展有限公司,1,inv_app_appyear,firm,18
2010,拉萨,西藏自治区拉萨皮革厂,1,inv_app_appyear,firm,19
2010,拉萨,门雁冰,1,inv_app_appyear,likely_individual,20
2011,拉萨,西藏金稞集团有限责任公司,9,inv_app_appyear,firm,1
2011,拉萨,梅花生物科技集团股份有限公司,6,inv_app_appyear,firm,2
2011,拉萨,西藏月王生物技术有限公司,5,inv_app_appyear,firm,3
2011,拉萨,西藏天麦力健康品有限公司,4,inv_app_appyear,firm,4
2011,拉萨,西藏自治区高原生物研究所,4,inv_app_appyear,research_institute,5
2011,拉萨,西藏自治区农牧科学院,3,inv_app_appyear,research_institute,6
2011,拉萨,西藏金哈达药业有限公司,3,inv_app_appyear,firm,7
2011,拉萨,刘龙生,2,inv_app_appyear,likely_individual,8
2011,拉萨,西藏天成农牧产业股份有限公司,2,inv_app_appyear,firm,9
2011,拉萨,西藏正和吉玛科技有限公司,2,inv_app_appyear,firm,10
2011,拉萨,西藏芝芝药业有限公司,2,inv_app_appyear,firm,11
2011,拉萨,多吉,1,inv_app_appyear,likely_individual,12
2011,拉萨,拉萨嘉国生物科技有限公司,1,inv_app_appyear,firm,13
2011,拉萨,拉萨尼达自然生态开发有限公司,1,inv_app_appyear,firm,14
2011,拉萨,班登加措,1,inv_app_appyear,likely_individual,15
2011,拉萨,西藏俪阳科技有限公司,1,inv_app_appyear,firm,16
2011,拉萨,西藏太阳光科技有限公司,1,inv_app_appyear,firm,17
2011,拉萨,西藏屋脊之宝生物科技有限公司,1,inv_app_appyear,firm,18
2011,拉萨,西藏屋脊之宝食品有限公司,1,inv_app_appyear,firm,19
2011,拉萨,西藏正源生物科技有限公司,1,inv_app_appyear,firm,20
2012,拉萨,西藏月王生物技术有限公司,8,inv_app_appyear,firm,1
2012,拉萨,西藏金稞集团有限责任公司,5,inv_app_appyear,firm,2
2012,拉萨,西藏天力商贸有限公司,4,inv_app_appyear,firm,3
2012,拉萨,西藏金哈达药业有限公司,4,inv_app_appyear,firm,4
2012,拉萨,西藏天麦力健康品有限公司,3,inv_app_appyear,firm,5
2012,拉萨,西藏然康科技有限公司,3,inv_app_appyear,firm,6
2012,拉萨,西藏自治区农牧科学院,2,inv_app_appyear,research_institute,7
2012,拉萨,拉萨奥可科技有限公司,1,inv_app_appyear,firm,8
2012,拉萨,杨东川,1,inv_app_appyear,likely_individual,9
2012,拉萨,次旺,1,inv_app_appyear,likely_individual,10
2012,拉萨,西藏俪阳科技有限公司,1,inv_app_appyear,firm,11
2012,拉萨,西藏创源水资源科技有限责任公司,1,inv_app_appyear,firm,12
2012,拉萨,西藏同信证券有限责任公司,1,inv_app_appyear,firm,13
2012,拉萨,西藏圣宝农牧科技发展有限公司,1,inv_app_appyear,firm,14
2012,拉萨,西藏天成农牧产业股份有限公司,1,inv_app_appyear,firm,15
2012,拉萨,西藏旭升矿业开发有限公司,1,inv_app_appyear,firm,16
2012,拉萨,西藏温生吉科技有限公司,1,inv_app_appyear,firm,17
2012,拉萨,西藏瑞阳藏药技术开发有限公司,1,inv_app_appyear,firm,18
2012,拉萨,西藏自治区人民医院,1,inv_app_appyear,hospital,19
2012,拉萨,西藏自治区能源研究示范中心,1,inv_app_appyear,other_org_or_unclear,20
2013,拉萨,王颖,12,inv_app_appyear,likely_individual,1
2013,拉萨,西藏易明西雅医药科技股份有限公司,7,inv_app_appyear,firm,2
2013,拉萨,西藏现代农业有限公司,6,inv_app_appyear,firm,3
2013,拉萨,西藏月王生物技术有限公司,5,inv_app_appyear,firm,4
2013,拉萨,西藏博睿生物科技有限公司,3,inv_app_appyear,firm,5
2013,拉萨,西藏圣香海螺民族产品开发有限公司,3,inv_app_appyear,firm,6
2013,拉萨,西藏自治区人民医院,3,inv_app_appyear,hospital,7
2013,拉萨,拉萨市城关区地毯厂,2,inv_app_appyear,firm,8
2013,拉萨,杨东川,2,inv_app_appyear,likely_individual,9
2013,拉萨,西藏牦牛王生态食品开发有限公司,2,inv_app_appyear,firm,10
2013,拉萨,西藏福田藏医药研究开发有限公司,2,inv_app_appyear,firm,11
2013,拉萨,西藏自治区农牧科学院,2,inv_app_appyear,research_institute,12
2013,拉萨,西藏藏真堂藏药产业有限公司,2,inv_app_appyear,firm,13
2013,拉萨,西藏金浩投资有限公司,2,inv_app_appyear,firm,14
2013,拉萨,西藏金睿资产管理有限公司,2,inv_app_appyear,firm,15
2013,拉萨,西藏青稞研究与发展中心,2,inv_app_appyear,other_org_or_unclear,16
2013,拉萨,吕坤秋,1,inv_app_appyear,likely_individual,17
2013,拉萨,忻世和,1,inv_app_appyear,likely_individual,18
2013,拉萨,杨泰,1,inv_app_appyear,likely_individual,19
2013,拉萨,秦峰,1,inv_app_appyear,likely_individual,20
2014,拉萨,西藏天虹科技股份有限责任公司,9,inv_app_appyear,firm,1
2014,拉萨,西藏牦牛王生态食品开发有限公司,4,inv_app_appyear,firm,2
2014,拉萨,西藏金哈达药业有限公司,4,inv_app_appyear,firm,3
2014,拉萨,西藏华泰龙矿业开发有限公司,3,inv_app_appyear,firm,4
2014,拉萨,西藏国策环保科技股份有限公司,3,inv_app_appyear,firm,5
2014,拉萨,西藏月王生物技术有限公司,3,inv_app_appyear,firm,6
2014,拉萨,西藏誉衡阳光医药有限责任公司,3,inv_app_appyear,firm,7
2014,拉萨,西藏高原之宝牦牛乳业股份有限公司,3,inv_app_appyear,firm,8
2014,拉萨,西藏坎巴嘎布卫生用品有限公司,2,inv_app_appyear,firm,9
2014,拉萨,西藏福田藏医药研究开发有限公司,2,inv_app_appyear,firm,10
2014,拉萨,西藏自治区农牧科学院,2,inv_app_appyear,research_institute,11
2014,拉萨,西藏自治区农牧科学院畜牧兽医研究所,2,inv_app_appyear,research_institute,12
2014,拉萨,西藏自治区农牧科学院蔬菜研究所,2,inv_app_appyear,research_institute,13
2014,拉萨,西藏自治区藏医院,2,inv_app_appyear,hospital,14
2014,拉萨,西藏自治区高原生物研究所,2,inv_app_appyear,research_institute,15
2014,拉萨,西藏藏医学院,2,inv_app_appyear,university_or_college,16
2014,拉萨,西藏藏真堂藏药产业有限公司,2,inv_app_appyear,firm,17
2014,拉萨,西藏藏药(集团)利众院生物科技有限公司,2,inv_app_appyear,firm,18
2014,拉萨,努桑,1,inv_app_appyear,likely_individual,19
2014,拉萨,拉萨左旋柳农业科技有限公司,1,inv_app_appyear,firm,20
2015,拉萨,白玛仁增,30,inv_app_appyear,likely_individual,1
2015,拉萨,西藏月王生物技术有限公司,9,inv_app_appyear,firm,2
2015,拉萨,西藏卫信康医药股份有限公司,4,inv_app_appyear,firm,3
2015,拉萨,西藏自治区农牧科学院,4,inv_app_appyear,research_institute,4
2015,拉萨,西藏自治区农牧科学院蔬菜研究所,4,inv_app_appyear,research_institute,5
2015,拉萨,华宝香精股份有限公司,3,inv_app_appyear,firm,6
2015,拉萨,西藏天虹科技股份有限责任公司,3,inv_app_appyear,firm,7
2015,拉萨,西藏藏医学院,3,inv_app_appyear,university_or_college,8
2015,拉萨,西藏高原之宝牦牛乳业股份有限公司,3,inv_app_appyear,firm,9
2015,拉萨,中国人民解放军西藏军区总医院,2,inv_app_appyear,hospital,10
2015,拉萨,西藏丹贝投资有限公司,2,inv_app_appyear,firm,11
2015,拉萨,西藏优格仓工贸有限公司,2,inv_app_appyear,firm,12
2015,拉萨,西藏大学,2,inv_app_appyear,university_or_college,13
2015,拉萨,西藏宏发盛桃食品股份有限公司,2,inv_app_appyear,firm,14
2015,拉萨,西藏自治区人民医院,2,inv_app_appyear,hospital,15
2015,拉萨,西藏自治区农牧科学院畜牧兽医研究所,2,inv_app_appyear,research_institute,16
2015,拉萨,西藏自治区拉萨皮革有限责任公司,2,inv_app_appyear,firm,17
2015,拉萨,三峡集团西藏能源投资有限公司,1,inv_app_appyear,firm,18
2015,拉萨,刘作记,1,inv_app_appyear,likely_individual,19
2015,拉萨,拉萨市林周县人民医院,1,inv_app_appyear,hospital,20
2016,拉萨,西藏天麦力健康品有限公司,15,inv_app_appyear,firm,1
2016,拉萨,西藏大学,8,inv_app_appyear,university_or_college,2
2016,拉萨,西藏贝珠亚电子科技有限公司,8,inv_app_appyear,firm,3
2016,拉萨,西藏自治区农牧科学院,7,inv_app_appyear,research_institute,4
