city,year,applicant_norm,clean_type,patents,applicant,rank_city_year
锦州,2018,付晶晶,individual,3,付晶晶,20
锦州,2019,辽宁工业大学,univ,113,辽宁工业大学,1
锦州,2019,渤海大学,univ,108,渤海大学,2
锦州,2019,国网辽宁省电力有限公司锦州供电公司,firm,24,国网辽宁省电力有限公司锦州供电公司,3
锦州,2019,锦州汉拿电机有限公司,firm,15,锦州汉拿电机有限公司,4
锦州,2019,赛青松,individual,11,赛青松,5
锦州,2019,东旭(锦州)精密光电科技有限公司,firm,9,东旭(锦州)精密光电科技有限公司,6
锦州,2019,辽宁宁越农机装备有限公司,firm,7,辽宁宁越农机装备有限公司,7
锦州,2019,冷光君,individual,5,冷光君,8
锦州,2019,武玉平,individual,5,武玉平,9
锦州,2019,锦州重型水泵有限公司,firm,5,锦州重型水泵有限公司,10
锦州,2019,锦州锦恒汽车安全系统股份有限公司,firm,5,锦州锦恒汽车安全系统股份有限公司,11
锦州,2019,中信钛业股份有限公司,firm,4,中信钛业股份有限公司,12
锦州,2019,常森柏,individual,4,常森柏,13
锦州,2019,葛文博,individual,4,葛文博,14
锦州,2019,辽宁力德航空科技有限公司,firm,4,辽宁力德航空科技有限公司,15
锦州,2019,锦州凯美能源有限公司,firm,4,锦州凯美能源有限公司,16
锦州,2019,锦州医科大学,univ,4,锦州医科大学,17
锦州,2019,锦州旭日新材料科技有限公司,firm,4,锦州旭日新材料科技有限公司,18
锦州,2019,凌海科诚电气股份公司,firm,3,凌海科诚电气股份公司,19
锦州,2019,锦州市科学技术研究院,research,3,锦州市科学技术研究院,20
锦州,2020,辽宁工业大学,univ,67,辽宁工业大学,1
锦州,2020,渤海大学,univ,66,渤海大学,2
锦州,2020,国网辽宁省电力有限公司锦州供电公司,firm,27,国网辽宁省电力有限公司锦州供电公司,3
锦州,2020,宝钛华神钛业有限公司,firm,18,宝钛华神钛业有限公司,4
锦州,2020,李勇军,individual,14,李勇军,5
锦州,2020,辽宁石化职业技术学院,univ,11,辽宁石化职业技术学院,6
锦州,2020,锦州三丰科技有限公司,firm,11,锦州三丰科技有限公司,7
锦州,2020,锦州医科大学,univ,11,锦州医科大学,8
锦州,2020,锦州锦恒汽车安全系统股份有限公司,firm,9,锦州锦恒汽车安全系统股份有限公司,9
锦州,2020,辽宁春光制药装备股份有限公司,firm,7,辽宁春光制药装备股份有限公司,10
锦州,2020,锦州奥鸿药业有限责任公司,firm,7,锦州奥鸿药业有限责任公司,11
锦州,2020,锦州捷通铁路机械股份有限公司,firm,7,锦州捷通铁路机械股份有限公司,12
锦州,2020,辽宁中色新材科技有限公司,firm,6,辽宁中色新材科技有限公司,13
锦州,2020,国网辽宁省电力有限公司技能培训中心,firm,5,国网辽宁省电力有限公司技能培训中心,14
锦州,2020,李成,individual,5,李成,15
锦州,2020,锦州聚红农业科技有限公司,firm,5,锦州聚红农业科技有限公司,16
锦州,2020,锦州阳光能源有限公司,firm,5,锦州阳光能源有限公司,17
锦州,2020,陈小芹,individual,5,陈小芹,18
锦州,2020,黄晗溟,individual,5,黄晗溟,19
锦州,2020,中信钛业股份有限公司,firm,4,中信钛业股份有限公司,20
锦州,2021,渤海大学,univ,90,渤海大学,1
锦州,2021,辽宁工业大学,univ,56,辽宁工业大学,2
锦州,2021,国网辽宁省电力有限公司锦州供电公司,firm,30,国网辽宁省电力有限公司锦州供电公司,3
锦州,2021,锦州医科大学,univ,26,锦州医科大学,4
锦州,2021,锦州阳光能源有限公司,firm,17,锦州阳光能源有限公司,5
锦州,2021,宝钛华神钛业有限公司,firm,16,宝钛华神钛业有限公司,6
锦州,2021,辽宁春光制药装备股份有限公司,firm,14,辽宁春光制药装备股份有限公司,7
锦州,2021,锦州医科大学附属第一医院,hospital,10,锦州医科大学附属第一医院,8
锦州,2021,锦州拾正生物科技有限公司,firm,9,锦州拾正生物科技有限公司,9
锦州,2021,锦州锦恒汽车安全系统股份有限公司,firm,9,锦州锦恒汽车安全系统股份有限公司,10
锦州,2021,锦州神工半导体股份有限公司,firm,8,锦州神工半导体股份有限公司,11
锦州,2021,赛青松,individual,7,赛青松,12
锦州,2021,锦州烈火环保科技有限公司,firm,6,锦州烈火环保科技有限公司,13
锦州,2021,锦州镁赫化学科技有限公司,firm,6,锦州镁赫化学科技有限公司,14
锦州,2021,中信钛业股份有限公司,firm,5,中信钛业股份有限公司,15
锦州,2021,刘英海,individual,5,刘英海,16
锦州,2021,石亮,individual,5,石亮,17
锦州,2021,辽宁玖号科技有限公司,firm,5,辽宁玖号科技有限公司,18
锦州,2021,锦州市圣合科技电子有限责任公司,firm,5,锦州市圣合科技电子有限责任公司,19
锦州,2021,刘雄心,other,4,刘雄心,20
锦州,2022,渤海大学,univ,99,渤海大学,1
锦州,2022,辽宁工业大学,univ,66,辽宁工业大学,2
锦州,2022,国网辽宁省电力有限公司锦州供电公司,firm,15,国网辽宁省电力有限公司锦州供电公司,3
锦州,2022,锦州医科大学,univ,15,锦州医科大学,4
锦州,2022,赛青松,individual,13,赛青松,5
锦州,2022,国网辽宁省电力有限公司技能培训中心,firm,11,国网辽宁省电力有限公司技能培训中心,6
锦州,2022,中信钛业股份有限公司,firm,10,中信钛业股份有限公司,7
锦州,2022,锦州医科大学附属第一医院,hospital,9,锦州医科大学附属第一医院,8
锦州,2022,辽宁联友博科技有限公司,firm,6,辽宁联友博科技有限公司,9
锦州,2022,锦州拾正生物科技有限公司,firm,6,锦州拾正生物科技有限公司,10
锦州,2022,锦州捷通铁路机械股份有限公司,firm,6,锦州捷通铁路机械股份有限公司,11
锦州,2022,锦州清华机械有限公司,firm,6,锦州清华机械有限公司,12
锦州,2022,锦州神工半导体股份有限公司,firm,5,锦州神工半导体股份有限公司,13
锦州,2022,锦州阳光能源有限公司,firm,5,锦州阳光能源有限公司,14
锦州,2022,辽宁春光制药装备股份有限公司,firm,4,辽宁春光制药装备股份有限公司,15
锦州,2022,锦州佑鑫石英科技有限公司,firm,4,锦州佑鑫石英科技有限公司,16
锦州,2022,锦州市好为尔保温材料有限公司,firm,4,锦州市好为尔保温材料有限公司,17
锦州,2022,孟宪恒,individual,3,孟宪恒,18
锦州,2022,辽宁俏牌机械有限公司,firm,3,辽宁俏牌机械有限公司,19
锦州,2022,辽宁华益管业有限责任公司,firm,3,辽宁华益管业有限责任公司,20
锦州,2023,渤海大学,univ,147,渤海大学,1
锦州,2023,辽宁工业大学,univ,123,辽宁工业大学,2
锦州,2023,国网辽宁省电力有限公司锦州供电公司,firm,28,国网辽宁省电力有限公司锦州供电公司,3
锦州,2023,锦州医科大学,univ,19,锦州医科大学,4
锦州,2023,辽宁理工职业大学,univ,14,辽宁理工职业大学,5
锦州,2023,辽宁大唐国际锦州热电有限责任公司,firm,12,辽宁大唐国际锦州热电有限责任公司,6
锦州,2023,锦州三丰科技有限公司,firm,10,锦州三丰科技有限公司,7
锦州,2023,国网辽宁省电力有限公司技能培训中心,firm,9,国网辽宁省电力有限公司技能培训中心,8
锦州,2023,锦州重型水泵有限公司,firm,9,锦州重型水泵有限公司,9
锦州,2023,中信钛业股份有限公司,firm,8,中信钛业股份有限公司,10
锦州,2023,锦州锦恒汽车安全系统股份有限公司,firm,8,锦州锦恒汽车安全系统股份有限公司,11
锦州,2023,华润电力(锦州)有限公司,firm,7,华润电力(锦州)有限公司,12
锦州,2023,锦州医科大学附属第一医院,hospital,7,锦州医科大学附属第一医院,13
锦州,2023,锦州钒业有限责任公司,firm,7,锦州钒业有限责任公司,14
锦州,2023,辽宁联友博科技有限公司,firm,5,辽宁联友博科技有限公司,15
锦州,2023,锦州佑鑫石英科技有限公司,firm,5,锦州佑鑫石英科技有限公司,16
锦州,2023,锦州医科大学附属第三医院,hospital,5,锦州医科大学附属第三医院,17
锦州,2023,锦州奥鸿药业有限责任公司,firm,5,锦州奥鸿药业有限责任公司,18
锦州,2023,中电投锦州港口有限责任公司,firm,4,中电投锦州港口有限责任公司,19
锦州,2023,赛青松,individual,4,赛青松,20
镇江,2008,江苏大学,univ,248,江苏大学,1
镇江,2008,江苏科技大学,univ,80,江苏科技大学,2
镇江,2008,大亚科技股份有限公司,firm,17,大亚科技股份有限公司,3
镇江,2008,江苏国泉泵业制造有限公司,firm,15,江苏国泉泵业制造有限公司,4
镇江,2008,王森豹,individual,15,王森豹,5
镇江,2008,镇江忆诺唯记忆合金有限公司,firm,13,镇江忆诺唯记忆合金有限公司,6
镇江,2008,江苏吉贝尔药业有限公司,firm,12,江苏吉贝尔药业有限公司,7
镇江,2008,江苏惠通集团有限责任公司,firm,11,江苏惠通集团有限责任公司,8
镇江,2008,镇江雅迅软件有限责任公司,firm,11,镇江雅迅软件有限责任公司,9
镇江,2008,江苏丘陵地区镇江农业科学研究所,research,10,江苏丘陵地区镇江农业科学研究所,10
镇江,2008,江苏索普(集团)有限公司,firm,10,江苏索普(集团)有限公司,11
镇江,2008,宋培荣,individual,9,宋培荣,12
镇江,2008,邢红兵,individual,9,邢红兵,13
镇江,2008,镇江华晨华通路面机械有限公司(中外合资),firm,8,镇江华晨华通路面机械有限公司(中外合资),14
镇江,2008,镇江鼎胜铝业有限公司,firm,7,镇江鼎胜铝业有限公司,15
镇江,2008,周恒勇,individual,6,周恒勇,16
镇江,2008,江苏农林职业技术学院,univ,6,江苏农林职业技术学院,17
镇江,2008,江苏宏达新材料股份有限公司,firm,6,江苏宏达新材料股份有限公司,18
镇江,2008,江苏星河集团有限公司,firm,6,江苏星河集团有限公司,19
镇江,2008,镇江东辰新材料有限公司,firm,6,镇江东辰新材料有限公司,20
镇江,2009,江苏大学,univ,301,江苏大学,1
镇江,2009,江苏科技大学,univ,75,江苏科技大学,2
镇江,2009,江苏辉能电气有限公司,firm,20,江苏辉能电气有限公司,3
镇江,2009,镇江雅迅软件有限责任公司,firm,19,镇江雅迅软件有限责任公司,4
镇江,2009,王森豹,individual,18,王森豹,5
镇江,2009,江苏三星化工有限公司,firm,15,江苏三星化工有限公司,6
镇江,2009,江苏国泉泵业制造有限公司,firm,13,江苏国泉泵业制造有限公司,7
镇江,2009,丹阳市技星液压机械有限公司,firm,12,丹阳市技星液压机械有限公司,8
镇江,2009,刘庆玲,individual,12,刘庆玲,9
镇江,2009,镇江市食用菌研究所,research,12,镇江市食用菌研究所,10
镇江,2009,江苏希西维轴承有限公司,firm,10,江苏希西维轴承有限公司,11
镇江,2009,海龙艾默生(镇江)能源科技有限公司,firm,10,海龙艾默生(镇江)能源科技有限公司,12
镇江,2009,金东纸业(江苏)股份有限公司,firm,10,金东纸业(江苏)股份有限公司,13
镇江,2009,镇江市恒康调味品厂,firm,10,镇江市恒康调味品厂,14
镇江,2009,镇江忆诺唯记忆合金有限公司,firm,10,镇江忆诺唯记忆合金有限公司,15
镇江,2009,镇江精英软件科技有限公司,firm,10,镇江精英软件科技有限公司,16
镇江,2009,中外合资江苏稳润光电有限公司,firm,9,中外合资江苏稳润光电有限公司,17
镇江,2009,江苏省电力公司镇江供电公司,firm,9,江苏省电力公司镇江供电公司,18
镇江,2009,镇江华扬信息科技有限公司,firm,9,镇江华扬信息科技有限公司,19
镇江,2009,中电电气集团有限公司,firm,8,中电电气集团有限公司,20
镇江,2010,江苏大学,univ,428,江苏大学,1
镇江,2010,江苏科技大学,univ,83,江苏科技大学,2
镇江,2010,江苏丽恒电子有限公司,firm,26,江苏丽恒电子有限公司,3
镇江,2010,镇江华扬信息科技有限公司,firm,24,镇江华扬信息科技有限公司,4
镇江,2010,大亚科技股份有限公司,firm,20,大亚科技股份有限公司,5
镇江,2010,江苏惠通集团有限责任公司,firm,19,江苏惠通集团有限责任公司,6
镇江,2010,镇江雅迅软件有限责任公司,firm,19,镇江雅迅软件有限责任公司,7
镇江,2010,镇江忆诺唯记忆合金有限公司,firm,16,镇江忆诺唯记忆合金有限公司,8
镇江,2010,任秀英,individual,15,任秀英,9
镇江,2010,江苏丘陵地区镇江农业科学研究所,research,15,江苏丘陵地区镇江农业科学研究所,10
镇江,2010,江苏辉能电气有限公司,firm,15,江苏辉能电气有限公司,11
镇江,2010,天工爱和特钢有限公司,firm,14,天工爱和特钢有限公司,12
镇江,2010,江苏万佳科技开发有限公司,firm,14,江苏万佳科技开发有限公司,13
镇江,2010,镇江市万金农机有限公司,firm,14,镇江市万金农机有限公司,14
镇江,2010,江苏柳工机械有限公司,firm,13,江苏柳工机械有限公司,15
镇江,2010,江苏安特耐科技有限公司,firm,11,江苏安特耐科技有限公司,16
镇江,2010,江苏恒顺醋业股份有限公司,firm,11,江苏恒顺醋业股份有限公司,17
镇江,2010,江苏省绿盾植保农药实验有限公司,firm,11,江苏省绿盾植保农药实验有限公司,18
镇江,2010,江苏飞格光电有限公司,firm,11,江苏飞格光电有限公司,19
镇江,2010,镇江市丹徒区南山溪园茶叶专业合作社,firm,11,镇江市丹徒区南山溪园茶叶专业合作社,20
镇江,2011,江苏大学,univ,496,江苏大学,1
镇江,2011,江苏科技大学,univ,135,江苏科技大学,2
镇江,2011,镇江华扬信息科技有限公司,firm,33,镇江华扬信息科技有限公司,3
镇江,2011,江苏惠通集团有限责任公司,firm,28,江苏惠通集团有限责任公司,4
镇江,2011,镇江忆诺唯记忆合金有限公司,firm,25,镇江忆诺唯记忆合金有限公司,5
镇江,2011,大亚科技股份有限公司,firm,23,大亚科技股份有限公司,6
镇江,2011,镇江雅迅软件有限责任公司,firm,23,镇江雅迅软件有限责任公司,7
镇江,2011,金东纸业(江苏)股份有限公司,firm,22,金东纸业(江苏)股份有限公司,8
镇江,2011,江苏兴航智控科技股份有限公司,firm,21,江苏兴航智控科技股份有限公司,9
镇江,2011,江苏国泉泵业制造有限公司,firm,20,江苏国泉泵业制造有限公司,10
镇江,2011,江苏迅捷装具科技有限公司,firm,19,江苏迅捷装具科技有限公司,11
镇江,2011,镇江新梦溪能源科技有限公司,firm,19,镇江新梦溪能源科技有限公司,12
镇江,2011,江苏镇安电力设备有限公司,firm,18,江苏镇安电力设备有限公司,13
镇江,2011,镇江市港南电子有限公司,firm,18,镇江市港南电子有限公司,14
镇江,2011,江苏宝亨新电气有限公司,firm,17,江苏宝亨新电气有限公司,15
镇江,2011,镇江市丹徒区南山溪园茶叶专业合作社,firm,16,镇江市丹徒区南山溪园茶叶专业合作社,16
镇江,2011,中电电气(江苏)股份有限公司,firm,15,中电电气(江苏)股份有限公司,17
镇江,2011,江苏冰城电材股份有限公司,firm,15,江苏冰城电材股份有限公司,18
镇江,2011,江苏苏南药业实业有限公司,firm,15,江苏苏南药业实业有限公司,19
镇江,2011,镇江亿海软件有限公司,firm,14,镇江亿海软件有限公司,20
镇江,2012,江苏大学,univ,907,江苏大学,1
镇江,2012,江苏科技大学,univ,305,江苏科技大学,2
镇江,2012,江苏卡威专用汽车制造有限公司,firm,57,江苏卡威专用汽车制造有限公司,3
镇江,2012,江苏和成显示科技股份有限公司,firm,49,江苏和成显示科技股份有限公司,4
镇江,2012,金东纸业(江苏)股份有限公司,firm,43,金东纸业(江苏)股份有限公司,5
镇江,2012,镇江忆诺唯记忆合金有限公司,firm,38,镇江忆诺唯记忆合金有限公司,6
镇江,2012,江苏丘陵地区镇江农业科学研究所,research,36,江苏丘陵地区镇江农业科学研究所,7
镇江,2012,镇江七政新能源有限公司,firm,36,镇江七政新能源有限公司,8
镇江,2012,镇江新梦溪能源科技有限公司,firm,34,镇江新梦溪能源科技有限公司,9
镇江,2012,丹阳市江南工业炉有限公司,firm,29,丹阳市江南工业炉有限公司,10
镇江,2012,丹阳市飞越车辆附件有限公司,firm,29,丹阳市飞越车辆附件有限公司,11
镇江,2012,镇江华扬信息科技有限公司,firm,29,镇江华扬信息科技有限公司,12
镇江,2012,江苏顺发电器有限公司,firm,25,江苏顺发电器有限公司,13
镇江,2012,句容市农业技术推广中心,other,24,句容市农业技术推广中心,14
镇江,2012,句容富达教学设备科技有限公司,firm,20,句容富达教学设备科技有限公司,15
镇江,2012,江苏南瓷绝缘子有限公司,firm,20,江苏南瓷绝缘子有限公司,16
镇江,2012,天宁香料(江苏)有限公司,firm,19,天宁香料(江苏)有限公司,17
镇江,2012,江苏苏南药业实业有限公司,firm,19,江苏苏南药业实业有限公司,18
镇江,2012,丹阳市龙鑫合金有限公司,firm,18,丹阳市龙鑫合金有限公司,19
镇江,2012,江苏唐邦机电有限公司,firm,18,江苏唐邦机电有限公司,20
镇江,2013,江苏大学,univ,1573,江苏大学,1
镇江,2013,江苏科技大学,univ,431,江苏科技大学,2
镇江,2013,镇江瑞繁农艺有限公司,firm,82,镇江瑞繁农艺有限公司,3
镇江,2013,江苏丘陵地区镇江农业科学研究所,research,67,江苏丘陵地区镇江农业科学研究所,4
镇江,2013,金东纸业(江苏)股份有限公司,firm,66,金东纸业(江苏)股份有限公司,5
镇江,2013,江苏农林职业技术学院,univ,63,江苏农林职业技术学院,6
镇江,2013,江苏和成显示科技股份有限公司,firm,56,江苏和成显示科技股份有限公司,7
镇江,2013,镇江市高等专科学校,univ,55,镇江市高等专科学校,8
镇江,2013,江苏天舜金属材料集团有限公司,firm,51,江苏天舜金属材料集团有限公司,9
镇江,2013,镇江万山红遍农业园,other,47,镇江万山红遍农业园,10
镇江,2013,镇江苏惠乳胶制品有限公司,firm,44,镇江苏惠乳胶制品有限公司,11
镇江,2013,镇江忆诺唯记忆合金有限公司,firm,38,镇江忆诺唯记忆合金有限公司,12
镇江,2013,镇江拜因诺生物科技有限公司,firm,38,镇江拜因诺生物科技有限公司,13
镇江,2013,江苏七政新能源有限公司,firm,31,江苏七政新能源有限公司,14
镇江,2013,中电电气(江苏)股份有限公司,firm,30,中电电气(江苏)股份有限公司,15
镇江,2013,丹阳市中远车灯有限公司,firm,30,丹阳市中远车灯有限公司,16
镇江,2013,丹阳市正大油脂有限公司,firm,30,丹阳市正大油脂有限公司,17
镇江,2013,丹阳恒安化学科技研究所有限公司,firm,30,丹阳恒安化学科技研究所有限公司,18
镇江,2013,卞佳林,individual,30,卞佳林,19
镇江,2013,向荣集团有限公司,firm,30,向荣集团有限公司,20
