province,city,year,province_code,city_code,city_apply,city_grant,city_invgrant,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,nonlisted_grant_proxy,nonlisted_invgrant_proxy,listed_share_apply,listed_share_grant,listed_share_invgrant,bad_negative_nonlisted_apply,bad_negative_nonlisted_grant,bad_negative_nonlisted_invgrant,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,merge_idc,ln1p_city_apply,ln1p_listed_apply,ln1p_nonlisted_apply_proxy,listed_share_apply_clean,listed_share_apply_wins01,ln1p_city_grant,ln1p_listed_grant,ln1p_nonlisted_grant_proxy,listed_share_grant_clean,listed_share_grant_wins01,ln1p_city_invgrant,ln1p_listed_invgrant,ln1p_nonlisted_invgrant_proxy,listed_share_invgrant_clean,listed_share_invgrant_wins01,city_key,city_id,ln1p_idc_stock_l1,ln1p_idc_new_l1,total_words,ndi_kw_total,ndi_kw_per10k,ln1p_ndi_kw_per10k,ndi_entropy,ndi_entropy_mm,ndi_pca1,ndi_pca1_mm,merge_ndi,ln1p_ndi_kw_per10k_l1,ndi_entropy_mm_l1,ndi_pca1_mm_l1
上海市,上海市,2000,310000,310000,8608,3626,277,351.0,122.0,28.0,128.0,8257.0,3504.0,249.0,0.0407760223048327,0.0336458907887479,0.1010830324909747,0,0,0,0.0,0.0,0.0,0.0,both,9.060563446657955,5.863631175598097,9.018937706446035,0.0407760223048327,0.0407760223048327,8.196161139282902,4.812184355372417,8.16194579946869,0.0336458907887479,0.0336458907887479,5.627621113690637,3.367295829986474,5.521460917862246,0.1010830324909747,0.1010830324909747,上海市_上海市,1,,,,,,,,,,,left_only,,,
上海市,上海市,2001,310000,310000,8896,4648,314,658.0,572.0,40.0,134.0,8238.0,4076.0,274.0,0.0739658273381295,0.1230636833046471,0.1273885350318471,0,0,0,0.0,0.0,0.0,0.0,both,9.093469420244768,6.490723534502507,9.01663425631559,0.0739658273381295,0.0739658273381295,8.444407421690585,6.35088571671474,8.313116702819253,0.1230636833046471,0.1230636833046471,5.752572638825633,3.713572066704308,5.616771097666572,0.1273885350318471,0.1273885350318471,上海市_上海市,1,0.0,0.0,,,,,,,,,left_only,,,
上海市,上海市,2002,310000,310000,17492,6556,320,1294.0,526.0,29.0,141.0,16198.0,6030.0,291.0,0.0739766750514521,0.0802318486882245,0.090625,0,0,0,0.0,0.0,0.0,0.0,both,9.769556079890267,7.166265974133638,9.692704790920137,0.0739766750514521,0.0739766750514521,8.788288460263619,6.267200548541362,8.704668113450987,0.0802318486882245,0.0802318486882245,5.771441123130016,3.4011973816621555,5.676753802268282,0.090625,0.090625,上海市_上海市,1,0.0,0.0,,,,,,,,,left_only,,,
上海市,上海市,2003,310000,310000,14937,14468,862,1187.0,1041.0,78.0,144.0,13750.0,13427.0,784.0,0.0794670951328914,0.0719518938346696,0.0904872389791183,0,0,0,0.0,0.0,0.0,0.0,both,9.611663580917012,7.080026499922591,9.528866827722945,0.0794670951328914,0.0794670951328914,9.579763708737081,6.948897222313312,9.505097358099926,0.0719518938346696,0.0719518938346696,6.760414691083428,4.3694478524670215,6.665683717782408,0.0904872389791183,0.0904872389791183,上海市_上海市,1,0.0,0.0,,,,,,,,,left_only,,,
上海市,上海市,2004,310000,310000,17734,9894,1614,1255.0,874.0,129.0,147.0,16479.0,9020.0,1485.0,0.0707680162399909,0.0883363654740246,0.0799256505576208,0,0,0,0.0,0.0,0.0,0.0,both,9.783295367207723,7.135687347028144,9.709902803463462,0.0707680162399909,0.0707680162399909,9.199784858036667,6.774223886357614,9.107310471656639,0.0883363654740246,0.0883363654740246,7.387090235656757,4.867534450455582,7.303843225277705,0.0799256505576208,0.0799256505576208,上海市_上海市,1,0.0,0.0,,,,,,,,,left_only,,,
上海市,上海市,2005,310000,310000,23073,11609,1942,1793.0,1094.0,172.0,146.0,21280.0,10515.0,1770.0,0.0777098773458154,0.09423722973555,0.0885684860968074,0,0,0,2.0,3.0,1.0986122886681098,1.3862943611198906,both,10.046461721487235,7.492203042618741,9.965569934832672,0.0777098773458154,0.0777098773458154,9.359622074691938,6.9985096422506015,9.260653185849772,0.09423722973555,0.09423722973555,7.57198844937744,5.153291594497779,7.479299637782834,0.0885684860968074,0.0885684860968074,上海市_上海市,1,0.0,0.0,,,,,,,,,left_only,,,
上海市,上海市,2006,310000,310000,30839,14847,2706,2209.0,1351.0,200.0,149.0,28630.0,13496.0,2506.0,0.0716300787963293,0.090994813767091,0.0739098300073909,0,0,0,1.0,9.0,0.6931471805599453,2.302585092994046,both,10.336567827677266,7.700747794511798,10.262245325878965,0.0716300787963293,0.0716300787963293,9.605620455025981,7.20934025660291,9.510222717509283,0.090994813767091,0.090994813767091,7.903596289614301,5.303304908059076,7.826842098158293,0.0739098300073909,0.0739098300073909,上海市_上海市,1,1.3862943611198906,1.0986122886681098,,,,,,,,,left_only,,,
上海市,上海市,2007,310000,310000,36523,22157,3103,2621.0,1634.0,224.0,157.0,33902.0,20523.0,2879.0,0.0717629986583796,0.0737464458184772,0.0721882049629391,0,0,0,0.0,18.0,0.0,2.9444389791664403,both,10.505724857736231,7.871692664323645,10.43125878502826,0.0717629986583796,0.0717629986583796,10.005953884080618,7.399398083331354,9.929350212061856,0.0737464458184772,0.0737464458184772,8.04044688130311,5.41610040220442,7.965545573129992,0.0721882049629391,0.0721882049629391,上海市_上海市,1,2.302585092994046,0.6931471805599453,,,,,,,,,left_only,,,
上海市,上海市,2008,310000,310000,41725,24014,4218,3784.0,2242.0,467.0,159.0,37941.0,21772.0,3751.0,0.0906890353505092,0.0933622053801949,0.1107159791370317,0,0,0,1.0,27.0,0.6931471805599453,3.332204510175204,both,10.63887971468982,8.23880116587155,10.54381395691249,0.0906890353505092,0.0906890353505092,10.086433914098924,7.715569534520208,9.988425949052319,0.0933622053801949,0.0933622053801949,8.347353412124338,6.148468295917647,8.230044310126114,0.1107159791370317,0.1107159791370317,上海市_上海市,1,2.9444389791664403,0.0,,,,,,,,,left_only,,,
上海市,上海市,2009,310000,310000,55139,33391,6138,4705.0,3478.0,766.0,167.0,50434.0,29913.0,5372.0,0.0853298028618582,0.104159803539876,0.1247963506028022,0,0,0,4.0,33.0,1.6094379124341005,3.5263605246161616,both,10.917630684577787,8.456593569287309,10.828440657488935,0.0853298028618582,0.0853298028618582,10.416071629316981,8.154500175151941,10.306081877219272,0.104159803539876,0.104159803539876,8.722417141427496,6.642486801367256,8.589141690728821,0.1247963506028022,0.1247963506028022,上海市_上海市,1,3.332204510175204,0.6931471805599453,,,,,,,,,left_only,,,
