city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,base_top_patents,base_top_share,roll_top_n,base_top_n,province,idc_scope_new,idc_scope_stock,ln1p_idc_scope_new,ln1p_idc_scope_stock,ln1p_idc_scope_stock_l1,idc_registered_new,idc_registered_stock,ln1p_idc_registered_new,ln1p_idc_registered_stock,ln1p_idc_registered_stock_l1,idc_combined_new,idc_combined_stock,ln1p_idc_combined_new,ln1p_idc_combined_stock,ln1p_idc_combined_stock_l1,merge_idc_split,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln1p_new_patents,incumbent_patents,ln1p_incumbent_patents,incumbent_share,city_id,province_id,base_ln_patents,base_hhi,base_top10,base_active,base_ln_patents_q,base_hhi_q,base_top10_q,base_active_q
嘉峪关,2014,inv_grant_appyear,52,10,0.4075443786982249,0.6153846153846154,0.9038461538461536,1.0,2.4537205081669686,4,5,0.0961538461538461,41,0.7884615384615384,4,0.0769230769230769,10,10,甘肃省,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,both,3.970291913552122,2.3978952727983707,1.6094379124341003,1.791759469228055,47,3.871201010907891,0.9038461538461539,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2015,inv_grant_appyear,36,10,0.3225308641975309,0.4722222222222222,0.8611111111111112,1.0,3.1004784688995213,5,5,0.1388888888888889,29,0.8055555555555556,1,0.0277777777777777,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.6109179126442243,2.3978952727983707,1.791759469228055,1.791759469228055,31,3.4657359027997265,0.8611111111111112,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2016,inv_grant_appyear,41,9,0.3265913146936348,0.5365853658536586,0.8780487804878049,1.0,3.0619307832422575,4,7,0.1707317073170731,34,0.8292682926829268,6,0.1463414634146341,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.7376696182833684,2.302585092994046,1.6094379124341003,2.0794415416798357,34,3.5553480614894135,0.8292682926829268,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2017,inv_grant_appyear,50,12,0.2552,0.42,0.8599999999999999,0.96,3.918495297805642,7,18,0.36,31,0.62,3,0.06,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.9318256327243257,2.5649493574615367,2.0794415416798357,2.9444389791664403,32,3.4965075614664802,0.64,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2018,inv_grant_appyear,46,10,0.3837429111531192,0.5869565217391305,0.8913043478260869,1.0,2.60591133004926,4,4,0.0869565217391304,39,0.8478260869565217,1,0.0217391304347826,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.8501476017100584,2.3978952727983707,1.6094379124341003,1.6094379124341003,42,3.7612001156935624,0.9130434782608695,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2019,inv_grant_appyear,61,15,0.3813490997043804,0.6065573770491803,0.7868852459016396,0.918032786885246,2.622269203664553,8,11,0.180327868852459,45,0.7377049180327869,2,0.0327868852459016,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,4.127134385045092,2.772588722239781,2.1972245773362196,2.4849066497880004,50,3.9318256327243257,0.819672131147541,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2020,inv_grant_appyear,64,11,0.28466796875,0.46875,0.90625,0.984375,3.5128644939965694,6,18,0.28125,45,0.703125,1,0.015625,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,4.174387269895637,2.4849066497880004,1.9459101490553132,2.9444389791664403,46,3.8501476017100584,0.71875,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2021,inv_grant_appyear,53,14,0.3321466714133144,0.5471698113207547,0.830188679245283,0.9245283018867924,3.0107181136120036,6,6,0.1132075471698113,43,0.8113207547169812,3,0.0566037735849056,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.9889840465642745,2.70805020110221,1.9459101490553132,1.9459101490553132,47,3.871201010907891,0.8867924528301887,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2022,inv_grant_appyear,74,16,0.266617969320672,0.4594594594594595,0.8378378378378377,0.9189189189189187,3.7506849315068487,6,6,0.081081081081081,64,0.8648648648648649,2,0.027027027027027,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,4.31748811353631,2.833213344056216,1.9459101490553132,1.9459101490553132,68,4.23410650459726,0.918918918918919,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
嘉峪关,2023,inv_grant_appyear,28,11,0.2117346938775509,0.3928571428571428,0.7857142857142856,0.9642857142857142,4.722891566265061,5,5,0.1785714285714285,23,0.8214285714285714,1,0.0357142857142857,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,3.367295829986474,2.4849066497880004,1.791759469228055,1.791759469228055,23,3.1780538303479458,0.8214285714285714,105,24,1.1337324605540517,0.7916666666666666,1.0,0.9241962407465937,1,4,4,1
塔城地区,2009,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,1,1.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2010,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,4,4,1.0,0,0.0,4,1.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2011,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2012,inv_grant_appyear,7,6,0.183673469387755,0.2857142857142857,0.857142857142857,0.9999999999999998,5.444444444444445,6,7,1.0,0,0.0,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.0794415416798357,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2013,inv_grant_appyear,23,13,0.1190926275992438,0.217391304347826,0.6521739130434783,0.8695652173913042,8.396825396825395,11,17,0.7391304347826086,5,0.217391304347826,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,3.1780538303479458,2.6390573296152584,2.4849066497880004,2.8903717578961645,6,1.9459101490553132,0.2608695652173913,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2014,inv_grant_appyear,11,8,0.140495867768595,0.1818181818181818,0.7272727272727273,1.0,7.117647058823529,6,8,0.7272727272727273,3,0.2727272727272727,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.4849066497880004,2.1972245773362196,1.9459101490553132,2.1972245773362196,3,1.3862943611198906,0.2727272727272727,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2015,inv_grant_appyear,7,5,0.2244897959183673,0.2857142857142857,0.9999999999999998,0.9999999999999998,4.454545454545455,3,4,0.5714285714285714,3,0.4285714285714285,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.0794415416798357,1.791759469228055,1.3862943611198906,1.6094379124341003,3,1.3862943611198906,0.42857142857142855,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2016,inv_grant_appyear,17,12,0.1072664359861591,0.1764705882352941,0.5882352941176471,0.8823529411764706,9.32258064516129,8,9,0.5294117647058824,4,0.2352941176470588,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.8903717578961645,2.5649493574615367,2.1972245773362196,2.302585092994046,8,2.1972245773362196,0.47058823529411764,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2017,inv_grant_appyear,8,4,0.4375,0.625,1.0,1.0,2.2857142857142856,4,8,1.0,0,0.0,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.1972245773362196,1.6094379124341003,1.6094379124341003,2.1972245773362196,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2018,inv_grant_appyear,9,7,0.1604938271604938,0.2222222222222222,0.7777777777777779,1.0000000000000002,6.230769230769231,5,7,0.7777777777777778,2,0.2222222222222222,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.302585092994046,2.0794415416798357,1.791759469228055,2.0794415416798357,2,1.0986122886681098,0.2222222222222222,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2019,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,4,4,1.0,0,0.0,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,0,0.0,0.0,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2020,inv_grant_appyear,6,5,0.2222222222222222,0.3333333333333333,1.0,1.0,4.499999999999999,4,5,0.8333333333333334,1,0.1666666666666666,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1.9459101490553132,1.791759469228055,1.6094379124341003,1.791759469228055,1,0.6931471805599453,0.16666666666666666,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2021,inv_grant_appyear,9,5,0.2592592592592592,0.3333333333333333,1.0,1.0,3.857142857142857,4,6,0.6666666666666666,3,0.3333333333333333,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2.302585092994046,1.791759469228055,1.6094379124341003,1.9459101490553132,3,1.3862943611198906,0.3333333333333333,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
塔城地区,2022,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,1,1,0.25,3,0.75,0,0.0,10,10,新疆维吾尔自治区,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.6931471805599453,3,1.3862943611198906,0.75,111,15,1.1512925464970227,0.625,1.0,1.1512925464970227,1,4,4,1
大兴安岭地区,2008,inv_grant_appyear,4,2,0.625,0.75,1.0,1.0,1.6,2,4,1.0,0,0.0,4,1.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.6094379124341003,0,0.0,0.0,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2009,inv_grant_appyear,15,7,0.1911111111111111,0.2666666666666666,0.8666666666666666,1.0,5.232558139534883,7,15,1.0,0,0.0,13,0.8666666666666667,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.772588722239781,2.0794415416798357,2.0794415416798357,2.772588722239781,0,0.0,0.0,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2010,inv_grant_appyear,15,5,0.4133333333333333,0.6,1.0,1.0,2.419354838709678,2,2,0.1333333333333333,12,0.8,15,1.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.772588722239781,1.791759469228055,1.0986122886681098,1.0986122886681098,13,2.6390573296152584,0.8666666666666667,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2011,inv_grant_appyear,6,5,0.2222222222222222,0.3333333333333333,1.0,1.0,4.499999999999999,3,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.9459101490553132,1.791759469228055,1.3862943611198906,1.6094379124341003,2,1.0986122886681098,0.3333333333333333,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2012,inv_grant_appyear,23,10,0.2627599243856333,0.4782608695652174,0.7826086956521738,1.0,3.805755395683452,8,21,0.9130434782608696,2,0.0869565217391304,2,0.0869565217391304,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.1780538303479458,2.3978952727983707,2.1972245773362196,3.091042453358316,2,1.0986122886681098,0.08695652173913043,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2013,inv_grant_appyear,15,6,0.2622222222222222,0.4,0.9333333333333332,1.0,3.813559322033899,4,10,0.6666666666666666,4,0.2666666666666666,4,0.2666666666666666,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.772588722239781,1.9459101490553132,1.6094379124341003,2.3978952727983707,5,1.791759469228055,0.3333333333333333,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2014,inv_grant_appyear,10,7,0.18,0.3,0.7999999999999999,1.0,5.5555555555555545,6,7,0.7,3,0.3,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.3978952727983707,2.0794415416798357,1.9459101490553132,2.0794415416798357,3,1.3862943611198906,0.3,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2015,inv_grant_appyear,21,7,0.4104308390022675,0.6190476190476191,0.9047619047619048,1.0000000000000002,2.4364640883977904,4,5,0.238095238095238,15,0.7142857142857143,1,0.0476190476190476,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.091042453358316,2.0794415416798357,1.6094379124341003,1.791759469228055,16,2.833213344056216,0.7619047619047619,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2016,inv_grant_appyear,6,4,0.2777777777777778,0.3333333333333333,1.0,1.0,3.5999999999999996,3,4,0.6666666666666666,0,0.0,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.9459101490553132,1.6094379124341003,1.3862943611198906,1.6094379124341003,2,1.0986122886681098,0.3333333333333333,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2017,inv_grant_appyear,8,4,0.34375,0.5,1.0,1.0,2.909090909090909,3,7,0.875,1,0.125,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.0794415416798357,1,0.6931471805599453,0.125,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.0,0.0,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2019,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666,1,0.3333333333333333,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1,0.6931471805599453,0.3333333333333333,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2020,inv_grant_appyear,11,6,0.3388429752066114,0.5454545454545454,0.9090909090909092,1.0,2.9512195121951232,4,4,0.3636363636363636,6,0.5454545454545454,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.4849066497880004,1.9459101490553132,1.6094379124341003,1.6094379124341003,7,2.0794415416798357,0.6363636363636364,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2021,inv_grant_appyear,6,5,0.2222222222222222,0.3333333333333333,1.0,1.0,4.499999999999999,3,3,0.5,3,0.5,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.9459101490553132,1.791759469228055,1.3862943611198906,1.3862943611198906,3,1.3862943611198906,0.5,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2022,inv_grant_appyear,8,5,0.3125,0.5,1.0,1.0,3.2,3,3,0.375,5,0.625,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.1972245773362196,1.791759469228055,1.3862943611198906,1.3862943611198906,5,1.791759469228055,0.625,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
大兴安岭地区,2023,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666,1,0.3333333333333333,0,0.0,10,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1,0.6931471805599453,0.3333333333333333,113,1,2.3848717856378876,0.4098148148148148,1.0,1.6566044331920002,2,4,4,1
孝感,2008,inv_grant_appyear,40,28,0.04625,0.1,0.35,0.55,21.621621621621617,21,27,0.675,9,0.225,13,0.325,10,10,湖北省,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,3.713572066704308,3.367295829986474,3.091042453358316,3.332204510175204,13,2.6390573296152584,0.325,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2009,inv_grant_appyear,57,40,0.0360110803324099,0.1052631578947368,0.2982456140350877,0.4736842105263157,27.769230769230766,33,46,0.8070175438596491,7,0.1228070175438596,22,0.3859649122807017,10,10,湖北省,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,4.060443010546419,3.713572066704308,3.5263605246161616,3.8501476017100584,11,2.4849066497880004,0.19298245614035087,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2010,inv_grant_appyear,95,54,0.0437673130193905,0.1473684210526315,0.3473684210526315,0.4736842105263158,22.84810126582278,36,50,0.5263157894736842,8,0.0842105263157894,34,0.3578947368421052,10,10,湖北省,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,4.564348191467836,4.007333185232471,3.6109179126442243,3.9318256327243257,45,3.828641396489095,0.47368421052631576,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2011,inv_grant_appyear,122,59,0.0331900026874496,0.0983606557377049,0.3032786885245901,0.4672131147540983,30.129554655870443,36,52,0.4262295081967213,23,0.1885245901639344,23,0.1885245901639344,10,10,湖北省,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,both,4.812184355372417,4.0943445622221,3.6109179126442243,3.970291913552122,70,4.2626798770413155,0.5737704918032787,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2012,inv_grant_appyear,156,63,0.0370644312952005,0.1025641025641025,0.3333333333333332,0.5,26.98004434589799,34,64,0.4102564102564102,55,0.3525641025641026,29,0.1858974358974359,10,10,湖北省,2.0,3.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,both,5.056245805348308,4.1588830833596715,3.5553480614894135,4.174387269895637,92,4.532599493153256,0.5897435897435898,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2013,inv_grant_appyear,207,90,0.0275152278932997,0.0772946859903381,0.2801932367149758,0.4202898550724638,36.34351145038168,52,74,0.357487922705314,46,0.2222222222222222,9,0.0434782608695652,10,10,湖北省,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3862943611198906,1.3862943611198906,both,5.337538079701318,4.51085950651685,3.970291913552122,4.31748811353631,133,4.897839799950911,0.642512077294686,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2014,inv_grant_appyear,236,77,0.039069232979029,0.097457627118644,0.3771186440677966,0.5338983050847459,25.595588235294112,35,67,0.2838983050847458,92,0.3898305084745763,10,0.0423728813559322,10,10,湖北省,2.0,5.0,1.0986122886681098,1.791759469228055,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0986122886681098,1.791759469228055,1.3862943611198906,both,5.4680601411351315,4.356708826689592,3.58351893845611,4.219507705176107,169,5.135798437050262,0.7161016949152542,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2015,inv_grant_appyear,277,98,0.0387206923066897,0.0902527075812274,0.3790613718411552,0.5415162454873647,25.825984516997647,57,84,0.3032490974729241,120,0.4332129963898917,6,0.0216606498194945,10,10,湖北省,1.0,6.0,0.6931471805599453,1.9459101490553132,1.791759469228055,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6931471805599453,1.9459101490553132,1.791759469228055,both,5.627621113690637,4.59511985013459,4.060443010546419,4.442651256490317,193,5.267858159063328,0.6967509025270758,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2016,inv_grant_appyear,355,107,0.0391906367784169,0.104225352112676,0.3774647887323943,0.523943661971831,25.51629884592023,52,75,0.2112676056338028,180,0.5070422535211268,15,0.0422535211267605,10,10,湖北省,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,both,5.87493073085203,4.68213122712422,3.970291913552122,4.330733340286331,280,5.638354669333745,0.7887323943661971,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2017,inv_grant_appyear,371,107,0.0369875255192856,0.1185983827493261,0.3396226415094339,0.5175202156334232,27.03614221174623,46,72,0.1940700808625337,163,0.4393530997304582,7,0.0188679245283018,10,10,湖北省,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,both,5.918893854273146,4.68213122712422,3.8501476017100584,4.290459441148391,299,5.703782474656201,0.8059299191374663,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
孝感,2018,inv_grant_appyear,393,123,0.0298545150826486,0.0763358778625954,0.3231552162849873,0.4681933842239186,33.4957709824333,66,95,0.2417302798982188,168,0.4274809160305343,11,0.0279898218829516,10,10,湖北省,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9459101490553132,1.9459101490553132,both,5.976350909297934,4.820281565605037,4.204692619390966,4.564348191467836,298,5.700443573390687,0.7582697201017812,125,22,4.112787756239521,0.04200946445060013,0.4991228070175439,3.6960670273077514,3,1,1,3
