city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,roll_mid_inc_patents,roll_mid_inc_share,base_top_patents,base_top_share,base_mid_inc_patents,base_mid_inc_share,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,roll_top_n,base_top_n
新乡,2009,inv_app_appyear,297,138,0.02735548526794318,0.09764309764309764,0.2962962962962963,0.40404040404040403,36.55573974305843,84,128,0.43097643097643096,57,0.1919191919191919,112,0.3771043771043771,97,0.3265993265993266,84,0.2828282828282828,5.697093486505405,4.9344739331306915,4.442651256490317,3.5988382119803672,10,10
新乡,2010,inv_app_appyear,371,127,0.05201211848213832,0.1778975741239892,0.41509433962264153,0.5363881401617251,19.22628858779159,77,101,0.2722371967654987,132,0.3557951482479784,138,0.3719676549865229,182,0.49056603773584906,88,0.2371967654986523,5.918893854273146,4.852030263919617,4.356708826689592,2.956278539818685,10,10
新乡,2011,inv_app_appyear,578,155,0.041456639647513796,0.13667820069204153,0.3892733564013841,0.5207612456747405,24.12158844765343,95,197,0.3408304498269896,211,0.36505190311418684,170,0.29411764705882354,211,0.36505190311418684,170,0.29411764705882354,6.361302477572996,5.049856007249537,4.564348191467836,3.1831072257292705,10,10
新乡,2012,inv_app_appyear,587,194,0.025362119053077902,0.09710391822827939,0.28960817717206133,0.41567291311754684,39.428882023114774,120,214,0.3645655877342419,167,0.28449744463373083,206,0.35093696763202725,134,0.2282793867120954,239,0.4071550255536627,6.376726947898627,5.272999558563747,4.795790545596741,3.6744985940286488,10,10
新乡,2013,inv_app_appyear,950,229,0.03531080332409972,0.1431578947368421,0.32842105263157895,0.4368421052631579,28.319944772185266,121,237,0.24947368421052632,346,0.3642105263157895,367,0.3863157894736842,323,0.34,390,0.4105263157894737,6.85751406254539,5.438079308923196,4.804021044733257,3.3435663186889166,10,10
新乡,2014,inv_app_appyear,905,261,0.04244436982998077,0.16685082872928178,0.36353591160220994,0.44751381215469616,23.560250841411847,150,257,0.2839779005524862,346,0.38232044198895027,302,0.33370165745856356,298,0.3292817679558011,350,0.3867403314917127,6.80903930604298,5.568344503761097,5.017279836814924,3.159561005645717,10,10
新乡,2015,inv_app_appyear,1317,311,0.06209725169776228,0.21791951404707668,0.39939255884586183,0.486712224753227,16.103772271068735,170,348,0.2642369020501139,566,0.42976461655277143,403,0.30599848139711466,482,0.3659832953682612,487,0.3697798025816249,7.183870715062453,5.7430031878094825,5.14166355650266,2.7790535470967144,10,10
新乡,2016,inv_app_appyear,2151,399,0.06144050716683082,0.21803812180381218,0.42445374244537426,0.500232450023245,16.275907314447732,243,512,0.23802882380288237,917,0.42631334263133425,722,0.3356578335657834,769,0.3575081357508136,870,0.40446304044630405,7.674152921281675,5.991464547107982,5.497168225293202,2.7896859355083197,10,10
新乡,2017,inv_app_appyear,2635,467,0.04811784149296616,0.196584440227704,0.3461100569259962,0.43377609108159393,20.782312110699717,287,796,0.3020872865275142,978,0.371157495256167,861,0.3267552182163188,806,0.3058823529411765,1033,0.3920303605313093,7.877017895622398,6.148468295917647,5.662960480135946,3.034102245636405,10,10
新乡,2018,inv_app_appyear,2920,543,0.041461812722837305,0.17636986301369864,0.3407534246575342,0.4284246575342466,24.11857886399638,312,772,0.26438356164383564,1078,0.36917808219178083,1070,0.3664383561643836,874,0.2993150684931507,1274,0.4363013698630137,7.979681302387741,6.298949246855942,5.746203190540153,3.1829824507200333,10,10
新乡,2019,inv_app_appyear,2557,519,0.03250182120625874,0.15174032068830662,0.2944857254595229,0.3844348846304263,30.767506646902426,277,682,0.26671881110676576,791,0.3093468908877591,1084,0.42393429800547516,656,0.2565506452874462,1219,0.47673054360578804,7.846980982138788,6.253828811575473,5.627621113690637,3.426459154100812,10,10
新乡,2020,inv_app_appyear,2461,616,0.011875959812572267,0.059731816334823246,0.1999187322226737,0.2694026818366518,84.2037204387782,344,752,0.30556684274685086,570,0.23161316537992685,1139,0.46281999187322226,346,0.14059325477448192,1363,0.5538399024786672,7.808729306744399,6.424869023905388,5.84354441703136,4.4332391060058285,10,10
新乡,2021,inv_app_appyear,2504,716,0.013367430003368413,0.06869009584664537,0.20527156549520767,0.30431309904153353,74.80869544467511,417,719,0.28714057507987223,608,0.24281150159744408,1177,0.4700479233226837,384,0.15335463258785942,1401,0.5595047923322684,7.826044013518965,6.57507584059962,6.035481432524756,4.314934127484372,10,10
新乡,2022,inv_app_appyear,2650,675,0.0306312566749733,0.14339622641509434,0.3,0.39962264150943394,32.64639158004351,365,536,0.20226415094339623,1008,0.38037735849056603,1106,0.41735849056603774,696,0.26264150943396225,1418,0.5350943396226415,7.8826922062890254,6.516193076042964,5.902633333401366,3.485734331392601,10,10
新乡,2023,inv_app_appyear,3363,844,0.016270977771517703,0.09455842997323818,0.2262860541183467,0.30032708890871246,61.45912151330555,396,747,0.22212310437109722,970,0.28843294677371395,1646,0.4894439488551888,674,0.20041629497472493,1942,0.5774606006541778,8.120886021092838,6.739336627357174,5.983936280687191,4.118372262967016,10,10
新余,2008,inv_app_appyear,24,14,0.13194444444444445,0.2916666666666667,0.625,0.8333333333333334,7.578947368421052,10,18,0.75,1,0.041666666666666664,5,0.20833333333333334,12,0.5,2,0.08333333333333333,3.2188758248682006,2.70805020110221,2.3978952727983707,2.02537432040956,10,10
新余,2009,inv_app_appyear,48,26,0.1111111111111111,0.2916666666666667,0.5208333333333334,0.6666666666666666,9.0,19,21,0.4375,15,0.3125,12,0.25,26,0.5416666666666666,4,0.08333333333333333,3.8918202981106265,3.295836866004329,2.995732273553991,2.1972245773362196,10,10
新余,2010,inv_app_appyear,53,21,0.11854752580989676,0.2830188679245283,0.5849056603773585,0.7735849056603774,8.435435435435435,16,25,0.4716981132075472,20,0.37735849056603776,8,0.1509433962264151,33,0.6226415094339622,0,0.0,3.9889840465642745,3.091042453358316,2.833213344056216,2.1324413371238,10,10
新余,2011,inv_app_appyear,118,38,0.10241309968399885,0.22033898305084745,0.576271186440678,0.7033898305084746,9.76437587657784,23,59,0.5,37,0.3135593220338983,22,0.1864406779661017,37,0.3135593220338983,22,0.1864406779661017,4.77912349311153,3.6635616461296463,3.1780538303479458,2.2787406479570884,10,10
新余,2012,inv_app_appyear,139,40,0.10066766730500491,0.20863309352517986,0.6258992805755396,0.7410071942446043,9.933676092544987,23,71,0.5107913669064749,27,0.19424460431654678,41,0.2949640287769784,24,0.17266187050359713,44,0.31654676258992803,4.941642422609304,3.713572066704308,3.1780538303479458,2.295930610208837,10,10
新余,2013,inv_app_appyear,125,39,0.089408,0.224,0.536,0.672,11.184681460272012,23,36,0.288,63,0.504,26,0.208,18,0.144,71,0.568,4.836281906951478,3.6888794541139363,3.1780538303479458,2.4145451153476403,10,10
新余,2014,inv_app_appyear,135,42,0.11242798353909465,0.2518518518518518,0.6074074074074074,0.725925925925926,8.89458272327965,17,23,0.17037037037037037,69,0.5111111111111111,43,0.31851851851851853,31,0.22962962962962963,81,0.6,4.912654885736052,3.7612001156935624,2.8903717578961645,2.185442408637959,10,10
新余,2015,inv_app_appyear,134,49,0.05123635553575406,0.1417910447761194,0.41044776119402987,0.5970149253731343,19.517391304347825,25,55,0.41044776119402987,51,0.3805970149253731,28,0.208955223880597,18,0.13432835820895522,61,0.4552238805970149,4.90527477843843,3.912023005428146,3.258096538021482,2.9713059298587368,10,10
新余,2016,inv_app_appyear,155,57,0.04782518210197711,0.13548387096774195,0.38064516129032255,0.5225806451612903,20.9094865100087,34,57,0.36774193548387096,48,0.3096774193548387,50,0.3225806451612903,29,0.1870967741935484,69,0.44516129032258067,5.049856007249537,4.060443010546419,3.5553480614894135,3.0402029559897374,10,10
新余,2017,inv_app_appyear,206,77,0.036572721274389666,0.11650485436893204,0.33495145631067963,0.5097087378640777,27.342783505154642,53,117,0.5679611650485437,49,0.23786407766990292,40,0.1941747572815534,24,0.11650485436893204,65,0.3155339805825243,5.332718793265369,4.356708826689592,3.9889840465642745,3.308452636835998,10,10
新余,2018,inv_app_appyear,397,117,0.020525477605974278,0.08060453400503778,0.21914357682619648,0.3425692695214106,48.719938176197836,77,255,0.6423173803526449,49,0.12342569269521411,93,0.23425692695214106,16,0.04030226700251889,126,0.31738035264483627,5.986452005284438,4.770684624465665,4.356708826689592,3.88608835443938,10,10
新余,2019,inv_app_appyear,444,132,0.02146741335930525,0.06531531531531531,0.24549549549549549,0.38963963963963966,46.582230623818525,86,228,0.5135135135135135,90,0.20270270270270271,126,0.28378378378378377,40,0.09009009009009009,176,0.3963963963963964,6.09807428216624,4.890349128221754,4.465908118654584,3.8412191513263143,10,10
新余,2020,inv_app_appyear,585,212,0.015203448023960845,0.06495726495726496,0.21367521367521367,0.30427350427350425,65.77455314241783,140,261,0.4461538461538462,141,0.24102564102564103,183,0.3128205128205128,56,0.09572649572649573,268,0.4581196581196581,6.373319789577012,5.3612921657094255,4.948759890378168,4.1862330331734094,10,10
新余,2021,inv_app_appyear,500,187,0.019792,0.074,0.242,0.374,50.52546483427648,123,205,0.41,158,0.316,137,0.274,33,0.066,262,0.524,6.2166061010848646,5.236441962829949,4.820281565605037,3.922477463332005,10,10
新余,2022,inv_app_appyear,563,146,0.03319252040420356,0.09769094138543517,0.34458259325044405,0.4706927175843694,30.12726927098185,76,132,0.2344582593250444,164,0.2912966252220249,267,0.47424511545293074,60,0.10657193605683836,371,0.6589698046181173,6.335054251498059,4.990432586778736,4.343805421853684,3.405430717471093,10,10
新余,2023,inv_app_appyear,643,156,0.04648940981838147,0.15552099533437014,0.38413685847589424,0.49144634525660963,21.510275219811664,87,161,0.25038880248833595,258,0.401244167962675,224,0.3483670295489891,100,0.15552099533437014,382,0.5940902021772939,6.467698726104354,5.056245805348308,4.477336814478207,3.0685307381681075,10,10
新北,2013,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
新北,2015,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,10,10
新北,2016,inv_app_appyear,6,4,0.3333333333333333,0.5,1.0,1.0,3.0,4,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9459101490553132,1.6094379124341003,1.6094379124341003,1.0986122886681098,10,10
新北,2017,inv_app_appyear,7,5,0.22448979591836735,0.2857142857142857,1.0,1.0,4.454545454545454,4,5,0.7142857142857143,2,0.2857142857142857,0,0.0,0,0.0,2,0.2857142857142857,2.0794415416798357,1.791759469228055,1.6094379124341003,1.493925025312256,10,10
新北,2018,inv_app_appyear,19,16,0.06925207756232687,0.10526315789473684,0.42105263157894735,0.6842105263157895,14.44,14,16,0.8421052631578947,3,0.15789473684210525,0,0.0,0,0.0,3,0.15789473684210525,2.995732273553991,2.833213344056216,2.70805020110221,2.67000213346468,10,10
新北,2019,inv_app_appyear,125,53,0.054848,0.136,0.44,0.592,18.23220536756126,44,86,0.688,28,0.224,11,0.088,0,0.0,39,0.312,4.836281906951478,3.9889840465642745,3.8066624897703196,2.9031895560068226,10,10
新北,2020,inv_app_appyear,343,102,0.07375328307082933,0.22157434402332363,0.4839650145772595,0.6064139941690962,13.558718451077562,76,105,0.30612244897959184,191,0.5568513119533528,47,0.13702623906705538,0,0.0,238,0.6938775510204082,5.840641657373398,4.634728988229636,4.343805421853684,2.60702976853839,10,10
新北,2021,inv_app_appyear,394,114,0.07208379499600608,0.233502538071066,0.43908629441624364,0.5406091370558376,13.872743521000894,68,100,0.25380710659898476,198,0.5025380710659898,96,0.2436548223350254,0,0.0,294,0.7461928934010152,5.978885764901122,4.74493212836325,4.23410650459726,2.629926017289897,10,10
新北,2022,inv_app_appyear,523,164,0.04067210423757627,0.11854684512428298,0.3938814531548757,0.5124282982791587,24.586876404494383,99,139,0.26577437858508607,201,0.384321223709369,183,0.34990439770554493,0,0.0,384,0.734225621414914,6.261491684321042,5.10594547390058,4.605170185988092,3.202212821095405,10,10
新北,2023,inv_app_appyear,1304,261,0.06866202152884941,0.21932515337423314,0.4516871165644172,0.566717791411043,14.564092022543125,159,225,0.17254601226993865,703,0.5391104294478528,376,0.2883435582822086,0,0.0,1079,0.8274539877300614,7.173958319756794,5.568344503761097,5.075173815233827,2.678559048786986,10,10
新星,2018,inv_app_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,10,10
新星,2020,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
新星,2022,inv_app_appyear,16,6,0.328125,0.5,0.9375,1.0,3.0476190476190474,6,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2.833213344056216,1.9459101490553132,1.9459101490553132,1.1143606456362487,10,10
新星,2023,inv_app_appyear,7,4,0.2653061224489796,0.2857142857142857,1.0,1.0,3.769230769230769,2,4,0.5714285714285714,3,0.42857142857142855,0,0.0,0,0.0,3,0.42857142857142855,2.0794415416798357,1.6094379124341003,1.0986122886681098,1.32687094064909,10,10
新竹,2013,inv_app_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,10,10
新竹,2014,inv_app_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.587786664902119,10,10
新竹,2015,inv_app_appyear,13,4,0.3727810650887574,0.5384615384615384,1.0,1.0,2.6825396825396823,2,4,0.3076923076923077,9,0.6923076923076923,0,0.0,0,0.0,9,0.6923076923076923,2.6390573296152584,1.6094379124341003,1.0986122886681098,0.9867639885315407,10,10
新竹,2016,inv_app_appyear,20,9,0.145,0.25,0.75,1.0,6.8965517241379315,5,8,0.4,12,0.6,0,0.0,0,0.0,12,0.6,3.044522437723423,2.302585092994046,1.791759469228055,1.9310215365615626,10,10
新竹,2017,inv_app_appyear,31,11,0.1675338189386056,0.25806451612903225,0.8064516129032258,0.967741935483871,5.9689440993788825,5,5,0.16129032258064516,26,0.8387096774193549,0,0.0,0,0.0,26,0.8387096774193549,3.4657359027997265,2.4849066497880004,1.791759469228055,1.7865700439858296,10,10
新竹,2018,inv_app_appyear,121,23,0.2826992691756028,0.5041322314049587,0.7851239669421488,0.8760330578512396,3.537327856970282,12,17,0.14049586776859505,99,0.8181818181818182,5,0.04132231404958678,0,0.0,104,0.859504132231405,4.804021044733257,3.1780538303479458,2.5649493574615367,1.2633715994447496,10,10
新竹,2019,inv_app_appyear,510,55,0.1318954248366013,0.30392156862745096,0.6647058823529411,0.796078431372549,7.581764122893955,36,71,0.1392156862745098,302,0.592156862745098,137,0.26862745098039215,0,0.0,439,0.8607843137254902,6.236369590203704,4.02535169073515,3.6109179126442243,2.0257459064669727,10,10
新竹,2020,inv_app_appyear,1171,87,0.13580909555650683,0.31596925704526047,0.6379163108454312,0.7583262169086251,7.363277075826814,48,89,0.07600341588385995,831,0.7096498719043552,251,0.2143467122117848,0,0.0,1082,0.92399658411614,7.066466970136958,4.477336814478207,3.8918202981106265,1.9965050885120244,10,10
新竹,2021,inv_app_appyear,1067,76,0.1402551978982669,0.33270852858481725,0.6148078725398313,0.7769447047797563,7.1298605326937174,31,48,0.04498594189315839,729,0.683223992502343,290,0.2717900656044986,0,0.0,1019,0.9550140581068416,6.97354301952014,4.343805421853684,3.4657359027997265,1.9642916736028757,10,10
新竹,2022,inv_app_appyear,796,100,0.06733415822832757,0.17336683417085427,0.49874371859296485,0.6959798994974874,14.851303206450403,41,65,0.08165829145728644,511,0.6419597989949749,220,0.27638190954773867,0,0.0,731,0.9183417085427136,6.680854678790215,4.61512051684126,3.7376696182833684,2.698087619408328,10,10
新竹,2023,inv_app_appyear,1809,141,0.07347850147945856,0.19789939192924266,0.4925373134328358,0.693200663349917,13.609422890579188,54,138,0.07628524046434494,1246,0.6887783305693753,425,0.23493642896627973,0,0.0,1671,0.9237147595356551,7.501082124259871,4.955827057601261,4.007333185232471,2.610762412427016,10,10
新竹县,2013,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
新竹县,2015,inv_app_appyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,4,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.791759469228055,1.6094379124341003,1.6094379124341003,1.2729656758128873,10,10
新竹县,2016,inv_app_appyear,10,5,0.4,0.6,1.0,1.0,2.5,2,2,0.2,8,0.8,0,0.0,0,0.0,8,0.8,2.3978952727983707,1.791759469228055,1.0986122886681098,0.9162907318741551,10,10
新竹县,2017,inv_app_appyear,11,5,0.35537190082644626,0.5454545454545454,1.0,1.0,2.813953488372093,3,8,0.7272727272727273,3,0.2727272727272727,0,0.0,0,0.0,3,0.2727272727272727,2.4849066497880004,1.791759469228055,1.3862943611198906,1.0345904299031787,10,10
新竹县,2018,inv_app_appyear,26,10,0.15384615384615385,0.23076923076923078,0.8076923076923077,1.0,6.5,6,13,0.5,13,0.5,0,0.0,0,0.0,13,0.5,3.295836866004329,2.3978952727983707,1.9459101490553132,1.8718021769015913,10,10
新竹县,2019,inv_app_appyear,120,30,0.11569444444444445,0.2,0.6833333333333333,0.8083333333333333,8.643457382953182,24,37,0.30833333333333335,83,0.6916666666666667,0,0.0,0,0.0,83,0.6916666666666667,4.795790545596741,3.4339872044851463,3.2188758248682006,2.156802662837304,10,10
新竹县,2020,inv_app_appyear,325,61,0.09915266272189349,0.2523076923076923,0.5784615384615385,0.7046153846153846,10.085457843979757,36,68,0.20923076923076922,194,0.5969230769230769,63,0.19384615384615383,0,0.0,257,0.7907692307692308,5.786897381366708,4.127134385045092,3.6109179126442243,2.3110945688863294,10,10
新竹县,2021,inv_app_appyear,333,65,0.0916321727132538,0.25225225225225223,0.5345345345345346,0.6696696696696697,10.91319751992914,36,62,0.18618618618618618,205,0.6156156156156156,66,0.1981981981981982,0,0.0,271,0.8138138138138138,5.811140992976701,4.189654742026425,3.6109179126442243,2.389972838475006,10,10
新竹县,2022,inv_app_appyear,293,68,0.08315763724679379,0.2150170648464164,0.5290102389078498,0.6621160409556314,12.025353690993137,31,44,0.15017064846416384,170,0.5802047781569966,79,0.2696245733788396,0,0.0,249,0.8498293515358362,5.683579767338681,4.23410650459726,3.4657359027997265,2.4870172285316743,10,10
新竹县,2023,inv_app_appyear,591,102,0.07852416821985736,0.2436548223350254,0.45854483925549916,0.5752961082910322,12.73493273052102,47,75,0.12690355329949238,302,0.5109983079526227,214,0.36209813874788493,0,0.0,516,0.8730964467005076,6.3835066348840055,4.634728988229636,3.871201010907891,2.544348826165488,10,10
无锡,2008,inv_app_appyear,2633,813,0.024914286505568043,0.14584124572730725,0.2187618685909609,0.2559817698442841,40.13761340412105,551,1326,0.5036080516521079,505,0.19179642992783896,802,0.30459551842005317,540,0.20508925180402582,872,0.3311811621724269,7.876258882303226,6.70196036600254,6.313548046277095,3.6923138848023864,10,10
无锡,2009,inv_app_appyear,4106,1162,0.010005079708238261,0.08256210423770093,0.15245981490501706,0.19361909400876764,99.94922870795243,752,2157,0.5253287871407696,438,0.10667316122747199,1511,0.3679980516317584,669,0.16293229420360447,1397,0.34023380418899174,8.320448113956559,7.0587581525186645,6.6240652277998935,4.604662344137769,10,10
无锡,2010,inv_app_appyear,6013,1440,0.015107601693088668,0.10959587560286047,0.1837685015799102,0.225677698320306,66.1918430413395,896,2605,0.4332280059870281,902,0.15000831531681358,2506,0.4167636786961583,1192,0.19823715283552304,2216,0.36853484117744884,8.701845363548474,7.273092595999522,6.799055862058796,4.192557238452942,10,10
无锡,2011,inv_app_appyear,10431,2141,0.010411222618993493,0.09366311954750263,0.12990125587192025,0.16086664749304957,96.05019857856763,1300,4718,0.4523056274566197,1336,0.12807976224714793,4377,0.41961461029623237,1336,0.12807976224714793,4377,0.41961461029623237,9.252633284166434,7.669495251007694,7.170888478512505,4.564870956662378,10,10
无锡,2012,inv_app_appyear,14612,2536,0.008789898451104129,0.08369833013961128,0.12332329592116069,0.1568573774979469,113.76695709998636,1375,5722,0.3915959485354503,1759,0.12038050917054476,7131,0.4880235422940049,1567,0.10724062414453873,7323,0.501163427320011,9.589666822474653,7.838737559599282,7.226936018493289,4.734152120127197,10,10
无锡,2013,inv_app_appyear,21213,2524,0.005400083573602942,0.059868948286428136,0.09800593975392448,0.1276575684721633,185.1823191937748,1171,8671,0.40875877999340027,2211,0.10422853910338001,10331,0.4870126809032197,1807,0.0851836138217131,10735,0.5060576061848866,9.962416620065415,7.83399634170946,7.066466970136958,5.2213408489385325,10,10
无锡,2014,inv_app_appyear,21337,2488,0.005825727946810988,0.06331724234897126,0.10188873787317805,0.13029010638796457,171.65236844734596,994,5977,0.28012372873412383,1919,0.08993766696349065,13441,0.6299386043023856,1804,0.08454796831794535,13556,0.6353283029479309,9.968244799751407,7.819636302367592,6.902742737158593,5.145471317928787,10,10
无锡,2015,inv_app_appyear,21681,2453,0.006922663316463077,0.06803191734698584,0.11950555786172225,0.15562012822286794,144.45307453012455,970,5533,0.2552004058853374,2378,0.10968128776347955,13770,0.635118306351183,1751,0.08076195747428624,14397,0.6640376366403764,9.984237702221238,7.805474625270857,6.878326468291325,4.972954711075659,10,10
无锡,2016,inv_app_appyear,30051,2935,0.005050614425787742,0.0528767761472164,0.09686865661708428,0.12751655518951116,197.99571214427647,1348,9567,0.31835879005690326,2800,0.09317493594223154,17684,0.5884662740008652,1744,0.058034674386875644,18740,0.6236065355562211,10.31068449348905,7.984803389734406,7.207118856207756,5.288245374623057,10,10
无锡,2017,inv_app_appyear,22393,3069,0.005676145490064084,0.061179832983521636,0.10146027776537311,0.13079980351002546,176.17589291015688,1373,7799,0.34827847988210603,2225,0.09936140758272674,12369,0.5523601125351673,1512,0.06752110034385746,13082,0.5842004197740366,10.016548344820142,8.029432840581244,7.2254814727822945,5.17148288751389,10,10
无锡,2018,inv_app_appyear,19773,3647,0.010115654738634433,0.09361250189652556,0.1340211399382997,0.16375866080008092,98.85667570095373,1651,4940,0.24983563445101906,2241,0.1133363677742376,12592,0.6368279977747433,2030,0.10266525059424468,12803,0.6474991149547362,9.892123222457078,8.201934351194222,7.409741954080923,4.593671080982803,10,10
无锡,2019,inv_app_appyear,17837,3939,0.012237353883748452,0.10186690586982115,0.16224701463250546,0.19252116387284857,81.71701247669465,1803,4465,0.25032236362617033,2553,0.14312945001962213,10819,0.6065481863542076,2003,0.11229466838593934,11369,0.6373829679878903,9.789086292226152,8.27893600229198,7.4977617006225685,4.4032622112377755,10,10
无锡,2020,inv_app_appyear,21119,4815,0.009493465358672137,0.08963492589611251,0.1418154268668024,0.17131492968417064,105.3356137320831,2212,5634,0.26677399498082294,2945,0.13944789052511955,12540,0.5937781144940575,2046,0.09687958710166202,13439,0.636346417917515,9.957975737820197,8.479698986988657,7.70210434005105,4.657151574039678,10,10
无锡,2021,inv_app_appyear,22649,5138,0.01080862656116368,0.09505938452028787,0.15108834827144688,0.18839683871252594,92.51869276278687,2251,4770,0.21060532473839905,3682,0.1625678837917789,14197,0.6268267914698221,2262,0.0998719590268886,15617,0.6895227162347124,10.02791513091118,8.54461378699223,7.719573989259581,4.5274107080241945,10,10
无锡,2022,inv_app_appyear,22643,5010,0.01059968254794187,0.09486375480280881,0.14362054498078877,0.1825729806121097,94.34244803814138,1946,4000,0.17665503687673895,3934,0.17374022876827275,14709,0.6496047343549883,2277,0.10056087974208365,16366,0.7227840833811774,10.02765019515655,8.519390774959724,7.5740450053721995,4.546931226619946,10,10
无锡,2023,inv_app_appyear,26266,5632,0.011335287374906501,0.09997715678062895,0.14238940074621184,0.17939541612731288,88.22008361373798,1914,4267,0.16245336176045078,4466,0.17002969618518238,17533,0.6675169420543668,2750,0.10469808878397929,19249,0.73284854945557,10.176068677452669,8.636397438894713,7.557472901614746,4.479834642462992,10,10
日喀则,2013,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10
日喀则,2015,inv_app_appyear,5,3,0.36,0.4,1.0,1.0,2.7777777777777777,3,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.791759469228055,1.3862943611198906,1.3862943611198906,1.0216512475319812,10,10
日喀则,2016,inv_app_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.9808292530117262,10,10
日喀则,2017,inv_app_appyear,10,5,0.26,0.4,1.0,1.0,3.846153846153846,3,5,0.5,5,0.5,0,0.0,0,0.0,5,0.5,2.3978952727983707,1.791759469228055,1.3862943611198906,1.3470736479666092,10,10
日喀则,2018,inv_app_appyear,12,9,0.1388888888888889,0.25,0.6666666666666666,1.0,7.199999999999999,8,9,0.75,3,0.25,0,0.0,0,0.0,3,0.25,2.5649493574615367,2.302585092994046,2.1972245773362196,1.9740810260220096,10,10
日喀则,2019,inv_app_appyear,7,2,0.7551020408163265,0.8571428571428571,1.0,1.0,1.3243243243243243,2,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0794415416798357,1.0986122886681098,1.0986122886681098,0.28090238546640217,10,10
日喀则,2020,inv_app_appyear,24,15,0.11458333333333333,0.20833333333333334,0.5833333333333334,0.7916666666666666,8.727272727272728,12,17,0.7083333333333334,6,0.25,1,0.041666666666666664,0,0.0,7,0.2916666666666667,3.2188758248682006,2.772588722239781,2.5649493574615367,2.166452918669466,10,10
日喀则,2021,inv_app_appyear,17,7,0.18339100346020762,0.29411764705882354,0.8823529411764706,1.0,5.452830188679245,5,12,0.7058823529411765,3,0.17647058823529413,2,0.11764705882352941,0,0.0,5,0.29411764705882354,2.8903717578961645,2.0794415416798357,1.791759469228055,1.6961347745603104,10,10
日喀则,2022,inv_app_appyear,17,6,0.2179930795847751,0.35294117647058826,0.9411764705882353,1.0,4.587301587301587,6,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2.8903717578961645,1.9459101490553132,1.9459101490553132,1.5232919617208993,10,10
日喀则,2023,inv_app_appyear,13,8,0.17159763313609466,0.3076923076923077,0.7692307692307693,1.0,5.8275862068965525,3,7,0.5384615384615384,4,0.3076923076923077,2,0.15384615384615385,0,0.0,6,0.46153846153846156,2.6390573296152584,2.1972245773362196,1.3862943611198906,1.7626028849365996,10,10
日照,2008,inv_app_appyear,54,39,0.03429355281207133,0.07407407407407407,0.2962962962962963,0.46296296296296297,29.16,28,40,0.7407407407407407,4,0.07407407407407407,10,0.18518518518518517,5,0.09259259259259259,13,0.24074074074074073,4.007333185232471,3.6888794541139363,3.367295829986474,3.3727979071404572,10,10
日照,2009,inv_app_appyear,109,59,0.03257301573941587,0.07339449541284404,0.3119266055045872,0.4954128440366973,30.700258397932817,41,61,0.5596330275229358,13,0.11926605504587157,35,0.3211009174311927,42,0.3853211009174312,22,0.2018348623853211,4.700480365792417,4.0943445622221,3.7376696182833684,3.4242710714285054,10,10
