city,year,total_patents,top20_patents,top20_firm_share_total,top20_firm_share_top20,top20_government_share_total,top20_government_share_top20,top20_hospital_share_total,top20_hospital_share_top20,top20_individual_share_total,top20_individual_share_top20,top20_other_share_total,top20_other_share_top20,top20_research_share_total,top20_research_share_top20,top20_univ_share_total,top20_univ_share_top20
沧州,2019,1064,300,0.23778195488721804,0.8433333333333334,0.0,0.0,0.0,0.0,0.02631578947368421,0.09333333333333334,0.006578947368421052,0.023333333333333334,0.011278195488721804,0.04,0.0,0.0
沧州,2020,1353,342,0.21729490022172948,0.8596491228070176,0.0,0.0,0.005912786400591279,0.023391812865497075,0.0,0.0,0.0,0.0,0.012564671101256468,0.049707602339181284,0.016999260901699925,0.06725146198830409
沧州,2021,1354,391,0.2673559822747415,0.9258312020460358,0.0,0.0,0.0,0.0,0.005908419497784343,0.020460358056265986,0.0,0.0,0.0066469719350073855,0.023017902813299233,0.008862629246676515,0.030690537084398978
沧州,2022,1521,413,0.25706771860618016,0.9467312348668281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574621959237344,0.024213075060532687,0.007889546351084813,0.029055690072639227
沧州,2023,2598,465,0.13818321785989224,0.7720430107526882,0.0,0.0,0.0,0.0,0.006543494996150885,0.03655913978494624,0.00962278675904542,0.053763440860215055,0.012317167051578136,0.06881720430107527,0.012317167051578136,0.06881720430107527
河池,2008,9,9,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
河池,2009,24,24,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664
河池,2010,21,21,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523
河池,2011,45,31,0.3111111111111111,0.45161290322580644,0.0,0.0,0.0,0.0,0.37777777777777777,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0
河池,2012,126,64,0.21428571428571427,0.421875,0.0,0.0,0.0,0.0,0.29365079365079366,0.578125,0.0,0.0,0.0,0.0,0.0,0.0
河池,2013,316,133,0.14873417721518986,0.3533834586466165,0.0,0.0,0.0,0.0,0.2563291139240506,0.6090225563909775,0.0,0.0,0.0,0.0,0.015822784810126583,0.03759398496240601
河池,2014,455,170,0.09010989010989011,0.2411764705882353,0.0,0.0,0.0,0.0,0.2725274725274725,0.7294117647058823,0.01098901098901099,0.029411764705882353,0.0,0.0,0.0,0.0
河池,2015,656,259,0.20426829268292682,0.5173745173745173,0.0,0.0,0.0,0.0,0.13414634146341464,0.33976833976833976,0.018292682926829267,0.04633204633204633,0.012195121951219513,0.03088803088803089,0.025914634146341462,0.06563706563706563
河池,2016,1566,894,0.10025542784163474,0.1756152125279642,0.0,0.0,0.0,0.0,0.04086845466155811,0.07158836689038031,0.1500638569604087,0.26286353467561524,0.16602809706257982,0.29082774049217003,0.1136653895274585,0.19910514541387025
河池,2017,779,369,0.26957637997432604,0.5691056910569106,0.0,0.0,0.019255455712451863,0.04065040650406504,0.07958921694480103,0.16802168021680217,0.08087291399229782,0.17073170731707318,0.0,0.0,0.024390243902439025,0.051490514905149054
河池,2018,582,326,0.29381443298969073,0.5245398773006135,0.0,0.0,0.0,0.0,0.07388316151202749,0.13190184049079753,0.15807560137457044,0.2822085889570552,0.0,0.0,0.03436426116838488,0.06134969325153374
河池,2019,151,102,0.23178807947019867,0.3431372549019608,0.0,0.0,0.019867549668874173,0.029411764705882353,0.19205298013245034,0.28431372549019607,0.0,0.0,0.0,0.0,0.23178807947019867,0.3431372549019608
河池,2020,155,86,0.1870967741935484,0.3372093023255814,0.0,0.0,0.0,0.0,0.25806451612903225,0.46511627906976744,0.012903225806451613,0.023255813953488372,0.0,0.0,0.0967741935483871,0.1744186046511628
河池,2021,180,104,0.34444444444444444,0.5961538461538461,0.0,0.0,0.022222222222222223,0.038461538461538464,0.10555555555555556,0.18269230769230768,0.044444444444444446,0.07692307692307693,0.0,0.0,0.06111111111111111,0.10576923076923077
河池,2022,195,113,0.4153846153846154,0.7168141592920354,0.0,0.0,0.020512820512820513,0.035398230088495575,0.02564102564102564,0.04424778761061947,0.0,0.0,0.015384615384615385,0.02654867256637168,0.10256410256410256,0.17699115044247787
河池,2023,209,147,0.5598086124401914,0.7959183673469388,0.0,0.0,0.019138755980861243,0.027210884353741496,0.023923444976076555,0.034013605442176874,0.023923444976076555,0.034013605442176874,0.014354066985645933,0.02040816326530612,0.06220095693779904,0.08843537414965986
河源,2008,20,20,0.25,0.25,0.0,0.0,0.0,0.0,0.55,0.55,0.15,0.15,0.0,0.0,0.05,0.05
河源,2009,23,23,0.43478260869565216,0.43478260869565216,0.0,0.0,0.0,0.0,0.4782608695652174,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216
河源,2010,62,60,0.6774193548387096,0.7,0.0,0.0,0.0,0.0,0.27419354838709675,0.2833333333333333,0.0,0.0,0.0,0.0,0.016129032258064516,0.016666666666666666
河源,2011,78,60,0.6025641025641025,0.7833333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
河源,2012,77,63,0.5064935064935064,0.6190476190476191,0.0,0.0,0.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.0,0.0,0.0,0.03896103896103896,0.047619047619047616
河源,2013,116,73,0.43103448275862066,0.684931506849315,0.0,0.0,0.0,0.0,0.1810344827586207,0.2876712328767123,0.0,0.0,0.0,0.0,0.017241379310344827,0.0273972602739726
河源,2014,133,91,0.45864661654135336,0.6703296703296703,0.0,0.0,0.0,0.0,0.22556390977443608,0.32967032967032966,0.0,0.0,0.0,0.0,0.0,0.0
河源,2015,189,125,0.48148148148148145,0.728,0.0,0.0,0.0,0.0,0.17989417989417988,0.272,0.0,0.0,0.0,0.0,0.0,0.0
河源,2016,331,206,0.5226586102719033,0.8398058252427184,0.0,0.0,0.0,0.0,0.01812688821752266,0.02912621359223301,0.0,0.0,0.05740181268882175,0.09223300970873786,0.02416918429003021,0.038834951456310676
河源,2017,349,177,0.41260744985673353,0.8135593220338984,0.0,0.0,0.0,0.0,0.02865329512893983,0.05649717514124294,0.0,0.0,0.0659025787965616,0.12994350282485875,0.0,0.0
河源,2018,990,332,0.12828282828282828,0.3825301204819277,0.0,0.0,0.0,0.0,0.19292929292929292,0.5753012048192772,0.0,0.0,0.0,0.0,0.014141414141414142,0.04216867469879518
河源,2019,544,220,0.29044117647058826,0.7181818181818181,0.0,0.0,0.0,0.0,0.05514705882352941,0.13636363636363635,0.0,0.0,0.042279411764705885,0.10454545454545454,0.016544117647058824,0.04090909090909091
河源,2020,525,177,0.24571428571428572,0.7288135593220338,0.0,0.0,0.0,0.0,0.05714285714285714,0.1694915254237288,0.0,0.0,0.011428571428571429,0.03389830508474576,0.022857142857142857,0.06779661016949153
河源,2021,524,212,0.3511450381679389,0.8679245283018868,0.0,0.0,0.0,0.0,0.011450381679389313,0.02830188679245283,0.0,0.0,0.026717557251908396,0.0660377358490566,0.015267175572519083,0.03773584905660377
河源,2022,529,231,0.39697542533081287,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969754253308128,0.09090909090909091,0.0,0.0
河源,2023,464,218,0.3922413793103448,0.8348623853211009,0.0,0.0,0.023706896551724137,0.05045871559633028,0.0,0.0,0.0,0.0,0.023706896551724137,0.05045871559633028,0.03017241379310345,0.06422018348623854
泉州,2008,304,144,0.35855263157894735,0.7569444444444444,0.0,0.0,0.0,0.0,0.0625,0.13194444444444445,0.0,0.0,0.0,0.0,0.05263157894736842,0.1111111111111111
泉州,2009,463,164,0.22462203023758098,0.6341463414634146,0.0,0.0,0.0,0.0,0.04319654427645788,0.12195121951219512,0.04319654427645788,0.12195121951219512,0.0,0.0,0.04319654427645788,0.12195121951219512
泉州,2010,605,206,0.17520661157024794,0.5145631067961165,0.0,0.0,0.0,0.0,0.08099173553719008,0.23786407766990292,0.0,0.0,0.0,0.0,0.08429752066115702,0.24757281553398058
泉州,2011,833,270,0.17767106842737096,0.5481481481481482,0.0,0.0,0.0,0.0,0.0468187274909964,0.14444444444444443,0.0,0.0,0.0,0.0,0.09963985594237695,0.3074074074074074
泉州,2012,1298,382,0.10400616332819723,0.35340314136125656,0.0,0.0,0.0,0.0,0.13636363636363635,0.46335078534031415,0.0,0.0,0.0,0.0,0.053929121725731895,0.18324607329842932
泉州,2013,1913,545,0.10611604809200209,0.3724770642201835,0.0,0.0,0.0,0.0,0.09513852587558808,0.3339449541284404,0.01986408782017773,0.06972477064220184,0.0,0.0,0.06377417668583377,0.22385321100917432
泉州,2014,2181,634,0.13113250802384227,0.45110410094637227,0.0,0.0,0.0,0.0,0.030261348005502064,0.10410094637223975,0.014672168729940394,0.050473186119873815,0.0,0.0,0.11462631820265932,0.3943217665615142
泉州,2015,3280,753,0.1198170731707317,0.5219123505976095,0.0,0.0,0.0,0.0,0.016158536585365854,0.0703851261620186,0.0,0.0,0.022560975609756097,0.09827357237715803,0.07103658536585365,0.3094289508632138
泉州,2016,5352,1002,0.093796711509716,0.500998003992016,0.0,0.0,0.0,0.0,0.013639760837070254,0.07285429141716566,0.0,0.0,0.008968609865470852,0.04790419161676647,0.07081464872944694,0.3782435129740519
泉州,2017,6888,1033,0.06475029036004645,0.4317521781219748,0.0,0.0,0.0,0.0,0.008275261324041812,0.05517909002904162,0.0,0.0,0.0040650406504065045,0.027105517909002903,0.07288037166085946,0.48596321393998065
泉州,2018,10566,1614,0.06804845731591899,0.4454770755885997,0.0,0.0,0.0,0.0,0.002744652659473784,0.017967781908302356,0.0,0.0,0.0,0.0,0.08196100700359644,0.5365551425030979
泉州,2019,7410,1792,0.08367071524966262,0.34598214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.03180803571428571,0.150472334682861,0.6222098214285714
泉州,2020,8457,1847,0.09861653068463995,0.4515430427720628,0.0,0.0,0.0,0.0,0.00886839304717985,0.040606388738494856,0.0,0.0,0.004848054865791652,0.022198159177043854,0.10606598084427102,0.4856524093123985
泉州,2021,6380,1605,0.10877742946708464,0.432398753894081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013322884012539185,0.0529595015576324,0.12946708463949844,0.5146417445482866
泉州,2022,5894,1772,0.12385476756023074,0.41196388261851014,0.0,0.0,0.0,0.0,0.0,0.0,0.004241601628775025,0.014108352144469526,0.014251781472684086,0.04740406320541761,0.15829657278588394,0.5265237020316027
泉州,2023,6438,1957,0.11649580615097857,0.3832396525293817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016930723827275552,0.05569749616760347,0.17054986020503263,0.5610628513030148
泰安,2008,1150,443,0.0,0.0,0.0,0.0,0.0,0.0,0.35130434782608694,0.9119638826185101,0.0,0.0,0.008695652173913044,0.022573363431151242,0.025217391304347827,0.0654627539503386
泰安,2009,1168,377,0.016267123287671232,0.050397877984084884,0.0,0.0,0.0,0.0,0.2585616438356164,0.8010610079575596,0.0,0.0,0.0,0.0,0.04794520547945205,0.14854111405835543
泰安,2010,1654,383,0.006045949214026602,0.02610966057441253,0.0,0.0,0.0,0.0,0.18319226118500603,0.7911227154046997,0.0,0.0,0.0,0.0,0.04232164449818621,0.18276762402088773
泰安,2011,1639,562,0.009762050030506406,0.028469750889679714,0.0,0.0,0.0,0.0,0.27394752898108604,0.798932384341637,0.0,0.0,0.0,0.0,0.059182428309945086,0.17259786476868327
泰安,2012,1778,587,0.024184476940382452,0.07325383304940375,0.0,0.0,0.0,0.0,0.23790776152980878,0.7206132879045997,0.0,0.0,0.0,0.0,0.06805399325084364,0.2061328790459966
泰安,2013,1148,521,0.15853658536585366,0.3493282149712092,0.0,0.0,0.0,0.0,0.10801393728222997,0.2380038387715931,0.0,0.0,0.013066202090592335,0.028790786948176585,0.17421602787456447,0.3838771593090211
泰安,2014,913,455,0.12048192771084337,0.24175824175824176,0.0,0.0,0.0,0.0,0.09529025191675794,0.1912087912087912,0.0,0.0,0.03504928806133625,0.07032967032967033,0.2475355969331873,0.4967032967032967
泰安,2015,1294,586,0.12442040185471406,0.27474402730375425,0.0,0.0,0.0,0.0,0.04868624420401855,0.1075085324232082,0.0,0.0,0.03168469860896445,0.06996587030716724,0.24806800618238023,0.5477815699658704
泰安,2016,1581,660,0.09297912713472485,0.22272727272727272,0.0,0.0,0.0,0.0,0.043010752688172046,0.10303030303030303,0.0,0.0,0.03795066413662239,0.09090909090909091,0.24351676154332702,0.5833333333333334
泰安,2017,2025,807,0.056296296296296296,0.1412639405204461,0.0,0.0,0.008888888888888889,0.022304832713754646,0.0671604938271605,0.16852540272614622,0.0,0.0,0.021728395061728394,0.05452292441140025,0.24444444444444444,0.6133828996282528
泰安,2018,2242,988,0.06333630686886708,0.1437246963562753,0.0,0.0,0.0,0.0,0.0735950044603033,0.16700404858299595,0.0,0.0,0.023639607493309546,0.053643724696356275,0.280107047279215,0.6356275303643725
泰安,2019,1941,878,0.14631633178773829,0.3234624145785877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04636785162287481,0.10250569476082004,0.2596599690880989,0.5740318906605922
泰安,2020,2204,723,0.1265880217785844,0.38589211618257263,0.0,0.0,0.007713248638838476,0.02351313969571231,0.0,0.0,0.0,0.0,0.03312159709618875,0.10096818810511757,0.16061705989110708,0.4896265560165975
泰安,2021,2415,917,0.18881987577639753,0.49727371864776443,0.0,0.0,0.016149068322981366,0.04252998909487459,0.0,0.0,0.0,0.0,0.018219461697722567,0.04798255179934569,0.1565217391304348,0.4122137404580153
泰安,2022,2843,1119,0.1632078790010552,0.41465594280607687,0.0,0.0,0.01723531480830109,0.043789097408400354,0.0,0.0,0.028139289482940557,0.07149240393208221,0.016883573689764335,0.04289544235924933,0.16813225466056983,0.42716711349419123
泰安,2023,3284,1242,0.1933617539585871,0.5112721417069244,0.0,0.0,0.010048721071863581,0.026570048309178744,0.0,0.0,0.02192448233861145,0.057971014492753624,0.009135200974421437,0.024154589371980676,0.14372716199756394,0.38003220611916266
泰州,2008,647,151,0.14219474497681608,0.609271523178808,0.0,0.0,0.0,0.0,0.09119010819165378,0.39072847682119205,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2009,833,173,0.14405762304921968,0.6936416184971098,0.0,0.0,0.0,0.0,0.06362545018007203,0.3063583815028902,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2010,1103,235,0.17769718948322757,0.8340425531914893,0.0,0.0,0.0,0.0,0.03535811423390753,0.16595744680851063,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2011,1944,411,0.15123456790123457,0.7153284671532847,0.0,0.0,0.0,0.0,0.06018518518518518,0.2846715328467153,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2012,3009,503,0.1548687271518777,0.9264413518886679,0.0,0.0,0.0,0.0,0.012296444001329345,0.073558648111332,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2013,2975,443,0.0692436974789916,0.4650112866817156,0.0,0.0,0.0,0.0,0.07025210084033613,0.4717832957110609,0.009411764705882352,0.06320541760722348,0.0,0.0,0.0,0.0
泰州,2014,4318,515,0.03937007874015748,0.3300970873786408,0.0,0.0,0.0,0.0,0.07364520611394164,0.6174757281553398,0.0,0.0,0.0,0.0,0.006252894858730894,0.05242718446601942
泰州,2015,4410,528,0.044444444444444446,0.3712121212121212,0.0,0.0,0.0,0.0,0.06303854875283446,0.5265151515151515,0.0,0.0,0.0,0.0,0.012244897959183673,0.10227272727272728
泰州,2016,5829,970,0.02110138960370561,0.1268041237113402,0.0,0.0,0.0,0.0,0.14530794304340366,0.8731958762886598,0.0,0.0,0.0,0.0,0.0,0.0
泰州,2017,10328,1159,0.022075910147172733,0.19672131147540983,0.0,0.0,0.0,0.0,0.07126258714175059,0.635030198446937,0.0,0.0,0.0,0.0,0.018880712625871418,0.16824849007765316
泰州,2018,9514,959,0.06684885431994955,0.6631908237747653,0.0,0.0,0.0,0.0,0.018709270548665124,0.18561001042752867,0.0,0.0,0.0,0.0,0.015240697918856422,0.15119916579770595
泰州,2019,5913,823,0.1119567055640115,0.804374240583232,0.0,0.0,0.0,0.0,0.004904447826822256,0.03523693803159174,0.005580923389142567,0.040097205346294046,0.0,0.0,0.0167427701674277,0.12029161603888214
泰州,2020,6562,691,0.08914964949710454,0.8465991316931982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016153611703748856,0.15340086830680175
泰州,2021,5416,635,0.09416543574593796,0.8031496062992126,0.0,0.0,0.009416543574593796,0.08031496062992126,0.0,0.0,0.0,0.0,0.0,0.0,0.013663220088626292,0.11653543307086614
泰州,2022,5184,708,0.09837962962962964,0.7203389830508474,0.0,0.0,0.00945216049382716,0.0692090395480226,0.0,0.0,0.0,0.0,0.0,0.0,0.028742283950617283,0.21045197740112995
泰州,2023,7604,782,0.08627038400841662,0.8388746803069054,0.0,0.0,0.0038137822198842713,0.0370843989769821,0.0,0.0,0.0,0.0,0.0,0.0,0.012756443976854288,0.12404092071611253
泸州,2008,24,24,0.375,0.375,0.0,0.0,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
泸州,2009,44,43,0.4090909090909091,0.4186046511627907,0.0,0.0,0.045454545454545456,0.046511627906976744,0.5227272727272727,0.5348837209302325,0.0,0.0,0.0,0.0,0.0,0.0
泸州,2010,100,83,0.42,0.5060240963855421,0.0,0.0,0.0,0.0,0.4,0.4819277108433735,0.0,0.0,0.01,0.012048192771084338,0.0,0.0
泸州,2011,142,113,0.647887323943662,0.8141592920353983,0.0,0.0,0.0,0.0,0.11267605633802817,0.1415929203539823,0.0,0.0,0.0,0.0,0.035211267605633804,0.04424778761061947
泸州,2012,187,135,0.5133689839572193,0.7111111111111111,0.0,0.0,0.0106951871657754,0.014814814814814815,0.18181818181818182,0.2518518518518518,0.0,0.0,0.0,0.0,0.016042780748663103,0.022222222222222223
泸州,2013,205,131,0.3853658536585366,0.6030534351145038,0.0,0.0,0.0,0.0,0.2,0.31297709923664124,0.0,0.0,0.0,0.0,0.05365853658536585,0.08396946564885496
泸州,2014,331,209,0.2930513595166163,0.46411483253588515,0.0,0.0,0.0,0.0,0.311178247734139,0.49282296650717705,0.0,0.0,0.0,0.0,0.027190332326283987,0.0430622009569378
泸州,2015,401,205,0.314214463840399,0.6146341463414634,0.0,0.0,0.02743142144638404,0.05365853658536585,0.14713216957605985,0.28780487804878047,0.0,0.0,0.0,0.0,0.022443890274314215,0.04390243902439024
泸州,2016,671,272,0.26527570789865873,0.6544117647058824,0.0,0.0,0.03427719821162444,0.08455882352941177,0.08494783904619971,0.20955882352941177,0.0,0.0,0.0,0.0,0.020864381520119227,0.051470588235294115
泸州,2017,925,397,0.20216216216216215,0.47103274559193953,0.0,0.0,0.04,0.09319899244332494,0.18702702702702703,0.4357682619647355,0.0,0.0,0.0,0.0,0.0,0.0
泸州,2018,785,327,0.28280254777070063,0.6788990825688074,0.0,0.0,0.05732484076433121,0.13761467889908258,0.03184713375796178,0.0764525993883792,0.0,0.0,0.0,0.0,0.044585987261146494,0.10703363914373089
泸州,2019,454,214,0.2709251101321586,0.5747663551401869,0.0,0.0,0.09251101321585903,0.19626168224299065,0.04185022026431718,0.08878504672897196,0.0,0.0,0.0,0.0,0.06607929515418502,0.14018691588785046
泸州,2020,608,303,0.2582236842105263,0.5181518151815182,0.0,0.0,0.11677631578947369,0.23432343234323433,0.03125,0.0627062706270627,0.0,0.0,0.0,0.0,0.09210526315789473,0.1848184818481848
泸州,2021,754,387,0.20822281167108753,0.40568475452196384,0.0,0.0,0.16312997347480107,0.3178294573643411,0.022546419098143235,0.04392764857881137,0.0,0.0,0.0,0.0,0.11936339522546419,0.23255813953488372
泸州,2022,867,557,0.2675893886966551,0.41651705565529623,0.0,0.0,0.22837370242214533,0.35547576301615796,0.0,0.0,0.0,0.0,0.0,0.0,0.14648212226066898,0.22800718132854578
泸州,2023,903,557,0.2812846068660022,0.45601436265709155,0.0,0.0,0.1672203765227021,0.2710951526032316,0.0,0.0,0.0,0.0,0.0,0.0,0.16832779623477298,0.27289048473967686
洛阳,2008,647,362,0.3400309119010819,0.6077348066298343,0.0,0.0,0.0,0.0,0.06491499227202473,0.11602209944751381,0.012364760432766615,0.022099447513812154,0.08500772797527048,0.15193370165745856,0.0571870170015456,0.10220994475138122
洛阳,2009,704,349,0.2784090909090909,0.5616045845272206,0.0,0.0,0.0,0.0,0.026988636363636364,0.054441260744985676,0.0,0.0,0.08380681818181818,0.16905444126074498,0.10653409090909091,0.2148997134670487
洛阳,2010,896,527,0.34375,0.5844402277039848,0.0,0.0,0.0,0.0,0.022321428571428572,0.03795066413662239,0.0,0.0,0.06473214285714286,0.11005692599620494,0.15736607142857142,0.2675521821631879
洛阳,2011,1680,929,0.2392857142857143,0.4327233584499462,0.0,0.0,0.011904761904761904,0.021528525296017224,0.0125,0.022604951560818085,0.0,0.0,0.029166666666666667,0.0527448869752422,0.26011904761904764,0.4703982777179763
洛阳,2012,1751,888,0.2073101085094232,0.40878378378378377,0.0,0.0,0.013135351227869789,0.0259009009009009,0.0,0.0,0.00799543118218161,0.015765765765765764,0.0336950314106225,0.06644144144144144,0.24500285551113649,0.4831081081081081
洛阳,2013,2855,1383,0.2329246935201401,0.48083875632682577,0.0,0.0,0.03607705779334501,0.07447577729573392,0.00840630472854641,0.01735357917570499,0.0,0.0,0.04588441330998249,0.09472161966738973,0.16112084063047286,0.33261026753434564
洛阳,2014,3933,1956,0.16603101957793034,0.3338445807770961,0.0,0.0,0.0813628273582507,0.16359918200409,0.013475718281210271,0.0270961145194274,0.006610729722857869,0.013292433537832311,0.02440884820747521,0.049079754601226995,0.205441139079583,0.4130879345603272
洛阳,2015,3512,1754,0.17966970387243736,0.3597491448118586,0.0,0.0,0.020216400911161732,0.04047890535917902,0.009965831435079727,0.019954389965792473,0.0,0.0,0.04299544419134396,0.08608893956670467,0.24658314350797267,0.49372862029646525
洛阳,2016,3233,1294,0.17909062789978347,0.4474497681607419,0.0,0.0,0.0,0.0,0.028765852149706155,0.07187017001545595,0.0,0.0,0.05753170429941231,0.1437403400309119,0.13485926384163316,0.3369397217928903
洛阳,2017,4141,2081,0.20840376720598888,0.4147044690052859,0.0,0.0,0.014489253803429124,0.028832292167227293,0.010625452789181358,0.02114368092263335,0.0,0.0,0.06640907993238349,0.13214800576645844,0.20260806568461726,0.403171552138395
洛阳,2018,4454,2049,0.15603951504265828,0.33918984870668617,0.0,0.0,0.03435114503816794,0.0746705710102489,0.010776829815895825,0.02342606149341142,0.0058374494836102376,0.01268911664226452,0.05343511450381679,0.1161542215714983,0.1995958688819039,0.43387018057589066
洛阳,2019,3800,1840,0.16815789473684212,0.3472826086956522,0.0,0.0,0.0431578947368421,0.0891304347826087,0.0,0.0,0.0,0.0,0.07210526315789474,0.14891304347826087,0.20078947368421052,0.4146739130434783
洛阳,2020,4265,1856,0.12192262602579132,0.2801724137931034,0.0,0.0,0.06635404454865182,0.15247844827586207,0.0,0.0,0.010550996483001172,0.024245689655172414,0.0858147713950762,0.19719827586206898,0.15052754982415006,0.3459051724137931
洛阳,2021,4829,2170,0.12197142265479395,0.2714285714285714,0.0,0.0,0.09463657071857527,0.21059907834101382,0.0,0.0,0.011389521640091117,0.02534562211981567,0.07123628080347898,0.1585253456221198,0.1501346034375647,0.33410138248847926
洛阳,2022,4540,2269,0.15859030837004406,0.31732040546496254,0.0,0.0,0.039427312775330396,0.07888937858087264,0.0,0.0,0.033700440528634364,0.06743058616130454,0.07533039647577093,0.1507271925958572,0.19273127753303965,0.3856324371970031
洛阳,2023,4317,2045,0.2019921241602965,0.42640586797066016,0.0,0.0,0.010655547834144082,0.022493887530562348,0.0,0.0,0.010423905489923557,0.022004889975550123,0.03474635163307853,0.07334963325183375,0.21589066481352792,0.4557457212713936
济南,2008,2506,948,0.1484437350359138,0.3924050632911392,0.0,0.0,0.0,0.0,0.044293695131683956,0.11708860759493671,0.0,0.0,0.018754988028731046,0.049578059071729956,0.16679968076616122,0.4409282700421941
济南,2009,2864,1251,0.13512569832402235,0.30935251798561153,0.0,0.0,0.0,0.0,0.03317039106145252,0.0759392486011191,0.0,0.0,0.04259776536312849,0.09752198241406874,0.2259078212290503,0.5171862509992007
济南,2010,3227,1242,0.13294081189959714,0.34541062801932365,0.0,0.0,0.0,0.0,0.01673380849085838,0.043478260869565216,0.0,0.0,0.029748992872637124,0.07729468599033816,0.20545398202665013,0.533816425120773
济南,2011,4677,1688,0.12315586914688903,0.3412322274881517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720333547145606,0.10308056872037914,0.2005559119093436,0.5556872037914692
济南,2012,7740,2381,0.11808785529715762,0.3838723225535489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022868217054263566,0.0743385132297354,0.16666666666666666,0.5417891642167156
济南,2013,10898,3378,0.1323178564874289,0.4268798105387803,0.0,0.0,0.005689117269223711,0.018354055654233273,0.0112864745824922,0.03641207815275311,0.0,0.0,0.010827674802716094,0.03493191237418591,0.14984400807487613,0.48342214328004735
济南,2014,12203,4640,0.20986642628861754,0.5519396551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17036794230926822,0.4480603448275862
济南,2015,13985,6160,0.22388273149803362,0.5082792207792208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011154808723632463,0.025324675324675326,0.20543439399356453,0.4663961038961039
济南,2016,13893,6250,0.20369970488735334,0.4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020657885265961275,0.04592,0.22550924926221838,0.50128
济南,2017,12435,5640,0.14145556895858463,0.3118794326241135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027744270205066344,0.061170212765957445,0.28435866505830315,0.6269503546099291
济南,2018,14677,6126,0.1077195612182326,0.2580803134182174,0.0,0.0,0.006881515296041425,0.016487104146261835,0.0,0.0,0.0,0.0,0.024664440962049464,0.059092393078681034,0.27812223206377323,0.6663401893568397
济南,2019,17305,7139,0.12753539439468362,0.3091469393472475,0.0,0.0,0.00722334585379948,0.017509455105757108,0.0,0.0,0.0,0.0,0.009188095926032938,0.022272026894523043,0.26859289222767985,0.6510715786524723
济南,2020,21238,7386,0.12369337979094076,0.35567289466558355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010923815801864582,0.0314107771459518,0.21315566437517658,0.6129163281884646
济南,2021,24113,9481,0.18056649939866462,0.45923425798966355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012814664288972754,0.03259149878704778,0.19980923153485672,0.5081742432232886
济南,2022,26596,10483,0.1632952323657693,0.4142898025374416,0.0,0.0,0.007031132501127989,0.017838405036726127,0.0,0.0,0.00710633177921492,0.018029190117332825,0.011467889908256881,0.029094724792521225,0.20525642953827644,0.5207478775159783
济南,2023,30966,11513,0.16069237227927405,0.4322070702683923,0.0,0.0,0.0,0.0,0.0,0.0,0.008137957760124007,0.021888300182402502,0.05538332364528838,0.148962042908017,0.14758121811018537,0.3969425866411882
济宁,2008,315,86,0.0761904761904762,0.27906976744186046,0.0,0.0,0.0,0.0,0.17142857142857143,0.627906976744186,0.0,0.0,0.009523809523809525,0.03488372093023256,0.015873015873015872,0.05813953488372093
