symbol,year,patent_count_dedup,invention_count_dedup,strict_ai_title_all_count,ai_compute_title_all_count,strict_ai_title_invention_count,ai_compute_title_invention_count
300358,2015.0,27,27,0,0,0,0
300358,2017.0,75,75,0,0,0,0
300358,2018.0,21,21,0,0,0,0
300358,2019.0,22,22,0,0,0,0
300358,2020.0,48,48,0,0,0,0
300358,2021.0,51,51,0,0,0,0
300358,2022.0,35,35,0,0,0,0
300358,2023.0,36,36,0,0,0,0
300358,2024.0,62,62,0,0,0,0
300362,2009.0,2,2,0,0,0,0
300362,2010.0,20,0,0,0,0,0
300362,2011.0,30,2,0,0,0,0
300362,2012.0,2,0,0,0,0,0
300362,2013.0,45,9,0,0,0,0
300362,2014.0,11,3,0,0,0,0
300362,2015.0,28,10,0,0,0,0
300362,2016.0,2,2,0,0,0,0
300362,2017.0,7,3,0,0,0,0
300362,2018.0,18,0,0,0,0,0
300366,2012.0,2,0,0,1,0,0
300367,2018.0,2,0,0,2,0,0
300369,2013.0,10,10,0,1,0,1
300369,2014.0,17,17,0,0,0,0
300370,2016.0,2,2,0,0,0,0
300371,2015.0,10,1,0,0,0,0
300371,2016.0,7,0,0,0,0,0
300371,2017.0,9,0,0,0,0,0
300371,2018.0,8,1,0,0,0,0
300371,2019.0,10,0,0,0,0,0
300371,2020.0,13,0,0,0,0,0
300371,2021.0,20,0,0,0,0,0
300371,2022.0,11,3,0,0,0,0
300371,2023.0,23,1,0,0,0,0
300371,2024.0,20,2,0,0,0,0
300372,2008.0,4,0,0,0,0,0
300372,2009.0,7,0,0,0,0,0
300372,2010.0,8,1,0,0,0,0
300372,2011.0,4,0,0,0,0,0
300372,2012.0,5,1,0,0,0,0
300372,2014.0,1,0,0,0,0,0
300372,2015.0,4,1,0,0,0,0
300372,2016.0,2,0,0,0,0,0
300373,2013.0,33,8,0,0,0,0
300373,2014.0,25,6,0,0,0,0
300373,2015.0,26,4,0,0,0,0
300373,2017.0,38,1,0,0,0,0
300373,2018.0,10,10,0,0,0,0
300374,2017.0,14,2,0,0,0,0
300374,2018.0,4,1,0,0,0,0
300374,2022.0,1,0,0,0,0,0
300374,2023.0,1,0,0,0,0,0
300376,2015.0,1,1,0,0,0,0
300376,2016.0,1,1,0,0,0,0
300376,2018.0,1,1,0,0,0,0
300376,2023.0,18,18,0,1,0,1
300376,2024.0,15,15,0,0,0,0
300378,2014.0,2,2,0,0,0,0
300378,2016.0,1,1,0,1,0,1
300378,2017.0,1,1,0,0,0,0
300378,2018.0,1,1,0,0,0,0
300379,2002.0,3,3,0,0,0,0
300379,2011.0,5,5,0,0,0,0
300379,2012.0,10,10,0,6,0,6
300379,2013.0,10,10,0,6,0,6
300379,2014.0,5,5,0,0,0,0
300379,2015.0,15,15,0,0,0,0
300379,2016.0,4,4,0,0,0,0
300379,2018.0,9,9,0,0,0,0
300379,2019.0,4,4,0,0,0,0
300379,2020.0,36,36,1,10,1,10
300379,2023.0,17,17,1,5,1,5
300383,2013.0,1,0,0,1,0,0
300383,2016.0,1,1,0,0,0,0
300384,2016.0,7,7,0,0,0,0
300384,2017.0,3,3,0,0,0,0
300385,2019.0,1,0,0,0,0,0
300385,2020.0,7,0,0,0,0,0
300386,2007.0,1,0,0,0,0,0
300386,2009.0,3,2,0,0,0,0
300386,2010.0,1,1,0,0,0,0
300386,2011.0,1,1,0,0,0,0
300386,2014.0,119,71,0,1,0,1
300386,2015.0,168,89,0,4,0,4
300386,2016.0,128,78,0,2,0,2
300386,2017.0,126,108,0,2,0,2
300386,2018.0,118,88,0,3,0,3
300386,2019.0,152,114,0,10,0,10
300386,2020.0,135,104,0,5,0,5
300386,2021.0,171,139,0,7,0,7
300387,2011.0,2,0,0,0,0,0
300387,2012.0,52,49,0,0,0,0
300387,2013.0,48,48,0,0,0,0
300387,2014.0,47,37,0,0,0,0
300387,2015.0,13,13,0,0,0,0
300387,2016.0,22,15,0,0,0,0
300387,2017.0,22,7,0,0,0,0
300387,2018.0,17,9,0,0,0,0
300387,2019.0,20,2,0,0,0,0
300387,2020.0,1,0,0,0,0,0
300387,2021.0,2,2,0,0,0,0
300387,2023.0,2,0,0,0,0,0
300395,2018.0,1,0,0,0,0,0
300396,2004.0,1,1,0,0,0,0
300396,2008.0,3,3,0,0,0,0
300396,2009.0,3,3,0,0,0,0
300396,2010.0,3,3,0,0,0,0
300396,2011.0,3,3,0,0,0,0
300396,2012.0,15,15,0,0,0,0
300396,2013.0,33,33,3,3,3,3
300396,2014.0,36,27,0,0,0,0
300396,2015.0,49,48,0,0,0,0
300396,2016.0,12,12,0,0,0,0
300396,2017.0,26,26,0,0,0,0
300396,2018.0,20,20,0,0,0,0
300396,2019.0,8,8,0,0,0,0
300396,2020.0,19,19,0,0,0,0
300396,2021.0,22,22,0,0,0,0
300396,2022.0,18,18,0,0,0,0
300396,2023.0,12,12,0,0,0,0
300396,2024.0,6,6,0,0,0,0
300398,2005.0,2,2,0,0,0,0
300398,2009.0,2,2,0,0,0,0
300398,2010.0,3,3,0,0,0,0
300398,2011.0,4,4,0,0,0,0
300398,2012.0,9,5,0,0,0,0
300398,2013.0,27,24,0,0,0,0
300398,2014.0,79,75,0,0,0,0
300398,2015.0,78,75,0,0,0,0
300398,2016.0,81,81,0,0,0,0
300398,2017.0,91,91,0,0,0,0
300398,2018.0,108,100,0,0,0,0
300398,2019.0,22,18,0,0,0,0
300398,2020.0,24,20,0,0,0,0
300398,2021.0,1,1,0,0,0,0
300399,2017.0,2,2,0,0,0,0
300399,2018.0,2,2,0,0,0,0
300399,2019.0,1,1,0,0,0,0
300399,2022.0,1,1,0,0,0,0
300399,2023.0,1,1,0,0,0,0
300399,2025.0,1,1,0,0,0,0
300401,2005.0,1,1,0,0,0,0
300401,2016.0,2,2,0,0,0,0
300403,2010.0,1,1,0,0,0,0
300403,2014.0,1,0,0,0,0,0
300403,2015.0,42,7,0,0,0,0
300403,2016.0,32,5,0,0,0,0
300403,2017.0,31,5,0,0,0,0
300403,2018.0,38,3,0,0,0,0
300403,2019.0,54,9,0,0,0,0
300403,2020.0,61,8,0,0,0,0
300403,2021.0,32,6,0,0,0,0
300403,2022.0,31,2,0,0,0,0
300403,2023.0,15,6,0,0,0,0
300403,2024.0,22,13,0,0,0,0
300404,2011.0,1,1,0,0,0,0
300404,2016.0,2,2,0,0,0,0
300404,2018.0,1,1,0,0,0,0
300404,2020.0,1,1,0,0,0,0
300404,2021.0,2,2,0,0,0,0
300404,2022.0,1,1,0,0,0,0
300404,2023.0,3,3,0,0,0,0
300404,2024.0,10,10,0,0,0,0
300405,2004.0,2,2,0,0,0,0
300405,2015.0,1,1,0,0,0,0
300406,2017.0,1,1,0,0,0,0
300406,2018.0,6,6,0,0,0,0
300406,2019.0,7,3,0,0,0,0
300406,2020.0,3,3,0,0,0,0
300406,2021.0,19,10,0,0,0,0
300406,2022.0,52,39,0,0,0,0
300406,2023.0,43,43,0,0,0,0
300406,2024.0,19,17,0,0,0,0
300409,2014.0,12,12,0,0,0,0
300410,2009.0,2,1,0,0,0,0
300410,2010.0,1,1,0,0,0,0
300410,2011.0,2,2,0,0,0,0
300410,2012.0,4,3,0,0,0,0
300410,2013.0,6,3,0,0,0,0
300410,2014.0,2,1,0,0,0,0
300410,2015.0,6,1,0,0,0,0
300410,2016.0,3,2,0,0,0,0
300410,2017.0,10,8,0,0,0,0
300410,2021.0,2,2,0,0,0,0
300410,2023.0,1,1,0,0,0,0
300412,2015.0,3,3,0,0,0,0
300413,2017.0,1,1,0,0,0,0
300415,2015.0,28,5,0,0,0,0
300417,2009.0,8,8,0,0,0,0
300417,2010.0,10,8,0,0,0,0
300417,2012.0,4,4,0,0,0,0
300417,2015.0,8,8,0,0,0,0
300417,2016.0,9,8,0,0,0,0
300417,2017.0,6,6,0,0,0,0
300417,2018.0,6,6,0,0,0,0
300417,2019.0,2,2,0,0,0,0
300417,2020.0,2,2,0,0,0,0
300417,2021.0,1,1,0,0,0,0
300417,2024.0,2,1,0,0,0,0
300422,2011.0,1,1,0,0,0,0
300422,2012.0,1,1,0,0,0,0
300422,2016.0,19,4,0,0,0,0
300422,2017.0,23,2,0,0,0,0
300422,2018.0,38,9,0,0,0,0
300422,2019.0,64,3,0,0,0,0
300422,2020.0,85,4,0,0,0,0
300422,2021.0,111,12,0,0,0,0
300422,2022.0,66,8,0,0,0,0
300422,2023.0,47,23,0,0,0,0
300422,2024.0,24,10,0,0,0,0
300423,2011.0,1,0,0,0,0,0
300423,2013.0,8,2,0,0,0,0
300423,2014.0,2,0,0,0,0,0
300423,2016.0,1,1,0,0,0,0
300423,2019.0,1,1,0,0,0,0
300425,2012.0,1,1,0,0,0,0
300425,2013.0,3,3,0,0,0,0
300425,2014.0,1,1,0,0,0,0
300425,2015.0,2,1,0,0,0,0
300425,2016.0,12,1,0,0,0,0
300425,2017.0,16,3,0,0,0,0
300425,2018.0,28,6,0,0,0,0
300425,2019.0,33,3,0,0,0,0
300425,2020.0,68,1,0,0,0,0
300425,2021.0,110,6,0,0,0,0
300425,2022.0,93,13,0,0,0,0
300425,2023.0,56,18,0,0,0,0
300425,2024.0,45,19,0,0,0,0
300427,2015.0,1,0,0,1,0,0
300427,2016.0,1,0,0,0,0,0
300427,2018.0,4,3,0,0,0,0
300429,2011.0,3,3,0,0,0,0
300429,2012.0,1,1,0,0,0,0
300429,2013.0,6,6,0,0,0,0
300429,2014.0,1,1,0,0,0,0
300429,2015.0,1,1,0,0,0,0
300429,2016.0,2,2,0,0,0,0
300429,2017.0,5,5,0,0,0,0
300429,2018.0,1,1,0,0,0,0
300429,2019.0,2,2,0,0,0,0
300429,2020.0,1,1,0,0,0,0
300429,2021.0,1,1,0,0,0,0
300429,2022.0,4,4,0,0,0,0
300429,2023.0,1,1,0,0,0,0
300429,2024.0,2,2,0,0,0,0
300429,2025.0,1,1,0,0,0,0
300434,2009.0,1,0,0,0,0,0
300434,2010.0,1,0,0,0,0,0
300436,2010.0,1,1,0,0,0,0
300436,2011.0,3,3,0,0,0,0
300436,2012.0,2,2,0,0,0,0
300436,2013.0,3,3,0,0,0,0
300436,2014.0,1,1,0,0,0,0
300436,2015.0,4,4,0,0,0,0
300436,2016.0,6,5,0,0,0,0
300436,2017.0,2,1,0,0,0,0
300436,2018.0,7,6,0,0,0,0
300436,2019.0,4,4,0,0,0,0
300436,2020.0,3,3,0,0,0,0
300436,2021.0,4,4,0,0,0,0
300436,2022.0,3,3,0,0,0,0
300437,2010.0,2,2,0,0,0,0
300437,2014.0,3,1,0,0,0,0
300437,2016.0,2,2,0,0,0,0
300437,2017.0,3,0,0,0,0,0
300437,2018.0,1,1,0,0,0,0
300437,2023.0,1,1,0,0,0,0
300439,2020.0,26,4,0,0,0,0
300439,2021.0,35,10,0,0,0,0
300439,2022.0,21,7,0,0,0,0
300439,2023.0,15,8,1,1,1,1
300439,2024.0,16,14,0,0,0,0
300440,2015.0,6,3,0,0,0,0
300444,2008.0,4,0,0,0,0,0
300444,2009.0,2,0,0,0,0,0
300444,2010.0,8,6,0,0,0,0
300444,2011.0,4,4,0,0,0,0
300444,2012.0,4,4,0,0,0,0
300444,2013.0,2,2,0,0,0,0
300444,2014.0,1,0,0,0,0,0
300444,2015.0,1,1,0,0,0,0
300444,2016.0,2,2,0,0,0,0
300444,2018.0,1,1,0,0,0,0
300444,2019.0,1,1,0,0,0,0
300444,2023.0,1,1,0,0,0,0
300445,2009.0,4,0,0,0,0,0
300449,2017.0,7,5,0,1,0,1
300450,2017.0,1,1,0,0,0,0
300451,2016.0,2,2,0,0,0,0
300451,2018.0,2,2,0,0,0,0
300451,2019.0,12,2,0,2,0,2
300451,2020.0,1,0,0,0,0,0
300452,2009.0,2,2,0,0,0,0
300452,2011.0,1,1,0,0,0,0
300452,2012.0,1,1,0,0,0,0
300452,2013.0,1,1,0,0,0,0
300452,2014.0,1,1,0,0,0,0
300452,2015.0,1,1,0,0,0,0
300452,2016.0,2,2,0,0,0,0
300452,2017.0,2,2,0,0,0,0
300452,2019.0,1,1,0,0,0,0
300452,2020.0,1,1,0,0,0,0
300454,2006.0,1,1,0,0,0,0
300454,2015.0,1,1,0,0,0,0
300454,2016.0,1,1,0,0,0,0
300454,2018.0,1,1,0,0,0,0
300454,2019.0,1,1,0,0,0,0
300456,2011.0,1,1,0,0,0,0
300456,2012.0,1,1,0,0,0,0
300456,2014.0,2,2,0,0,0,0
300456,2016.0,1,1,0,0,0,0
300456,2017.0,1,1,0,0,0,0
300456,2020.0,6,6,0,0,0,0
300456,2022.0,5,5,0,0,0,0
300456,2023.0,5,5,0,0,0,0
300456,2024.0,16,15,0,0,0,0
300456,2025.0,2,2,0,0,0,0
300458,2010.0,6,3,0,0,0,0
300458,2011.0,6,3,0,0,0,0
300458,2012.0,24,24,0,0,0,0
300458,2013.0,33,27,0,0,0,0
300458,2014.0,80,80,0,0,0,0
300458,2015.0,83,71,0,3,0,3
300458,2016.0,52,49,0,0,0,0
300458,2017.0,72,70,0,0,0,0
300458,2018.0,40,40,0,0,0,0
300458,2019.0,3,3,0,0,0,0
300458,2021.0,3,3,1,1,1,1
300458,2022.0,4,4,0,1,0,1
300459,2016.0,3,0,0,0,0,0
300459,2017.0,3,0,0,0,0,0
300459,2018.0,6,1,0,0,0,0
300459,2019.0,4,0,0,0,0,0
300459,2020.0,3,2,0,0,0,0
300459,2021.0,1,1,0,0,0,0
300460,2009.0,3,0,0,0,0,0
300460,2018.0,1,1,0,0,0,0
300461,2011.0,1,0,0,0,0,0
300461,2012.0,3,0,0,0,0,0
300461,2016.0,1,0,0,0,0,0
300462,2013.0,1,0,0,0,0,0
300462,2015.0,2,1,0,0,0,0
300462,2016.0,10,2,0,0,0,0
300462,2017.0,9,5,0,0,0,0
300462,2018.0,9,4,0,0,0,0
300462,2019.0,9,3,0,0,0,0
300466,2018.0,1,1,0,0,0,0
300466,2019.0,1,1,0,0,0,0
300466,2022.0,1,0,0,0,0,0
300466,2023.0,3,0,0,0,0,0
300469,2018.0,1,1,0,0,0,0
300469,2019.0,1,1,0,0,0,0
300469,2020.0,1,1,0,0,0,0
300469,2021.0,3,0,0,0,0,0
300469,2023.0,1,1,0,0,0,0
300471,2017.0,1,1,0,0,0,0
300471,2019.0,2,1,0,0,0,0
300471,2022.0,1,0,0,0,0,0
300471,2025.0,2,2,0,0,0,0
300472,2011.0,8,0,0,0,0,0
300472,2012.0,4,2,0,0,0,0
300472,2013.0,1,1,0,0,0,0
300472,2016.0,2,0,0,0,0,0
300472,2019.0,1,1,0,0,0,0
300477,2015.0,14,6,0,0,0,0
300478,2011.0,2,0,0,0,0,0
300478,2015.0,10,0,0,0,0,0
300478,2016.0,2,2,0,0,0,0
300481,2011.0,2,2,0,0,0,0
300485,2006.0,1,1,0,0,0,0
300485,2007.0,5,5,0,0,0,0
300485,2008.0,7,7,0,0,0,0
300485,2009.0,1,1,0,0,0,0
300485,2011.0,1,0,0,0,0,0
300485,2012.0,11,11,0,0,0,0
300485,2013.0,5,3,0,0,0,0
300485,2014.0,6,2,0,0,0,0
300485,2015.0,3,2,0,0,0,0
300485,2016.0,1,1,0,0,0,0
300485,2017.0,2,0,0,0,0,0
300485,2018.0,1,1,0,0,0,0
300485,2019.0,1,0,0,0,0,0
300485,2020.0,2,2,0,0,0,0
300485,2021.0,35,1,0,0,0,0
300485,2022.0,8,2,0,0,0,0
300485,2023.0,12,3,0,0,0,0
300485,2024.0,1,1,0,0,0,0
300486,2013.0,3,3,0,0,0,0
300486,2014.0,1,1,0,0,0,0
300486,2015.0,6,6,0,0,0,0
300486,2016.0,6,6,0,0,0,0
300486,2017.0,3,3,0,0,0,0
300486,2018.0,2,2,0,0,0,0
300486,2019.0,1,1,0,0,0,0
300486,2020.0,2,0,0,0,0,0
300486,2021.0,5,5,0,0,0,0
300486,2022.0,9,3,0,0,0,0
300486,2023.0,9,9,0,0,0,0
300486,2024.0,18,18,0,0,0,0
300487,2006.0,1,1,0,0,0,0
300487,2010.0,1,0,0,0,0,0
300487,2011.0,2,0,0,0,0,0
300487,2012.0,3,3,0,0,0,0
300487,2014.0,1,1,0,0,0,0
300487,2015.0,2,2,0,0,0,0
300487,2017.0,1,1,0,0,0,0
300487,2018.0,1,1,0,0,0,0
300487,2019.0,1,0,0,0,0,0
300487,2020.0,1,1,0,0,0,0
300487,2021.0,6,5,0,0,0,0
300487,2022.0,3,2,0,0,0,0
300487,2023.0,4,3,0,0,0,0
300490,2013.0,1,0,0,0,0,0
300490,2014.0,1,0,0,0,0,0
300490,2015.0,3,3,0,0,0,0
300490,2016.0,2,2,0,0,0,0
300491,2018.0,1,0,0,0,0,0
300491,2021.0,1,0,0,0,0,0
300491,2022.0,2,0,0,0,0,0
300491,2023.0,2,1,0,0,0,0
300495,2019.0,1,0,0,0,0,0
300497,2015.0,1,1,0,0,0,0
300497,2024.0,4,4,0,0,0,0
300503,2011.0,2,0,0,0,0,0
300503,2014.0,4,0,0,0,0,0
300503,2016.0,1,1,0,0,0,0
300503,2017.0,46,19,0,0,0,0
300503,2018.0,91,15,0,0,0,0
300503,2019.0,46,17,0,0,0,0
300503,2020.0,22,12,0,0,0,0
300503,2021.0,61,45,0,0,0,0
300503,2022.0,44,28,0,0,0,0
300503,2023.0,39,24,0,0,0,0
300503,2024.0,36,21,0,0,0,0
300505,2012.0,5,5,0,0,0,0
300505,2013.0,2,2,0,0,0,0
300505,2014.0,4,4,0,0,0,0
300505,2015.0,1,1,0,0,0,0
300505,2016.0,10,8,0,0,0,0
300505,2017.0,3,3,0,0,0,0
300505,2019.0,1,0,0,0,0,0
300505,2020.0,1,0,0,0,0,0
300505,2021.0,2,1,0,0,0,0
300505,2022.0,2,2,0,0,0,0
300505,2023.0,2,0,0,0,0,0
300506,2016.0,4,0,0,0,0,0
300506,2017.0,17,0,0,0,0,0
300506,2018.0,31,2,0,0,0,0
300509,2020.0,1,1,0,0,0,0
300510,2021.0,1,0,0,0,0,0
300510,2022.0,3,0,0,0,0,0
300510,2024.0,1,1,0,0,0,0
300511,2021.0,2,2,0,0,0,0
300514,2012.0,2,0,0,0,0,0
300514,2013.0,5,0,0,0,0,0
300514,2014.0,5,2,0,0,0,0
300514,2015.0,18,7,0,0,0,0
300514,2016.0,21,11,0,0,0,0
300514,2017.0,10,5,0,0,0,0
300514,2018.0,1,1,0,0,0,0
300518,2018.0,1,1,0,0,0,0
300519,2018.0,1,1,0,0,0,0
300519,2021.0,1,1,0,0,0,0
300520,2017.0,1,1,0,0,0,0
300520,2019.0,1,0,0,0,0,0
300520,2020.0,2,0,0,0,0,0
300520,2021.0,2,1,0,0,0,0
300521,2010.0,2,0,0,0,0,0
300521,2015.0,1,1,0,0,0,0
300521,2016.0,1,1,0,0,0,0
300521,2022.0,4,4,0,0,0,0
300521,2023.0,13,13,0,0,0,0
300521,2024.0,15,15,0,0,0,0
300523,2013.0,2,2,0,0,0,0
300529,2017.0,1,1,0,0,0,0
300529,2018.0,1,1,0,0,0,0
300530,2019.0,1,1,0,0,0,0
300531,2016.0,7,0,0,0,0,0
300531,2017.0,8,0,0,0,0,0
300531,2018.0,5,0,0,0,0,0
300531,2019.0,17,0,0,0,0,0
300531,2021.0,1,1,0,0,0,0
300531,2022.0,1,1,0,0,0,0
300531,2023.0,1,0,0,0,0,0
300534,2011.0,2,1,0,0,0,0
300534,2019.0,4,0,0,0,0,0
300535,2013.0,1,1,0,0,0,0
300536,2016.0,2,0,0,0,0,0
300536,2017.0,6,0,0,0,0,0
300536,2018.0,8,0,0,0,0,0
300536,2020.0,2,0,0,0,0,0
300536,2021.0,7,0,0,0,0,0
300537,2010.0,1,1,0,0,0,0
300537,2011.0,1,1,0,0,0,0
300537,2012.0,2,2,0,0,0,0
300537,2014.0,2,2,0,0,0,0
300537,2016.0,1,1,0,0,0,0
300537,2017.0,9,1,0,0,0,0
300537,2018.0,25,1,0,0,0,0
300537,2019.0,13,5,0,0,0,0
300537,2020.0,10,10,0,0,0,0
300537,2021.0,23,11,0,0,0,0
300537,2022.0,6,6,0,0,0,0
300537,2023.0,3,3,0,0,0,0
300537,2024.0,10,3,0,0,0,0
300540,2013.0,1,1,0,0,0,0
300540,2016.0,2,1,0,0,0,0
300540,2017.0,10,3,0,0,0,0
300540,2018.0,13,7,0,0,0,0
300540,2019.0,10,2,0,0,0,0
300540,2020.0,4,0,0,0,0,0
300540,2021.0,5,0,0,0,0,0
300540,2024.0,5,3,0,0,0,0
300542,2022.0,1,1,0,0,0,0
300542,2023.0,1,1,0,1,0,1
300546,2008.0,2,1,0,0,0,0
300546,2009.0,1,1,0,0,0,0
300546,2010.0,5,1,0,0,0,0
300546,2011.0,8,1,0,0,0,0
300546,2012.0,3,0,0,0,0,0
300546,2013.0,6,0,0,0,0,0
300546,2014.0,4,1,0,0,0,0
300546,2015.0,7,2,0,0,0,0
300546,2016.0,3,1,0,0,0,0
300547,2017.0,7,4,0,0,0,0
300547,2018.0,8,0,0,0,0,0
300547,2019.0,6,1,0,0,0,0
300547,2020.0,11,2,0,0,0,0
300547,2022.0,1,1,0,0,0,0
300548,2017.0,2,2,0,0,0,0
300549,2017.0,1,0,0,0,0,0
300549,2018.0,2,1,0,0,0,0
300549,2019.0,5,1,0,0,0,0
300549,2020.0,2,0,0,0,0,0
300550,2020.0,1,1,0,0,0,0
300551,2009.0,1,0,0,0,0,0
300551,2010.0,4,4,0,0,0,0
300551,2011.0,8,8,0,0,0,0
300551,2012.0,22,20,0,0,0,0
300551,2013.0,30,29,0,0,0,0
300551,2014.0,39,31,0,0,0,0
300551,2015.0,29,27,0,0,0,0
300551,2016.0,89,89,0,0,0,0
300551,2017.0,60,60,0,0,0,0
300551,2018.0,56,56,0,2,0,2
300551,2019.0,4,4,0,0,0,0
300551,2020.0,2,2,0,0,0,0
300552,2019.0,1,1,0,0,0,0
300552,2020.0,1,1,0,0,0,0
300552,2021.0,1,1,0,0,0,0
300554,2010.0,1,1,0,0,0,0
300554,2012.0,1,1,0,0,0,0
300554,2013.0,1,1,0,0,0,0
300554,2018.0,2,2,0,0,0,0
300554,2019.0,1,1,0,0,0,0
300554,2023.0,1,1,0,0,0,0
300554,2025.0,2,2,0,0,0,0
300555,2017.0,4,0,0,0,0,0
300555,2018.0,12,2,0,0,0,0
300555,2019.0,8,3,0,0,0,0
300555,2020.0,15,1,0,0,0,0
300556,2017.0,3,2,0,0,0,0
300556,2018.0,13,0,0,0,0,0
300556,2019.0,1,1,0,0,0,0
300556,2020.0,27,0,0,1,0,0
300559,2016.0,4,4,2,2,2,2
300560,2021.0,5,5,1,1,1,1
300561,2008.0,1,0,0,0,0,0
300561,2009.0,8,0,0,0,0,0
300561,2010.0,5,0,0,0,0,0
300561,2011.0,8,0,0,0,0,0
300561,2012.0,8,0,0,0,0,0
300561,2013.0,7,3,0,0,0,0
300561,2014.0,24,2,0,0,0,0
300561,2015.0,21,6,0,0,0,0
300561,2016.0,20,12,0,0,0,0
300561,2017.0,12,4,0,0,0,0
300561,2018.0,27,7,0,0,0,0
300561,2019.0,25,5,0,0,0,0
300561,2020.0,32,3,1,1,1,1
300561,2021.0,23,1,0,0,0,0
300563,2008.0,4,0,0,0,0,0
300563,2009.0,6,0,0,0,0,0
300563,2010.0,6,0,0,0,0,0
300563,2011.0,8,0,0,0,0,0
300563,2012.0,8,2,0,0,0,0
300563,2013.0,12,2,0,0,0,0
300563,2015.0,129,0,0,0,0,0
300563,2016.0,27,4,0,0,0,0
300563,2017.0,21,14,0,0,0,0
300563,2018.0,8,8,0,0,0,0
300563,2019.0,7,1,0,0,0,0
300563,2020.0,4,3,0,0,0,0
300563,2021.0,7,5,0,0,0,0
300563,2024.0,13,9,0,0,0,0
300566,2014.0,1,1,0,0,0,0
300566,2016.0,6,6,0,0,0,0
300566,2017.0,5,4,0,0,0,0
300566,2018.0,10,8,0,0,0,0
300566,2019.0,18,5,0,0,0,0
300566,2020.0,28,17,0,0,0,0
300567,2010.0,1,0,0,0,0,0
300567,2011.0,5,1,0,0,0,0
300567,2012.0,6,2,0,0,0,0
300567,2013.0,5,1,0,0,0,0
300567,2014.0,62,6,0,0,0,0
300567,2015.0,90,7,0,0,0,0
300567,2016.0,35,20,0,0,0,0
300568,2016.0,1,1,0,0,0,0
300569,2011.0,8,0,0,0,0,0
300569,2012.0,2,0,0,0,0,0
300569,2017.0,2,0,0,0,0,0
300569,2019.0,1,1,0,0,0,0
300569,2020.0,2,0,0,0,0,0
300569,2021.0,3,3,0,0,0,0
300569,2022.0,1,1,0,0,0,0
300573,2013.0,4,4,0,0,0,0
300573,2017.0,3,3,0,0,0,0
300573,2018.0,2,2,0,0,0,0
300573,2019.0,5,1,0,0,0,0
300573,2020.0,4,0,0,0,0,0
300573,2021.0,3,3,0,0,0,0
300573,2022.0,5,5,0,0,0,0
300573,2023.0,13,12,0,0,0,0
300573,2024.0,18,18,0,0,0,0
300575,2016.0,2,2,0,0,0,0
300575,2019.0,3,3,0,0,0,0
300576,2016.0,4,4,0,0,0,0
300576,2017.0,12,11,0,0,0,0
300576,2018.0,6,6,0,0,0,0
300576,2019.0,3,2,0,0,0,0
300576,2020.0,5,5,0,0,0,0
300576,2021.0,3,3,0,0,0,0
300576,2022.0,4,4,0,0,0,0
300576,2023.0,5,5,0,0,0,0
300576,2024.0,2,2,0,0,0,0
300578,2013.0,4,0,0,0,0,0
300578,2014.0,6,0,0,0,0,0
300578,2015.0,1,1,0,0,0,0
300578,2016.0,2,1,0,0,0,0
300578,2017.0,17,0,0,0,0,0
300578,2018.0,11,3,0,1,0,1
300578,2019.0,8,1,0,0,0,0
300578,2020.0,11,3,0,0,0,0
300584,2008.0,3,3,0,0,0,0
300584,2009.0,3,3,0,0,0,0
300584,2019.0,1,1,0,0,0,0
300586,2010.0,2,2,0,0,0,0
300586,2012.0,2,2,0,0,0,0
300586,2014.0,2,2,0,0,0,0
300586,2015.0,2,2,0,0,0,0
300586,2018.0,2,2,0,0,0,0
300586,2019.0,8,0,0,0,0,0
300586,2020.0,9,0,0,0,0,0
300586,2021.0,6,4,0,0,0,0
300586,2022.0,6,6,0,0,0,0
300586,2023.0,1,1,0,0,0,0
300587,2010.0,2,0,0,0,0,0
300587,2012.0,1,1,0,0,0,0
300587,2013.0,2,0,0,0,0,0
300587,2015.0,4,3,0,0,0,0
300587,2016.0,5,0,0,0,0,0
300587,2017.0,4,4,0,0,0,0
300587,2018.0,1,1,0,0,0,0
300587,2019.0,2,0,0,0,0,0
300587,2020.0,1,0,0,0,0,0
300588,2017.0,2,2,0,0,0,0
300588,2018.0,8,8,0,0,0,0
300588,2019.0,4,4,0,0,0,0
300588,2021.0,5,5,0,0,0,0
300588,2022.0,2,2,0,0,0,0
300588,2023.0,7,7,0,1,0,1
300588,2024.0,7,7,0,0,0,0
300589,2016.0,31,5,0,0,0,0
300589,2017.0,23,8,0,0,0,0
300589,2018.0,40,4,0,0,0,0
300589,2019.0,45,0,0,0,0,0
300589,2020.0,39,0,0,0,0,0
300589,2021.0,45,0,0,0,0,0
300592,2016.0,8,2,0,0,0,0
300592,2017.0,5,5,0,0,0,0
300592,2018.0,13,4,0,0,0,0
300592,2019.0,1,1,0,0,0,0
300592,2022.0,2,0,0,0,0,0
300594,2019.0,2,0,0,0,0,0
300594,2020.0,3,0,0,0,0,0
300594,2021.0,81,1,0,1,0,0
300596,2010.0,3,3,0,0,0,0
300596,2011.0,2,2,0,0,0,0
300596,2012.0,3,3,0,0,0,0
300596,2013.0,2,2,0,0,0,0
300596,2014.0,1,1,0,0,0,0
300596,2015.0,8,8,0,0,0,0
300596,2016.0,11,11,0,0,0,0
300596,2017.0,6,6,0,0,0,0
300596,2018.0,6,6,0,0,0,0
300596,2019.0,8,8,0,0,0,0
