city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,ln1p_idc_stock_l1,ln1p_idc_new_l1,merge_idc,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,city_id,scope_id
景德镇,2009,inv_app_pub,34,16,0.1401384083044982,0.2352941176470588,0.6764705882352942,0.823529411764706,7.135802469135803,12,23,0.6764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,both,3.5553480614894135,2.833213344056216,2.5649493574615367,1.9651247139999388,167,2
景德镇,2010,inv_app_pub,55,26,0.1900826446280991,0.4181818181818181,0.5636363636363636,0.709090909090909,5.260869565217392,18,22,0.4,0.0,0.0,0.0,0.0,0.0,0.0,both,4.02535169073515,3.295836866004329,2.9444389791664403,1.6602963296675914,167,2
景德镇,2011,inv_app_pub,63,17,0.1882086167800453,0.3809523809523809,0.7619047619047619,0.8888888888888888,5.313253012048194,11,28,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,both,4.1588830833596715,2.8903717578961645,2.4849066497880004,1.6702042676502482,167,2
景德镇,2012,inv_app_pub,99,35,0.2066115702479339,0.4343434343434343,0.6464646464646466,0.7474747474747475,4.839999999999999,21,24,0.2424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,both,4.605170185988092,3.58351893845611,3.091042453358316,1.57691472072854,167,2
景德镇,2013,inv_app_pub,99,31,0.3072135496377918,0.5454545454545454,0.6868686868686869,0.7878787878787878,3.2550647625373657,24,36,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,both,4.605170185988092,3.4657359027997265,3.2188758248682006,1.1802121717874468,167,2
景德镇,2014,inv_app_pub,148,32,0.2169466764061358,0.3513513513513513,0.7567567567567568,0.8445945945945945,4.60942760942761,17,21,0.1418918918918918,0.0,0.0,0.0,0.0,0.0,0.0,both,5.003946305945459,3.4965075614664802,2.8903717578961645,1.5281036864857493,167,2
景德镇,2015,inv_app_pub,343,49,0.1542639546447483,0.2478134110787172,0.7434402332361516,0.8396501457725947,6.482395724282329,36,143,0.4169096209912536,0.0,0.0,0.0,0.0,0.0,0.0,both,5.840641657373398,3.912023005428146,3.6109179126442243,1.869090152575479,167,2
景德镇,2016,inv_app_pub,353,60,0.1281849625628967,0.2662889518413597,0.7223796033994334,0.8243626062322946,7.801227070681779,40,62,0.1756373937677053,0.0,0.0,0.0,0.0,0.0,0.0,both,5.869296913133774,4.110873864173311,3.713572066704308,2.0542810380766374,167,2
景德镇,2017,inv_app_pub,459,73,0.1214490153359818,0.2113289760348584,0.6949891067538126,0.7995642701525054,8.233907843826945,48,71,0.1546840958605664,0.0,0.0,0.0,0.0,0.0,0.0,both,6.131226489483141,4.30406509320417,3.8918202981106265,2.1082607311338712,167,2
景德镇,2018,inv_app_pub,470,64,0.1688456315074694,0.3212765957446808,0.7531914893617022,0.8319148936170213,5.9225695747761264,37,52,0.1106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,both,6.154858094016418,4.174387269895637,3.6375861597263857,1.7787704045168167,167,2
景德镇,2019,inv_app_pub,547,91,0.0926075084639833,0.2175502742230347,0.5685557586837295,0.6599634369287021,10.79826049298062,61,148,0.2705667276051188,0.0,0.0,0.0,0.0,0.0,0.0,both,6.306275286948016,4.5217885770490405,4.127134385045092,2.379385055692982,167,2
景德镇,2020,inv_app_pub,472,92,0.195786052858374,0.4173728813559322,0.6461864406779662,0.7394067796610169,5.1076161217845835,54,79,0.1673728813559322,0.0,0.0,0.0,0.0,0.0,0.0,both,6.159095388491933,4.532599493153256,4.007333185232471,1.630732782993939,167,2
景德镇,2021,inv_app_pub,644,84,0.1582452451680105,0.3478260869565217,0.6956521739130435,0.782608695652174,6.319305195794606,51,97,0.1506211180124223,0.0,0.0,0.0,0.0,0.0,0.0,both,6.4692503167957724,4.442651256490317,3.9512437185814275,1.8436092647409388,167,2
景德镇,2022,inv_app_pub,595,130,0.1317618812230775,0.3226890756302521,0.6067226890756302,0.6823529411764705,7.589448410401524,79,121,0.2033613445378151,0.0,0.0,0.0,0.0,0.0,0.0,both,6.39024066706535,4.875197323201151,4.382026634673881,2.0267589155653334,167,2
景德镇,2023,inv_app_pub,642,106,0.1760318708087072,0.3738317757009345,0.6978193146417444,0.7788161993769469,5.680789480938335,57,72,0.1121495327102803,0.0,0.0,0.0,0.0,0.0,0.0,both,6.466144724237619,4.672828834461906,4.060443010546419,1.7370902161973572,167,2
景德镇,2024,inv_app_pub,802,160,0.1105061535686967,0.2643391521197007,0.5648379052369077,0.6384039900249378,9.049269816258194,76,120,0.1496259351620947,0.0,0.0,0.0,0.0,0.0,0.0,both,6.688354713946762,5.081404364984463,4.343805421853684,2.202684071170376,167,2
曲靖,2008,inv_app_pub,18,8,0.2962962962962963,0.5,0.8333333333333334,1.0,3.3749999999999996,5,7,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,both,2.9444389791664403,2.1972245773362196,1.791759469228055,1.216395324324493,168,2
曲靖,2009,inv_app_pub,35,22,0.0579591836734694,0.1142857142857142,0.4,0.6571428571428571,17.25352112676056,19,30,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,both,3.58351893845611,3.1354942159291497,2.995732273553991,2.8480162459375116,168,2
曲靖,2010,inv_app_pub,28,16,0.1607142857142857,0.3571428571428571,0.6071428571428571,0.7857142857142856,6.222222222222223,9,18,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,both,3.367295829986474,2.833213344056216,2.302585092994046,1.82812711339893,168,2
曲靖,2011,inv_app_pub,46,31,0.0434782608695652,0.0869565217391304,0.3478260869565218,0.5434782608695652,23.000000000000007,23,27,0.5869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,both,3.8501476017100584,3.4657359027997265,3.1780538303479458,3.13549421592915,168,2
曲靖,2012,inv_app_pub,120,71,0.0284722222222222,0.1,0.2916666666666666,0.4083333333333334,35.121951219512184,56,71,0.5916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,both,4.795790545596741,4.276666119016055,4.04305126783455,3.558826325865738,168,2
曲靖,2013,inv_app_pub,131,72,0.0393333721811083,0.1374045801526717,0.3206106870229007,0.4274809160305343,25.4237037037037,53,86,0.6564885496183206,0.0,0.0,0.0,0.0,0.0,0.0,both,4.882801922586371,4.290459441148391,3.9889840465642745,3.235681955529773,168,2
曲靖,2014,inv_app_pub,132,68,0.0300734618916437,0.0984848484848484,0.2803030303030303,0.4318181818181817,33.25190839694657,43,71,0.5378787878787878,0.0,0.0,0.0,0.0,0.0,0.0,both,4.890349128221754,4.23410650459726,3.784189633918261,3.5041121608516996,168,2
曲靖,2015,inv_app_pub,214,95,0.0586514106035461,0.219626168224299,0.3504672897196261,0.4345794392523364,17.049888309754273,72,119,0.5560747663551402,0.0,0.0,0.0,0.0,0.0,0.0,both,5.3706380281276624,4.564348191467836,4.290459441148391,2.8361436529605197,168,2
曲靖,2016,inv_app_pub,220,119,0.0266528925619834,0.1181818181818181,0.2818181818181818,0.359090909090909,37.51937984496123,84,139,0.6318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,both,5.3981627015177525,4.787491742782046,4.442651256490317,3.6248575953490048,168,2
曲靖,2017,inv_app_pub,300,125,0.0274444444444444,0.0766666666666666,0.3099999999999999,0.44,36.43724696356276,89,156,0.52,0.0,0.0,0.0,0.0,0.0,0.0,both,5.707110264748875,4.836281906951478,4.499809670330265,3.5955915196903794,168,2
曲靖,2018,inv_app_pub,334,108,0.0511850550396213,0.1676646706586826,0.4251497005988024,0.5508982035928143,19.536952714535904,67,105,0.3143712574850299,0.0,0.0,0.0,0.0,0.0,0.0,both,5.814130531825066,4.6913478822291435,4.219507705176107,2.972307683303345,168,2
曲靖,2019,inv_app_pub,418,133,0.0303793411323,0.0980861244019138,0.3229665071770335,0.4617224880382775,32.91710625470987,85,175,0.4186602870813397,0.0,0.0,0.0,0.0,0.0,0.0,both,6.037870919922137,4.897839799950911,4.454347296253507,3.4939924695974143,168,2
曲靖,2020,inv_app_pub,444,156,0.0366548981413846,0.1531531531531531,0.322072072072072,0.4031531531531531,27.28148353169112,104,185,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,both,6.09807428216624,5.056245805348308,4.653960350157523,3.306208213156864,168,2
曲靖,2021,inv_app_pub,505,199,0.0145593569257915,0.0613861386138613,0.198019801980198,0.2811881188118812,68.68435227578776,127,270,0.5346534653465347,0.0,0.0,0.0,0.0,0.0,0.0,both,6.226536669287466,5.298317366548036,4.852030263919617,4.2295214043736395,168,2
曲靖,2022,inv_app_pub,401,169,0.0220085695984477,0.084788029925187,0.2618453865336658,0.3765586034912718,45.43684656682678,103,157,0.3915211970074813,0.0,0.0,0.0,0.0,0.0,0.0,both,5.996452088619021,5.135798437050262,4.6443908991413725,3.8163233742676748,168,2
曲靖,2023,inv_app_pub,577,156,0.0448473998960739,0.121317157712305,0.389948006932409,0.5788561525129983,22.297836715558233,95,113,0.1958405545927209,0.0,0.0,0.0,0.0,0.0,0.0,both,6.359573868672378,5.056245805348308,4.564348191467836,3.104489665489535,168,2
曲靖,2024,inv_app_pub,644,170,0.0355213919216079,0.0962732919254658,0.3493788819875776,0.5217391304347826,28.152049959272333,72,103,0.1599378881987577,0.0,0.0,0.0,0.0,0.0,0.0,both,6.4692503167957724,5.14166355650266,4.290459441148391,3.3376201746437513,168,2
朔州,2008,inv_app_pub,20,16,0.07,0.1,0.45,0.7000000000000002,14.285714285714285,9,11,0.55,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.044522437723423,2.833213344056216,2.302585092994046,2.659260036932778,169,2
朔州,2009,inv_app_pub,47,25,0.0602082390221819,0.1276595744680851,0.4468085106382978,0.6595744680851063,16.60902255639098,18,36,0.7659574468085106,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.871201010907891,3.258096538021482,2.9444389791664403,2.8099460751983636,169,2
朔州,2010,inv_app_pub,47,15,0.1380715255771842,0.2978723404255319,0.6595744680851063,0.8723404255319147,7.242622950819672,8,16,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.871201010907891,2.772588722239781,2.1972245773362196,1.9799834268127054,169,2
朔州,2011,inv_app_pub,140,59,0.0408163265306122,0.1142857142857142,0.35,0.5142857142857143,24.499999999999993,54,128,0.9142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.948759890378168,4.0943445622221,4.007333185232471,3.198673117550681,169,2
朔州,2012,inv_app_pub,222,81,0.0234558883207531,0.0765765765765765,0.2297297297297297,0.3693693693693693,42.63321799307958,57,147,0.6621621621621622,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.407171771460119,4.406719247264253,4.060443010546419,3.752633714512236,169,2
朔州,2013,inv_app_pub,194,92,0.0272079923477521,0.1134020618556701,0.2628865979381443,0.3762886597938144,36.753906250000014,78,150,0.7731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.272999558563747,4.532599493153256,4.3694478524670215,3.6042445125272033,169,2
朔州,2014,inv_app_pub,569,148,0.0188256151914529,0.0386643233743409,0.18804920913884,0.3532513181019332,53.11911402789171,124,463,0.8137082601054482,0.0,0.0,0.0,0.0,0.0,0.0,left_only,6.345636360828596,5.003946305945459,4.8283137373023015,3.97253682633729,169,2
朔州,2015,inv_app_pub,208,46,0.0623150887573964,0.1346153846153846,0.4903846153846153,0.6971153846153846,16.04747774480712,20,32,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.342334251964811,3.8501476017100584,3.044522437723423,2.7755516873704384,169,2
朔州,2016,inv_app_pub,119,31,0.176470588235294,0.3781512605042016,0.6386554621848739,0.7731092436974791,5.6666666666666705,19,34,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.787491742782046,3.4657359027997265,2.995732273553991,1.734601055388107,169,2
朔州,2017,inv_app_pub,49,31,0.0562265722615576,0.1428571428571428,0.3877551020408162,0.5714285714285714,17.785185185185185,22,36,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.912023005428146,3.4657359027997265,3.1354942159291497,2.8783658177828237,169,2
朔州,2018,inv_app_pub,90,45,0.0399999999999999,0.1111111111111111,0.3444444444444444,0.5111111111111111,25.000000000000007,38,69,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.51085950651685,3.828641396489095,3.6635616461296463,3.218875824868201,169,2
朔州,2019,inv_app_pub,60,39,0.0327777777777777,0.0666666666666666,0.2666666666666666,0.45,30.508474576271176,30,46,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.110873864173311,3.6888794541139363,3.4339872044851463,3.418004499978536,169,2
朔州,2020,inv_app_pub,97,51,0.0379423955787012,0.1237113402061855,0.3298969072164949,0.4639175257731958,26.355742296918773,38,66,0.6804123711340206,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.584967478670572,3.9512437185814275,3.6635616461296463,3.271686175227127,169,2
朔州,2021,inv_app_pub,171,86,0.0202113470811531,0.0643274853801169,0.2222222222222222,0.3391812865497076,49.47715736040612,72,143,0.8362573099415205,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.147494476813453,4.465908118654584,4.290459441148391,3.901511095599222,169,2
朔州,2022,inv_app_pub,102,70,0.0194156093810073,0.0490196078431372,0.196078431372549,0.3137254901960784,51.50495049504948,49,63,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.634728988229636,4.2626798770413155,3.912023005428146,3.9416779291673367,169,2
朔州,2023,inv_app_pub,181,91,0.0228625499832117,0.0939226519337016,0.2265193370165746,0.3535911602209944,43.739652870493984,58,89,0.4917127071823204,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.204006687076795,4.5217885770490405,4.07753744390572,3.778255079014432,169,2
朔州,2024,inv_app_pub,319,126,0.0429142795373473,0.1598746081504702,0.3636363636363636,0.4764890282131661,23.30226700251888,65,108,0.3385579937304075,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.768320995793772,4.844187086458591,4.189654742026425,3.1485506520841278,169,2
朝阳,2008,inv_app_pub,44,25,0.0495867768595041,0.0909090909090909,0.3636363636363636,0.5909090909090908,20.166666666666668,19,31,0.7045454545454546,0.0,0.0,0.0,0.0,0.0,0.0,both,3.8066624897703196,3.258096538021482,2.995732273553991,3.004031076368686,170,2
朝阳,2009,inv_app_pub,76,52,0.0463988919667589,0.1710526315789473,0.3289473684210525,0.4473684210526316,21.552238805970156,36,57,0.75,0.0,0.0,0.0,0.0,0.0,0.0,both,4.343805421853684,3.970291913552122,3.6109179126442243,3.0704797000618056,170,2
朝阳,2010,inv_app_pub,85,43,0.0447058823529411,0.1294117647058823,0.3529411764705882,0.5529411764705883,22.368421052631582,28,58,0.6823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,both,4.454347296253507,3.784189633918261,3.367295829986474,3.1076501897579765,170,2
朝阳,2011,inv_app_pub,79,46,0.0918122095817977,0.2784810126582278,0.4177215189873418,0.5443037974683544,10.891797556719023,30,37,0.4683544303797468,0.0,0.0,0.0,0.0,0.0,0.0,both,4.382026634673881,3.8501476017100584,3.4339872044851463,2.3880099882193035,170,2
朝阳,2012,inv_app_pub,105,41,0.0917006802721088,0.2095238095238095,0.5333333333333333,0.6380952380952382,10.905044510385755,28,57,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,both,4.663439094112067,3.7376696182833684,3.367295829986474,2.389225481294575,170,2
朝阳,2013,inv_app_pub,73,39,0.0594858322386939,0.1643835616438356,0.4246575342465753,0.5616438356164384,16.81072555205047,22,26,0.3561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,both,4.30406509320417,3.6888794541139363,3.1354942159291497,2.8220171084195016,170,2
朝阳,2014,inv_app_pub,146,80,0.0571401763933195,0.2123287671232876,0.3561643835616438,0.4383561643835616,17.5008210180624,61,107,0.7328767123287672,0.0,0.0,0.0,0.0,0.0,0.0,both,4.990432586778736,4.394449154672439,4.127134385045092,2.8622477951468306,170,2
朝阳,2015,inv_app_pub,220,79,0.0474793388429752,0.1227272727272727,0.4363636363636363,0.5590909090909091,21.061792863359436,48,116,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,both,5.3981627015177525,4.382026634673881,3.8918202981106265,3.0474606342960215,170,2
朝阳,2016,inv_app_pub,141,68,0.0530657411599014,0.1560283687943262,0.4184397163120567,0.5319148936170213,18.844549763033186,42,61,0.4326241134751773,0.0,0.0,0.0,0.0,0.0,0.0,both,4.955827057601261,4.23410650459726,3.7612001156935624,2.93622373484617,170,2
朝阳,2017,inv_app_pub,154,75,0.0273233260246247,0.1038961038961039,0.2532467532467533,0.396103896103896,36.598765432098766,47,90,0.5844155844155844,0.0,0.0,0.0,0.0,0.0,0.0,both,5.043425116919247,4.330733340286331,3.871201010907891,3.6000145084749837,170,2
朝阳,2018,inv_app_pub,182,84,0.0247554643159038,0.0769230769230769,0.2582417582417582,0.401098901098901,40.39512195121952,52,88,0.4835164835164835,0.0,0.0,0.0,0.0,0.0,0.0,both,5.209486152841421,4.442651256490317,3.970291913552122,3.6987090338952924,170,2
朝阳,2019,inv_app_pub,170,81,0.028719723183391,0.1,0.2941176470588235,0.4176470588235293,34.81927710843374,54,76,0.4470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,both,5.14166355650266,4.406719247264253,4.007333185232471,3.55017117330988,170,2
朝阳,2020,inv_app_pub,162,74,0.0337600975461057,0.1234567901234567,0.3086419753086419,0.4444444444444444,29.62076749435666,47,90,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,both,5.093750200806762,4.31748811353631,3.871201010907891,3.388475719859687,170,2
朝阳,2021,inv_app_pub,346,150,0.0149687593972401,0.0549132947976878,0.1849710982658959,0.3005780346820809,66.80580357142857,106,237,0.684971098265896,0.0,0.0,0.0,0.0,0.0,0.0,both,5.849324779946859,5.017279836814924,4.672828834461906,4.201789956580573,170,2
朝阳,2022,inv_app_pub,221,109,0.0271697958682254,0.0950226244343891,0.2805429864253393,0.3846153846153846,36.80557648831951,75,112,0.5067873303167421,0.0,0.0,0.0,0.0,0.0,0.0,both,5.402677381872279,4.700480365792417,4.330733340286331,3.6056493687032978,170,2
朝阳,2023,inv_app_pub,196,87,0.028633902540608,0.0918367346938775,0.3010204081632653,0.4183673469387756,34.92363636363636,45,58,0.2959183673469387,0.0,0.0,0.0,0.0,0.0,0.0,both,5.2832037287379885,4.477336814478207,3.828641396489095,3.5531638596745725,170,2
朝阳,2024,inv_app_pub,373,116,0.0284412308001926,0.1045576407506702,0.2949061662198391,0.4101876675603217,35.16022239070003,47,89,0.2386058981233244,0.0,0.0,0.0,0.0,0.0,0.0,both,5.924255797414532,4.762173934797756,3.871201010907891,3.559915397902207,170,2
本溪,2008,inv_app_pub,101,37,0.1291049897068914,0.3267326732673267,0.5445544554455446,0.6633663366336634,7.745634016704634,26,72,0.7128712871287128,0.0,0.0,0.0,0.0,0.0,0.0,both,4.624972813284271,3.6375861597263857,3.295836866004329,2.0471293319392383,171,2
本溪,2009,inv_app_pub,96,40,0.0579427083333333,0.15625,0.4375,0.6145833333333334,17.258426966292138,21,35,0.3645833333333333,0.0,0.0,0.0,0.0,0.0,0.0,both,4.574710978503383,3.713572066704308,3.091042453358316,2.8483005439754776,171,2
本溪,2010,inv_app_pub,74,37,0.054054054054054,0.1351351351351351,0.4324324324324324,0.5945945945945945,18.499999999999996,23,43,0.581081081081081,0.0,0.0,0.0,0.0,0.0,0.0,both,4.31748811353631,3.6375861597263857,3.1780538303479458,2.917770732084279,171,2
本溪,2011,inv_app_pub,83,60,0.0288866308607925,0.108433734939759,0.2650602409638554,0.3855421686746988,34.618090452261306,41,56,0.6746987951807228,0.0,0.0,0.0,0.0,0.0,0.0,both,4.430816798843313,4.110873864173311,3.7376696182833684,3.5443763908687034,171,2
本溪,2012,inv_app_pub,115,66,0.0354631379962192,0.1217391304347826,0.3217391304347826,0.4608695652173913,28.198294243070364,44,57,0.4956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,both,4.7535901911063645,4.204692619390966,3.8066624897703196,3.3392614882802207,171,2
本溪,2013,inv_app_pub,113,63,0.0353199154201582,0.1327433628318584,0.3097345132743363,0.4247787610619469,28.31263858093125,42,59,0.5221238938053098,0.0,0.0,0.0,0.0,0.0,0.0,both,4.736198448394496,4.1588830833596715,3.7612001156935624,3.343308297922002,171,2
本溪,2014,inv_app_pub,120,69,0.0288888888888888,0.0916666666666666,0.2833333333333333,0.4083333333333333,34.61538461538461,37,62,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,both,4.795790545596741,4.248495242049359,3.6375861597263857,3.544298225302829,171,2
本溪,2015,inv_app_pub,128,64,0.0870361328125,0.2734375,0.40625,0.515625,11.489481065918651,35,47,0.3671875,0.0,0.0,0.0,0.0,0.0,0.0,both,4.859812404361672,4.174387269895637,3.58351893845611,2.441431926864993,171,2
本溪,2016,inv_app_pub,246,69,0.1046004362482649,0.2357723577235772,0.6056910569105691,0.6910569105691057,9.560189573459713,34,47,0.1910569105691057,0.0,0.0,0.0,0.0,0.0,0.0,both,5.5093883366279774,4.248495242049359,3.5553480614894135,2.2576075567265033,171,2
本溪,2017,inv_app_pub,285,74,0.0726746691289627,0.1403508771929824,0.5508771929824561,0.687719298245614,13.75995256649162,46,67,0.2350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,both,5.655991810819852,4.31748811353631,3.8501476017100584,2.621762385296612,171,2
本溪,2018,inv_app_pub,298,83,0.1120445024998874,0.2986577181208054,0.546979865771812,0.6677852348993288,8.925025125628135,47,96,0.3221476510067114,0.0,0.0,0.0,0.0,0.0,0.0,both,5.700443573390687,4.430816798843313,3.871201010907891,2.1888591428581696,171,2
本溪,2019,inv_app_pub,244,76,0.1080018812147272,0.2745901639344262,0.5163934426229508,0.6024590163934427,9.259097978227064,42,65,0.2663934426229508,0.0,0.0,0.0,0.0,0.0,0.0,both,5.501258210544727,4.343805421853684,3.7612001156935624,2.225606633354739,171,2
本溪,2020,inv_app_pub,297,72,0.2085841580791076,0.4208754208754209,0.6767676767676768,0.7306397306397305,4.7942279471710405,42,60,0.202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,both,5.697093486505405,4.290459441148391,3.7612001156935624,1.5674126833113056,171,2
本溪,2021,inv_app_pub,430,93,0.0933153055705787,0.2023255813953488,0.6,0.6581395348837209,10.716355627680535,53,107,0.2488372093023255,0.0,0.0,0.0,0.0,0.0,0.0,both,6.066108090103747,4.543294782270004,3.9889840465642745,2.371771137738692,171,2
本溪,2022,inv_app_pub,455,72,0.1664484965583866,0.2989010989010989,0.6923076923076923,0.8021978021978021,6.007864418584407,34,65,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,both,6.1224928095143865,4.290459441148391,3.5553480614894135,1.7930693473936852,171,2
本溪,2023,inv_app_pub,659,63,0.1970268098305013,0.3626707132018209,0.7632776934749621,0.8937784522003034,5.075451411207856,35,47,0.0713201820940819,0.0,0.0,0.0,0.0,0.0,0.0,both,6.492239835020471,4.1588830833596715,3.58351893845611,1.624415468993463,171,2
本溪,2024,inv_app_pub,967,102,0.1633095887129461,0.3360910031023785,0.719751809720786,0.8004136504653568,6.123339161411572,44,75,0.077559462254395,0.0,0.0,0.0,0.0,0.0,0.0,both,6.875232087276577,4.634728988229636,3.8066624897703196,1.8121075623404377,171,2
来宾,2008,inv_app_pub,9,6,0.2592592592592592,0.4444444444444444,0.8888888888888891,1.0000000000000002,3.857142857142857,5,5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.302585092994046,1.9459101490553132,1.791759469228055,1.349926716949016,172,2
来宾,2009,inv_app_pub,7,5,0.2244897959183673,0.2857142857142857,0.9999999999999998,0.9999999999999998,4.454545454545455,3,5,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.0794415416798357,1.791759469228055,1.3862943611198906,1.4939250253122562,172,2
来宾,2010,inv_app_pub,12,10,0.1111111111111111,0.1666666666666666,0.5833333333333333,1.0,9.0,9,11,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.5649493574615367,2.3978952727983707,2.302585092994046,2.1972245773362196,172,2
来宾,2011,inv_app_pub,9,7,0.1604938271604938,0.2222222222222222,0.7777777777777779,1.0000000000000002,6.230769230769231,3,4,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,left_only,2.302585092994046,2.0794415416798357,1.3862943611198906,1.829499797210902,172,2
来宾,2012,inv_app_pub,32,21,0.056640625,0.09375,0.375,0.65625,17.655172413793103,17,26,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,left_only,3.4965075614664802,3.091042453358316,2.8903717578961645,2.8710287950530335,172,2
来宾,2013,inv_app_pub,129,50,0.0319091400757166,0.0775193798449612,0.2635658914728682,0.4496124031007752,31.338983050847453,41,102,0.7906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,left_only,4.867534450455582,3.9318256327243257,3.7376696182833684,3.444862787481405,172,2
来宾,2014,inv_app_pub,252,84,0.0231796422272612,0.0634920634920634,0.242063492063492,0.3809523809523809,43.14130434782611,71,207,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.53338948872752,4.442651256490317,4.276666119016055,3.7644808757340256,172,2
来宾,2015,inv_app_pub,321,94,0.0332586057976921,0.0934579439252336,0.3271028037383177,0.4641744548286604,30.067405894368253,61,152,0.4735202492211838,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.7745515455444085,4.553876891600541,4.127134385045092,3.403441724385423,172,2
来宾,2016,inv_app_pub,422,114,0.0211024011140809,0.0734597156398104,0.2369668246445497,0.3507109004739336,47.38797232570517,69,226,0.5355450236966824,0.0,0.0,0.0,0.0,0.0,0.0,left_only,6.0473721790462776,4.74493212836325,4.248495242049359,3.8583684480986133,172,2
来宾,2017,inv_app_pub,589,125,0.0280150235932676,0.0814940577249575,0.3022071307300509,0.4380305602716469,35.69513324416092,64,221,0.3752122241086587,0.0,0.0,0.0,0.0,0.0,0.0,left_only,6.380122536899765,4.836281906951478,4.174387269895637,3.575014355799703,172,2
来宾,2018,inv_app_pub,599,110,0.0298466280751725,0.0818030050083472,0.3071786310517529,0.4557595993322204,33.50462228032496,67,288,0.4808013355592654,0.0,0.0,0.0,0.0,0.0,0.0,left_only,6.396929655216146,4.709530201312334,4.219507705176107,3.5116834078300236,172,2
来宾,2019,inv_app_pub,386,89,0.0237590270879755,0.0569948186528497,0.2409326424870466,0.3963730569948186,42.089265536723175,45,145,0.3756476683937824,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.958424693029782,4.499809670330265,3.828641396489095,3.739792732801842,172,2
来宾,2020,inv_app_pub,214,67,0.0293038693335662,0.102803738317757,0.2570093457943925,0.3878504672897196,34.12518628912071,48,132,0.616822429906542,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.3706380281276624,4.219507705176107,3.8918202981106265,3.530035712512076,172,2
来宾,2021,inv_app_pub,277,98,0.0315786729919587,0.1083032490974729,0.2924187725631768,0.3826714801444042,31.666941807676434,62,135,0.4873646209386281,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.627621113690637,4.59511985013459,4.143134726391533,3.4552732915581514,172,2
来宾,2022,inv_app_pub,227,106,0.0404626520988181,0.118942731277533,0.3744493392070484,0.4713656387665199,24.714148681055168,72,96,0.4229074889867841,0.0,0.0,0.0,0.0,0.0,0.0,left_only,5.429345628954441,4.672828834461906,4.290459441148391,3.207375900729904,172,2
