city,year,total_patents,active_applicants,new_applicants,new_applicant_share,hhi,top10_share,org_total_patents,org_active_applicants,org_new_applicants,org_new_patents,org_hhi,org_top1_share,org_top5_share,org_top10_share,org_new_share,org_patent_share_total,ln1p_org_total_patents,ln1p_org_active_applicants,ln1p_org_new_applicants,ln_org_effective_applicants
济南,2023,30966,3699,1625,0.1160950720144674,0.0150909263555115,0.275947813731189,30676.0,3448.0,1451.0,3396.0,0.015377174237077736,0.09769852653540227,0.19934150475942106,0.2785565262746121,0.11070543747555092,0.9906348898792223,10.331268467127707,8.145839612936841,7.280697195384741,4.174871061493869
济宁,2008,315,192,147,0.6761904761904762,0.0082741244646006,0.1777777777777777,89.0,43.0,29.0,55.0,0.03320287842444135,0.06741573033707865,0.29213483146067415,0.4606741573033708,0.6179775280898876,0.28253968253968254,4.499809670330265,3.784189633918261,3.4011973816621555,3.4051187072865154
济宁,2009,282,178,127,0.6276595744680851,0.0115688345656657,0.2482269503546099,124.0,60.0,40.0,68.0,0.03264828303850157,0.10483870967741936,0.29838709677419356,0.4435483870967742,0.5483870967741935,0.4397163120567376,4.8283137373023015,4.110873864173311,3.713572066704308,3.4219630115183444
济宁,2010,317,179,124,0.4763406940063091,0.0118520435072495,0.252365930599369,149.0,61.0,34.0,45.0,0.03085446601504437,0.0738255033557047,0.28187919463087246,0.46308724832214765,0.30201342281879195,0.47003154574132494,5.0106352940962555,4.127134385045092,3.5553480614894135,3.478473773628693
济宁,2011,568,298,214,0.5070422535211268,0.0136877603650069,0.2658450704225352,261.0,92.0,53.0,84.0,0.03976747258554631,0.14559386973180077,0.3448275862068966,0.4674329501915709,0.3218390804597701,0.4595070422535211,5.568344503761097,4.532599493153256,3.9889840465642745,3.2247059725602916
济宁,2012,901,512,398,0.5749167591564928,0.0072493135632993,0.2053274139844617,387.0,116.0,67.0,118.0,0.03027996447863043,0.10852713178294573,0.3049095607235142,0.43669250645994834,0.3049095607235142,0.4295227524972253,5.961005339623274,4.762173934797756,4.219507705176107,3.4972690235103263
济宁,2013,1216,586,415,0.5238486842105263,0.0070645234591412,0.2072368421052631,494.0,168.0,102.0,166.0,0.02125096297267616,0.08502024291497975,0.242914979757085,0.3684210526315789,0.3360323886639676,0.40625,6.20455776256869,5.1298987149230735,4.634728988229636,3.8513530682772354
济宁,2014,1220,640,478,0.5655737704918032,0.0054514915345337,0.1754098360655737,627.0,203.0,118.0,268.0,0.015641176305996252,0.05582137161084529,0.20893141945773525,0.30303030303030304,0.4274322169059011,0.5139344262295082,6.4425401664681985,5.318119993844216,4.77912349311153,4.157848335312371
济宁,2015,1536,815,512,0.5091145833333334,0.0035374959309895,0.1302083333333333,604.0,205.0,116.0,271.0,0.014988377702732337,0.057947019867549666,0.20198675496688742,0.2996688741721854,0.44867549668874174,0.3932291666666667,6.405228458030842,5.327876168789581,4.762173934797756,4.20048019802579
济宁,2016,1847,615,406,0.4769897130481862,0.0077994166046932,0.2062804547915538,1202.0,281.0,156.0,495.0,0.014796470663148773,0.0632279534109817,0.19633943427620631,0.2870216306156406,0.4118136439267887,0.6507850568489443,7.0925737159746784,5.641907070938114,5.056245805348308,4.213366595356415
济宁,2017,2820,799,539,0.6028368794326241,0.0092482772496353,0.226595744680851,2051.0,333.0,183.0,1175.0,0.016696377907008533,0.0628961482203803,0.19405168210628962,0.31155533885909314,0.5728912725499756,0.7273049645390071,7.62657020629066,5.811140992976701,5.214935757608986,4.092563474879751
济宁,2018,2920,918,605,0.4684931506849315,0.0065924657534246,0.1705479452054794,1994.0,393.0,211.0,736.0,0.012890225340012013,0.0712136409227683,0.15697091273821465,0.24573721163490472,0.3691073219658977,0.6828767123287671,7.598399329323964,5.976350909297934,5.356586274672012,4.351285980414101
济宁,2019,2323,871,547,0.3930262591476539,0.0087257467066963,0.2152389151958674,1690.0,428.0,227.0,503.0,0.015485452190049365,0.09053254437869822,0.20473372781065088,0.2846153846153846,0.29763313609467457,0.7275075333620319,7.43307534889858,6.061456918928017,5.429345628954441,4.167854264171946
济宁,2020,2996,1108,678,0.3674899866488652,0.0070757449630214,0.20260347129506,2037.0,501.0,242.0,428.0,0.014396646815455556,0.0702012763868434,0.20814923907707414,0.28964162984781544,0.21011291114383898,0.6799065420560748,7.61972421378267,6.218600119691729,5.493061443340548,4.240759959554099
济宁,2021,3287,1154,683,0.3434742926680864,0.0055173050827864,0.1648919987830849,2471.0,582.0,272.0,571.0,0.00946028565106756,0.05908539053014974,0.1529745042492918,0.21934439498178876,0.2310805341966815,0.7517493154852449,7.812782818577581,6.368187186350492,5.60947179518496,4.660652700701126
济宁,2022,3523,1177,706,0.3627590122055066,0.0079430181406336,0.2302015327845586,2939.0,723.0,380.0,872.0,0.011302865651715305,0.05682204831575366,0.18849948962232052,0.27594419870704323,0.2966995576726778,0.8342321884757309,7.986164860332727,6.584791392385716,5.942799375126701,4.482698987917322
济宁,2023,4200,1212,630,0.2826190476190476,0.0065289115646258,0.1778571428571428,4030.0,1063.0,526.0,1071.0,0.007076208830791396,0.05905707196029777,0.12928039702233252,0.18535980148883374,0.26575682382133997,0.9595238095238096,8.301769763117166,6.96979066990159,6.267200548541362,4.951016990571838
济源,2008,35,14,8,0.4285714285714285,0.1265306122448979,0.8857142857142857,19.0,6.0,3.0,6.0,0.2908587257617728,0.47368421052631576,0.9473684210526315,1.0,0.3157894736842105,0.5428571428571428,2.995732273553991,1.9459101490553132,1.3862943611198906,1.2349176081753577
济源,2009,26,16,10,0.5769230769230769,0.0828402366863905,0.7692307692307693,18.0,10.0,7.0,11.0,0.13580246913580246,0.2222222222222222,0.7222222222222222,1.0,0.6111111111111112,0.6923076923076923,2.9444389791664403,2.3978952727983707,2.0794415416798357,1.9965538818740682
济源,2010,41,17,8,0.3902439024390244,0.0957763236168947,0.8292682926829268,35.0,12.0,4.0,11.0,0.12489795918367347,0.22857142857142856,0.6857142857142857,0.9428571428571428,0.3142857142857143,0.8536585365853658,3.58351893845611,2.5649493574615367,1.6094379124341003,2.0802582015863917
济源,2011,14,11,6,0.4285714285714285,0.1326530612244898,0.9285714285714286,7.0,4.0,1.0,1.0,0.38775510204081637,0.5714285714285714,1.0,1.0,0.14285714285714285,0.5,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.947381318944186
济源,2012,21,9,5,0.2857142857142857,0.1609977324263038,1.0,14.0,4.0,1.0,1.0,0.30612244897959184,0.35714285714285715,1.0,1.0,0.07142857142857142,0.6666666666666666,2.70805020110221,1.6094379124341003,0.6931471805599453,1.1837700970084166
济源,2013,33,14,8,0.4848484848484848,0.1037649219467401,0.8787878787878788,27.0,9.0,4.0,11.0,0.14403292181069957,0.2222222222222222,0.7777777777777778,1.0,0.4074074074074074,0.8181818181818182,3.332204510175204,2.302585092994046,1.6094379124341003,1.937713381851135
济源,2014,42,16,6,0.3571428571428571,0.0907029478458049,0.8571428571428571,37.0,11.0,4.0,13.0,0.11322132943754568,0.16216216216216217,0.6486486486486487,0.972972972972973,0.35135135135135137,0.8809523809523809,3.6375861597263857,2.4849066497880004,1.6094379124341003,2.178410708369202
济源,2015,45,19,12,0.4444444444444444,0.1446913580246913,0.8,31.0,10.0,4.0,7.0,0.26742976066597296,0.4838709677419355,0.7741935483870968,1.0,0.22580645161290322,0.6888888888888889,3.4657359027997265,2.3978952727983707,1.6094379124341003,1.3188983240750727
济源,2016,47,19,11,0.4893617021276595,0.1380715255771842,0.8085106382978723,42.0,14.0,7.0,19.0,0.1700680272108844,0.35714285714285715,0.7142857142857143,0.9047619047619048,0.4523809523809524,0.8936170212765957,3.7612001156935624,2.70805020110221,2.0794415416798357,1.7715567619105352
济源,2017,167,44,33,0.7604790419161677,0.0499480081752662,0.497005988023952,161.0,39.0,29.0,122.0,0.0534315805717372,0.14906832298136646,0.391304347826087,0.515527950310559,0.7577639751552795,0.9640718562874252,5.087596335232384,3.6888794541139363,3.4011973816621555,2.929353311347487
济源,2018,274,75,49,0.5182481751824818,0.0328467153284671,0.4817518248175182,251.0,57.0,34.0,122.0,0.038586689100173016,0.09163346613545817,0.3466135458167331,0.5258964143426295,0.4860557768924303,0.916058394160584,5.529429087511423,4.060443010546419,3.5553480614894135,3.2548479039474443
济源,2019,190,60,37,0.3947368421052631,0.0422714681440443,0.5,156.0,36.0,17.0,48.0,0.06032215647600264,0.14743589743589744,0.4423076923076923,0.6089743589743589,0.3076923076923077,0.8210526315789474,5.056245805348308,3.6109179126442243,2.8903717578961645,2.808055805324613
济源,2020,190,64,33,0.2736842105263158,0.0613850415512465,0.5631578947368421,170.0,49.0,21.0,35.0,0.07557093425605536,0.17647058823529413,0.48823529411764705,0.6294117647058823,0.20588235294117646,0.8947368421052632,5.14166355650266,3.912023005428146,3.091042453358316,2.5826835372357277
济源,2021,284,97,55,0.306338028169014,0.0395506843880182,0.4647887323943662,229.0,65.0,30.0,50.0,0.05711180183444252,0.17467248908296942,0.4366812227074236,0.5458515283842795,0.2183406113537118,0.8063380281690141,5.438079308923196,4.189654742026425,3.4339872044851463,2.8627444965589297
济源,2022,259,80,42,0.2355212355212355,0.0729714822378915,0.583011583011583,225.0,52.0,19.0,32.0,0.09566419753086419,0.2577777777777778,0.5511111111111111,0.6711111111111111,0.14222222222222222,0.8687258687258688,5.420534999272286,3.970291913552122,2.995732273553991,2.346911162005611
济源,2023,334,100,47,0.218562874251497,0.0442826921008282,0.5029940119760479,324.0,90.0,40.0,66.0,0.04696311537875325,0.16666666666666666,0.3611111111111111,0.5185185185185185,0.2037037037037037,0.9700598802395209,5.783825182329737,4.51085950651685,3.713572066704308,3.0583927645479227
海东,2008,2,2,2,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海东,2009,4,3,3,1.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海东,2010,12,6,4,0.6666666666666666,0.2222222222222222,1.0,7.0,3.0,3.0,7.0,0.42857142857142855,0.5714285714285714,1.0,1.0,1.0,0.5833333333333334,2.0794415416798357,1.3862943611198906,1.3862943611198906,0.8472978603872037
海东,2011,3,2,1,0.3333333333333333,0.5555555555555556,1.0,3.0,2.0,1.0,1.0,0.5555555555555556,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.587786664902119
海东,2012,14,7,5,0.7142857142857143,0.1836734693877551,1.0,11.0,5.0,3.0,7.0,0.256198347107438,0.36363636363636365,1.0,1.0,0.6363636363636364,0.7857142857142857,2.4849066497880004,1.791759469228055,1.3862943611198906,1.361803341111595
海东,2013,13,6,3,0.5384615384615384,0.1715976331360946,1.0,13.0,6.0,3.0,7.0,0.17159763313609472,0.23076923076923078,0.8461538461538461,1.0,0.5384615384615384,1.0,2.6390573296152584,1.9459101490553132,1.3862943611198906,1.7626028849365991
海东,2014,37,8,6,0.4054054054054054,0.379108838568298,1.0,27.0,5.0,3.0,5.0,0.6213991769547325,0.7777777777777778,1.0,1.0,0.18518518518518517,0.7297297297297297,3.332204510175204,1.791759469228055,1.3862943611198906,0.4757816065256243
海东,2015,45,11,7,0.3777777777777777,0.248395061728395,0.9777777777777776,41.0,9.0,6.0,14.0,0.2932778108268887,0.4878048780487805,0.9024390243902439,1.0,0.34146341463414637,0.9111111111111111,3.7376696182833684,2.302585092994046,1.9459101490553132,1.2266349593659256
海东,2016,35,12,7,0.2,0.1738775510204081,0.9428571428571428,24.0,8.0,5.0,5.0,0.29513888888888884,0.4166666666666667,0.875,1.0,0.20833333333333334,0.6857142857142857,3.2188758248682006,2.1972245773362196,1.791759469228055,1.2203092236456297
海东,2017,30,15,12,0.5333333333333333,0.1488888888888888,0.8333333333333334,20.0,8.0,6.0,8.0,0.29000000000000004,0.5,0.85,1.0,0.4,0.6666666666666666,3.044522437723423,2.1972245773362196,1.9459101490553132,1.2378743560016172
海东,2018,68,28,23,0.6764705882352942,0.0756920415224913,0.6911764705882353,51.0,21.0,16.0,29.0,0.11111111111111115,0.27450980392156865,0.5490196078431373,0.7843137254901961,0.5686274509803921,0.75,3.9512437185814275,3.091042453358316,2.833213344056216,2.197224577336219
海东,2019,60,18,13,0.3333333333333333,0.2133333333333333,0.8666666666666667,51.0,13.0,8.0,11.0,0.28719723183391005,0.5098039215686274,0.7843137254901961,0.9411764705882353,0.21568627450980393,0.85,3.9512437185814275,2.6390573296152584,2.1972245773362196,1.247586080315834
海东,2020,207,49,40,0.8599033816425121,0.0390440850428248,0.5120772946859904,57.0,24.0,16.0,30.0,0.10864881502000613,0.2807017543859649,0.5263157894736842,0.7368421052631579,0.5263157894736842,0.2753623188405797,4.060443010546419,3.2188758248682006,2.833213344056216,2.219634478735804
海东,2021,87,41,31,0.6091954022988506,0.0516580790064737,0.5517241379310345,56.0,24.0,15.0,23.0,0.10012755102040814,0.25,0.5535714285714286,0.75,0.4107142857142857,0.6436781609195402,4.04305126783455,3.2188758248682006,2.772588722239781,2.3013103955620453
海东,2022,65,33,24,0.5230769230769231,0.0915976331360946,0.6307692307692307,44.0,16.0,7.0,13.0,0.18491735537190085,0.38636363636363635,0.7045454545454546,0.8636363636363636,0.29545454545454547,0.676923076923077,3.8066624897703196,2.833213344056216,2.0794415416798357,1.687846281435822
海东,2023,85,31,22,0.3647058823529411,0.1321799307958477,0.7411764705882353,68.0,16.0,7.0,14.0,0.20198961937716264,0.36764705882352944,0.7794117647058824,0.9117647058823529,0.20588235294117646,0.8,4.23410650459726,2.833213344056216,2.0794415416798357,1.5995389721233708
海北,2018,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海北,2019,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0
海北,2020,2,1,0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0986122886681098,0.6931471805599453,0.0,0.0
海北,2021,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海北,2022,3,1,0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3862943611198906,0.6931471805599453,0.0,0.0
海北,2023,25,2,1,0.16,0.7312,1.0,25.0,2.0,1.0,4.0,0.7311999999999999,0.84,1.0,1.0,0.16,1.0,3.258096538021482,1.0986122886681098,0.6931471805599453,0.31306825884219697
海北藏族自治州,2013,2,2,2,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海北藏族自治州,2014,2,1,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0
海北藏族自治州,2015,22,2,2,1.0,0.9132231404958676,1.0,22.0,2.0,2.0,22.0,0.913223140495868,0.9545454545454546,1.0,1.0,1.0,1.0,3.1354942159291497,1.0986122886681098,1.0986122886681098,0.09077502463893347
海北藏族自治州,2016,35,3,2,0.4,0.4808163265306122,1.0,35.0,3.0,2.0,14.0,0.48081632653061224,0.6,1.0,1.0,0.4,1.0,3.58351893845611,1.3862943611198906,1.0986122886681098,0.7322699393272406
海北藏族自治州,2017,14,6,4,0.7857142857142857,0.2653061224489796,1.0,12.0,4.0,2.0,9.0,0.3472222222222222,0.5,1.0,1.0,0.75,0.8571428571428571,2.5649493574615367,1.6094379124341003,1.0986122886681098,1.0577902941478545
海北藏族自治州,2018,20,7,4,0.35,0.345,1.0,17.0,5.0,3.0,5.0,0.4602076124567474,0.6470588235294118,1.0,1.0,0.29411764705882354,0.85,2.8903717578961645,1.791759469228055,1.3862943611198906,0.7760775598906785
海北藏族自治州,2019,15,6,5,0.3333333333333333,0.4666666666666667,1.0,14.0,5.0,4.0,4.0,0.530612244897959,0.7142857142857143,1.0,1.0,0.2857142857142857,0.9333333333333333,2.70805020110221,1.791759469228055,1.6094379124341003,0.6337237600891449
海北藏族自治州,2020,17,6,4,0.4705882352941176,0.2525951557093425,1.0,11.0,4.0,2.0,2.0,0.38842975206611563,0.5454545454545454,1.0,1.0,0.18181818181818182,0.6470588235294118,2.4849066497880004,1.6094379124341003,1.0986122886681098,0.9456429438866826
海北藏族自治州,2021,18,7,6,0.3888888888888889,0.4012345679012346,1.0,16.0,5.0,4.0,5.0,0.5,0.6875,1.0,1.0,0.3125,0.8888888888888888,2.833213344056216,1.791759469228055,1.6094379124341003,0.6931471805599453
海北藏族自治州,2022,30,10,7,0.2666666666666666,0.3511111111111111,1.0,25.0,5.0,2.0,3.0,0.4976000000000001,0.68,1.0,1.0,0.12,0.8333333333333334,3.258096538021482,1.791759469228055,1.0986122886681098,0.6979587375571672
海北藏族自治州,2023,37,9,7,0.2972972972972973,0.4390065741417093,1.0,33.0,7.0,5.0,7.0,0.5426997245179064,0.7272727272727273,0.9393939393939394,1.0,0.21212121212121213,0.8918918918918919,3.5263605246161616,2.0794415416798357,1.791759469228055,0.6111991055268622
海南,2016,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海南,2017,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0
海南,2020,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海南,2021,4,4,3,0.75,0.25,1.0,4.0,4.0,3.0,3.0,0.25,0.25,1.0,1.0,0.75,1.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906
海南,2022,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0
海南,2023,26,6,4,0.2307692307692307,0.5532544378698225,1.0,26.0,6.0,4.0,6.0,0.5532544378698222,0.7307692307692307,0.9615384615384616,1.0,0.23076923076923078,1.0,3.295836866004329,1.9459101490553132,1.6094379124341003,0.5919372786284327
海南藏族自治州,2009,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海南藏族自治州,2010,4,3,3,1.0,0.375,1.0,3.0,2.0,2.0,3.0,0.5555555555555556,0.6666666666666666,1.0,1.0,1.0,0.75,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.587786664902119
海南藏族自治州,2011,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南藏族自治州,2012,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南藏族自治州,2013,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海南藏族自治州,2014,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海南藏族自治州,2015,9,6,6,1.0,0.2592592592592592,1.0,6.0,3.0,3.0,6.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.6931471805599453
海南藏族自治州,2016,17,6,4,0.3529411764705882,0.2664359861591695,1.0,16.0,5.0,3.0,5.0,0.296875,0.4375,1.0,1.0,0.3125,0.9411764705882353,2.833213344056216,1.791759469228055,1.3862943611198906,1.2144441041932312
海南藏族自治州,2017,13,5,4,0.3846153846153846,0.4201183431952662,1.0,11.0,3.0,2.0,3.0,0.5702479338842975,0.7272727272727273,1.0,1.0,0.2727272727272727,0.8461538461538461,2.4849066497880004,1.3862943611198906,1.0986122886681098,0.5616840409994817
海南藏族自治州,2018,9,7,4,0.5555555555555556,0.1604938271604938,1.0,6.0,5.0,2.0,2.0,0.2222222222222222,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.9459101490553132,1.791759469228055,1.0986122886681098,1.5040773967762742
海南藏族自治州,2019,7,7,6,0.8571428571428571,0.1428571428571428,1.0,4.0,4.0,3.0,3.0,0.25,0.25,1.0,1.0,0.75,0.5714285714285714,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906
海南藏族自治州,2020,22,10,6,0.4090909090909091,0.1818181818181818,1.0,18.0,7.0,4.0,6.0,0.25308641975308643,0.4444444444444444,0.8888888888888888,1.0,0.3333333333333333,0.8181818181818182,2.9444389791664403,2.0794415416798357,1.6094379124341003,1.3740242685280764
海南藏族自治州,2021,37,18,12,0.4864864864864865,0.154127100073046,0.7837837837837838,25.0,12.0,7.0,8.0,0.29279999999999995,0.52,0.72,0.92,0.32,0.6756756756756757,3.258096538021482,2.5649493574615367,2.0794415416798357,1.2282654968949807
海南藏族自治州,2022,18,17,11,0.6666666666666666,0.0617283950617283,0.6111111111111112,10.0,9.0,5.0,6.0,0.12000000000000002,0.2,0.6,1.0,0.6,0.5555555555555556,2.3978952727983707,2.302585092994046,1.791759469228055,2.120263536200091
海南藏族自治州,2023,11,7,4,0.3636363636363636,0.1735537190082644,1.0,10.0,6.0,3.0,3.0,0.20000000000000004,0.3,0.9,1.0,0.3,0.9090909090909091,2.3978952727983707,1.9459101490553132,1.3862943611198906,1.6094379124341003
海口,2008,257,101,64,0.5019455252918288,0.0267225847476873,0.4202334630350194,155.0,45.0,30.0,90.0,0.051904266389177944,0.14193548387096774,0.4,0.6,0.5806451612903226,0.603112840466926,5.049856007249537,3.828641396489095,3.4339872044851463,2.9583542881584566
海口,2009,330,110,64,0.4484848484848485,0.0279155188246097,0.4484848484848485,195.0,54.0,32.0,80.0,0.0528336620644313,0.1282051282051282,0.441025641025641,0.6102564102564103,0.41025641025641024,0.5909090909090909,5.278114659230517,4.007333185232471,3.4965075614664802,2.940606752312559
海口,2010,437,110,56,0.2791762013729977,0.0395823405893103,0.517162471395881,283.0,58.0,29.0,66.0,0.07410505812283835,0.20848056537102475,0.49823321554770317,0.6678445229681979,0.2332155477031802,0.6475972540045767,5.648974238161206,4.07753744390572,3.4011973816621555,2.6022714882427067
海口,2011,549,131,66,0.2222222222222222,0.0443031045019757,0.5737704918032787,435.0,77.0,36.0,60.0,0.06755449861276257,0.1425287356321839,0.5241379310344828,0.7057471264367816,0.13793103448275862,0.7923497267759563,6.077642243349034,4.356708826689592,3.6109179126442243,2.6948206200093465
海口,2012,591,142,68,0.2250423011844331,0.0321374480718962,0.4873096446700508,464.0,87.0,35.0,83.0,0.04749739892984542,0.12284482758620689,0.41379310344827586,0.5926724137931034,0.1788793103448276,0.7851099830795262,6.142037405587356,4.477336814478207,3.58351893845611,3.047080328812566
海口,2013,605,173,88,0.2743801652892562,0.0316453794139744,0.4132231404958678,412.0,97.0,40.0,63.0,0.05508294844000376,0.1941747572815534,0.3737864077669903,0.5097087378640777,0.1529126213592233,0.6809917355371901,6.023447592961033,4.584967478670572,3.713572066704308,2.89891507641632
海口,2014,630,188,105,0.2269841269841269,0.0514386495338876,0.4682539682539682,450.0,114.0,53.0,76.0,0.08974814814814822,0.27111111111111114,0.46,0.5666666666666667,0.1688888888888889,0.7142857142857143,6.111467339502679,4.74493212836325,3.9889840465642745,2.410747885273438
海口,2015,787,192,91,0.2020330368487929,0.0494002767332559,0.445997458703939,619.0,125.0,58.0,111.0,0.07513029770775205,0.24878836833602586,0.40064620355411956,0.5250403877221325,0.17932148626817448,0.7865311308767471,6.429719478039138,4.836281906951478,4.07753744390572,2.5885313700406765
海口,2016,798,225,129,0.2894736842105263,0.0367805478608802,0.4122807017543859,648.0,151.0,75.0,148.0,0.0533455265965554,0.19907407407407407,0.3626543209876543,0.49228395061728397,0.22839506172839505,0.8120300751879699,6.47543271670409,5.0238805208462765,4.330733340286331,2.930965154861418
海口,2017,1406,308,198,0.3534850640113798,0.0667460527833366,0.4601706970128023,1146.0,215.0,128.0,304.0,0.09860383944153579,0.29668411867364747,0.450261780104712,0.5541012216404887,0.26527050610820246,0.8150782361308677,7.044905117129371,5.375278407684165,4.859812404361672,2.316645078562344
海口,2018,1512,388,240,0.3167989417989418,0.0658742406427591,0.4695767195767196,1337.0,291.0,176.0,369.0,0.08396710840252879,0.2617801047120419,0.450261780104712,0.531039640987285,0.27599102468212416,0.8842592592592593,7.198931240688173,5.676753802268282,5.176149732573829,2.477330123457619
海口,2019,1613,392,227,0.3174209547427154,0.0467531898489066,0.3806571605703658,1437.0,309.0,169.0,419.0,0.05849046644283764,0.22477383437717466,0.35073068893528186,0.42727905358385526,0.2915796798886569,0.8908865468071916,7.271008538280992,5.736572297479192,5.135798437050262,2.8388915048139567
海口,2020,2164,473,293,0.2860443622920517,0.0412484069686792,0.3817005545286506,1975.0,380.0,227.0,516.0,0.0492651818618811,0.20253164556962025,0.3281012658227848,0.41822784810126584,0.26126582278481014,0.9126617375231053,7.588829878307813,5.942799375126701,5.429345628954441,3.010537697711801
海口,2021,4002,677,439,0.2826086956521739,0.0432039102887336,0.3600699650174913,3753.0,540.0,329.0,950.0,0.049070540175018704,0.20650146549427126,0.3061550759392486,0.3839594990674127,0.253130828670397,0.9377811094452774,8.230577217146454,6.293419278846481,5.799092654460526,3.014496420687019
海口,2022,3109,705,449,0.2840141524605982,0.0531455953161434,0.3943390157606947,2885.0,540.0,310.0,718.0,0.061638727776793245,0.23570190641247835,0.34558058925476604,0.4249566724436742,0.2488734835355286,0.9279511096815697,7.9676267393338165,6.293419278846481,5.739792912179234,2.786464908315037
海口,2023,3762,710,451,0.2054758107389686,0.0645653207980077,0.4370015948963317,3654.0,619.0,371.0,683.0,0.06842611092087339,0.24794745484400657,0.36973180076628354,0.44991789819376027,0.1869184455391352,0.9712918660287081,8.203851372183879,6.429719478039138,5.918893854273146,2.6820007885880175
海西,2017,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0
海西,2019,3,3,2,0.6666666666666666,0.3333333333333333,1.0,3.0,3.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098
海西,2020,6,5,5,1.0,0.2222222222222222,1.0,6.0,5.0,5.0,6.0,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,1.0,1.9459101490553132,1.791759469228055,1.791759469228055,1.5040773967762742
海西,2021,15,8,5,0.5333333333333333,0.1555555555555555,1.0,13.0,7.0,4.0,6.0,0.18343195266272194,0.3076923076923077,0.8461538461538461,1.0,0.46153846153846156,0.8666666666666667,2.6390573296152584,2.0794415416798357,1.6094379124341003,1.695911510437927
海西,2022,25,15,12,0.56,0.1232,0.8,25.0,15.0,12.0,14.0,0.12320000000000002,0.28,0.6,0.8,0.56,1.0,3.258096538021482,2.772588722239781,2.5649493574615367,2.0939462278827174
