股票代码,年份,省份,城市,城市代码,行业代码,是否ST类,企业创新韧性1,企业创新韧性2,企业创新韧性3,企业创新韧性4,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock,ln1p_idc_stock_l1,ln1p_idc_new_l1
688381,2022,江苏省,南通市,320600,C39,0,,,,,0,45,0,3.8286414,3.8286414,1.0986123
603530,2022,江苏省,南通市,320600,C38,0,-10.16835,-.68042409,-15.147203,-.9999966,0,45,0,3.8286414,3.8286414,1.0986123
300265,2022,江苏省,南通市,320684,C38,0,-155.3569,3.4443347,-10.93489,-.99995279,0,45,0,3.8286414,3.8286414,1.0986123
601222,2022,江苏省,南通市,320600,C40,0,-7.9346805,.14337161,1.3431281,-.99983764,0,45,0,3.8286414,3.8286414,1.0986123
600862,2022,江苏省,南通市,320600,C37,0,-3.9637113,2.3555472,-5.0877562,-.99982852,0,45,0,3.8286414,3.8286414,1.0986123
2349,2022,江苏省,南通市,320600,C27,0,19.39493,1.0239809,6.718801,-.99980956,0,45,0,3.8286414,3.8286414,1.0986123
2201,2022,江苏省,南通市,320682,C30,0,,-3.1000702,2.0722752,-1.0001785,0,45,0,3.8286414,3.8286414,1.0986123
603389,2022,江苏省,南通市,320600,C21,0,1,5.6077971,16.440763,-.99937087,0,45,0,3.8286414,3.8286414,1.0986123
600770,2022,江苏省,南通市,320600,S90,0,12.16835,3.3236742,6.718801,-.99726403,0,45,0,3.8286414,3.8286414,1.0986123
301179,2022,江苏省,南通市,320600,I65,0,-5.3819146,-4.6751232,-11.009482,-1.0002877,0,45,0,3.8286414,3.8286414,1.0986123
301163,2022,江苏省,南通市,320600,C33,0,,,,,0,45,0,3.8286414,3.8286414,1.0986123
1234,2022,江苏省,南通市,320682,C18,0,23.3367,6.350246,18.156404,-.99553573,0,45,0,3.8286414,3.8286414,1.0986123
601010,2022,江苏省,南通市,320600,F52,0,,-15.700492,3.8594005,-1.0110497,0,45,0,3.8286414,3.8286414,1.0986123
2394,2022,江苏省,南通市,320685,C17,0,1,-.019967189,-12.480031,1.0014185,0,45,0,3.8286414,3.8286414,1.0986123
300091,2022,江苏省,南通市,320600,C34,0,1,-1.6229022,4.8409858,-1.0000584,0,45,0,3.8286414,3.8286414,1.0986123
603036,2022,江苏省,南通市,320600,C35,0,12.16835,-4.3410211,8.9183397,-1.0000497,0,45,0,3.8286414,3.8286414,1.0986123
961,2022,江苏省,南通市,320684,K70,0,,-5.7776599,-22.211605,.99864298,0,45,0,3.8286414,3.8286414,1.0986123
871642,2022,江苏省,南通市,320681,C29,0,12.16835,-1.9932765,13.641561,-1.000118,0,45,0,3.8286414,3.8286414,1.0986123
688558,2022,江苏省,南通市,320600,C34,0,6.5841751,1.6542555,3.4509149,-.99975115,0,45,0,3.8286414,3.8286414,1.0986123
2483,2022,江苏省,南通市,320600,C34,0,13.409278,.31749693,8.2326012,-.99987644,0,45,0,3.8286414,3.8286414,1.0986123
300623,2022,江苏省,南通市,320681,C39,0,19.900286,-1.7679361,9.2604904,-1.0000119,0,45,0,3.8286414,3.8286414,1.0986123
688096,2022,江苏省,南通市,320600,C35,0,23.3367,-6.1451721,2.4705489,-1.0000767,0,45,0,3.8286414,3.8286414,1.0986123
2576,2022,江苏省,南通市,320600,C38,0,,-6.0291157,4.8125343,-1.0000534,0,45,0,3.8286414,3.8286414,1.0986123
603115,2022,江苏省,南通市,320600,C39,0,-7.9346805,-1.4160516,-2.3566875,-1.0000064,0,45,0,3.8286414,3.8286414,1.0986123
603968,2022,江苏省,南通市,320600,C26,0,9.93468,-8.9156494,4.4312806,-1.0003542,0,45,0,3.8286414,3.8286414,1.0986123
2293,2022,江苏省,南通市,320600,C17,0,12.16835,.52074057,5.7878337,1.0022011,0,45,0,3.8286414,3.8286414,1.0986123
300753,2022,江苏省,南通市,320600,C35,0,14.029742,-3.9798295,-5.6719346,-1.0000443,0,45,0,3.8286414,3.8286414,1.0986123
688633,2022,江苏省,南通市,320682,C35,0,23.3367,1.8500954,6.3613763,-.99995756,0,45,0,3.8286414,3.8286414,1.0986123
35,2022,江苏省,南通市,320685,N77,0,-31.264124,-.42476335,6.938755,-.99943697,0,45,0,3.8286414,3.8286414,1.0986123
2239,2022,江苏省,南通市,320600,C36,0,8.4455671,.40613404,8.2948484,-.99997628,0,45,0,3.8286414,3.8286414,1.0986123
603339,2022,江苏省,南通市,320600,C34,0,8.4455671,-.5099836,2.4705489,-.99995404,0,45,0,3.8286414,3.8286414,1.0986123
301155,2022,江苏省,南通市,320600,C38,0,,-7.4314651,-11.641561,-1.0000683,0,45,0,3.8286414,3.8286414,1.0986123
2201,2023,江苏省,南通市,320682,C30,0,4.0655475,21.248354,1.8680031,-.99954528,1,53,.69314718,3.9889841,3.9702919,1.0986123
2293,2023,江苏省,南通市,320600,C17,0,1.5327737,-4.210103,1.9565749,-1.0005096,1,53,.69314718,3.9889841,3.9702919,1.0986123
688381,2023,江苏省,南通市,320600,C39,0,3.432354,30.385366,6.9520216,1.0000714,1,53,.69314718,3.9889841,3.9702919,1.0986123
301163,2023,江苏省,南通市,320600,C33,0,-6.0655475,12.999024,1,-.99809521,1,53,.69314718,3.9889841,3.9702919,1.0986123
2438,2023,江苏省,南通市,320681,C34,0,,12.159093,-.50758445,1.0010033,1,53,.69314718,3.9889841,3.9702919,1.0986123
688633,2023,江苏省,南通市,320682,C35,0,2.1358151,1.7199415,3.4932005,-.99996912,1,53,.69314718,3.9889841,3.9702919,1.0986123
2349,2023,江苏省,南通市,320600,C27,0,-5.5027089,7.4280491,2.0592582,1.0011091,1,53,.69314718,3.9889841,3.9702919,1.0986123
1234,2023,江苏省,南通市,320682,C18,0,-1,-14.998699,6.46842,-1.0017498,1,53,.69314718,3.9889841,3.9702919,1.0986123
603389,2023,江苏省,南通市,320600,C21,0,2.7991605,-556.95465,-79.073296,.97024953,1,53,.69314718,3.9889841,3.9702919,1.0986123
2483,2023,江苏省,南通市,320600,C34,0,1.383787,-1.9385366,-1.6725361,.99973583,1,53,.69314718,3.9889841,3.9702919,1.0986123
300421,2023,江苏省,南通市,320682,C34,0,1.5327737,-4.1424394,.21879715,.99953771,1,53,.69314718,3.9889841,3.9702919,1.0986123
301179,2023,江苏省,南通市,320600,I65,0,-3.0262189,12.999024,-6.8120284,-.99975067,1,53,.69314718,3.9889841,3.9702919,1.0986123
830946,2023,江苏省,南通市,321200,C27,0,-3.170949,12.249085,4.0485964,1.001941,1,53,.69314718,3.9889841,3.9702919,1.0986123
300927,2023,江苏省,南通市,320600,C26,0,,,,,1,53,.69314718,3.9889841,3.9702919,1.0986123
2394,2023,江苏省,南通市,320685,C17,0,-.27635035,12.453614,-2.1248114,-.99887967,1,53,.69314718,3.9889841,3.9702919,1.0986123
603115,2023,江苏省,南通市,320600,C39,0,1.2513545,-26.597757,-3.5794649,.99993294,1,53,.69314718,3.9889841,3.9702919,1.0986123
2156,2023,江苏省,南通市,320600,C39,0,-5.4696007,.67570204,-1.6660098,.99999923,1,53,.69314718,3.9889841,3.9702919,1.0986123
2722,2023,江苏省,南通市,320684,C33,0,1.026219,19.619177,3.3672814,-.99704432,1,53,.69314718,3.9889841,3.9702919,1.0986123
961,2023,江苏省,南通市,320684,K70,0,,-682.9444,-3.2611065,.5869565,1,53,.69314718,3.9889841,3.9702919,1.0986123
2576,2023,江苏省,南通市,320600,C38,0,4.0655475,-3.2349498,-5.2496228,.99995565,1,53,.69314718,3.9889841,3.9702919,1.0986123
2239,2023,江苏省,南通市,320600,C36,0,1.026219,4.6559529,-3.5895667,-.99998182,1,53,.69314718,3.9889841,3.9702919,1.0986123
300265,2023,江苏省,南通市,320684,C38,0,3.2212896,13.183625,4.5340128,1.0001276,1,53,.69314718,3.9889841,3.9702919,1.0986123
2484,2023,江苏省,南通市,320600,C39,0,-2.8420172,3.66645,-2.1522222,1.0000064,1,53,.69314718,3.9889841,3.9702919,1.0986123
688096,2023,江苏省,南通市,320600,C35,0,2.3770316,-40.139515,-6.378027,-1.0017637,1,53,.69314718,3.9889841,3.9702919,1.0986123
603036,2023,江苏省,南通市,320600,C35,0,.68851584,3.9997561,-2.4720128,-.99987137,1,53,.69314718,3.9889841,3.9702919,1.0986123
603313,2023,江苏省,南通市,320682,C21,0,,-22.998049,-96.65036,.99872041,1,53,.69314718,3.9889841,3.9702919,1.0986123
300753,2023,江苏省,南通市,320600,C35,0,-8.0917664,2.8460038,1.2111359,-.99992085,1,53,.69314718,3.9889841,3.9702919,1.0986123
2044,2023,江苏省,南通市,320600,Q83,0,,36.997074,6.2080193,-.99557525,1,53,.69314718,3.9889841,3.9702919,1.0986123
300091,2023,江苏省,南通市,320600,C34,0,2.6182482,-8.1907425,-8.6348352,.9991737,1,53,.69314718,3.9889841,3.9702919,1.0986123
600862,2023,江苏省,南通市,320600,C37,0,-.73339224,11.522222,2.2668154,-.9996708,1,53,.69314718,3.9889841,3.9702919,1.0986123
600389,2023,江苏省,南通市,320600,C26,0,2.2235303,3.0569756,2.6162817,-.99994022,1,53,.69314718,3.9889841,3.9702919,1.0986123
300051,2023,江苏省,南通市,350200,I65,0,4.0655475,31.191095,8.8120289,-.99937272,1,53,.69314718,3.9889841,3.9702919,1.0986123
603530,2023,江苏省,南通市,320600,C38,0,-.27635035,7.4280491,2.9096069,1.0000674,1,53,.69314718,3.9889841,3.9702919,1.0986123
603339,2023,江苏省,南通市,320600,C34,0,2.3770316,-4.5380116,-3.9052272,.99950212,1,53,.69314718,3.9889841,3.9702919,1.0986123
870436,2023,江苏省,南通市,320600,C36,0,,-13.895341,-19.646076,-1.000074,1,53,.69314718,3.9889841,3.9702919,1.0986123
600770,2023,江苏省,南通市,320600,S90,0,-6.0655475,-50.424393,3.7900102,.84126985,1,53,.69314718,3.9889841,3.9702919,1.0986123
601222,2023,江苏省,南通市,320600,C40,0,-1,10.222391,1.8370031,-.99923748,1,53,.69314718,3.9889841,3.9702919,1.0986123
600522,2023,江苏省,南通市,320600,C38,0,.5617103,3.1867383,.046563447,1.0000229,1,53,.69314718,3.9889841,3.9702919,1.0986123
301155,2023,江苏省,南通市,320600,C38,0,4.0655475,25.47801,3.6938028,1.0002563,1,53,.69314718,3.9889841,3.9702919,1.0986123
832278,2023,江苏省,南通市,320600,C35,0,-6.0655475,-17.66515,3.2976553,-1.0008001,1,53,.69314718,3.9889841,3.9702919,1.0986123
35,2023,江苏省,南通市,320685,N77,0,2.4934809,-29.771692,1.1473968,-1.0017997,1,53,.69314718,3.9889841,3.9702919,1.0986123
603968,2023,江苏省,南通市,320600,C26,0,2.7991605,18.998537,7.5100236,-.99947697,1,53,.69314718,3.9889841,3.9702919,1.0986123
836221,2023,江苏省,南通市,320600,,0,,,,,1,53,.69314718,3.9889841,3.9702919,1.0986123
601010,2023,江苏省,南通市,320600,F52,0,,,,,1,53,.69314718,3.9889841,3.9702919,1.0986123
688113,2023,江苏省,南通市,320681,C35,0,4.0655475,17.712927,-3.6872172,-.99928349,1,53,.69314718,3.9889841,3.9702919,1.0986123
301559,2023,江苏省,南通市,320600,,0,,,,,1,53,.69314718,3.9889841,3.9702919,1.0986123
873339,2023,江苏省,南通市,320600,C38,0,-1,8.7136583,-8.3744345,1.0000808,1,53,.69314718,3.9889841,3.9702919,1.0986123
301186,2023,江苏省,南通市,320682,C35,0,1.2513545,-30.762125,-1.2320081,-1.0013616,1,53,.69314718,3.9889841,3.9702919,1.0986123
871642,2023,江苏省,南通市,320681,C29,0,3.3418977,7.3994799,2.0652766,-.99868315,1,53,.69314718,3.9889841,3.9702919,1.0986123
688558,2023,江苏省,南通市,320600,C34,0,2.3770316,-5.4912758,2.8464794,.99941641,1,53,.69314718,3.9889841,3.9702919,1.0986123
300623,2023,江苏省,南通市,320681,C39,0,.77294159,-3.1996586,.023496432,.99998981,1,53,.69314718,3.9889841,3.9702919,1.0986123
300051,2024,江苏省,南通市,320600,I65,0,-1,-1.2361307,9.0855494,.99991882,0,56,0,4.0430512,4.0430512,1.0986123
301665,2024,江苏省,南通市,320600,,0,,,,,0,56,0,4.0430512,4.0430512,1.0986123
2156,2024,江苏省,南通市,320600,C39,0,-.78043503,-.75742823,-2.2851393,.99998343,0,56,0,4.0430512,4.0430512,1.0986123
600770,2024,江苏省,南通市,320600,S90,0,.48435059,1,4.0870094,1,0,56,0,4.0430512,4.0430512,1.0986123
603115,2024,江苏省,南通市,320600,C39,0,-3.0241144,-.74243951,-4.1849103,.99998361,0,56,0,4.0430512,4.0430512,1.0986123
2349,2024,江苏省,南通市,320600,C27,0,-.42168158,-1.0328461,-5.1620984,.99986595,0,56,0,4.0430512,4.0430512,1.0986123
600522,2024,江苏省,南通市,320600,C38,0,-.8813706,-.4063715,-2.6351101,.99999094,0,56,0,4.0430512,4.0430512,1.0986123
688633,2024,江苏省,南通市,320682,C35,0,-1.269882,-.9132669,-6.1795006,.99997443,0,56,0,4.0430512,4.0430512,1.0986123
2394,2024,江苏省,南通市,320685,C17,0,-1.269882,.35804862,1.0348037,.99975634,0,56,0,4.0430512,4.0430512,1.0986123
35,2024,江苏省,南通市,320685,N77,0,-1.1199476,.39767525,-2.2717524,.99991709,0,56,0,4.0430512,4.0430512,1.0986123
688381,2024,江苏省,南通市,320600,C39,0,.23828179,2.0472238,7.6966953,1.0000099,0,56,0,4.0430512,4.0430512,1.0986123
603313,2024,江苏省,南通市,320682,C21,0,.61929154,.70959342,10.501065,.99995339,0,56,0,4.0430512,4.0430512,1.0986123
601010,2024,江苏省,南通市,320600,F52,0,,5.0656919,,1.0008305,0,56,0,4.0430512,4.0430512,1.0986123
600389,2024,江苏省,南通市,320600,C26,0,-2.9431498,2.4784336,-.59303927,1.00006,0,56,0,4.0430512,4.0430512,1.0986123
2044,2024,江苏省,南通市,320600,Q83,0,.61929154,.6611923,3.8835289,.99986601,0,56,0,4.0430512,4.0430512,1.0986123
2722,2024,江苏省,南通市,320684,C33,0,-.39276567,-6.3444762,-.30235299,.99952823,0,56,0,4.0430512,4.0430512,1.0986123
300952,2024,江苏省,南通市,320600,C17,0,-.3702755,-4.7905312,5.97647,.99780208,0,56,0,4.0430512,4.0430512,1.0986123
2484,2024,江苏省,南通市,320600,C39,0,-.17236209,.3611055,1.6759063,.99999398,0,56,0,4.0430512,4.0430512,1.0986123
920106,2024,江苏省,南通市,320600,,0,,,,,0,56,0,4.0430512,4.0430512,1.0986123
1234,2024,江苏省,南通市,320682,C18,0,-1,-7.1313844,-37.626469,.9976663,0,56,0,4.0430512,4.0430512,1.0986123
301155,2024,江苏省,南通市,320600,C38,0,-.10039357,-.9132669,1.6397455,.99998766,0,56,0,4.0430512,4.0430512,1.0986123
870436,2024,江苏省,南通市,320600,C36,0,.61929154,-2.794646,1.7130717,.99993175,0,56,0,4.0430512,4.0430512,1.0986123
920002,2024,江苏省,南通市,320682,,0,,,,,0,56,0,4.0430512,4.0430512,1.0986123
603968,2024,江苏省,南通市,320600,C26,0,-1.4048229,-4.5441256,-5.4395719,.99977523,0,56,0,4.0430512,4.0430512,1.0986123
2438,2024,江苏省,南通市,320681,C34,0,.61929154,-2.4633675,1.1232735,.9998613,0,56,0,4.0430512,4.0430512,1.0986123
2293,2024,江苏省,南通市,320600,C17,0,-1.2313274,-.87647331,-1.5195243,.99928772,0,56,0,4.0430512,4.0430512,1.0986123
301559,2024,江苏省,南通市,320600,,0,-1,.6303916,-2.7441175,.99996424,0,56,0,4.0430512,4.0430512,1.0986123
301163,2024,江苏省,南通市,320600,C33,0,-.19035421,1,-1,1,0,56,0,4.0430512,4.0430512,1.0986123
300753,2024,江苏省,南通市,320600,C35,0,-.7301181,-1.8283076,-5.5217862,.99996221,0,56,0,4.0430512,4.0430512,1.0986123
832278,2024,江苏省,南通市,320600,C35,0,-.19035421,-4.913734,-30.301174,.99992102,0,56,0,4.0430512,4.0430512,1.0986123
300623,2024,江苏省,南通市,320681,C39,0,-.21111436,-.016423045,2.9549706,.9999904,0,56,0,4.0430512,4.0430512,1.0986123
2201,2024,江苏省,南通市,320682,C30,0,-.46023613,-6.761776,-3.4417646,.9995364,0,56,0,4.0430512,4.0430512,1.0986123
600862,2024,江苏省,南通市,320600,C37,0,-.6626476,1.6776154,1.7978551,1.0000302,0,56,0,4.0430512,4.0430512,1.0986123
603389,2024,江苏省,南通市,320600,C21,0,-5.8578749,2.3552308,-8.3252935,1.0002176,0,56,0,4.0430512,4.0430512,1.0986123
603530,2024,江苏省,南通市,320600,C38,0,.29543325,-3.4722614,4.6683817,.99997109,0,56,0,4.0430512,4.0430512,1.0986123
301186,2024,江苏省,南通市,320682,C35,0,-.59517711,1,-1.6104411,1,0,56,0,4.0430512,4.0430512,1.0986123
2576,2024,江苏省,南通市,320600,C38,0,.030458272,-.2509822,-1.8720587,.99999189,0,56,0,4.0430512,4.0430512,1.0986123
300927,2024,江苏省,南通市,320600,C26,0,.61929154,,11.208822,,0,56,0,4.0430512,4.0430512,1.0986123
300091,2024,江苏省,南通市,320600,C34,0,-1.269882,-2.8962884,-1,.99984401,0,56,0,4.0430512,4.0430512,1.0986123
836221,2024,江苏省,南通市,320600,,0,.079527713,-4.8726664,3.4395719,.99943131,0,56,0,4.0430512,4.0430512,1.0986123
603339,2024,江苏省,南通市,320600,C34,0,-.19035421,-2.2245145,-1.5955523,.9998709,0,56,0,4.0430512,4.0430512,1.0986123
300265,2024,江苏省,南通市,320684,C38,0,-.76867265,-3.192745,.29881093,.99997294,0,56,0,4.0430512,4.0430512,1.0986123
2239,2024,江苏省,南通市,320600,C36,0,-1.2491218,.83472794,3.4571893,.99999702,0,56,0,4.0430512,4.0430512,1.0986123
871642,2024,江苏省,南通市,320681,C29,0,-1.1245608,-.65168744,-7.314908,.99987388,0,56,0,4.0430512,4.0430512,1.0986123
603036,2024,江苏省,南通市,320600,C35,0,.29543325,-1.0328461,6.6305141,.99997282,0,56,0,4.0430512,4.0430512,1.0986123
688113,2024,江苏省,南通市,320681,C35,0,-1,1.616014,5.659358,1.0000082,0,56,0,4.0430512,4.0430512,1.0986123
2483,2024,江苏省,南通市,320600,C34,0,-.48182669,-2.0492692,-1.3299682,.99987793,0,56,0,4.0430512,4.0430512,1.0986123
301179,2024,江苏省,南通市,320600,I65,0,.31942275,2.016423,8.9479294,1.000037,0,56,0,4.0430512,4.0430512,1.0986123
688096,2024,江苏省,南通市,320600,C35,0,-.59517711,1,-3.4417646,1,0,56,0,4.0430512,4.0430512,1.0986123
873339,2024,江苏省,南通市,320600,C38,0,-1,-13.907538,6.1218133,.99990368,0,56,0,4.0430512,4.0430512,1.0986123
688558,2024,江苏省,南通市,320600,C34,0,-.67614168,.0043202825,-6.0087476,.99996012,0,56,0,4.0430512,4.0430512,1.0986123
300421,2024,江苏省,南通市,320682,C34,0,-1,-6.3182459,-3.1544981,.99970698,0,56,0,4.0430512,4.0430512,1.0986123
601222,2024,江苏省,南通市,320600,C40,0,-.095101774,-2.3880768,2.6626468,.99960822,0,56,0,4.0430512,4.0430512,1.0986123
2087,2006,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2087,2007,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2189,2007,河南省,南阳市,411300,C39,0,,,,,0,0,0,0,0,0
2189,2008,河南省,南阳市,411300,C39,0,3.5454545,-1.8228189,3.902564,-1.0001699,0,0,0,0,0,0
2087,2008,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2189,2009,河南省,南阳市,411300,C39,0,-.046875019,-1.5497836,-2.1622221,-1.0000398,0,0,0,0,0,0
2087,2009,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2536,2010,河南省,南阳市,411300,C36,0,,,,,0,0,0,0,0,0
2087,2010,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2189,2010,河南省,南阳市,411300,C39,0,,-1.3693548,-1,-1.0000324,0,0,0,0,0,0
2536,2011,河南省,南阳市,411300,C36,0,.67272735,10.045045,2.6500001,-.99948978,0,0,0,0,0,0
2087,2011,河南省,南阳市,411300,C17,0,,,,,0,0,0,0,0,0
2189,2011,河南省,南阳市,411300,C39,0,,2.6816816,-6.4749999,-.99985158,0,0,0,0,0,0
2087,2012,河南省,南阳市,411300,C17,0,,1.4221014,2.565495,1.010101,0,0,0,0,0,0
2536,2012,河南省,南阳市,411300,C36,0,-2.9802322e-08,-.59631646,-5.278594,-.99996549,0,0,0,0,0,0
2189,2012,河南省,南阳市,411300,C39,0,1.9999999,-.81368452,1.4684197,-.99997801,0,0,0,0,0,0
2536,2013,河南省,南阳市,411300,C36,0,,-24.612501,-4.323256,-1.0006188,0,0,0,0,0,0
2189,2013,河南省,南阳市,411300,C39,0,,-5.2931819,-3.848505,-1.0001602,0,0,0,0,0,0
2087,2013,河南省,南阳市,411300,C17,0,,-24.612501,-7.6465116,.99264705,0,0,0,0,0,0
2714,2013,河南省,南阳市,411300,A03,0,,,,,0,0,0,0,0,0
2087,2014,河南省,南阳市,411300,C17,0,,.59562403,46.526531,-.99763036,0,0,0,0,0,0
2189,2014,河南省,南阳市,411300,C39,0,28,-1,12.803175,-1,0,0,0,0,0,0
2536,2014,河南省,南阳市,411300,C36,0,28,1.7609674,37.516071,-.99957019,0,0,0,0,0,0
2714,2014,河南省,南阳市,411300,A03,0,,2.1912482,54.114285,-.99465239,0,0,0,0,0,0
2536,2015,河南省,南阳市,411300,C36,0,1.1127695,-.71900189,.059602622,-.99989522,0,0,0,0,0,0
2714,2015,河南省,南阳市,411300,A03,0,1.7164179,-.25760767,-.45239738,-.99773318,0,0,0,0,0,0
2189,2015,河南省,南阳市,411300,C39,0,,-.8818531,-1.1677704,-.99998868,0,0,0,0,0,0
2087,2015,河南省,南阳市,411300,C17,0,1.7164179,.14112641,-.019188343,-.19512194,0,0,0,0,0,0
2536,2016,河南省,南阳市,411300,C36,0,-1.259375,-11.40301,-1.7753015,-1.0001553,0,0,0,0,0,0
2714,2016,河南省,南阳市,411300,A03,0,.88636357,-138.83522,-91.322617,.97234297,0,0,0,0,0,0
2189,2016,河南省,南阳市,411300,C39,0,1.0749999,-4.6178341,.31801245,-1.0000159,0,0,0,0,0,0
2087,2016,河南省,南阳市,411300,C17,0,,-20.98283,-1,-1.003913,0,0,0,0,0,0
2189,2017,河南省,南阳市,411300,C39,0,-14.418182,-.69794035,-.79705888,-.99999392,0,0,0,0,0,0
300701,2017,河南省,南阳市,411300,C39,0,,,,,0,0,0,0,0,0
2714,2017,河南省,南阳市,411300,A03,0,-2.4909091,-.67424941,4.7937908,-.99782133,0,0,0,0,0,0
2087,2017,河南省,南阳市,411300,C17,0,5.7090912,.25722128,-2.1947713,-.98280096,0,0,0,0,0,0
2536,2017,河南省,南阳市,411300,C36,0,2.8842106,-11.890928,-1.5877649,-1.0006152,0,0,0,0,0,0
2714,2018,河南省,南阳市,411300,A03,0,-241.28571,-2.8909776,-.80814588,.98930919,0,0,0,0,0,0
2536,2018,河南省,南阳市,411300,C36,0,-4.6785712,3.5615065,-.89140332,-.99978048,0,0,0,0,0,0
300701,2018,河南省,南阳市,411300,C39,0,31.285713,3.4219782,-.14731507,-.99984324,0,0,0,0,0,0
2087,2018,河南省,南阳市,411300,C17,0,-29.285713,-5.2114077,-.89902413,.97691196,0,0,0,0,0,0
2189,2018,河南省,南阳市,411300,C39,0,25.228571,2.7391727,.59198093,-.99986744,0,0,0,0,0,0
300701,2019,河南省,南阳市,411300,C39,0,1,-20.33136,1.1020139,-1.0119047,0,0,0,0,0,0
2536,2019,河南省,南阳市,411300,C36,0,-5.7656765,1.3213643,2.1653857,1.0013963,0,0,0,0,0,0
2714,2019,河南省,南阳市,411300,A03,0,1,2.0894868,-.59961641,-.99415302,0,0,0,0,0,0
2189,2019,河南省,南阳市,411300,C39,0,-.01485147,1.5314877,-3.882762,-.99844104,0,0,0,0,0,0
2087,2019,河南省,南阳市,411300,C17,0,1,.43195266,-2.5765104,-.99801588,0,0,0,0,0,0
2536,2020,河南省,南阳市,411300,C36,0,1.2071427,-3.9330225,-.75382078,-1.0001667,0,0,0,0,0,0
300701,2020,河南省,南阳市,411300,C39,0,,.19987287,-5.6774054,-.99997103,0,0,0,0,0,0
300908,2020,河南省,南阳市,411300,C14,0,,,,,0,0,0,0,0,0
2714,2020,河南省,南阳市,411300,A03,0,,1.1661422,.079401255,-.99717921,0,0,0,0,0,0
2087,2020,河南省,南阳市,411300,C17,0,-1,-1.5564628,.048383977,-1.0006018,0,0,0,0,0,0
2189,2020,河南省,南阳市,411300,C39,0,-6.1499996,.14010909,-1.2192534,-.99997246,0,0,0,0,0,0
2087,2021,河南省,南阳市,411300,C17,0,,5.5919857,-.77862453,-.99713689,0,0,0,0,0,0
2714,2021,河南省,南阳市,411300,A03,0,,9.4137516,1.3650134,-.99841923,0,0,0,0,0,0
2536,2021,河南省,南阳市,411300,C36,0,-.027777787,2.9022095,-1.5930676,-.99994284,0,0,0,0,0,0
300701,2021,河南省,南阳市,411300,C39,0,,11.530595,.71565998,-.99885857,0,0,0,0,0,0
300908,2021,河南省,南阳市,411300,C14,0,,8.0967054,1.2875466,-.99756098,0,0,0,0,0,0
688517,2021,河南省,南阳市,411300,C38,0,,,,,0,0,0,0,0,0
2189,2021,河南省,南阳市,411300,C39,0,.16666666,3.544102,1.0053169,-.99972421,0,0,0,0,0,0
2714,2022,河南省,南阳市,411300,A03,0,6.5806451,-7.6152129,4.4711709,.99836022,1,1,.69314718,.69314718,0,0
2087,2022,河南省,南阳市,411300,C17,0,6.5806451,-23.924643,.082389481,.98652482,1,1,.69314718,.69314718,0,0
2536,2022,河南省,南阳市,411300,C36,0,-19.410137,-2.886884,.92257661,-1.0000244,1,1,.69314718,.69314718,0,0
300908,2022,河南省,南阳市,411300,C14,0,6.5806451,-6.8709397,-11.387742,-1.0010554,1,1,.69314718,.69314718,0,0
300701,2022,河南省,南阳市,411300,C39,0,,.34408835,6.0140862,-1.0000038,1,1,.69314718,.69314718,0,0
688517,2022,河南省,南阳市,411300,C38,0,,-1.2704635,-16.205196,-1.0000091,1,1,.69314718,.69314718,0,0
2189,2022,河南省,南阳市,411300,C39,0,-4.7903223,3.7196338,.91850168,-.9999842,1,1,.69314718,.69314718,0,0
300908,2023,河南省,南阳市,411300,C14,0,-1,35.503944,4.7659845,1.0021186,0,1,0,.69314718,.69314718,.69314718
2087,2023,河南省,南阳市,411300,C17,1,,-32.45837,-37.161976,-1.0012804,0,1,0,.69314718,.69314718,.69314718
2189,2023,河南省,南阳市,411300,C39,0,14.833334,-21.305582,.80396247,.99997878,0,1,0,.69314718,.69314718,.69314718
2536,2023,河南省,南阳市,411300,C36,0,12.546296,24.635731,.74893439,-.99995404,0,1,0,.69314718,.69314718,.69314718
2714,2023,河南省,南阳市,411300,A03,0,13.25,-126.22443,-8.6414518,.99205333,0,1,0,.69314718,.69314718,.69314718
688517,2023,河南省,南阳市,411300,C38,0,21.166668,66.721802,4.5776854,1.0002693,0,1,0,.69314718,.69314718,.69314718
300701,2023,河南省,南阳市,411300,C39,0,21.166668,-17.402105,-1.9355366,.99998254,0,1,0,.69314718,.69314718,.69314718
300701,2024,河南省,南阳市,411300,C39,0,-23.529411,-1.8208152,-259.4762,.99995124,0,1,0,.69314718,.69314718,0
688517,2024,河南省,南阳市,411300,C38,0,-26.254902,-2.3860977,415.96552,.99995989,0,1,0,.69314718,.69314718,0
2536,2024,河南省,南阳市,411300,C36,0,5.5788236,.47109717,105.19048,.99998254,0,1,0,.69314718,.69314718,0
2714,2024,河南省,南阳市,411300,A03,0,9.967742,.01055591,-381.89999,.99685615,0,1,0,.69314718,.69314718,0
300908,2024,河南省,南阳市,411300,C14,0,-15.352941,.26121509,-5833.6665,.9996435,0,1,0,.69314718,.69314718,0
