city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,roll_mid_inc_patents,roll_mid_inc_share,base_top_patents,base_top_share,base_mid_inc_patents,base_mid_inc_share,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,roll_top_n,base_top_n,idc_new,idc_stock,province,ln1p_idc_new,ln1p_idc_stock,ln1p_idc_stock_l1,ln1p_idc_new_l1,merge_idc,city_id,province_id,city_cluster,base_ln_patents,base_hhi,base_top10,base_active,base_ln_patents_q,base_hhi_q,base_top10_q,base_active_q
佛山,2014,inv_app_appyear,6879,1476,0.0104317479554006,0.059747056258177,0.1754615496438435,0.2543974414885884,95.8612117811266,826,2313,0.3362407326646315,1100,0.1599069632213984,3466,0.5038523041139701,218,0.0316906527111498,4348,0.6320686146242186,8.836373930927389,7.29776828253138,6.717804695023691,4.562901434806673,10,10,0.0,1.0,广东省,0.0,0.6931471805599453,0.6931471805599453,0.0,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2015,inv_app_appyear,10628,1821,0.0138847908727473,0.0803537824614226,0.2066240120436582,0.2881068874670681,72.02125038575622,1054,3328,0.3131351147911178,2588,0.2435077154685735,4712,0.4433571697403086,315,0.029638690252164,6985,0.6572261949567181,9.271341393533582,7.507690077819904,6.961296045910167,4.276961219716174,10,10,1.0,2.0,广东省,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2016,inv_app_appyear,16761,2364,0.0096668072598478,0.0542927032993258,0.1734980013125708,0.2436012171111508,103.4467713195864,1414,6851,0.40874649483921,3489,0.2081618041882942,6421,0.3830917009724957,391,0.0233279637253147,9519,0.5679255414354752,9.726869698658852,7.768533300926033,7.254884810077338,4.639057193647344,10,10,1.0,3.0,广东省,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.6931471805599453,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2017,inv_app_appyear,28501,3294,0.0104413048140157,0.0762078523560576,0.1767657275183327,0.2362724114943335,95.77347063536185,1987,11440,0.4013894249324585,6148,0.215711729413003,10913,0.3828988456545384,406,0.014245114206519,16655,0.5843654608610224,10.257729539233155,8.100161446936607,7.59488438721652,4.56198572215185,10,10,2.0,5.0,广东省,1.0986122886681098,1.791759469228055,1.3862943611198906,0.6931471805599453,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2018,inv_app_appyear,32327,3874,0.0092214554103195,0.0547220589600024,0.1787669749744795,0.2356544065332384,108.44275176789505,2247,12271,0.3795898165620069,5888,0.182138769449686,14168,0.438271413988307,343,0.0106103257339066,19713,0.6097998577040864,10.38368900675831,8.262300941787448,7.717796211013582,4.686222400257367,10,10,0.0,5.0,广东省,0.0,1.791759469228055,1.791759469228055,1.0986122886681098,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2019,inv_app_appyear,19163,3645,0.0174060157289283,0.1015498617126754,0.2376454626102384,0.3124249856494286,57.45140160582692,1909,4197,0.219015811720503,4223,0.2203725930177947,10743,0.5606115952617022,175,0.0091321818086938,14791,0.7718520064708031,9.860788798003012,8.201385955238608,7.554858521040676,4.05093940096543,10,10,0.0,5.0,广东省,0.0,1.791759469228055,1.791759469228055,0.0,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2020,inv_app_appyear,20542,3796,0.0118045348430714,0.0661084607146334,0.1965728750851913,0.2804011293934378,84.71320668657617,1873,4468,0.2175055982864375,5115,0.2490020445915685,10959,0.5334923571219939,181,0.0088112160451757,15893,0.7736831856683867,9.930275529292512,8.241966560231802,7.535830462798367,4.439271512603338,10,10,2.0,7.0,广东省,1.0986122886681098,2.0794415416798357,1.791759469228055,0.0,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2021,inv_app_appyear,20024,4074,0.0062810713839357,0.0381542149420695,0.1301438274071114,0.2056532161406312,159.2085074144458,1994,4115,0.2055033959248901,3259,0.1627546943667598,12650,0.63174190970835,218,0.0108869356771873,15691,0.7836096683979225,9.90473677193656,8.312626025674962,7.598399329323964,5.0702147105154465,10,10,2.0,9.0,广东省,1.0986122886681098,2.302585092994046,2.0794415416798357,1.0986122886681098,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2022,inv_app_appyear,18432,3778,0.0075759240138677,0.0555013020833333,0.14453125,0.2100694444444444,131.9971000460791,1657,2991,0.1622721354166666,3341,0.1812608506944444,12100,0.6564670138888888,231,0.0125325520833333,15210,0.8251953125,9.821897815496174,8.237214703349489,7.41336733569524,4.882779952997156,10,10,2.0,11.0,广东省,1.0986122886681098,2.4849066497880004,2.302585092994046,1.0986122886681098,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佛山,2023,inv_app_appyear,20081,4249,0.0070213246034353,0.0497983168168915,0.1521338578756038,0.2111448633036203,142.423268610986,1865,3456,0.1721029829191773,3630,0.1807678900453164,12995,0.6471291270355062,303,0.0150888899955181,16322,0.8128081270853045,9.907579170439382,8.354674261918463,7.531552381407289,4.958803388796069,10,10,1.0,12.0,广东省,0.6931471805599453,2.5649493574615367,2.4849066497880004,1.0986122886681098,both,40,8,40,7.456089914057302,0.015485465523129299,0.2933004578202186,6.464850715723295,4,1,1,4
佳木斯,2008,inv_app_appyear,29,23,0.0630202140309155,0.1724137931034483,0.3793103448275862,0.5517241379310345,15.867924528301886,16,18,0.6206896551724138,5,0.1724137931034483,6,0.2068965517241379,9,0.3103448275862069,6,0.2068965517241379,3.4011973816621555,3.1780538303479458,2.833213344056216,2.7642997464208263,10,10,0.0,2.0,黑龙江省,0.0,1.0986122886681098,1.0986122886681098,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2009,inv_app_appyear,41,27,0.0636525877453896,0.1463414634146341,0.4634146341463415,0.5853658536585366,15.710280373831775,23,32,0.7804878048780488,6,0.1463414634146341,3,0.073170731707317,16,0.3902439024390244,2,0.048780487804878,3.737669618283368,3.332204510175204,3.1780538303479458,2.7543152989467092,10,10,0.0,2.0,黑龙江省,0.0,1.0986122886681098,1.0986122886681098,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2010,inv_app_appyear,57,25,0.1018775007694675,0.2105263157894736,0.631578947368421,0.7368421052631579,9.81570996978852,15,29,0.5087719298245614,19,0.3333333333333333,9,0.1578947368421052,39,0.6842105263157895,6,0.1052631578947368,4.060443010546419,3.258096538021482,2.772588722239781,2.283984160292037,10,10,0.0,2.0,黑龙江省,0.0,1.0986122886681098,1.0986122886681098,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2011,inv_app_appyear,66,36,0.1455463728191001,0.3636363636363636,0.5,0.6060606060606061,6.870662460567823,24,28,0.4242424242424242,28,0.4242424242424242,10,0.1515151515151515,28,0.4242424242424242,10,0.1515151515151515,4.204692619390966,3.610917912644224,3.218875824868201,1.927260529615625,10,10,0.0,3.0,黑龙江省,0.0,1.3862943611198906,1.0986122886681098,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2012,inv_app_appyear,55,35,0.0585123966942148,0.1818181818181818,0.4,0.5454545454545454,17.09039548022599,25,31,0.5636363636363636,14,0.2545454545454545,10,0.1818181818181818,13,0.2363636363636363,11,0.2,4.02535169073515,3.58351893845611,3.258096538021482,2.8385166378911126,10,10,0.0,3.0,黑龙江省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2013,inv_app_appyear,78,41,0.07922419460881,0.2435897435897435,0.4358974358974359,0.5641025641025641,12.622406639004147,27,35,0.4487179487179487,23,0.2948717948717949,20,0.2564102564102564,21,0.2692307692307692,22,0.282051282051282,4.3694478524670215,3.737669618283368,3.332204510175204,2.535473539328583,10,10,0.0,3.0,黑龙江省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2014,inv_app_appyear,137,53,0.147850178485801,0.3065693430656934,0.6277372262773723,0.6861313868613139,6.763603603603603,37,79,0.5766423357664233,43,0.3138686131386861,15,0.1094890510948905,30,0.218978102189781,28,0.2043795620437956,4.927253685157205,3.9889840465642745,3.6375861597263857,1.911555825475715,10,10,0.0,3.0,黑龙江省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2015,inv_app_appyear,116,58,0.056629013079667,0.1982758620689655,0.3706896551724138,0.5,17.658792650918635,37,49,0.4224137931034483,27,0.2327586206896551,40,0.3448275862068966,26,0.2241379310344827,41,0.3534482758620689,4.762173934797756,4.07753744390572,3.6375861597263857,2.871233826526083,10,10,0.0,4.0,黑龙江省,0.0,1.6094379124341003,1.3862943611198906,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2016,inv_app_appyear,168,70,0.1145124716553288,0.3095238095238095,0.5,0.5952380952380952,8.732673267326733,46,59,0.3511904761904761,80,0.4761904761904761,29,0.1726190476190476,53,0.3154761904761904,56,0.3333333333333333,5.1298987149230735,4.2626798770413155,3.8501476017100584,2.1670715391655317,10,10,0.0,5.0,黑龙江省,0.0,1.791759469228055,1.6094379124341003,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2017,inv_app_appyear,221,71,0.0917057390307323,0.2171945701357466,0.5203619909502263,0.6334841628959276,10.904442956016966,48,86,0.3891402714932127,55,0.248868778280543,80,0.3619909502262443,48,0.2171945701357466,87,0.3936651583710407,5.402677381872279,4.276666119016055,3.8918202981106265,2.3891703168282055,10,10,0.0,5.0,黑龙江省,0.0,1.791759469228055,1.791759469228055,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2018,inv_app_appyear,309,89,0.1741393575685214,0.4045307443365696,0.5598705501618123,0.6504854368932039,5.7425272147711555,60,90,0.2912621359223301,163,0.5275080906148867,56,0.1812297734627831,132,0.4271844660194174,87,0.2815533980582524,5.736572297479192,4.499809670330265,4.110873864173311,1.7478993947551116,10,10,0.0,7.0,黑龙江省,0.0,2.0794415416798357,1.791759469228055,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2019,inv_app_appyear,268,84,0.1598351525952328,0.3880597014925373,0.5298507462686567,0.6231343283582089,6.256445993031359,58,107,0.3992537313432835,120,0.4477611940298507,41,0.1529850746268656,105,0.3917910447761194,56,0.208955223880597,5.594711379601839,4.442651256490317,4.07753744390572,1.833612291148156,10,10,0.0,7.0,黑龙江省,0.0,2.0794415416798357,2.0794415416798357,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2020,inv_app_appyear,363,105,0.121098285636227,0.3140495867768595,0.509641873278237,0.5867768595041323,8.25775521714608,71,128,0.3526170798898072,183,0.5041322314049587,52,0.1432506887052341,119,0.3278236914600551,116,0.3195592286501377,5.8971538676367405,4.663439094112067,4.276666119016055,2.111152785119274,10,10,0.0,8.0,黑龙江省,0.0,2.1972245773362196,2.0794415416798357,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2021,inv_app_appyear,461,109,0.199768493466528,0.4338394793926247,0.6008676789587852,0.6594360086767896,5.005794370509952,69,110,0.2386117136659436,231,0.5010845986984815,120,0.2603036876355748,200,0.4338394793926247,151,0.3275488069414317,6.135564891081739,4.700480365792417,4.248495242049359,1.6105961155598334,10,10,0.0,8.0,黑龙江省,0.0,2.1972245773362196,2.1972245773362196,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2022,inv_app_appyear,396,88,0.306843689419447,0.547979797979798,0.6792929292929293,0.7550505050505051,3.258988320379068,61,91,0.2297979797979798,264,0.6666666666666666,41,0.1035353535353535,223,0.5631313131313131,82,0.207070707070707,5.983936280687191,4.48863636973214,4.127134385045092,1.1814168160438685,10,10,0.0,8.0,黑龙江省,0.0,2.1972245773362196,2.1972245773362196,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
佳木斯,2023,inv_app_appyear,498,102,0.2968016644892824,0.5401606425702812,0.642570281124498,0.7128514056224899,3.3692533420280406,65,110,0.2208835341365461,326,0.6546184738955824,62,0.1244979919678714,271,0.5441767068273092,117,0.2349397590361445,6.212606095751519,4.634728988229636,4.189654742026425,1.2146911595871088,10,10,0.0,8.0,黑龙江省,0.0,2.1972245773362196,2.1972245773362196,0.0,both,41,1,41,3.733103336830647,0.07618343418192419,0.6246440322842429,3.2561182928482104,2,3,3,2
保亭,2020,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,42,2,42,,,,,0,0,0,0
保亭,2022,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,42,2,42,,,,,0,0,0,0
保亭黎族苗族自治县,2014,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2015,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2016,inv_app_appyear,5,2,0.68,0.8,1.0,1.0,1.4705882352941175,2,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.791759469228055,1.0986122886681098,1.0986122886681098,0.3856624808119845,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2017,inv_app_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2018,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,0,0.0,1,0.5,0,0.0,1,0.5,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2019,inv_app_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2020,inv_app_appyear,8,4,0.34375,0.5,1.0,1.0,2.909090909090909,3,4,0.5,4,0.5,0,0.0,0,0.0,4,0.5,2.1972245773362196,1.6094379124341005,1.3862943611198906,1.067840630001356,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2021,inv_app_appyear,5,5,0.2,0.2,1.0,1.0,5.0,3,3,0.6,2,0.4,0,0.0,0,0.0,2,0.4,1.791759469228055,1.791759469228055,1.3862943611198906,1.6094379124341005,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保亭黎族苗族自治县,2022,inv_app_appyear,7,5,0.2653061224489796,0.4285714285714285,1.0,1.0,3.769230769230769,3,3,0.4285714285714285,4,0.5714285714285714,0,0.0,0,0.0,4,0.5714285714285714,2.0794415416798357,1.791759469228055,1.3862943611198906,1.32687094064909,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,left_only,43,2,43,,,,,0,0,0,0
保定,2008,inv_app_appyear,247,97,0.0440754642757625,0.117408906882591,0.4170040485829959,0.5425101214574899,22.68835998512458,60,88,0.3562753036437247,114,0.4615384615384615,45,0.1821862348178137,122,0.4939271255060729,51,0.2064777327935222,5.5134287461649825,4.584967478670572,4.110873864173311,3.1218520169870896,10,10,0.0,2.0,河北省,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2009,inv_app_appyear,353,110,0.0521711914869712,0.1303116147308781,0.4504249291784702,0.56657223796034,19.16766651284418,64,90,0.254957507082153,183,0.5184135977337111,80,0.2266288951841359,198,0.5609065155807366,80,0.2266288951841359,5.869296913133774,4.709530201312334,4.174387269895637,2.953224823662125,10,10,1.0,3.0,河北省,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2010,inv_app_appyear,474,136,0.0471701472342395,0.1139240506329113,0.4282700421940928,0.5822784810126582,21.19984902811851,86,110,0.2320675105485232,240,0.5063291139240507,124,0.2616033755274262,271,0.5717299578059072,93,0.1962025316455696,6.163314804034641,4.919980925828125,4.465908118654584,3.0539940603374456,10,10,0.0,3.0,河北省,0.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2011,inv_app_appyear,743,163,0.0702709360944408,0.1588156123822341,0.531628532974428,0.6123822341857336,14.230634392802823,95,139,0.1870794078061911,445,0.5989232839838493,159,0.2139973082099596,445,0.5989232839838493,159,0.2139973082099596,6.612041034833092,5.099866427824199,4.564348191467836,2.655396992471557,10,10,0.0,3.0,河北省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2012,inv_app_appyear,995,192,0.081362591853741,0.2391959798994974,0.5065326633165829,0.6221105527638191,12.290660575287706,112,176,0.1768844221105527,566,0.5688442211055277,253,0.2542713567839196,567,0.5698492462311557,252,0.2532663316582914,6.903747257584598,5.262690188904886,4.727387818712341,2.50883967113984,10,10,0.0,3.0,河北省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2013,inv_app_appyear,1565,244,0.1118962120670824,0.2805111821086262,0.5968051118210863,0.6958466453674121,8.936853013402224,152,224,0.1431309904153354,902,0.5763578274760384,439,0.2805111821086262,919,0.5872204472843451,422,0.2696485623003194,7.356279876550748,5.501258210544727,5.030437921392435,2.1901835152909936,10,10,0.0,3.0,河北省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2014,inv_app_appyear,1294,245,0.1265094634850182,0.3106646058732612,0.5965996908809892,0.6630602782071098,7.904546999509045,153,241,0.1862442040185471,773,0.5973724884080371,280,0.2163833075734157,800,0.6182380216383307,253,0.1955177743431221,7.166265974133638,5.5053315359323625,5.0369526024136295,2.0674381634544554,10,10,0.0,3.0,河北省,0.0,1.3862943611198906,1.3862943611198906,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2015,inv_app_appyear,1446,312,0.0809635585551978,0.1977869986168741,0.5242047026279392,0.5733056708160442,12.351235763905295,194,326,0.2254495159059474,809,0.5594744121715076,311,0.2150760719225449,777,0.5373443983402489,343,0.2372060857538035,7.277247726631484,5.746203190540153,5.272999558563747,2.513756119922813,10,10,1.0,4.0,河北省,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2016,inv_app_appyear,1895,421,0.0692300944716341,0.1767810026385224,0.4738786279683377,0.5277044854881267,14.444585228895406,273,471,0.2485488126649076,929,0.4902374670184696,495,0.2612137203166227,897,0.4733509234828496,527,0.2781002638522427,7.547501682814967,6.045005314036012,5.6131281063880705,2.670319619687701,10,10,0.0,4.0,河北省,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2017,inv_app_appyear,2522,562,0.0436061155094486,0.127279936558287,0.4238699444885012,0.4742268041237113,22.932563203968908,381,726,0.2878667724028548,958,0.3798572561459159,838,0.3322759714512291,896,0.3552735923869944,900,0.3568596352101507,7.833203948641057,6.333279628139691,5.945420608606575,3.13255787448504,10,10,0.0,4.0,河北省,0.0,1.6094379124341003,1.6094379124341003,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2018,inv_app_appyear,2698,650,0.0446491127326559,0.1438102297998517,0.4251297257227576,0.4762787249814677,22.396861635026617,448,841,0.3117123795404003,1235,0.4577464788732394,622,0.2305411415863602,945,0.3502594514455152,912,0.3380281690140845,7.900636613018005,6.478509642208569,6.1070228877422545,3.1089208434661217,10,10,0.0,4.0,河北省,0.0,1.6094379124341003,1.6094379124341003,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2019,inv_app_appyear,2875,683,0.0416354480151228,0.1290434782608695,0.4132173913043478,0.4716521739130435,24.01799542631987,448,747,0.2598260869565217,1288,0.448,840,0.2921739130434783,1037,0.360695652173913,1091,0.3794782608695652,7.964155718840937,6.52795791762255,6.1070228877422545,3.1788033588112885,10,10,0.0,4.0,河北省,0.0,1.6094379124341003,1.6094379124341003,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2020,inv_app_appyear,3401,824,0.0382101326027827,0.1658335783593061,0.3328432813878271,0.400470449867686,26.171068559107084,528,979,0.2878565127903558,1268,0.3728315201411349,1154,0.3393119670685092,1094,0.3216700970302852,1328,0.390473390179359,8.132118772955806,6.715383386334681,6.270988431858299,3.2646545471607884,10,10,0.0,4.0,河北省,0.0,1.6094379124341003,1.6094379124341003,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2021,inv_app_appyear,5024,885,0.0624147404560022,0.2207404458598726,0.4215764331210191,0.5017914012738853,16.0218562585376,514,889,0.1769506369426751,2245,0.4468550955414013,1890,0.3761942675159235,1954,0.3889331210191082,2181,0.4341162420382166,8.522180732927277,6.786716950605081,6.244166900663736,2.773953806247101,10,10,3.0,7.0,河北省,1.3862943611198906,2.0794415416798357,1.6094379124341003,0.0,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2022,inv_app_appyear,5336,951,0.1316267934248767,0.3491379310344827,0.5159295352323838,0.571776611694153,7.597237416337496,543,854,0.1600449775112443,2881,0.5399175412293853,1601,0.3000374812593703,2622,0.4913793103448275,1860,0.348575712143928,8.582418976333944,6.858565034791365,6.298949246855942,2.0277846833605984,10,10,1.0,8.0,河北省,0.6931471805599453,2.1972245773362196,2.0794415416798357,1.3862943611198906,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保定,2023,inv_app_appyear,6800,1121,0.1352900951557093,0.3560294117647058,0.5154411764705882,0.5641176470588235,7.391524108613204,616,1059,0.155735294117647,3763,0.5533823529411764,1978,0.2908823529411765,3381,0.4972058823529411,2360,0.3470588235294117,8.824824939175638,7.022868086082641,6.424869023905388,2.0003339530209012,10,10,3.0,11.0,河北省,1.3862943611198906,2.4849066497880004,2.1972245773362196,0.6931471805599453,both,44,19,44,5.848680154444466,0.04780560099899106,0.5637869468101627,4.738159535270344,4,2,2,4
保山,2008,inv_app_appyear,8,7,0.15625,0.25,0.75,1.0,6.4,5,6,0.75,0,0.0,2,0.25,2,0.25,2,0.25,2.1972245773362196,2.0794415416798357,1.791759469228055,1.8562979903656265,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
保山,2009,inv_app_appyear,20,13,0.105,0.2,0.6,0.85,9.523809523809524,12,19,0.95,0,0.0,1,0.05,13,0.65,1,0.05,3.044522437723423,2.6390573296152584,2.5649493574615367,2.2537949288246137,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
保山,2010,inv_app_appyear,25,16,0.0784,0.16,0.48,0.76,12.755102040816327,11,16,0.64,7,0.28,2,0.08,15,0.6,0,0.0,3.258096538021482,2.833213344056216,2.4849066497880004,2.545931351625775,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
保山,2011,inv_app_appyear,28,20,0.0739795918367346,0.1785714285714285,0.4642857142857143,0.6428571428571429,13.517241379310343,15,22,0.7857142857142857,5,0.1785714285714285,1,0.0357142857142857,5,0.1785714285714285,1,0.0357142857142857,3.367295829986474,3.044522437723423,2.772588722239781,2.6039660098039885,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
保山,2012,inv_app_appyear,41,27,0.0517549077929803,0.0975609756097561,0.4146341463414634,0.5853658536585366,19.321839080459768,17,24,0.5853658536585366,9,0.2195121951219512,8,0.1951219512195122,10,0.2439024390243902,7,0.1707317073170731,3.737669618283368,3.332204510175204,2.8903717578961645,2.961236014754032,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
保山,2013,inv_app_appyear,49,25,0.0545605997501041,0.1020408163265306,0.4081632653061224,0.6122448979591837,18.32824427480916,14,29,0.5918367346938775,11,0.2244897959183673,9,0.1836734693877551,8,0.1632653061224489,12,0.2448979591836734,3.912023005428146,3.258096538021482,2.70805020110221,2.9084432730201017,10,10,0.0,0.0,云南省,0.0,0.0,0.0,0.0,both,45,12,45,2.833281184360375,0.11321666666666667,0.87,2.5172374051171036,1,3,4,1
