省份,城市,城市代码,年份,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock
辽宁省,葫芦岛市,211400.0,2016,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2017,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2018,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2019,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2020,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2021,0,0,0.0,0.0
辽宁省,葫芦岛市,211400.0,2022,1,1,0.6931471805599453,0.6931471805599453
辽宁省,葫芦岛市,211400.0,2023,0,1,0.0,0.6931471805599453
辽宁省,葫芦岛市,211400.0,2024,0,1,0.0,0.6931471805599453
吉林省,长春市,220100.0,2000,0,0,0.0,0.0
吉林省,长春市,220100.0,2001,0,0,0.0,0.0
吉林省,长春市,220100.0,2002,0,0,0.0,0.0
吉林省,长春市,220100.0,2003,0,0,0.0,0.0
吉林省,长春市,220100.0,2004,0,0,0.0,0.0
吉林省,长春市,220100.0,2005,0,0,0.0,0.0
吉林省,长春市,220100.0,2006,0,0,0.0,0.0
吉林省,长春市,220100.0,2007,0,0,0.0,0.0
吉林省,长春市,220100.0,2008,0,0,0.0,0.0
吉林省,长春市,220100.0,2009,1,1,0.6931471805599453,0.6931471805599453
吉林省,长春市,220100.0,2010,0,1,0.0,0.6931471805599453
吉林省,长春市,220100.0,2011,0,1,0.0,0.6931471805599453
吉林省,长春市,220100.0,2012,1,2,0.6931471805599453,1.0986122886681098
吉林省,长春市,220100.0,2013,0,2,0.0,1.0986122886681098
吉林省,长春市,220100.0,2014,2,4,1.0986122886681098,1.6094379124341003
吉林省,长春市,220100.0,2015,2,6,1.0986122886681098,1.9459101490553132
吉林省,长春市,220100.0,2016,2,8,1.0986122886681098,2.1972245773362196
吉林省,长春市,220100.0,2017,2,10,1.0986122886681098,2.3978952727983707
吉林省,长春市,220100.0,2018,0,10,0.0,2.3978952727983707
吉林省,长春市,220100.0,2019,1,11,0.6931471805599453,2.4849066497880004
吉林省,长春市,220100.0,2020,0,11,0.0,2.4849066497880004
吉林省,长春市,220100.0,2021,3,14,1.3862943611198906,2.70805020110221
吉林省,长春市,220100.0,2022,1,15,0.6931471805599453,2.772588722239781
吉林省,长春市,220100.0,2023,1,16,0.6931471805599453,2.833213344056216
吉林省,长春市,220100.0,2024,1,17,0.6931471805599453,2.8903717578961645
吉林省,吉林市,220200.0,2000,0,0,0.0,0.0
吉林省,吉林市,220200.0,2001,0,0,0.0,0.0
吉林省,吉林市,220200.0,2002,0,0,0.0,0.0
吉林省,吉林市,220200.0,2003,0,0,0.0,0.0
吉林省,吉林市,220200.0,2004,0,0,0.0,0.0
吉林省,吉林市,220200.0,2005,0,0,0.0,0.0
吉林省,吉林市,220200.0,2006,0,0,0.0,0.0
吉林省,吉林市,220200.0,2007,0,0,0.0,0.0
吉林省,吉林市,220200.0,2008,0,0,0.0,0.0
吉林省,吉林市,220200.0,2009,0,0,0.0,0.0
吉林省,吉林市,220200.0,2010,0,0,0.0,0.0
吉林省,吉林市,220200.0,2011,0,0,0.0,0.0
吉林省,吉林市,220200.0,2012,0,0,0.0,0.0
吉林省,吉林市,220200.0,2013,0,0,0.0,0.0
吉林省,吉林市,220200.0,2014,1,1,0.6931471805599453,0.6931471805599453
吉林省,吉林市,220200.0,2015,0,1,0.0,0.6931471805599453
吉林省,吉林市,220200.0,2016,0,1,0.0,0.6931471805599453
吉林省,吉林市,220200.0,2017,0,1,0.0,0.6931471805599453
吉林省,吉林市,220200.0,2018,0,1,0.0,0.6931471805599453
吉林省,吉林市,220200.0,2019,1,2,0.6931471805599453,1.0986122886681098
吉林省,吉林市,220200.0,2020,0,2,0.0,1.0986122886681098
吉林省,吉林市,220200.0,2021,0,2,0.0,1.0986122886681098
吉林省,吉林市,220200.0,2022,1,3,0.6931471805599453,1.3862943611198906
吉林省,吉林市,220200.0,2023,1,4,0.6931471805599453,1.6094379124341003
吉林省,吉林市,220200.0,2024,0,4,0.0,1.6094379124341003
吉林省,辽源市,220400.0,2000,0,0,0.0,0.0
吉林省,辽源市,220400.0,2001,0,0,0.0,0.0
吉林省,辽源市,220400.0,2002,0,0,0.0,0.0
吉林省,辽源市,220400.0,2003,0,0,0.0,0.0
吉林省,辽源市,220400.0,2004,0,0,0.0,0.0
吉林省,辽源市,220400.0,2005,0,0,0.0,0.0
吉林省,辽源市,220400.0,2006,0,0,0.0,0.0
吉林省,辽源市,220400.0,2007,0,0,0.0,0.0
吉林省,辽源市,220400.0,2008,0,0,0.0,0.0
吉林省,辽源市,220400.0,2009,0,0,0.0,0.0
吉林省,辽源市,220400.0,2010,0,0,0.0,0.0
吉林省,辽源市,220400.0,2011,0,0,0.0,0.0
吉林省,辽源市,220400.0,2012,0,0,0.0,0.0
吉林省,辽源市,220400.0,2013,0,0,0.0,0.0
吉林省,辽源市,220400.0,2014,0,0,0.0,0.0
吉林省,辽源市,220400.0,2015,0,0,0.0,0.0
吉林省,辽源市,220400.0,2016,0,0,0.0,0.0
吉林省,辽源市,220400.0,2017,0,0,0.0,0.0
吉林省,辽源市,220400.0,2018,0,0,0.0,0.0
吉林省,辽源市,220400.0,2019,0,0,0.0,0.0
吉林省,辽源市,220400.0,2020,0,0,0.0,0.0
吉林省,辽源市,220400.0,2021,0,0,0.0,0.0
吉林省,辽源市,220400.0,2022,0,0,0.0,0.0
吉林省,辽源市,220400.0,2023,0,0,0.0,0.0
吉林省,辽源市,220400.0,2024,0,0,0.0,0.0
吉林省,通化市,220500.0,2000,0,0,0.0,0.0
吉林省,通化市,220500.0,2001,0,0,0.0,0.0
吉林省,通化市,220500.0,2002,0,0,0.0,0.0
吉林省,通化市,220500.0,2003,0,0,0.0,0.0
吉林省,通化市,220500.0,2004,0,0,0.0,0.0
吉林省,通化市,220500.0,2005,0,0,0.0,0.0
吉林省,通化市,220500.0,2006,0,0,0.0,0.0
吉林省,通化市,220500.0,2007,0,0,0.0,0.0
吉林省,通化市,220500.0,2008,0,0,0.0,0.0
吉林省,通化市,220500.0,2009,0,0,0.0,0.0
吉林省,通化市,220500.0,2010,0,0,0.0,0.0
吉林省,通化市,220500.0,2011,0,0,0.0,0.0
吉林省,通化市,220500.0,2012,0,0,0.0,0.0
吉林省,通化市,220500.0,2013,0,0,0.0,0.0
吉林省,通化市,220500.0,2014,0,0,0.0,0.0
吉林省,通化市,220500.0,2015,1,1,0.6931471805599453,0.6931471805599453
吉林省,通化市,220500.0,2016,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2017,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2018,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2019,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2020,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2021,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2022,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2023,0,1,0.0,0.6931471805599453
吉林省,通化市,220500.0,2024,0,1,0.0,0.6931471805599453
吉林省,白城市,220582.0,2000,0,0,0.0,0.0
吉林省,白城市,220582.0,2001,0,0,0.0,0.0
吉林省,白城市,220582.0,2002,0,0,0.0,0.0
吉林省,白城市,220582.0,2003,0,0,0.0,0.0
吉林省,白城市,220582.0,2004,0,0,0.0,0.0
吉林省,白城市,220582.0,2005,0,0,0.0,0.0
吉林省,白城市,220582.0,2006,0,0,0.0,0.0
吉林省,白城市,220582.0,2007,0,0,0.0,0.0
吉林省,白城市,220582.0,2008,0,0,0.0,0.0
吉林省,白城市,220582.0,2009,0,0,0.0,0.0
吉林省,白城市,220582.0,2010,0,0,0.0,0.0
吉林省,白城市,220582.0,2011,0,0,0.0,0.0
吉林省,白城市,220582.0,2012,0,0,0.0,0.0
吉林省,白城市,220582.0,2013,0,0,0.0,0.0
吉林省,白城市,220582.0,2014,0,0,0.0,0.0
吉林省,白城市,220582.0,2015,0,0,0.0,0.0
吉林省,白城市,220582.0,2016,0,0,0.0,0.0
吉林省,白城市,220582.0,2017,0,0,0.0,0.0
吉林省,白城市,220582.0,2018,0,0,0.0,0.0
吉林省,白城市,220582.0,2019,0,0,0.0,0.0
吉林省,白城市,220582.0,2020,0,0,0.0,0.0
吉林省,白城市,220582.0,2021,0,0,0.0,0.0
吉林省,白城市,220582.0,2022,0,0,0.0,0.0
吉林省,白城市,220582.0,2023,0,0,0.0,0.0
吉林省,白城市,220582.0,2024,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2000,0,0,0.0,0.0
吉林省,白山市,220600.0,2000,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2001,0,0,0.0,0.0
吉林省,白山市,220600.0,2001,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2002,0,0,0.0,0.0
吉林省,白山市,220600.0,2002,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2003,0,0,0.0,0.0
吉林省,白山市,220600.0,2003,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2004,0,0,0.0,0.0
吉林省,白山市,220600.0,2004,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2005,0,0,0.0,0.0
吉林省,白山市,220600.0,2005,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2006,0,0,0.0,0.0
吉林省,白山市,220600.0,2006,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2007,0,0,0.0,0.0
吉林省,白山市,220600.0,2007,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2008,0,0,0.0,0.0
吉林省,白山市,220600.0,2008,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2009,0,0,0.0,0.0
吉林省,白山市,220600.0,2009,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2010,0,0,0.0,0.0
吉林省,白山市,220600.0,2010,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2011,0,0,0.0,0.0
吉林省,白山市,220600.0,2011,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2012,0,0,0.0,0.0
吉林省,白山市,220600.0,2012,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2013,0,0,0.0,0.0
吉林省,白山市,220600.0,2013,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2014,0,0,0.0,0.0
吉林省,白山市,220600.0,2014,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2015,0,0,0.0,0.0
吉林省,白山市,220600.0,2015,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2016,0,0,0.0,0.0
吉林省,白山市,220600.0,2016,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2017,0,0,0.0,0.0
吉林省,白山市,220600.0,2017,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2018,0,0,0.0,0.0
吉林省,白山市,220600.0,2018,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2019,0,0,0.0,0.0
吉林省,白山市,220600.0,2019,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2020,0,0,0.0,0.0
吉林省,白山市,220600.0,2020,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2021,0,0,0.0,0.0
吉林省,白山市,220600.0,2021,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2022,0,0,0.0,0.0
吉林省,白山市,220600.0,2022,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2023,0,0,0.0,0.0
吉林省,白山市,220600.0,2023,0,0,0.0,0.0
吉林省,延边朝鲜族自治州,220600.0,2024,0,0,0.0,0.0
吉林省,白山市,220600.0,2024,0,0,0.0,0.0
湖北省,武汉市,222402.0,2000,0,0,0.0,0.0
湖北省,武汉市,222402.0,2001,0,0,0.0,0.0
湖北省,武汉市,222402.0,2002,0,0,0.0,0.0
湖北省,武汉市,222402.0,2003,0,0,0.0,0.0
湖北省,武汉市,222402.0,2004,0,0,0.0,0.0
湖北省,武汉市,222402.0,2005,0,0,0.0,0.0
湖北省,武汉市,222402.0,2006,0,0,0.0,0.0
湖北省,武汉市,222402.0,2007,0,0,0.0,0.0
湖北省,武汉市,222402.0,2008,1,1,0.6931471805599453,0.6931471805599453
湖北省,武汉市,222402.0,2009,1,2,0.6931471805599453,1.0986122886681098
湖北省,武汉市,222402.0,2010,0,2,0.0,1.0986122886681098
湖北省,武汉市,222402.0,2011,0,2,0.0,1.0986122886681098
湖北省,武汉市,222402.0,2012,1,3,0.6931471805599453,1.3862943611198906
湖北省,武汉市,222402.0,2013,0,3,0.0,1.3862943611198906
湖北省,武汉市,222402.0,2014,2,5,1.0986122886681098,1.791759469228055
湖北省,武汉市,222402.0,2015,5,10,1.791759469228055,2.3978952727983707
湖北省,武汉市,222402.0,2016,4,14,1.6094379124341003,2.70805020110221
湖北省,武汉市,222402.0,2017,9,23,2.302585092994046,3.1780538303479458
湖北省,武汉市,222402.0,2018,1,24,0.6931471805599453,3.2188758248682006
湖北省,武汉市,222402.0,2019,5,29,1.791759469228055,3.4011973816621555
湖北省,武汉市,222402.0,2020,0,29,0.0,3.4011973816621555
湖北省,武汉市,222402.0,2021,3,32,1.3862943611198906,3.4965075614664802
湖北省,武汉市,222402.0,2022,3,35,1.3862943611198906,3.58351893845611
湖北省,武汉市,222402.0,2023,3,38,1.3862943611198906,3.6635616461296463
湖北省,武汉市,222402.0,2024,1,39,0.6931471805599453,3.6888794541139363
吉林省,四平市,222403.0,2000,0,0,0.0,0.0
吉林省,四平市,222403.0,2001,0,0,0.0,0.0
吉林省,四平市,222403.0,2002,0,0,0.0,0.0
吉林省,四平市,222403.0,2003,0,0,0.0,0.0
吉林省,四平市,222403.0,2004,0,0,0.0,0.0
吉林省,四平市,222403.0,2005,0,0,0.0,0.0
吉林省,四平市,222403.0,2006,0,0,0.0,0.0
吉林省,四平市,222403.0,2007,0,0,0.0,0.0
吉林省,四平市,222403.0,2008,0,0,0.0,0.0
吉林省,四平市,222403.0,2009,0,0,0.0,0.0
吉林省,四平市,222403.0,2010,0,0,0.0,0.0
吉林省,四平市,222403.0,2011,0,0,0.0,0.0
吉林省,四平市,222403.0,2012,0,0,0.0,0.0
吉林省,四平市,222403.0,2013,0,0,0.0,0.0
吉林省,四平市,222403.0,2014,0,0,0.0,0.0
吉林省,四平市,222403.0,2015,0,0,0.0,0.0
吉林省,四平市,222403.0,2016,0,0,0.0,0.0
吉林省,四平市,222403.0,2017,0,0,0.0,0.0
吉林省,四平市,222403.0,2018,0,0,0.0,0.0
吉林省,四平市,222403.0,2019,0,0,0.0,0.0
吉林省,四平市,222403.0,2020,0,0,0.0,0.0
吉林省,四平市,222403.0,2021,0,0,0.0,0.0
吉林省,四平市,222403.0,2022,0,0,0.0,0.0
吉林省,四平市,222403.0,2023,0,0,0.0,0.0
吉林省,四平市,222403.0,2024,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2000,0,0,0.0,0.0
黑龙江省,哈尔滨市,230100.0,2000,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2001,0,0,0.0,0.0
黑龙江省,哈尔滨市,230100.0,2001,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2002,0,0,0.0,0.0
黑龙江省,哈尔滨市,230100.0,2002,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2003,0,0,0.0,0.0
黑龙江省,哈尔滨市,230100.0,2003,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2004,0,0,0.0,0.0
黑龙江省,哈尔滨市,230100.0,2004,0,0,0.0,0.0
黑龙江省,佳木斯市,230100.0,2005,2,2,1.0986122886681098,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2005,0,2,0.0,1.0986122886681098
黑龙江省,佳木斯市,230100.0,2006,0,2,0.0,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2006,0,2,0.0,1.0986122886681098
黑龙江省,佳木斯市,230100.0,2007,0,2,0.0,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2007,0,2,0.0,1.0986122886681098
黑龙江省,佳木斯市,230100.0,2008,0,2,0.0,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2008,0,2,0.0,1.0986122886681098
黑龙江省,佳木斯市,230100.0,2009,0,2,0.0,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2009,0,2,0.0,1.0986122886681098
黑龙江省,佳木斯市,230100.0,2010,0,2,0.0,1.0986122886681098
黑龙江省,哈尔滨市,230100.0,2010,1,3,0.6931471805599453,1.3862943611198906
黑龙江省,佳木斯市,230100.0,2011,0,3,0.0,1.3862943611198906
黑龙江省,哈尔滨市,230100.0,2011,0,3,0.0,1.3862943611198906
黑龙江省,佳木斯市,230100.0,2012,0,3,0.0,1.3862943611198906
黑龙江省,哈尔滨市,230100.0,2012,0,3,0.0,1.3862943611198906
黑龙江省,佳木斯市,230100.0,2013,0,3,0.0,1.3862943611198906
黑龙江省,哈尔滨市,230100.0,2013,0,3,0.0,1.3862943611198906
黑龙江省,佳木斯市,230100.0,2014,0,3,0.0,1.3862943611198906
黑龙江省,哈尔滨市,230100.0,2014,1,4,0.6931471805599453,1.6094379124341003
黑龙江省,佳木斯市,230100.0,2015,0,4,0.0,1.6094379124341003
黑龙江省,哈尔滨市,230100.0,2015,1,5,0.6931471805599453,1.791759469228055
黑龙江省,佳木斯市,230100.0,2016,0,5,0.0,1.791759469228055
黑龙江省,哈尔滨市,230100.0,2016,0,5,0.0,1.791759469228055
黑龙江省,佳木斯市,230100.0,2017,0,5,0.0,1.791759469228055
黑龙江省,哈尔滨市,230100.0,2017,2,7,1.0986122886681098,2.0794415416798357
黑龙江省,佳木斯市,230100.0,2018,0,7,0.0,2.0794415416798357
黑龙江省,哈尔滨市,230100.0,2018,0,7,0.0,2.0794415416798357
黑龙江省,佳木斯市,230100.0,2019,0,7,0.0,2.0794415416798357
黑龙江省,哈尔滨市,230100.0,2019,1,8,0.6931471805599453,2.1972245773362196
黑龙江省,佳木斯市,230100.0,2020,0,8,0.0,2.1972245773362196
黑龙江省,哈尔滨市,230100.0,2020,0,8,0.0,2.1972245773362196
黑龙江省,佳木斯市,230100.0,2021,0,8,0.0,2.1972245773362196
黑龙江省,哈尔滨市,230100.0,2021,0,8,0.0,2.1972245773362196
黑龙江省,佳木斯市,230100.0,2022,0,8,0.0,2.1972245773362196
黑龙江省,哈尔滨市,230100.0,2022,0,8,0.0,2.1972245773362196
黑龙江省,佳木斯市,230100.0,2023,0,8,0.0,2.1972245773362196
黑龙江省,哈尔滨市,230100.0,2023,0,8,0.0,2.1972245773362196
黑龙江省,佳木斯市,230100.0,2024,0,8,0.0,2.1972245773362196
黑龙江省,哈尔滨市,230100.0,2024,0,8,0.0,2.1972245773362196
黑龙江省,齐齐哈尔市,230200.0,2000,0,0,0.0,0.0
黑龙江省,齐齐哈尔市,230200.0,2001,0,0,0.0,0.0
黑龙江省,齐齐哈尔市,230200.0,2002,0,0,0.0,0.0
黑龙江省,齐齐哈尔市,230200.0,2003,0,0,0.0,0.0
黑龙江省,齐齐哈尔市,230200.0,2004,0,0,0.0,0.0
黑龙江省,齐齐哈尔市,230200.0,2005,1,1,0.6931471805599453,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2006,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2007,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2008,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2009,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2010,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2011,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2012,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2013,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2014,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2015,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2016,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2017,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2018,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2019,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2020,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2021,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2022,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2023,0,1,0.0,0.6931471805599453
黑龙江省,齐齐哈尔市,230200.0,2024,0,1,0.0,0.6931471805599453
黑龙江省,鸡西市,230300.0,2000,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2001,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2002,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2003,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2004,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2005,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2006,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2007,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2008,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2009,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2010,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2011,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2012,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2013,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2014,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2015,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2016,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2017,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2018,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2019,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2020,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2021,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2022,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2023,0,0,0.0,0.0
黑龙江省,鸡西市,230300.0,2024,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2000,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2001,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2002,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2003,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2004,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2005,0,0,0.0,0.0
黑龙江省,大庆市,230600.0,2006,1,1,0.6931471805599453,0.6931471805599453
黑龙江省,大庆市,230600.0,2007,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2008,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2009,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2010,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2011,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2012,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2013,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2014,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2015,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2016,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2017,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2018,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2019,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2020,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2021,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2022,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2023,0,1,0.0,0.6931471805599453
黑龙江省,大庆市,230600.0,2024,0,1,0.0,0.6931471805599453
黑龙江省,伊春市,230700.0,2000,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2001,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2002,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2003,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2004,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2005,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2006,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2007,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2008,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2009,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2010,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2011,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2012,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2013,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2014,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2015,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2016,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2017,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2018,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2019,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2020,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2021,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2022,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2023,0,0,0.0,0.0
黑龙江省,伊春市,230700.0,2024,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2000,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2001,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2002,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2003,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2004,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2005,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2006,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2007,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2008,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2009,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2010,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2011,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2012,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2013,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2014,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2015,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2016,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2017,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2018,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2019,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2020,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2021,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2022,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2023,0,0,0.0,0.0
黑龙江省,七台河市,230900.0,2024,0,0,0.0,0.0
黑龙江省,牡丹江市,231000.0,2000,0,0,0.0,0.0
黑龙江省,牡丹江市,231000.0,2001,0,0,0.0,0.0
黑龙江省,牡丹江市,231000.0,2002,0,0,0.0,0.0
