city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share
扬州,2014,inv_grant_pub,395,201,0.050049671526998865,0.21265822784810126,0.2835443037974684,0.3468354430379747,19.980151107696255,96,117,0.29620253164556964
承德,2014,inv_grant_pub,53,24,0.10929156283374866,0.2641509433962264,0.6037735849056604,0.7358490566037736,9.14983713355049,17,26,0.49056603773584906
抚州,2014,inv_grant_pub,67,35,0.07373579861884609,0.22388059701492538,0.4328358208955224,0.5820895522388059,13.561933534743199,17,21,0.31343283582089554
抚顺,2014,inv_grant_pub,52,32,0.0569526627218935,0.15384615384615385,0.42307692307692313,0.5769230769230771,17.558441558441558,17,21,0.40384615384615385
拉萨,2014,inv_grant_pub,34,21,0.06920415224913495,0.14705882352941177,0.4705882352941177,0.6764705882352942,14.45,13,18,0.5294117647058824
揭阳,2014,inv_grant_pub,58,38,0.03507728894173605,0.06896551724137931,0.2931034482758621,0.46551724137931033,28.50847457627117,21,34,0.5862068965517241
攀枝花,2014,inv_grant_pub,206,43,0.14558393816570836,0.33980582524271846,0.6359223300970873,0.7912621359223301,6.868889608287471,22,29,0.1407766990291262
文山壮族苗族自治州,2014,inv_grant_pub,16,9,0.125,0.1875,0.6875,1.0,8.0,6,9,0.5625
文昌,2014,inv_grant_pub,10,6,0.24000000000000007,0.4,0.9,1.0,4.166666666666665,4,5,0.5
新乡,2014,inv_grant_pub,192,82,0.04920789930555555,0.15625,0.38541666666666663,0.5104166666666666,20.32194046306505,47,67,0.3489583333333333
新余,2014,inv_grant_pub,38,13,0.14127423822714677,0.21052631578947367,0.736842105263158,0.9210526315789472,7.078431372549022,7,8,0.21052631578947367
无锡,2014,inv_grant_pub,2578,983,0.023111353994322077,0.14197051978277736,0.2125678820791311,0.2622187742435997,43.268776041666655,464,690,0.26764934057408846
日喀则,2014,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
日照,2014,inv_grant_pub,165,119,0.016859504132231397,0.07878787878787878,0.20606060606060608,0.2848484848484849,59.313725490196106,91,106,0.6424242424242425
昆明,2014,inv_grant_pub,1004,291,0.083609783971683,0.2749003984063745,0.4083665338645418,0.50199203187251,11.960322733744658,144,192,0.19123505976095617
昌吉回族自治州,2014,inv_grant_pub,26,18,0.09171597633136096,0.23076923076923078,0.5,0.6923076923076923,10.903225806451612,11,14,0.5384615384615384
昭通,2014,inv_grant_pub,15,8,0.31555555555555553,0.5333333333333333,0.7999999999999999,1.0,3.1690140845070425,7,7,0.4666666666666667
晋中,2014,inv_grant_pub,63,35,0.07886117409926933,0.20634920634920634,0.49206349206349204,0.603174603174603,12.680511182108626,28,44,0.6984126984126984
晋城,2014,inv_grant_pub,40,18,0.16124999999999995,0.35,0.675,0.8,6.201550387596901,13,20,0.5
普洱,2014,inv_grant_pub,26,15,0.09763313609467453,0.19230769230769232,0.5769230769230769,0.8076923076923077,10.242424242424246,11,18,0.6923076923076923
景德镇,2014,inv_grant_pub,60,18,0.3727777777777777,0.6,0.7833333333333333,0.8666666666666668,2.6825633383010437,11,13,0.21666666666666667
曲靖,2014,inv_grant_pub,42,30,0.048752834467120185,0.11904761904761904,0.38095238095238093,0.5238095238095238,20.51162790697674,20,23,0.5476190476190477
朔州,2014,inv_grant_pub,20,16,0.07,0.1,0.45,0.7000000000000002,14.285714285714285,13,16,0.8
朝阳,2014,inv_grant_pub,33,23,0.057851239669421475,0.12121212121212122,0.42424242424242425,0.606060606060606,17.28571428571429,16,20,0.6060606060606061
本溪,2014,inv_grant_pub,37,31,0.038714390065741434,0.08108108108108109,0.2972972972972973,0.43243243243243246,25.83018867924527,19,19,0.5135135135135135
来宾,2014,inv_grant_pub,20,14,0.11000000000000001,0.25,0.5499999999999999,0.8,9.09090909090909,11,15,0.75
杭州,2014,inv_grant_pub,5387,1246,0.08387003356229335,0.2671245591238166,0.46370892890291443,0.5270094672359383,11.923209727312955,607,832,0.15444588824948952
松原,2014,inv_grant_pub,8,8,0.125,0.125,0.625,1.0,8.0,7,7,0.875
林芝,2014,inv_grant_pub,12,2,0.8472222222222221,0.9166666666666666,1.0,1.0,1.1803278688524592,0,0,0.0
枣庄,2014,inv_grant_pub,141,93,0.017252653287057988,0.04964539007092199,0.20567375886524825,0.3049645390070922,57.96209912536445,55,74,0.524822695035461
柳州,2014,inv_grant_pub,273,109,0.03787787304270822,0.10989010989010989,0.38095238095238093,0.48717948717948717,26.40063761955366,65,90,0.32967032967032966
株洲,2014,inv_grant_pub,395,99,0.05007530844415959,0.13924050632911392,0.4151898734177215,0.6075949367088607,19.9699219249968,40,47,0.1189873417721519
桂林,2014,inv_grant_pub,364,128,0.10833534597270868,0.27197802197802196,0.5247252747252747,0.5851648351648351,9.230597742789461,69,83,0.22802197802197802
梅州,2014,inv_grant_pub,76,49,0.0332409972299169,0.07894736842105263,0.3157894736842105,0.46052631578947356,30.083333333333332,34,47,0.618421052631579
梧州,2014,inv_grant_pub,61,35,0.05563020693361999,0.16393442622950818,0.4098360655737705,0.5737704918032788,17.975845410628022,18,19,0.3114754098360656
楚雄彝族自治州,2014,inv_grant_pub,29,17,0.09155766944114149,0.20689655172413793,0.5517241379310345,0.7586206896551724,10.922077922077923,11,14,0.4827586206896552
榆林,2014,inv_grant_pub,17,13,0.10726643598615916,0.23529411764705882,0.5294117647058824,0.8235294117647058,9.322580645161292,8,8,0.47058823529411764
武威,2014,inv_grant_pub,21,11,0.16099773242630386,0.3333333333333333,0.7142857142857142,0.9523809523809526,6.211267605633803,8,17,0.8095238095238095
武汉,2014,inv_grant_pub,3679,668,0.033454276200567096,0.12122859472682794,0.35118238651807554,0.4781190540907855,29.891544925519824,308,396,0.10763794509377549
毕节,2014,inv_grant_pub,51,18,0.29642445213379476,0.5294117647058824,0.7254901960784313,0.8431372549019609,3.3735408560311275,15,47,0.9215686274509803
永州,2014,inv_grant_pub,98,54,0.08350687213660979,0.2653061224489796,0.4081632653061224,0.5102040816326531,11.975062344139644,34,41,0.41836734693877553
汉中,2014,inv_grant_pub,51,27,0.23260284505959242,0.47058823529411764,0.5686274509803922,0.6666666666666667,4.299173553719009,19,20,0.39215686274509803
汕头,2014,inv_grant_pub,217,136,0.015821104716600483,0.07373271889400922,0.20276497695852533,0.2857142857142857,63.206711409395965,69,79,0.3640552995391705
汕尾,2014,inv_grant_pub,15,5,0.47555555555555545,0.6666666666666666,0.9999999999999999,0.9999999999999999,2.1028037383177574,2,2,0.13333333333333333
江门,2014,inv_grant_pub,297,149,0.020916233037445154,0.1111111111111111,0.20538720538720537,0.2962962962962963,47.809756097560985,74,101,0.3400673400673401
池州,2014,inv_grant_pub,59,32,0.0422292444699799,0.06779661016949153,0.3389830508474576,0.5423728813559322,23.680272108843532,18,33,0.559322033898305
沈阳,2014,inv_grant_pub,1617,381,0.03906430172001335,0.12492269635126778,0.3716759431045145,0.4959802102659246,25.598819279231655,193,251,0.1552257266542981
沧州,2014,inv_grant_pub,76,53,0.034972299168975055,0.13157894736842105,0.2894736842105263,0.42105263157894735,28.594059405940605,41,51,0.6710526315789473
河池,2014,inv_grant_pub,37,26,0.05624543462381301,0.13513513513513514,0.43243243243243246,0.5675675675675675,17.779220779220775,21,32,0.8648648648648649
河源,2014,inv_grant_pub,20,15,0.08000000000000002,0.15,0.49999999999999994,0.7500000000000001,12.499999999999998,7,8,0.4
泉州,2014,inv_grant_pub,502,269,0.010729988412882337,0.05976095617529881,0.15737051792828688,0.22709163346613545,93.19674556213016,164,241,0.4800796812749004
泰安,2014,inv_grant_pub,230,99,0.08517958412098306,0.26521739130434785,0.42608695652173917,0.5173913043478262,11.739902352418987,66,81,0.3521739130434783
泰州,2014,inv_grant_pub,328,205,0.008105294467578822,0.036585365853658534,0.11890243902439025,0.18902439024390247,123.37614678899082,128,165,0.5030487804878049
泸州,2014,inv_grant_pub,83,42,0.06198287124401218,0.18072289156626506,0.43373493975903615,0.5783132530120481,16.133489461358316,22,27,0.3253012048192771
洛阳,2014,inv_grant_pub,894,183,0.12426116941679306,0.3378076062639821,0.4876957494407159,0.5782997762863535,8.047566304851278,87,130,0.14541387024608501
济南,2014,inv_grant_pub,2634,714,0.04192012748423313,0.18337129840546698,0.3192862566438876,0.38344722854973423,23.854889286205463,386,538,0.20425208807896736
济宁,2014,inv_grant_pub,327,234,0.008239111934087103,0.03669724770642202,0.14067278287461774,0.20489296636085624,121.37230419977301,181,203,0.6207951070336392
济源,2014,inv_grant_pub,8,6,0.1875,0.25,0.875,1.0,5.333333333333333,3,4,0.5
海东,2014,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
海口,2014,inv_grant_pub,258,88,0.03680668229072773,0.11627906976744186,0.3294573643410853,0.5116279069767442,27.16897959183673,40,68,0.26356589147286824
海西蒙古族藏族自治州,2014,inv_grant_pub,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,3,4,0.6666666666666666
淄博,2014,inv_grant_pub,648,231,0.06682956104252401,0.2345679012345679,0.3981481481481481,0.4691358024691358,14.963438101347016,127,184,0.2839506172839506
淮北,2014,inv_grant_pub,121,56,0.03312615258520593,0.08264462809917356,0.3140495867768595,0.4793388429752066,30.187628865979377,34,57,0.47107438016528924
淮南,2014,inv_grant_pub,219,65,0.07520693897124747,0.182648401826484,0.502283105022831,0.6073059360730593,13.296645411699473,33,60,0.273972602739726
淮安,2014,inv_grant_pub,393,99,0.14064836936464467,0.26208651399491095,0.6106870229007633,0.6793893129770991,7.109929567739261,56,69,0.17557251908396945
深圳,2014,inv_grant_pub,11895,1664,0.08453995580285038,0.19798234552332913,0.5166876839007987,0.5922656578394283,11.82872631648908,773,1068,0.08978562421185372
清远,2014,inv_grant_pub,49,27,0.07788421491045398,0.20408163265306123,0.46938775510204084,0.653061224489796,12.839572192513367,18,22,0.4489795918367347
温州,2014,inv_grant_pub,915,489,0.012948729433545348,0.09617486338797815,0.16939890710382516,0.21420765027322403,77.22765427543581,295,430,0.46994535519125685
渭南,2014,inv_grant_pub,125,31,0.23225600000000007,0.44,0.736,0.8160000000000001,4.3055938275006875,15,20,0.16
湖州,2014,inv_grant_pub,634,308,0.007115206639532685,0.028391167192429023,0.11198738170347004,0.1829652996845426,140.54405594405594,167,279,0.4400630914826498
湘潭,2014,inv_grant_pub,217,76,0.12264010703136609,0.2534562211981567,0.5529953917050692,0.6313364055299541,8.153939393939398,39,46,0.2119815668202765
湘西土家族苗族自治州,2014,inv_grant_pub,38,16,0.31994459833795025,0.5526315789473685,0.7105263157894737,0.8421052631578948,3.1255411255411243,12,14,0.3684210526315789
湛江,2014,inv_grant_pub,114,39,0.0763311788242536,0.20175438596491227,0.5087719298245614,0.6666666666666666,13.100806451612907,19,25,0.21929824561403508
滁州,2014,inv_grant_pub,236,111,0.024454179833381218,0.08898305084745763,0.2754237288135593,0.3813559322033898,40.89280469897209,74,134,0.5677966101694916
滨州,2014,inv_grant_pub,247,125,0.018571030503696184,0.07692307692307693,0.2186234817813765,0.3360323886639676,53.84730803177403,83,120,0.48582995951417
漯河,2014,inv_grant_pub,32,23,0.056640625,0.09375,0.4375,0.59375,17.655172413793103,11,13,0.40625
漳州,2014,inv_grant_pub,133,76,0.020973486347447556,0.06766917293233082,0.19548872180451127,0.3458646616541353,47.67924528301889,42,69,0.518796992481203
潍坊,2014,inv_grant_pub,760,462,0.013950831024930745,0.09078947368421053,0.19473684210526315,0.2355263157894737,71.68031769669895,347,436,0.5736842105263158
潜江,2014,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666
潮州,2014,inv_grant_pub,110,58,0.030247933884297515,0.09090909090909091,0.28181818181818186,0.4181818181818182,33.06010928961749,32,42,0.38181818181818183
澄迈县,2014,inv_grant_pub,25,5,0.6512000000000002,0.8,1.0,1.0,1.535626535626535,2,2,0.08
澳门特别行政区,2014,inv_grant_pub,14,7,0.2959183673469388,0.5,0.857142857142857,0.9999999999999998,3.3793103448275854,2,2,0.14285714285714285
濮阳,2014,inv_grant_pub,58,40,0.03507728894173602,0.08620689655172414,0.3103448275862069,0.48275862068965525,28.508474576271194,21,22,0.3793103448275862
烟台,2014,inv_grant_pub,634,302,0.014120948561534096,0.056782334384858045,0.22082018927444796,0.30599369085173506,70.81677237491192,150,193,0.30441640378548895
焦作,2014,inv_grant_pub,202,74,0.1742476227820801,0.40594059405940597,0.5346534653465347,0.608910891089109,5.738959212376936,51,65,0.3217821782178218
牡丹江,2014,inv_grant_pub,34,27,0.043252595155709346,0.08823529411764706,0.3235294117647059,0.5,23.119999999999997,16,19,0.5588235294117647
玉林,2014,inv_grant_pub,67,36,0.07507239919803968,0.22388059701492538,0.4626865671641791,0.6119402985074627,13.320474777448066,28,37,0.5522388059701493
玉溪,2014,inv_grant_pub,90,31,0.09456790123456792,0.2222222222222222,0.5888888888888889,0.7444444444444445,10.574412532637075,19,33,0.36666666666666664
珠海,2014,inv_grant_pub,585,241,0.04168894732997298,0.1829059829059829,0.3111111111111111,0.3846153846153846,23.987173196887916,129,171,0.2923076923076923
琼海,2014,inv_grant_pub,3,1,1.0,1.0,1.0,1.0,1.0,1,3,1.0
甘南藏族自治州,2014,inv_grant_pub,5,4,0.28,0.4,1.0,1.0,3.571428571428571,3,4,0.8
甘孜藏族自治州,2014,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
白城,2014,inv_grant_pub,10,9,0.12000000000000002,0.2,0.6,1.0,8.333333333333332,8,9,0.9
白山,2014,inv_grant_pub,10,9,0.12000000000000002,0.2,0.6,1.0,8.333333333333332,7,8,0.8
白银,2014,inv_grant_pub,64,29,0.08251953125,0.171875,0.5625,0.703125,12.118343195266272,20,25,0.390625
百色,2014,inv_grant_pub,28,17,0.10459183673469388,0.25,0.5714285714285714,0.75,9.560975609756097,12,15,0.5357142857142857
益阳,2014,inv_grant_pub,54,42,0.029492455418381344,0.07407407407407407,0.24074074074074073,0.40740740740740744,33.906976744186046,29,33,0.6111111111111112
盐城,2014,inv_grant_pub,254,149,0.019251038502077003,0.1062992125984252,0.19685039370078738,0.2755905511811023,51.94524959742351,80,115,0.452755905511811
盘锦,2014,inv_grant_pub,41,29,0.04104699583581201,0.07317073170731707,0.2926829268292683,0.5365853658536586,24.36231884057971,19,28,0.6829268292682927
眉山,2014,inv_grant_pub,62,41,0.0327783558792924,0.06451612903225806,0.2903225806451613,0.4516129032258064,30.507936507936513,22,28,0.45161290322580644
石嘴山,2014,inv_grant_pub,32,15,0.126953125,0.21875,0.6875,0.84375,7.876923076923077,9,12,0.375
石家庄,2014,inv_grant_pub,683,267,0.01687713965388251,0.0849194729136164,0.20937042459736457,0.3045387994143484,59.25174647529533,116,159,0.232796486090776
石河子,2014,inv_grant_pub,63,26,0.10859158478206096,0.2222222222222222,0.6190476190476191,0.7460317460317458,9.208816705336428,13,16,0.25396825396825395
神农架林区,2014,inv_grant_pub,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0
福州,2014,inv_grant_pub,1287,357,0.044619888442732264,0.15151515151515152,0.40714840714840717,0.4856254856254857,22.411530707510792,177,218,0.16938616938616938
秦皇岛,2014,inv_grant_pub,288,55,0.4314236111111112,0.6527777777777778,0.767361111111111,0.8263888888888888,2.3179074446680077,25,32,0.1111111111111111
红河哈尼族彝族自治州,2014,inv_grant_pub,37,24,0.059167275383491605,0.13513513513513514,0.43243243243243246,0.6216216216216215,16.901234567901234,9,10,0.2702702702702703
绍兴,2014,inv_grant_pub,862,394,0.01195891494985492,0.07888631090487239,0.17401392111368907,0.23549883990719261,83.61962637857305,216,310,0.35962877030162416
绥化,2014,inv_grant_pub,12,11,0.09722222222222224,0.16666666666666666,0.49999999999999994,0.9166666666666667,10.285714285714285,8,8,0.6666666666666666
绵阳,2014,inv_grant_pub,386,99,0.05567934709656639,0.15544041450777202,0.44041450777202074,0.5803108808290155,17.959980713596902,46,53,0.13730569948186527
聊城,2014,inv_grant_pub,211,136,0.029536623166595534,0.14691943127962084,0.24644549763033174,0.30331753554502366,33.85627376425856,90,108,0.5118483412322274
肇庆,2014,inv_grant_pub,147,62,0.049932898329399775,0.14965986394557823,0.3945578231292517,0.5510204081632654,20.026876737720116,32,47,0.3197278911564626
自贡,2014,inv_grant_pub,126,38,0.0748299319727891,0.1349206349206349,0.5555555555555556,0.7380952380952381,13.363636363636367,13,15,0.11904761904761904
舟山,2014,inv_grant_pub,254,54,0.26402752805505597,0.4763779527559055,0.7401574803149604,0.8149606299212597,3.7874838558177784,37,41,0.16141732283464566
芜湖,2014,inv_grant_pub,776,169,0.13879995217345092,0.3646907216494845,0.46391752577319584,0.536082474226804,7.204613433514394,86,213,0.27448453608247425
苏州,2014,inv_grant_pub,5023,1847,0.006920465282356944,0.07007764284292256,0.12721481186541908,0.15906828588492936,144.4989547956267,858,1467,0.29205653991638464
茂名,2014,inv_grant_pub,54,23,0.11934156378600824,0.2222222222222222,0.6481481481481481,0.7592592592592593,8.379310344827585,15,22,0.4074074074074074
荆州,2014,inv_grant_pub,85,49,0.04442906574394464,0.15294117647058825,0.32941176470588235,0.48235294117647065,22.50778816199377,24,30,0.35294117647058826
荆门,2014,inv_grant_pub,44,30,0.05165289256198346,0.13636363636363635,0.38636363636363635,0.5454545454545454,19.360000000000003,19,21,0.4772727272727273
莆田,2014,inv_grant_pub,47,34,0.03666817564508827,0.06382978723404255,0.2978723404255319,0.4893617021276595,27.271604938271608,19,19,0.40425531914893614
菏泽,2014,inv_grant_pub,112,79,0.024394132653061215,0.09821428571428571,0.24999999999999997,0.3571428571428571,40.9934640522876,45,52,0.4642857142857143
萍乡,2014,inv_grant_pub,28,25,0.04591836734693877,0.10714285714285714,0.28571428571428564,0.4642857142857142,21.77777777777778,19,21,0.75
营口,2014,inv_grant_pub,55,39,0.03140495867768594,0.05454545454545454,0.2545454545454545,0.4363636363636364,31.842105263157908,21,32,0.5818181818181818
葫芦岛,2014,inv_grant_pub,59,36,0.04625107727664466,0.11864406779661017,0.38983050847457623,0.559322033898305,21.62111801242235,21,27,0.4576271186440678
蚌埠,2014,inv_grant_pub,530,156,0.019594161623353507,0.06981132075471698,0.22452830188679243,0.34528301886792456,51.03561046511628,89,268,0.5056603773584906
衡水,2014,inv_grant_pub,60,43,0.03333333333333334,0.08333333333333333,0.3,0.45,29.999999999999993,25,26,0.43333333333333335
衡阳,2014,inv_grant_pub,111,60,0.04244785325866406,0.15315315315315314,0.3423423423423424,0.46846846846846846,23.558317399617593,33,39,0.35135135135135137
衢州,2014,inv_grant_pub,174,75,0.04042806183115339,0.11494252873563218,0.3620689655172414,0.5229885057471264,24.735294117647058,42,67,0.3850574712643678
襄阳,2014,inv_grant_pub,110,60,0.03669421487603306,0.10909090909090909,0.3363636363636364,0.4727272727272727,27.252252252252248,40,53,0.4818181818181818
西双版纳傣族自治州,2014,inv_grant_pub,20,11,0.135,0.25,0.7000000000000001,0.9500000000000002,7.4074074074074066,6,11,0.55
西宁,2014,inv_grant_pub,97,38,0.08959506855138694,0.21649484536082475,0.5670103092783505,0.7010309278350515,11.161328588374856,22,31,0.31958762886597936
西安,2014,inv_grant_pub,4145,571,0.05007192527803202,0.13630880579010857,0.44656212303980697,0.5577804583835947,19.97127121530373,254,402,0.09698431845597105
许昌,2014,inv_grant_pub,80,37,0.06562499999999999,0.15,0.4875,0.625,15.23809523809524,22,33,0.4125
贵港,2014,inv_grant_pub,19,12,0.11357340720221606,0.21052631578947367,0.631578947368421,0.894736842105263,8.804878048780488,10,15,0.7894736842105263
贵阳,2014,inv_grant_pub,637,212,0.03004418770285556,0.11773940345368916,0.3218210361067504,0.4160125588697017,33.2843080961365,98,132,0.20722135007849293
贺州,2014,inv_grant_pub,36,21,0.06635802469135804,0.1111111111111111,0.4722222222222222,0.6944444444444444,15.069767441860462,12,21,0.5833333333333334
资阳,2014,inv_grant_pub,52,32,0.04881656804733729,0.11538461538461539,0.3846153846153847,0.5769230769230769,20.48484848484848,20,26,0.5
赣州,2014,inv_grant_pub,72,37,0.06674382716049383,0.20833333333333334,0.41666666666666674,0.5555555555555556,14.982658959537572,23,33,0.4583333333333333
赤峰,2014,inv_grant_pub,34,30,0.03633217993079585,0.058823529411764705,0.2647058823529412,0.4117647058823529,27.523809523809522,25,29,0.8529411764705882
辽源,2014,inv_grant_pub,8,7,0.15625,0.25,0.75,1.0,6.4,6,7,0.875
辽阳,2014,inv_grant_pub,25,16,0.1008,0.24,0.56,0.76,9.920634920634921,11,13,0.52
达州,2014,inv_grant_pub,32,23,0.068359375,0.1875,0.4375,0.59375,14.628571428571428,15,17,0.53125
运城,2014,inv_grant_pub,80,43,0.04749999999999999,0.15,0.36249999999999993,0.525,21.052631578947373,24,27,0.3375
连云港,2014,inv_grant_pub,257,116,0.037865826886099706,0.15953307392996108,0.30350194552529186,0.42412451361867703,26.409036385445827,62,92,0.35797665369649806
迪庆藏族自治州,2014,inv_grant_pub,6,3,0.3888888888888889,0.5,0.9999999999999999,0.9999999999999999,2.571428571428571,3,6,1.0
通化,2014,inv_grant_pub,55,36,0.07768595041322313,0.23636363636363636,0.4363636363636364,0.5272727272727272,12.872340425531917,16,19,0.34545454545454546
通辽,2014,inv_grant_pub,31,22,0.0655567117585848,0.16129032258064516,0.45161290322580644,0.6129032258064515,15.253968253968257,15,17,0.5483870967741935
遂宁,2014,inv_grant_pub,44,25,0.07128099173553717,0.1590909090909091,0.5,0.6590909090909091,14.02898550724638,16,20,0.45454545454545453
遵义,2014,inv_grant_pub,109,58,0.029037959767696325,0.07339449541284404,0.27522935779816515,0.44954128440366975,34.437681159420286,37,59,0.5412844036697247
邢台,2014,inv_grant_pub,63,43,0.036533131771227,0.1111111111111111,0.31746031746031744,0.47619047619047616,27.372413793103455,33,37,0.5873015873015873
那曲,2014,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
邯郸,2014,inv_grant_pub,182,85,0.04437869822485207,0.0989010989010989,0.434065934065934,0.5494505494505495,22.533333333333335,44,53,0.29120879120879123
邵阳,2014,inv_grant_pub,32,27,0.04296875,0.09375,0.3125,0.46875,23.272727272727273,22,25,0.78125
郑州,2014,inv_grant_pub,1246,434,0.018912526505362914,0.10112359550561797,0.22231139646869982,0.33146067415730335,52.87500851440636,232,289,0.2319422150882825
郴州,2014,inv_grant_pub,85,45,0.043044982698961926,0.10588235294117647,0.37647058823529417,0.5411764705882354,23.2315112540193,31,45,0.5294117647058824
鄂尔多斯,2014,inv_grant_pub,21,18,0.06575963718820861,0.14285714285714285,0.38095238095238093,0.6190476190476191,15.206896551724139,16,19,0.9047619047619048
鄂州,2014,inv_grant_pub,18,15,0.07407407407407407,0.1111111111111111,0.4444444444444444,0.7222222222222222,13.5,10,12,0.6666666666666666
酒泉,2014,inv_grant_pub,7,7,0.14285714285714285,0.14285714285714285,0.7142857142857142,0.9999999999999998,7.0,6,6,0.8571428571428571
重庆,2014,inv_grant_pub,2237,644,0.03817397054336094,0.17299955297273134,0.31113097898971837,0.38131426016987036,26.195860314402527,320,456,0.20384443451050513
金华,2014,inv_grant_pub,492,268,0.01678068609954392,0.10569105691056911,0.1910569105691057,0.241869918699187,59.59231905465288,150,213,0.4329268292682927
金昌,2014,inv_grant_pub,31,5,0.39854318418314255,0.5161290322580645,1.0,1.0,2.5091383812010446,2,17,0.5483870967741935
钦州,2014,inv_grant_pub,59,34,0.08819304797471993,0.2542372881355932,0.47457627118644063,0.5932203389830507,11.338762214983712,24,28,0.4745762711864407
铁岭,2014,inv_grant_pub,44,33,0.038223140495867766,0.09090909090909091,0.29545454545454547,0.47727272727272724,26.162162162162165,24,29,0.6590909090909091
铜仁,2014,inv_grant_pub,17,10,0.12110726643598618,0.17647058823529413,0.7058823529411765,1.0,8.257142857142856,9,14,0.8235294117647058
铜川,2014,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666
铜陵,2014,inv_grant_pub,123,54,0.03946063850882411,0.0975609756097561,0.37398373983739835,0.5121951219512195,25.341708542713572,22,58,0.4715447154471545
银川,2014,inv_grant_pub,138,70,0.02877546733879437,0.07971014492753623,0.2971014492753623,0.44927536231884063,34.75182481751825,36,43,0.3115942028985507
锡林郭勒盟,2014,inv_grant_pub,4,4,0.25,0.25,1.0,1.0,4.0,2,2,0.5
锦州,2014,inv_grant_pub,101,36,0.12067444368199196,0.2871287128712871,0.594059405940594,0.7425742574257426,8.286758732737612,19,20,0.19801980198019803
镇江,2014,inv_grant_pub,1171,320,0.13040668999833002,0.340734415029889,0.5072587532023911,0.5567890691716483,7.6683182435870885,177,254,0.21690862510674638
长春,2014,inv_grant_pub,1096,207,0.12683147743619802,0.28832116788321166,0.6642335766423357,0.7363138686131387,7.884478050829656,101,118,0.10766423357664233
长沙,2014,inv_grant_pub,2638,511,0.046441723891959885,0.12016679302501895,0.4321455648218347,0.5742987111448066,21.532361768619072,247,317,0.12016679302501895
长治,2014,inv_grant_pub,107,59,0.029260197397152583,0.07476635514018691,0.2897196261682243,0.4299065420560747,34.17611940298508,37,51,0.4766355140186916
阜新,2014,inv_grant_pub,62,19,0.3902185223725285,0.6129032258064516,0.7741935483870968,0.8548387096774193,2.5626666666666673,15,20,0.3225806451612903
阜阳,2014,inv_grant_pub,208,118,0.01955436390532544,0.09615384615384616,0.20192307692307693,0.2980769230769231,51.13947990543736,82,134,0.6442307692307693
防城港,2014,inv_grant_pub,53,23,0.07013171947312212,0.11320754716981132,0.5094339622641509,0.7547169811320755,14.258883248730962,20,48,0.9056603773584906
阳江,2014,inv_grant_pub,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0
阳泉,2014,inv_grant_pub,14,12,0.10204081632653063,0.21428571428571427,0.4999999999999999,0.857142857142857,9.799999999999999,9,9,0.6428571428571429
阿克苏地区,2014,inv_grant_pub,19,11,0.21329639889196675,0.42105263157894735,0.6842105263157894,0.9473684210526314,4.688311688311688,7,8,0.42105263157894735
阿坝藏族羌族自治州,2014,inv_grant_pub,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0
阿拉善盟,2014,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
阿拉尔,2014,inv_grant_pub,2,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0
陇南,2014,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
陵水黎族自治县,2014,inv_grant_pub,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,2,0.6666666666666666
随州,2014,inv_grant_pub,16,12,0.1171875,0.25,0.5625,0.875,8.533333333333333,8,9,0.5625
雅安,2014,inv_grant_pub,71,19,0.350128942670105,0.5774647887323944,0.76056338028169,0.8732394366197183,2.8560906515580746,12,15,0.2112676056338028
青岛,2014,inv_grant_pub,2693,640,0.01669785469307521,0.05941329372447085,0.20831786112142592,0.34756776828815444,59.88793281419028,388,602,0.2235425176383216
鞍山,2014,inv_grant_pub,344,76,0.240366414277988,0.47093023255813954,0.6947674418604652,0.752906976744186,4.160315004921954,31,38,0.11046511627906977
韶关,2014,inv_grant_pub,51,34,0.04344482891195693,0.09803921568627451,0.37254901960784315,0.5294117647058824,23.017699115044252,22,30,0.5882352941176471
香港特别行政区,2014,inv_grant_pub,452,201,0.028594643276685726,0.09070796460176991,0.3252212389380531,0.42699115044247793,34.97158507360493,127,147,0.3252212389380531
马鞍山,2014,inv_grant_pub,381,108,0.07060436343094907,0.2020997375328084,0.5065616797900263,0.6299212598425197,14.163430578593037,64,119,0.3123359580052493
