city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,base_top_patents,base_top_share,roll_top_n,base_top_n
铁门关,2020,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,10,10
铁门关,2021,inv_grant_appyear,9,4,0.3827160493827161,0.5555555555555556,1.0,1.0,2.6129032258064515,4,9,1.0,0,0.0,0,0.0,10,10
铁门关,2022,inv_grant_appyear,6,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,2,0.3333333333333333,4,0.6666666666666666,0,0.0,10,10
锡林郭勒,2017,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
锡林郭勒,2018,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,6,6,1.0,0,0.0,0,0.0,10,10
锡林郭勒,2019,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,3,3,0.75,1,0.25,0,0.0,10,10
锡林郭勒,2020,inv_grant_appyear,9,9,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,9.0,8,8,0.8888888888888888,1,0.1111111111111111,0,0.0,10,10
锡林郭勒,2021,inv_grant_appyear,16,14,0.078125,0.125,0.4375,0.75,12.8,10,10,0.625,4,0.25,0,0.0,10,10
锡林郭勒,2022,inv_grant_appyear,26,15,0.0857988165680473,0.15384615384615385,0.5384615384615385,0.8076923076923077,11.655172413793109,11,17,0.6538461538461539,8,0.3076923076923077,0,0.0,10,10
锡林郭勒,2023,inv_grant_appyear,20,14,0.09000000000000002,0.15,0.55,0.8,11.111111111111109,10,13,0.65,1,0.05,0,0.0,10,10
阿拉善,2017,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
阿拉善,2019,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,3,3,0.75,1,0.25,0,0.0,10,10
阿拉善,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
阿拉善,2021,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,6,6,1.0,0,0.0,0,0.0,10,10
阿拉善,2022,inv_grant_appyear,15,13,0.08444444444444445,0.13333333333333333,0.4666666666666666,0.8,11.842105263157894,11,13,0.8666666666666667,2,0.13333333333333333,0,0.0,10,10
阿拉善,2023,inv_grant_appyear,11,9,0.12396694214876033,0.18181818181818182,0.6363636363636365,1.0,8.066666666666666,5,6,0.5454545454545454,1,0.09090909090909091,0,0.0,10,10
黔东南,2017,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,10,10
黔东南,2018,inv_grant_appyear,12,10,0.125,0.25,0.5833333333333333,1.0,8.0,10,12,1.0,0,0.0,0,0.0,10,10
黔东南,2019,inv_grant_appyear,17,11,0.1695501730103806,0.35294117647058826,0.6470588235294118,0.9411764705882353,5.8979591836734695,10,15,0.8823529411764706,2,0.11764705882352941,0,0.0,10,10
黔东南,2020,inv_grant_appyear,8,8,0.125,0.125,0.625,1.0,8.0,8,8,1.0,0,0.0,0,0.0,10,10
黔东南,2021,inv_grant_appyear,25,22,0.052799999999999986,0.12,0.32,0.52,18.939393939393945,18,19,0.76,2,0.08,0,0.0,10,10
黔东南,2022,inv_grant_appyear,23,21,0.05103969754253306,0.08695652173913043,0.30434782608695654,0.5217391304347826,19.5925925925926,19,20,0.8695652173913043,3,0.13043478260869565,0,0.0,10,10
黔东南,2023,inv_grant_appyear,10,9,0.12000000000000002,0.2,0.6,1.0,8.333333333333332,6,6,0.6,0,0.0,0,0.0,10,10
黔西南,2017,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
黔西南,2018,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
黔西南,2019,inv_grant_appyear,11,7,0.2066115702479339,0.36363636363636365,0.8181818181818182,1.0,4.84,7,11,1.0,0,0.0,0,0.0,10,10
黔西南,2020,inv_grant_appyear,12,8,0.18055555555555558,0.3333333333333333,0.7500000000000001,1.0,5.538461538461537,7,8,0.6666666666666666,4,0.3333333333333333,0,0.0,10,10
黔西南,2021,inv_grant_appyear,23,17,0.06994328922495274,0.13043478260869565,0.4782608695652174,0.6956521739130433,14.297297297297296,13,15,0.6521739130434783,6,0.2608695652173913,0,0.0,10,10
黔西南,2022,inv_grant_appyear,27,20,0.05898491083676268,0.1111111111111111,0.4074074074074074,0.6296296296296295,16.953488372093027,14,18,0.6666666666666666,7,0.25925925925925924,0,0.0,10,10
黔西南,2023,inv_grant_appyear,23,14,0.10775047258979209,0.21739130434782608,0.6086956521739131,0.826086956521739,9.280701754385962,12,19,0.8260869565217391,0,0.0,0,0.0,10,10
乐东,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
乐东,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
乐东,2022,inv_grant_appyear,6,3,0.3888888888888889,0.5,0.9999999999999999,0.9999999999999999,2.571428571428571,2,3,0.5,3,0.5,0,0.0,10,10
克孜勒苏,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
克孜勒苏,2020,inv_grant_appyear,4,1,1.0,1.0,1.0,1.0,1.0,1,4,1.0,0,0.0,0,0.0,10,10
克孜勒苏,2021,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
克孜勒苏,2022,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1,1,0.3333333333333333,2,0.6666666666666666,0,0.0,10,10
克孜勒苏,2023,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,4,4,0.6666666666666666,2,0.3333333333333333,0,0.0,10,10
双河,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
双河,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
双河,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
巴音,2018,inv_grant_appyear,9,8,0.13580246913580246,0.2222222222222222,0.6666666666666667,1.0,7.363636363636364,8,9,1.0,0,0.0,0,0.0,10,10
巴音,2019,inv_grant_appyear,16,11,0.109375,0.1875,0.625,0.9375,9.142857142857142,10,15,0.9375,1,0.0625,0,0.0,10,10
巴音,2020,inv_grant_appyear,19,15,0.09141274238227146,0.21052631578947367,0.47368421052631576,0.7368421052631577,10.939393939393941,12,16,0.8421052631578947,2,0.10526315789473684,0,0.0,10,10
巴音,2021,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,5,5,0.8333333333333334,0,0.0,0,0.0,10,10
巴音,2022,inv_grant_appyear,26,22,0.053254437869822494,0.11538461538461539,0.34615384615384615,0.5384615384615384,18.777777777777775,21,25,0.9615384615384616,1,0.038461538461538464,0,0.0,10,10
巴音,2023,inv_grant_appyear,18,16,0.06790123456790123,0.1111111111111111,0.38888888888888895,0.6666666666666667,14.727272727272728,12,13,0.7222222222222222,1,0.05555555555555555,0,0.0,10,10
德宏,2018,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
德宏,2019,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0,0,0.0,0,0.0,10,10
德宏,2020,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
德宏,2021,inv_grant_appyear,7,3,0.5510204081632654,0.7142857142857143,1.0,1.0,1.8148148148148147,2,2,0.2857142857142857,5,0.7142857142857143,0,0.0,10,10
德宏,2022,inv_grant_appyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,3,3,0.6,2,0.4,0,0.0,10,10
德宏,2023,inv_grant_appyear,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,4,5,0.8333333333333334,1,0.16666666666666666,0,0.0,10,10
新星,2018,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,10,10
新星,2020,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0,0,0.0,0,0.0,10,10
新星,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
昌江,2018,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
昌江,2020,inv_grant_appyear,6,2,0.7222222222222223,0.8333333333333334,1.0,1.0,1.3846153846153844,2,6,1.0,0,0.0,0,0.0,10,10
昌江,2021,inv_grant_appyear,8,3,0.59375,0.75,1.0,1.0,1.6842105263157894,2,2,0.25,6,0.75,0,0.0,10,10
昌江,2022,inv_grant_appyear,6,4,0.33333333333333337,0.5,0.9999999999999999,0.9999999999999999,2.9999999999999996,2,4,0.6666666666666666,2,0.3333333333333333,0,0.0,10,10
昌江,2023,inv_grant_appyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,4,4,0.8,0,0.0,0,0.0,10,10
楚雄,2018,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,4,4,1.0,0,0.0,0,0.0,10,10
楚雄,2019,inv_grant_appyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0,0,0.0,0,0.0,10,10
楚雄,2020,inv_grant_appyear,14,7,0.35714285714285715,0.5714285714285714,0.857142857142857,0.9999999999999998,2.8,4,4,0.2857142857142857,10,0.7142857142857143,0,0.0,10,10
楚雄,2021,inv_grant_appyear,18,11,0.12962962962962965,0.2222222222222222,0.6666666666666666,0.9444444444444444,7.714285714285713,9,11,0.6111111111111112,7,0.3888888888888889,0,0.0,10,10
楚雄,2022,inv_grant_appyear,51,18,0.11803152633602462,0.19607843137254902,0.7254901960784313,0.8431372549019609,8.47231270358306,9,26,0.5098039215686274,22,0.43137254901960786,0,0.0,10,10
楚雄,2023,inv_grant_appyear,20,11,0.15000000000000002,0.3,0.7,0.95,6.666666666666666,3,3,0.15,14,0.7,0,0.0,10,10
海北,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
海北,2019,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
海北,2020,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,2,1.0,0,0.0,10,10
海北,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
海北,2022,inv_grant_appyear,3,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,3,1.0,0,0.0,10,10
海北,2023,inv_grant_appyear,13,2,0.8579881656804735,0.9230769230769231,1.0,1.0,1.1655172413793102,1,1,0.07692307692307693,12,0.9230769230769231,0,0.0,10,10
甘孜,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
甘孜,2019,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
甘孜,2020,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,10,10
甘孜,2021,inv_grant_appyear,16,7,0.3515625,0.5625,0.875,1.0,2.8444444444444446,6,15,0.9375,1,0.0625,0,0.0,10,10
甘孜,2022,inv_grant_appyear,21,8,0.21995464852607705,0.38095238095238093,0.857142857142857,1.0,4.54639175257732,4,11,0.5238095238095238,7,0.3333333333333333,0,0.0,10,10
甘孜,2023,inv_grant_appyear,10,6,0.24000000000000007,0.4,0.9,1.0,4.166666666666665,3,4,0.4,6,0.6,0,0.0,10,10
西双版纳,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
西双版纳,2019,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,10,10
西双版纳,2020,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,3,3,0.75,1,0.25,0,0.0,10,10
西双版纳,2021,inv_grant_appyear,13,9,0.13609467455621305,0.23076923076923078,0.6923076923076923,1.0,7.347826086956521,6,6,0.46153846153846156,7,0.5384615384615384,0,0.0,10,10
西双版纳,2022,inv_grant_appyear,31,13,0.10926118626430803,0.16129032258064516,0.6451612903225807,0.9032258064516128,9.15238095238095,10,18,0.5806451612903226,13,0.41935483870967744,0,0.0,10,10
西双版纳,2023,inv_grant_appyear,28,12,0.22193877551020402,0.42857142857142855,0.7499999999999999,0.9285714285714284,4.505747126436783,8,10,0.35714285714285715,18,0.6428571428571429,0,0.0,10,10
阿克苏,2018,inv_grant_appyear,10,6,0.30000000000000004,0.5,0.8999999999999999,0.9999999999999999,3.333333333333333,6,10,1.0,0,0.0,0,0.0,10,10
阿克苏,2019,inv_grant_appyear,17,10,0.12110726643598618,0.17647058823529413,0.7058823529411765,1.0,8.257142857142856,8,11,0.6470588235294118,6,0.35294117647058826,0,0.0,10,10
阿克苏,2020,inv_grant_appyear,4,4,0.25,0.25,1.0,1.0,4.0,2,2,0.5,2,0.5,0,0.0,10,10
阿克苏,2021,inv_grant_appyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,3,3,0.6,2,0.4,0,0.0,10,10
阿克苏,2022,inv_grant_appyear,34,20,0.08650519031141868,0.17647058823529413,0.5588235294117647,0.7058823529411764,11.56,14,22,0.6470588235294118,12,0.35294117647058826,0,0.0,10,10
阿克苏,2023,inv_grant_appyear,21,16,0.0748299319727891,0.14285714285714285,0.47619047619047616,0.7142857142857144,13.363636363636367,13,15,0.7142857142857143,4,0.19047619047619047,0,0.0,10,10
阿坝,2018,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
阿坝,2019,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,0,0.0,10,10
阿坝,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
阿坝,2021,inv_grant_appyear,8,5,0.3125,0.5,1.0,1.0,3.2,5,8,1.0,0,0.0,0,0.0,10,10
阿坝,2022,inv_grant_appyear,12,9,0.13888888888888887,0.25,0.6666666666666666,0.9999999999999999,7.200000000000001,6,9,0.75,2,0.16666666666666666,0,0.0,10,10
阿坝,2023,inv_grant_appyear,7,7,0.14285714285714285,0.14285714285714285,0.7142857142857142,0.9999999999999998,7.0,5,5,0.7142857142857143,2,0.2857142857142857,0,0.0,10,10
陵水,2018,inv_grant_appyear,5,2,0.6800000000000002,0.8,1.0,1.0,1.4705882352941173,2,5,1.0,0,0.0,0,0.0,10,10
陵水,2019,inv_grant_appyear,6,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,6,1.0,0,0.0,10,10
陵水,2020,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,1,0.3333333333333333,2,0.6666666666666666,0,0.0,10,10
陵水,2021,inv_grant_appyear,5,3,0.44000000000000006,0.6,1.0,1.0,2.2727272727272725,2,4,0.8,1,0.2,0,0.0,10,10
陵水,2022,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,2,0.6666666666666666,1,0.3333333333333333,0,0.0,10,10
陵水,2023,inv_grant_appyear,6,6,0.16666666666666669,0.16666666666666666,0.8333333333333333,0.9999999999999999,5.999999999999999,6,6,1.0,0,0.0,0,0.0,10,10
黄南,2018,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
黄南,2021,inv_grant_appyear,4,2,0.625,0.75,1.0,1.0,1.6,1,1,0.25,3,0.75,0,0.0,10,10
黄南,2023,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,2,1.0,0,0.0,10,10
北屯,2019,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
北屯,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
北屯,2021,inv_grant_appyear,4,2,0.5,0.5,1.0,1.0,2.0,2,4,1.0,0,0.0,0,0.0,10,10
北屯,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
南投县,2019,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
南投县,2020,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
南投县,2021,inv_grant_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,10,10
南投县,2022,inv_grant_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,0,0.0,10,10
彰化县,2019,inv_grant_appyear,9,7,0.18518518518518517,0.3333333333333333,0.7777777777777779,1.0000000000000002,5.4,7,9,1.0,0,0.0,0,0.0,10,10
彰化县,2020,inv_grant_appyear,20,12,0.14,0.3,0.65,0.9000000000000001,7.142857142857142,8,10,0.5,10,0.5,0,0.0,10,10
彰化县,2021,inv_grant_appyear,17,14,0.08650519031141868,0.17647058823529413,0.4705882352941177,0.7647058823529411,11.56,10,10,0.5882352941176471,6,0.35294117647058826,0,0.0,10,10
彰化县,2022,inv_grant_appyear,12,10,0.11111111111111112,0.16666666666666666,0.5833333333333333,1.0,9.0,5,6,0.5,1,0.08333333333333333,0,0.0,10,10
彰化县,2023,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,0,0.0,10,10
果洛,2019,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
果洛,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
白沙,2019,inv_grant_appyear,4,1,1.0,1.0,1.0,1.0,1.0,1,4,1.0,0,0.0,0,0.0,10,10
白沙,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
胡杨河,2019,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
胡杨河,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
胡杨河,2023,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
云林县,2020,inv_grant_appyear,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0,0,0.0,0,0.0,10,10
云林县,2021,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
保亭,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
保亭,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
可克达拉,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
可克达拉,2021,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
可克达拉,2022,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
可克达拉,2023,inv_grant_appyear,3,1,1.0,1.0,1.0,1.0,1.0,1,3,1.0,0,0.0,0,0.0,10,10
嘉义县,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
嘉义县,2021,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
嘉义县,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
琼中,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
琼中,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
琼中,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
甘南,2020,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
甘南,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
甘南,2022,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
甘南,2023,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
花莲县,2020,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
花莲县,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
花莲县,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
迪庆,2020,inv_grant_appyear,4,2,0.625,0.75,1.0,1.0,1.6,2,4,1.0,0,0.0,0,0.0,10,10
迪庆,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,0,0.0,10,10
迪庆,2022,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666,1,0.3333333333333333,0,0.0,10,10
迪庆,2023,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
基隆,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
屏东县,2021,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
屏东县,2022,inv_grant_appyear,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0,0,0.0,0,0.0,10,10
屏东县,2023,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
怒江,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
怒江,2023,inv_grant_appyear,5,4,0.28,0.4,1.0,1.0,3.571428571428571,4,5,1.0,0,0.0,0,0.0,10,10
昆玉,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
玉树,2021,inv_grant_appyear,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0,0,0.0,0,0.0,10,10
神农架,2021,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
神农架,2022,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
神农架,2023,inv_grant_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,1,0.3333333333333333,2,0.6666666666666666,0,0.0,10,10
屯昌,2023,inv_grant_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
阿里,2023,inv_grant_appyear,8,2,0.625,0.75,1.0,1.0,1.6,2,8,1.0,0,0.0,0,0.0,10,10
七台河,2009,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,1,1.0,10,10
七台河,2013,inv_grant_cited_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0,0,0.0,0,0.0,10,10
七台河,2015,inv_grant_cited_appyear,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0,0,0.0,0,0.0,10,10
七台河,2016,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
七台河,2019,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
万宁,2008,inv_grant_cited_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,1,1,0.3333333333333333,2,0.6666666666666666,3,1.0,10,10
万宁,2009,inv_grant_cited_appyear,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5,1,0.5,2,1.0,10,10
万宁,2010,inv_grant_cited_appyear,2,2,0.5,0.5,1.0,1.0,2.0,0,0,0.0,2,1.0,2,1.0,10,10
万宁,2011,inv_grant_cited_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,0,0,0.0,3,1.0,3,1.0,10,10
万宁,2012,inv_grant_cited_appyear,2,2,0.5,0.5,1.0,1.0,2.0,0,0,0.0,2,1.0,2,1.0,10,10
万宁,2013,inv_grant_cited_appyear,7,4,0.30612244897959184,0.42857142857142855,0.9999999999999998,0.9999999999999998,3.2666666666666666,2,2,0.2857142857142857,5,0.7142857142857143,5,0.7142857142857143,10,10
万宁,2014,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,1,1.0,10,10
万宁,2015,inv_grant_cited_appyear,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,0,0,0.0,3,1.0,1,0.3333333333333333,10,10
万宁,2016,inv_grant_cited_appyear,2,2,0.5,0.5,1.0,1.0,2.0,0,0,0.0,2,1.0,2,1.0,10,10
万宁,2017,inv_grant_cited_appyear,2,2,0.5,0.5,1.0,1.0,2.0,0,0,0.0,2,1.0,2,1.0,10,10
万宁,2019,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1,1.0,1,1.0,10,10
万宁,2020,inv_grant_cited_appyear,3,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0,3,1.0,3,1.0,10,10
万宁,2023,inv_grant_cited_appyear,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0,0.0,0,0.0,10,10
三亚,2009,inv_grant_cited_appyear,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0,0,0.0,2,1.0,10,10
