city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share
昌吉回族自治州,2024,all_pub,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0
昌江,2024,all_pub,154,28,0.12042502951593861,0.2922077922077922,0.5974025974025975,0.7922077922077922,8.30392156862745,28,154,1.0
昌都,2024,all_pub,155,43,0.04274713839750261,0.09032258064516129,0.34838709677419355,0.5483870967741935,23.393378773125605,43,155,1.0
昭通,2024,all_pub,1069,355,0.010188482106057174,0.047708138447146865,0.146866230121609,0.23386342376052383,98.15004723868417,355,1069,1.0
晋中,2024,all_pub,3779,901,0.008335993657516388,0.06086266207991532,0.14977507277057422,0.21804710240804445,119.96170355747827,901,3779,1.0
晋城,2024,all_pub,2446,589,0.008108420709901325,0.039247751430907606,0.14799672935404742,0.21954210956663942,123.32857849604223,589,2446,1.0
普洱,2024,all_pub,767,249,0.011553845133939275,0.05215123859191656,0.1590612777053455,0.23859191655801826,86.55127262027362,249,767,1.0
景德镇,2024,all_pub,3149,573,0.028629008226033342,0.10638297872340426,0.33058113686884727,0.41536995871705307,34.92960678570296,573,3149,1.0
曲靖,2024,all_pub,2870,665,0.00844565309764596,0.03902439024390244,0.15853658536585366,0.23658536585365855,118.40410545381363,665,2870,1.0
朔州,2024,all_pub,908,257,0.014647091928816783,0.07378854625550661,0.20374449339207049,0.289647577092511,68.27293805895992,257,908,1.0
朝阳,2024,all_pub,2009,617,0.005297465536494436,0.030363364858138377,0.10104529616724738,0.1518168242906919,188.76951498994435,617,2009,1.0
本溪,2024,all_pub,2341,293,0.06454796752210333,0.19094404100811618,0.47629218282785135,0.5446390431439557,15.492354575805464,293,2341,1.0
来宾,2024,all_pub,929,296,0.02070005944097673,0.11194833153928956,0.22927879440258342,0.3003229278794403,48.30904002239015,296,929,1.0
杭州,2024,all_pub,207829,21722,0.007109523672947881,0.05739814944016475,0.14768872486515358,0.2170245730865279,140.65639921912822,21722,207829,1.0
松原,2024,all_pub,814,330,0.0074193022595971,0.02702702702702703,0.10933660933660933,0.18673218673218672,134.78356387306752,330,814,1.0
林芝,2024,all_pub,260,57,0.0769526627218935,0.23846153846153847,0.4423076923076924,0.5961538461538463,12.995001922337561,57,260,1.0
果洛,2024,all_pub,69,27,0.1711825246796892,0.391304347826087,0.5797101449275361,0.7246376811594203,5.841717791411041,27,69,1.0
枣庄,2024,all_pub,9147,2446,0.0013712475039175556,0.015305564666010714,0.041980977369629385,0.0647206734448453,729.262950082368,2446,9147,1.0
柳州,2024,all_pub,7033,1011,0.045861935553600394,0.1747476183705389,0.36214986492250817,0.429830797668136,21.8045747073031,1011,7033,1.0
株洲,2024,all_pub,10564,1605,0.012882836280647654,0.06739871260886028,0.2047519878833775,0.30272624006058313,77.62265841274258,1605,10564,1.0
桂林,2024,all_pub,8819,961,0.10995174899991016,0.3051366368068942,0.5057262728200476,0.5753486789885474,9.094898526814859,961,8819,1.0
桃园,2024,all_pub,1887,299,0.06925498396554228,0.20508744038155802,0.5007949125596185,0.5590885002649709,14.439394000835357,299,1887,1.0
梅州,2024,all_pub,3151,824,0.005247864268807483,0.03840050777530943,0.1050460171374167,0.15709298635353858,190.55370885711542,824,3151,1.0
梧州,2024,all_pub,1495,428,0.014112146396572744,0.07157190635451505,0.21337792642140468,0.29431438127090304,70.86094289971783,428,1495,1.0
楚雄,2024,all_pub,1727,386,0.00932463691048771,0.04921829762594094,0.15402431962941518,0.2119281991893457,107.24278163316673,386,1727,1.0
楚雄彝族自治州,2024,all_pub,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0
榆林,2024,all_pub,5516,1516,0.00659036064115151,0.051667875271936184,0.11892675852066714,0.18056562726613487,151.73676441252744,1516,5516,1.0
武威,2024,all_pub,1276,428,0.006515266162871828,0.03761755485893417,0.11833855799373041,0.1677115987460815,153.48567119155354,428,1276,1.0
武汉,2024,all_pub,145297,13864,0.007506374167097692,0.052230947645168176,0.15520623275084827,0.21054116740194223,133.22011103353321,13864,145297,1.0
毕节,2024,all_pub,1404,443,0.007232084155161078,0.03561253561253561,0.12464387464387466,0.18945868945868946,138.27272727272728,443,1404,1.0
永州,2024,all_pub,3144,829,0.006496885703371338,0.05629770992366412,0.1205470737913486,0.1704834605597964,153.91990034257245,829,3144,1.0
汉中,2024,all_pub,2462,529,0.05455168768366085,0.21567831031681559,0.34646628757108044,0.39601949634443545,18.331238545705283,529,2462,1.0
汕头,2024,all_pub,27093,6293,0.0013099085185474318,0.01767984350201159,0.06090133982947624,0.07503783265050012,763.4120901121462,6293,27093,1.0
汕尾,2024,all_pub,2917,527,0.11002411713209567,0.3129928008227631,0.4734316078162496,0.5227973945834761,9.088916376392218,527,2917,1.0
江门,2024,all_pub,19871,4069,0.0033550834972533735,0.04539278345327361,0.0961702984248402,0.12067837552211765,298.055175323847,4069,19871,1.0
池州,2024,all_pub,4053,765,0.004012404356804782,0.026646928201332347,0.09055020972119418,0.13619541080680975,249.22712445570542,765,4053,1.0
沈阳,2024,all_pub,46027,6377,0.00929976351979642,0.0714146044712886,0.16007995307102352,0.2296912681686836,107.5296159812342,6377,46027,1.0
沧州,2024,all_pub,12954,3841,0.0010386987325301065,0.012119808553342597,0.04353867531264474,0.0624517523544851,962.7430636833045,3841,12954,1.0
河池,2024,all_pub,1087,413,0.007534896396232466,0.029438822447102116,0.12787488500459981,0.1941122355105796,132.71582612602495,413,1087,1.0
河源,2024,all_pub,3089,779,0.0041275755689027405,0.029783101327290385,0.08675946908384591,0.12398834574295889,242.2729719436333,779,3089,1.0
泉州,2024,all_pub,48458,7887,0.0033394643796652527,0.045606504601923316,0.09647529819637625,0.12123901110239796,299.4492188894795,7887,48458,1.0
泰安,2024,all_pub,13723,2902,0.005955536631339186,0.06660351235152663,0.1128033228885812,0.1373606354295708,167.91098131070282,2902,13723,1.0
泰州,2024,all_pub,29636,4605,0.0006038580568722064,0.00759211769469564,0.020785531110811176,0.034721284923741394,1656.0183119517915,4605,29636,1.0
泸州,2024,all_pub,3779,701,0.011094234576240996,0.052394813442709715,0.18444032812913472,0.26567875099232596,90.13690788020321,701,3779,1.0
洛阳,2024,all_pub,20423,2994,0.007526466221158769,0.06952945208833178,0.1471380306517162,0.18577094452333154,132.86447724813422,2994,20423,1.0
济南,2024,all_pub,97463,11608,0.006848452671715422,0.06431158490914501,0.12954659717020817,0.18685039450868535,146.01838516458886,11608,97463,1.0
济宁,2024,all_pub,20854,4436,0.0017083289302972898,0.020283878392634506,0.0631053994437518,0.09086985710175505,585.3673623767387,4436,20854,1.0
济源,2024,all_pub,1707,339,0.009781220646642979,0.05565319273579379,0.153485647334505,0.22729935559461045,102.23672853584085,339,1707,1.0
海东,2024,all_pub,586,223,0.020355507926708528,0.1075085324232082,0.21331058020477814,0.31058020477815695,49.126752503576526,223,586,1.0
海北,2024,all_pub,150,32,0.2815111111111111,0.5133333333333333,0.74,0.8466666666666666,3.5522576570887274,32,150,1.0
海北藏族自治州,2024,all_pub,3,1,1.0,1.0,1.0,1.0,1.0,1,3,1.0
海南,2024,all_pub,157,48,0.07744736094770578,0.2356687898089172,0.43949044585987257,0.6050955414012739,12.911995809324255,48,157,1.0
海南藏族自治州,2024,all_pub,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0
海口,2024,all_pub,12054,2188,0.026564685451610667,0.15389082462253195,0.22191803550688569,0.2765057242409159,37.64396163551668,2188,12054,1.0
海西,2024,all_pub,829,187,0.05801312785471181,0.2195416164053076,0.3498190591073583,0.4414957780458384,17.237477739597182,187,829,1.0
海西蒙古族藏族自治州,2024,all_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
淄博,2024,all_pub,21584,4045,0.0038272170624700174,0.04887879911045219,0.09618235730170498,0.12018161601186064,261.2864605475546,4045,21584,1.0
淮北,2024,all_pub,5011,733,0.033420746956974036,0.16942726002793854,0.2656156455797246,0.32089403312712034,29.92153350993031,733,5011,1.0
淮南,2024,all_pub,6650,992,0.0780246254734581,0.2741353383458647,0.3556390977443609,0.3900751879699249,12.816466518511817,992,6650,1.0
淮安,2024,all_pub,14565,2232,0.01909039217051915,0.1314109165808445,0.18894610367318918,0.21970477171301064,52.3823707270025,2232,14565,1.0
深圳,2024,all_pub,427667,48109,0.0044346454934667745,0.04347307601474979,0.12990714738336137,0.16281592921595542,225.4971680314072,48109,427667,1.0
清远,2024,all_pub,6728,1225,0.005035392580883694,0.04548156956004756,0.11429845422116529,0.15636147443519618,198.59424740712143,1225,6728,1.0
温州,2024,all_pub,68038,13973,0.0006016405391273467,0.010347158940592021,0.035274405479290984,0.05329374761162879,1662.1220395993532,13973,68038,1.0
渭南,2024,all_pub,2764,715,0.007247932378461132,0.04884225759768451,0.1385672937771346,0.19283646888567293,137.97038214259916,715,2764,1.0
湖州,2024,all_pub,26776,4657,0.0023928335414284555,0.038056468479235134,0.06965192709889453,0.09515984463698836,417.91456977112904,4657,26776,1.0
湘潭,2024,all_pub,9496,1062,0.05878329739689093,0.17017691659646167,0.450189553496209,0.504212299915754,17.01163500999674,1062,9496,1.0
湘西,2024,all_pub,1006,258,0.02257034334746985,0.11332007952286283,0.24950298210735586,0.3240556660039762,44.305927677086075,258,1006,1.0
湘西土家族苗族自治州,2024,all_pub,18,14,0.08024691358024691,0.1111111111111111,0.5,0.7777777777777778,12.461538461538462,14,18,1.0
湛江,2024,all_pub,7991,1233,0.08963802523365003,0.2909523213615317,0.3975722688024027,0.47440870979852334,11.155979813180902,1233,7991,1.0
滁州,2024,all_pub,15281,2656,0.002256011922386139,0.026830704796806493,0.07381715856292129,0.09711406321575813,443.2600688308065,2656,15281,1.0
滨州,2024,all_pub,11961,2748,0.0015720838845580407,0.014212858456650782,0.04857453390184767,0.07399046902432907,636.0983722450216,2748,11961,1.0
漯河,2024,all_pub,2810,616,0.017358949354744746,0.11245551601423487,0.2,0.2590747330960854,57.60717308197392,616,2810,1.0
漳州,2024,all_pub,9307,1795,0.0026696644568638917,0.030837004405286344,0.0768238959922639,0.104222628129365,374.57890913179403,1795,9307,1.0
潍坊,2024,all_pub,38578,5963,0.009955261347637743,0.08165275545647778,0.1645497433770543,0.18964176473637825,100.44939706553131,5963,38578,1.0
潜江,2024,all_pub,814,200,0.009118678651848185,0.029484029484029485,0.1031941031941032,0.1805896805896806,109.6650115855677,200,814,1.0
潮州,2024,all_pub,8631,2903,0.0012852685192333397,0.012744757270304715,0.04866180048661801,0.07125477928397636,778.0475325082249,2903,8631,1.0
澄迈,2024,all_pub,1120,190,0.028258928571428574,0.10089285714285715,0.30892857142857144,0.40267857142857144,35.3870458135861,190,1120,1.0
澄迈县,2024,all_pub,7,4,0.30612244897959184,0.42857142857142855,0.9999999999999998,0.9999999999999998,3.2666666666666666,4,7,1.0
澎湖县,2024,all_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
澳门,2024,all_pub,503,35,0.3161587137216462,0.48906560636182905,0.874751491053678,0.9264413518886678,3.1629683339375685,35,503,1.0
澳门特别行政区,2024,all_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
濮阳,2024,all_pub,3049,795,0.011082030562149807,0.09052148245326337,0.14299770416530008,0.18596261069203018,90.23617056385464,795,3049,1.0
烟台,2024,all_pub,34704,5379,0.006113998667994738,0.05696749654218534,0.13629552789303825,0.160644306131858,163.55908044840623,5379,34704,1.0
焦作,2024,all_pub,6610,1172,0.026510330242766993,0.15688350983358548,0.2043872919818457,0.23751891074130108,37.721144581849835,1172,6610,1.0
牡丹江,2024,all_pub,1436,488,0.008783296218992716,0.05362116991643454,0.1469359331476323,0.21100278551532034,113.8524734982332,488,1436,1.0
玉林,2024,all_pub,3473,770,0.11036883683922923,0.32738266628275264,0.40627699395335437,0.45090699683270946,9.060528575259593,770,3473,1.0
玉树,2024,all_pub,63,30,0.11312673217435125,0.25396825396825395,0.5396825396825397,0.6825396825396826,8.839643652561245,30,63,1.0
玉溪,2024,all_pub,2721,486,0.059685371417349455,0.23557515619257627,0.3160602719588387,0.36604189636163176,16.75452420338492,486,2721,1.0
珠海,2024,all_pub,54978,4327,0.08185692103476179,0.2830950562042999,0.3400814871403107,0.37498635817963555,12.216437991545453,4327,54978,1.0
琼中,2024,all_pub,104,26,0.09023668639053255,0.22115384615384615,0.5576923076923077,0.7403846153846154,11.081967213114753,26,104,1.0
琼海,2024,all_pub,336,107,0.02637825963718821,0.06845238095238096,0.27083333333333337,0.42559523809523814,37.91000671591672,107,336,1.0
甘南,2024,all_pub,253,110,0.0228249152462935,0.1067193675889328,0.22134387351778656,0.31620553359683795,43.81177275838465,110,253,1.0
甘南藏族自治州,2024,all_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
甘孜,2024,all_pub,481,101,0.02619715509528399,0.08108108108108109,0.24324324324324326,0.39293139293139295,38.17208381455206,101,481,1.0
甘孜藏族自治州,2024,all_pub,9,6,0.18518518518518517,0.2222222222222222,0.8888888888888888,1.0,5.4,6,9,1.0
白城,2024,all_pub,746,217,0.01678298557453874,0.054959785522788206,0.20107238605898123,0.31903485254691694,59.58415417558886,217,746,1.0
白山,2024,all_pub,460,136,0.02052930056710775,0.08478260869565217,0.20869565217391303,0.3326086956521739,48.71086556169429,136,460,1.0
白沙,2024,all_pub,38,12,0.13157894736842102,0.18421052631578946,0.7368421052631577,0.9473684210526314,7.600000000000002,12,38,1.0
白银,2024,all_pub,1447,354,0.022546946736784493,0.08914996544574982,0.29163787145818937,0.38009675190048375,44.35190323878921,354,1447,1.0
百色,2024,all_pub,1409,416,0.014082137490864018,0.07097232079488999,0.21717530163236337,0.29240596167494676,71.01194691848194,416,1409,1.0
益阳,2024,all_pub,4038,900,0.008153718475866097,0.047795938583457154,0.1532937097573056,0.2263496780584448,122.64342986084995,900,4038,1.0
盐城,2024,all_pub,32605,5735,0.0020194367619497207,0.03754025456218371,0.06388590706946787,0.0793436589480141,495.18757845852156,5735,32605,1.0
盘锦,2024,all_pub,2253,499,0.011627835963253808,0.060363959165557035,0.19351975144252107,0.2663115845539281,86.00052521898243,499,2253,1.0
眉山,2024,all_pub,3597,638,0.008120859373049655,0.05421184320266889,0.1387267167083681,0.20711704197942732,123.13967698032758,638,3597,1.0
石嘴山,2024,all_pub,2276,423,0.014728457102615819,0.09402460456942004,0.18409490333919157,0.2587873462214411,67.89577435252176,423,2276,1.0
石家庄,2024,all_pub,35455,7046,0.00504446407274165,0.05299675645184036,0.12201382033563674,0.15402623043294317,198.2371141076446,7046,35455,1.0
石河子,2024,all_pub,2300,188,0.28405519848771266,0.5213043478260869,0.6947826086956522,0.7521739130434784,3.520442524283733,188,2300,1.0
神农架,2024,all_pub,97,21,0.09448400467637366,0.20618556701030927,0.5876288659793815,0.8041237113402062,10.583802024746909,21,97,1.0
福州,2024,all_pub,39755,4902,0.009716410891189735,0.0858759904414539,0.14989309520814995,0.19808829078103385,102.91866113924235,4902,39755,1.0
秦皇岛,2024,all_pub,7610,1089,0.07995831613773288,0.2676741130091984,0.40972404730617606,0.4592641261498029,12.506516498889765,1089,7610,1.0
红河,2024,all_pub,1942,497,0.01056540816532162,0.06848609680741503,0.1611740473738414,0.22811534500514935,94.6484967123425,497,1942,1.0
红河哈尼族彝族自治州,2024,all_pub,10,8,0.14,0.2,0.7,1.0,7.142857142857142,8,10,1.0
绍兴,2024,all_pub,36071,5799,0.00506617375092853,0.05417094064483934,0.11832219788749965,0.15128496576196945,197.3876241052174,5799,36071,1.0
绥化,2024,all_pub,1422,619,0.005486418961823545,0.03234880450070324,0.11462728551336146,0.16947960618846697,182.26825310978904,619,1422,1.0
绵阳,2024,all_pub,14658,1636,0.015275893035517341,0.0883476599808978,0.2096466093600764,0.2945149406467458,65.46262124740869,1636,14658,1.0
聊城,2024,all_pub,12466,2952,0.0028073021541744525,0.03994866035616878,0.08029841167976896,0.10644954275629712,356.21388261074856,2952,12466,1.0
肇庆,2024,all_pub,8485,1820,0.002244662753675678,0.01614614024749558,0.06434885091337654,0.0993517972893341,445.5012221156523,1820,8485,1.0
胡杨河,2024,all_pub,56,13,0.19068877551020413,0.3392857142857143,0.7857142857142856,0.9464285714285714,5.244147157190634,13,56,1.0
自贡,2024,all_pub,3130,494,0.05061254070165051,0.20191693290734825,0.346964856230032,0.3964856230031949,19.757949040629555,494,3130,1.0
舟山,2024,all_pub,3804,695,0.02522249533116393,0.13564668769716087,0.2513144058885384,0.33885383806519453,39.64714778891996,695,3804,1.0
芜湖,2024,all_pub,27197,2911,0.014009903884927667,0.09280435342133324,0.2132955840717726,0.2759863220208111,71.3780771241289,2911,27197,1.0
花莲县,2024,all_pub,8,4,0.28125,0.375,1.0,1.0,3.5555555555555554,4,8,1.0
苏州,2024,all_pub,224355,29409,0.0011237149187489943,0.023734706157651934,0.05649974370974571,0.07281317554768113,889.9054229103559,29409,224355,1.0
苗栗县,2024,all_pub,700,55,0.41932244897959187,0.6385714285714286,0.8157142857142856,0.8642857142857142,2.3847995794965637,55,700,1.0
茂名,2024,all_pub,3444,928,0.015540332730355677,0.1132404181184669,0.17363530778164926,0.20963995354239257,64.3486865661925,928,3444,1.0
荆州,2024,all_pub,7658,1498,0.011319301005965317,0.09767563332462784,0.1495168451292766,0.17824497257769653,88.34467777409542,1498,7658,1.0
荆门,2024,all_pub,5880,884,0.01341668980517377,0.09251700680272108,0.20034013605442177,0.24013605442176872,74.53403294860242,884,5880,1.0
莆田,2024,all_pub,4524,852,0.008566943488739884,0.07007073386383732,0.14544650751547303,0.1907603890362511,116.72774558561848,852,4524,1.0
菏泽,2024,all_pub,9800,3100,0.0015169096209912537,0.019591836734693877,0.05377551020408163,0.07499999999999998,659.2350566980588,3100,9800,1.0
萍乡,2024,all_pub,2446,605,0.0043754583885182415,0.024529844644317254,0.0919869174161897,0.13327882256745707,228.54748261899303,605,2446,1.0
营口,2024,all_pub,3039,625,0.005500393534918061,0.028956893715037842,0.10661401776900296,0.17439947351102333,181.8051733301837,625,3039,1.0
葫芦岛,2024,all_pub,1513,369,0.01582801444541666,0.07732980832782552,0.22868473231989428,0.2967614011896894,63.1791184831507,369,1513,1.0
蚌埠,2024,all_pub,8877,1475,0.005358514596916497,0.04066689196800721,0.12064886786076376,0.17573504562352146,186.618881392138,1475,8877,1.0
衡水,2024,all_pub,6673,2119,0.0014236812208081628,0.014086617713172486,0.046306009291173386,0.07058294620110894,702.4044325262245,2119,6673,1.0
衡阳,2024,all_pub,6378,1422,0.008542368074797725,0.07416117905299467,0.13938538726873628,0.19504546879899654,117.06355793193552,1422,6378,1.0
衢州,2024,all_pub,9790,2031,0.004585404839734527,0.04504596527068437,0.11327885597548519,0.14994892747701735,218.08325217755367,2031,9790,1.0
襄阳,2024,all_pub,11966,2072,0.003650154908515797,0.031422363362861444,0.1068026073875982,0.13880996155774694,273.96097564708936,2072,11966,1.0
西双版纳,2024,all_pub,556,161,0.03685109466383728,0.1564748201438849,0.3093525179856115,0.4154676258992806,27.13623595505618,161,556,1.0
西双版纳傣族自治州,2024,all_pub,5,3,0.44000000000000006,0.6,1.0,1.0,2.2727272727272725,3,5,1.0
西宁,2024,all_pub,6080,1110,0.012621137032548477,0.06151315789473684,0.19473684210526315,0.3014802631578948,79.23216406105993,1110,6080,1.0
西安,2024,all_pub,115784,11103,0.013369356825843089,0.062417950666758794,0.22028086782284254,0.29878912457679824,74.797913843319,11103,115784,1.0
许昌,2024,all_pub,6611,1227,0.006605305564510096,0.03993344425956739,0.15625472697020118,0.19422175162607774,151.39345034587635,1227,6611,1.0
贵港,2024,all_pub,1683,585,0.004721995389920314,0.027926322043969103,0.0897207367795603,0.14260249554367202,211.7748785046729,585,1683,1.0
贵阳,2024,all_pub,24310,2401,0.025673880889599425,0.10851501439736734,0.3036199095022624,0.3550802139037433,38.950091117899646,2401,24310,1.0
贺州,2024,all_pub,1013,299,0.015255771710117924,0.08588351431391905,0.20138203356367226,0.2783810463968411,65.54896199297349,299,1013,1.0
资阳,2024,all_pub,1350,319,0.012835116598079562,0.08148148148148149,0.15333333333333335,0.22444444444444445,77.91125170998632,319,1350,1.0
赣州,2024,all_pub,17506,3726,0.0028309400838156915,0.03781560607791614,0.08631326402376328,0.11670284473894667,353.2395495464344,3726,17506,1.0
赤峰,2024,all_pub,2587,803,0.006821147454736738,0.04329339002705837,0.12910707383069192,0.19636644762272906,146.60290026505444,803,2587,1.0
辽源,2024,all_pub,624,155,0.024213099934253777,0.08173076923076923,0.2804487179487179,0.39262820512820507,41.29995757318626,155,624,1.0
辽阳,2024,all_pub,1480,371,0.010861943024105187,0.057432432432432436,0.1614864864864865,0.2277027027027027,92.06455951580362,371,1480,1.0
达州,2024,all_pub,3122,693,0.004718636232871962,0.033952594490711085,0.09096732863549008,0.1316463805253043,211.92563924160723,693,3122,1.0
运城,2024,all_pub,2890,790,0.009229295626249684,0.07128027681660899,0.156401384083045,0.20968858131487889,108.35063048103369,790,2890,1.0
连云港,2024,all_pub,13599,1950,0.007388051187306679,0.06485771012574454,0.14662842856092362,0.19273475990881683,135.35369133853428,1950,13599,1.0
迪庆,2024,all_pub,266,73,0.04352987732489117,0.15413533834586465,0.3533834586466166,0.49624060150375937,22.972727272727276,73,266,1.0
通化,2024,all_pub,985,235,0.024811770465613652,0.12284263959390863,0.2527918781725888,0.3340101522842639,40.30345200016615,235,985,1.0
通辽,2024,all_pub,1642,461,0.014826249441799538,0.08099878197320341,0.20523751522533495,0.2722289890377589,67.44794116175512,461,1642,1.0
遂宁,2024,all_pub,3118,585,0.007544597139413968,0.048749198203976905,0.13951250801796025,0.1872995509942271,132.54518187271637,585,3118,1.0
遵义,2024,all_pub,5275,1218,0.007982462208845263,0.03772511848341232,0.16113744075829384,0.23071090047393367,125.27463003732268,1218,5275,1.0
邢台,2024,all_pub,9892,3201,0.001155769819100879,0.012636473918317832,0.0419530934088152,0.06176708451273756,865.2241851910801,3201,9892,1.0
那曲,2024,all_pub,85,24,0.10311418685121107,0.2235294117647059,0.623529411764706,0.788235294117647,9.697986577181208,24,85,1.0
邯郸,2024,all_pub,10759,2562,0.0050177320705942,0.04387024816432754,0.12250209127242308,0.163491030764941,199.29322369768937,2562,10759,1.0
邵阳,2024,all_pub,4052,1134,0.004575757014682765,0.037265547877591315,0.10858835143139191,0.15844027640671277,218.54307315514862,1134,4052,1.0
郑州,2024,all_pub,64245,9621,0.005440459866935882,0.05384076581835162,0.11744104599579734,0.17861312164370768,183.80799132026488,9621,64245,1.0
郴州,2024,all_pub,3828,907,0.005516875598488397,0.034221525600835946,0.11624869383490075,0.17659352142110762,181.26201726825167,907,3828,1.0
鄂尔多斯,2024,all_pub,7033,1474,0.007297704354857416,0.06711218541163089,0.1234181714773212,0.16962889236456705,137.02939326863677,1474,7033,1.0
鄂州,2024,all_pub,2770,456,0.011643837401764652,0.06714801444043321,0.18194945848375454,0.2505415162454874,85.8823397730071,456,2770,1.0
酒泉,2024,all_pub,1821,470,0.010341548852984628,0.05656232839099396,0.16749038989566173,0.25315760571114776,96.69731432070685,470,1821,1.0
重庆,2024,all_pub,102841,13109,0.007477364838595805,0.0559698952752307,0.1547534543615873,0.20808821384467285,133.7369543396244,13109,102841,1.0
金华,2024,all_pub,48064,10818,0.0007668530009255303,0.011796770972037284,0.03880243009320906,0.06522553262316912,1304.0308883098585,10818,48064,1.0
金昌,2024,all_pub,1818,206,0.11510854055702599,0.25357535753575355,0.5533553355335533,0.6089108910891089,8.687452687358062,206,1818,1.0
钦州,2024,all_pub,1585,387,0.02999532287116003,0.14511041009463724,0.2832807570977918,0.36151419558359627,33.338530953486824,387,1585,1.0
铁岭,2024,all_pub,1460,417,0.0060996434603115025,0.038356164383561646,0.09657534246575344,0.14863013698630134,163.94400861405938,417,1460,1.0
铁门关,2024,all_pub,115,27,0.07931947069943289,0.17391304347826086,0.5130434782608696,0.7652173913043478,12.607244995233556,27,115,1.0
铜仁,2024,all_pub,1214,312,0.015255842735358217,0.07660626029654036,0.20098846787479405,0.28912685337726524,65.54865682262943,312,1214,1.0
铜川,2024,all_pub,919,205,0.019774770561273847,0.07616974972796518,0.23830250272034817,0.3416757344940153,50.56948685707442,205,919,1.0
铜陵,2024,all_pub,4343,811,0.003954850395105963,0.025788625374165323,0.09141146672806816,0.13562053879806588,252.8540652858771,811,4343,1.0
银川,2024,all_pub,10905,1734,0.014086938570174111,0.08904172397982577,0.2102705181109583,0.2757450710683173,70.98774478347428,1734,10905,1.0
锡林郭勒,2024,all_pub,1350,344,0.01296460905349794,0.05185185185185185,0.20222222222222222,0.2725925925925926,77.133062468258,344,1350,1.0
锡林郭勒盟,2024,all_pub,15,9,0.17333333333333334,0.3333333333333333,0.7333333333333333,1.0,5.769230769230769,9,15,1.0
锦州,2024,all_pub,2761,592,0.029398326485962897,0.13002535313292285,0.2817819630568634,0.34661354581673304,34.015541683213826,592,2761,1.0
镇江,2024,all_pub,27424,3465,0.026447779113151493,0.13057905484247376,0.24161318553092187,0.26476808634772464,37.81035812956927,3465,27424,1.0
长春,2024,all_pub,47143,3401,0.06548239366900548,0.1812146023799928,0.4552319538425641,0.5252741658358612,15.27128047662262,3401,47143,1.0
长沙,2024,all_pub,77000,8257,0.018574149434980605,0.0862077922077922,0.25001298701298696,0.30724675324675327,53.8382661074485,8257,77000,1.0
长治,2024,all_pub,3472,636,0.011120564250674253,0.05933179723502304,0.17194700460829493,0.2623847926267281,89.92349465894851,636,3472,1.0
阜新,2024,all_pub,2120,339,0.19205010679957277,0.43349056603773584,0.5306603773584906,0.5811320754716982,5.206974454034642,339,2120,1.0
阜阳,2024,all_pub,7937,1814,0.0022511757855490726,0.01864684389567847,0.065011969257906,0.10104573516441981,444.21231181468806,1814,7937,1.0
防城港,2024,all_pub,854,168,0.03724860005813667,0.13466042154566746,0.3442622950819672,0.4765807962529275,26.846646543473458,168,854,1.0
阳江,2024,all_pub,6233,1564,0.010240206964740983,0.07957644793839243,0.16155944168137334,0.19156104604524304,97.65427627031306,1564,6233,1.0
阳泉,2024,all_pub,1169,336,0.023033732120263932,0.1283147989734816,0.22754491017964074,0.28143712574850294,43.41458842964705,336,1169,1.0
阿克苏,2024,all_pub,1459,392,0.012867592654794216,0.067854694996573,0.17614804660726527,0.23029472241261142,77.7146142893651,392,1459,1.0
阿克苏地区,2024,all_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
阿勒泰,2024,all_pub,534,194,0.017239686347122272,0.06928838951310862,0.20973782771535582,0.31086142322097376,58.00569568755087,194,534,1.0
阿勒泰地区,2024,all_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
阿坝,2024,all_pub,524,123,0.02629508769885204,0.07251908396946564,0.2824427480916031,0.4293893129770993,38.029916897506936,123,524,1.0
阿坝藏族羌族自治州,2024,all_pub,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0
阿拉善,2024,all_pub,596,185,0.012854150713931804,0.04194630872483222,0.15604026845637584,0.25,77.79588261060009,185,596,1.0
阿拉善盟,2024,all_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
阿拉尔,2024,all_pub,720,74,0.4571952160493828,0.6736111111111112,0.7597222222222224,0.8180555555555555,2.187249483144171,74,720,1.0
阿里,2024,all_pub,37,13,0.14682249817384954,0.21621621621621623,0.7837837837837839,0.9189189189189189,6.81094527363184,13,37,1.0
陇南,2024,all_pub,714,257,0.009709766259444955,0.05322128851540616,0.13025210084033612,0.20588235294117646,102.9890909090909,257,714,1.0
陵水,2024,all_pub,212,52,0.0626557493770025,0.1792452830188679,0.45283018867924524,0.6367924528301887,15.960227272727272,52,212,1.0
