city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share,roll_top_patents,roll_top_share,roll_mid_inc_patents,roll_mid_inc_share,base_top_patents,base_top_share,base_mid_inc_patents,base_mid_inc_share,ln1p_total_patents,ln1p_active_applicants,ln1p_new_applicants,ln_effective_applicants,roll_top_n,base_top_n,province,idc_scope_new,idc_scope_stock,ln1p_idc_scope_new,ln1p_idc_scope_stock,ln1p_idc_scope_stock_l1,idc_registered_new,idc_registered_stock,ln1p_idc_registered_new,ln1p_idc_registered_stock,ln1p_idc_registered_stock_l1,idc_combined_new,idc_combined_stock,ln1p_idc_combined_new,ln1p_idc_combined_stock,ln1p_idc_combined_stock_l1,merge_idc_split,city_id,province_id,base_ln_patents,base_hhi,base_top10,base_active,base_ln_patents_q,base_hhi_q,base_top10_q,base_active_q,idc_scope_pre5,ln1p_idc_scope_pre5,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,idc_registered_pre5,ln1p_idc_registered_pre5,ln1p_idc_registered_pre5_l1,ln1p_idc_registered_new_l1,idc_combined_pre5,ln1p_idc_combined_pre5,ln1p_idc_combined_pre5_l1,ln1p_idc_combined_new_l1,idc_scope_prov_new,idc_scope_prov_stock,idc_scope_prov_pre5,ln1p_idc_scope_prov_new,ln1p_idc_scope_prov_new_l1,ln1p_idc_scope_prov_stock,ln1p_idc_scope_prov_stock_l1,ln1p_idc_scope_prov_pre5,ln1p_idc_scope_prov_pre5_l1,ln1p_idc_registered_prov_new,ln1p_idc_registered_prov_new_l1,ln1p_idc_registered_prov_stock,ln1p_idc_registered_prov_stock_l1,ln1p_idc_registered_prov_pre5,ln1p_idc_registered_prov_pre5_l1,ln1p_idc_combined_prov_new,ln1p_idc_combined_prov_new_l1,ln1p_idc_combined_prov_stock,ln1p_idc_combined_prov_stock_l1,ln1p_idc_combined_prov_pre5,ln1p_idc_combined_prov_pre5_l1,broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city,ln1p_new_patents,incumbent_patents,ln1p_incumbent_patents,policy_horserace_controls,merge_policy_horserace,entrant_count,entrant_patents,surv2_applicants,surv3_applicants,surv2_entry_patents,surv3_entry_patents,surv2_future_patents,surv3_future_patents,surv2_applicant_rate,surv3_applicant_rate,surv2_entry_pat_share_new,surv3_entry_pat_share_new,top10_n,top10_turnover_prev_share,top10_turnover_base_share,top10_turnover_prev_pat_share,top10_turnover_base_pat_share,top10_persistence_prev_share,top10_persistence_base_share,top20_n,top20_turnover_prev_share,top20_turnover_base_share,top20_turnover_prev_pat_share,top20_turnover_base_pat_share,top20_persistence_prev_share,top20_persistence_base_share,qgrant_total,qgrant_active,qgrant_new_n,qgrant_new_pat,qgrant_new_share,qcited_total,qcited_active,qcited_new_n,qcited_new_pat,qcited_new_share,qfcited_total,qfcited_active,qfcited_new_n,qfcited_new_pat,qfcited_new_share,qgrantyr_total,qgrantyr_active,qgrantyr_new_n,qgrantyr_new_pat,qgrantyr_new_share,main_total_patents,main_new_patents,qgrant_share_total,qgrant_share_new,ln_qgrant_new_n,ln_qgrant_new_pat,qgrantyr_share_total,qgrantyr_share_new,ln_qgrantyr_new_n,ln_qgrantyr_new_pat,qcited_share_total,qcited_share_new,ln_qcited_new_n,ln_qcited_new_pat,qfcited_share_total,qfcited_share_new,ln_qfcited_new_n,ln_qfcited_new_pat,ln1p_surv2_applicants,ln1p_surv3_applicants,ln1p_surv2_entry_patents,ln1p_surv3_entry_patents,ln1p_surv2_future_patents,ln1p_surv3_future_patents,surv2_entry_pat_share_total,surv3_entry_pat_share_total
武威,2018,inv_app_appyear,269,93,0.0340376722267519,0.1003717472118959,0.3308550185873606,0.4572490706319702,29.37921234267154,64,156,0.5799256505576208,49,0.1821561338289963,64,0.2379182156133829,0,0.0,113,0.4200743494423792,5.598421958998375,4.543294782270004,4.174387269895637,3.3802873610831403,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,10.0,10.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,2.5649493574615367,2.4849066497880004,2.5649493574615367,2.4849066497880004,1,0,0,0,0,0,0,0,5.056245805348308,113,4.736198448394496,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,64.0,156.0,18.0,20.0,72.0,76.0,51.0,70.0,0.28125,0.3125,0.46153846153846156,0.48717948717948717,10,0.9,1.0,0.8699186991869918,1.0,0.1,0.0,20,0.85,1.0,0.6951219512195121,1.0,0.15,0.0,42.0,30.0,23.0,29.0,0.6904761904761905,2.0,2.0,0.0,0.0,0.0,28.0,24.0,18.0,18.0,0.6428571428571429,51.0,21.0,12.0,14.0,0.2745098039215686,269.0,156.0,0.10780669144981413,0.1858974358974359,3.1780538303479458,3.4011973816621555,0.05204460966542751,0.08974358974358974,2.5649493574615367,2.70805020110221,0.0,0.0,0.0,0.0,0.06691449814126393,0.11538461538461539,2.9444389791664403,2.9444389791664403,2.9444389791664403,3.044522437723423,4.290459441148391,4.343805421853684,3.9512437185814275,4.2626798770413155,0.26765799256505574,0.2825278810408922
武威,2019,inv_app_appyear,210,82,0.0333786848072562,0.0952380952380952,0.3380952380952381,0.4523809523809524,29.959239130434785,44,98,0.4666666666666667,20,0.0952380952380952,92,0.4380952380952381,2,0.0095238095238095,110,0.5238095238095238,5.351858133476067,4.418840607796598,3.80666248977032,3.399837762146116,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,10.0,2.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.0986122886681098,2.3978952727983707,1.0986122886681098,0.6931471805599453,1.791759469228055,1.3862943611198906,1.6094379124341005,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.70805020110221,2.5649493574615367,1.9459101490553132,2.5649493574615367,1,0,0,0,0,0,0,0,4.59511985013459,112,4.727387818712341,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,44.0,98.0,4.0,5.0,7.0,8.0,10.0,13.0,0.09090909090909091,0.11363636363636363,0.07142857142857142,0.08163265306122448,10,0.9,1.0,0.8,1.0,0.1,0.0,20,0.8,1.0,0.7244094488188977,1.0,0.2,0.0,33.0,23.0,15.0,24.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,19.0,14.0,10.0,14.0,0.7368421052631579,33.0,12.0,7.0,9.0,0.2727272727272727,210.0,98.0,0.11428571428571428,0.24489795918367346,2.772588722239781,3.2188758248682006,0.04285714285714286,0.09183673469387756,2.0794415416798357,2.302585092994046,0.004761904761904762,0.01020408163265306,0.6931471805599453,0.6931471805599453,0.06666666666666667,0.14285714285714285,2.3978952727983707,2.70805020110221,1.6094379124341003,1.791759469228055,2.0794415416798357,2.1972245773362196,2.3978952727983707,2.6390573296152584,0.03333333333333333,0.0380952380952381
武威,2020,inv_app_appyear,175,88,0.0213224489795918,0.0628571428571428,0.2342857142857143,0.36,46.8989280245023,59,96,0.5485714285714286,13,0.0742857142857142,66,0.3771428571428571,4,0.0228571428571428,75,0.4285714285714285,5.170483995038151,4.48863636973214,4.0943445622221,3.847994818570597,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.3978952727983707,2.3978952727983707,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.0794415416798357,1.791759469228055,1.9459101490553132,1.6094379124341005,1.0986122886681098,1.0986122886681098,2.833213344056216,2.70805020110221,2.0794415416798357,1.9459101490553132,1,0,0,0,0,0,0,0,4.574710978503383,79,4.382026634673881,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,59.0,96.0,8.0,10.0,16.0,18.0,21.0,24.0,0.13559322033898305,0.1694915254237288,0.16666666666666666,0.1875,10,0.8,1.0,0.7777777777777778,1.0,0.2,0.0,20,0.8,0.95,0.7222222222222222,0.9555555555555556,0.2,0.05,39.0,28.0,18.0,20.0,0.5128205128205128,,,,,,16.0,12.0,7.0,7.0,0.4375,39.0,20.0,15.0,19.0,0.4871794871794871,175.0,96.0,0.11428571428571428,0.20833333333333334,2.9444389791664403,3.044522437723423,0.10857142857142857,0.19791666666666666,2.772588722239781,2.995732273553991,,,0.0,0.0,0.04,0.07291666666666667,2.0794415416798357,2.0794415416798357,2.1972245773362196,2.3978952727983707,2.833213344056216,2.9444389791664403,3.091042453358316,3.2188758248682006,0.09142857142857143,0.10285714285714286
武威,2021,inv_app_appyear,191,81,0.0243688495381157,0.0837696335078534,0.2460732984293193,0.3612565445026178,41.03599550056243,54,102,0.5340314136125655,13,0.0680628272251308,76,0.3979057591623036,2,0.0104712041884816,87,0.4554973821989528,5.2574953720277815,4.406719247264253,4.007333185232471,3.714449620579355,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.1972245773362196,2.0794415416798357,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.0986122886681098,2.8903717578961645,2.833213344056216,1.9459101490553132,2.0794415416798357,1,0,0,0,0,0,0,0,4.634728988229636,89,4.499809670330265,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,54.0,102.0,5.0,,12.0,,13.0,,0.09259259259259259,,0.11764705882352941,,10,0.8,1.0,0.7971014492753623,1.0,0.2,0.0,20,0.75,1.0,0.7596153846153846,1.0,0.25,0.0,47.0,26.0,16.0,23.0,0.4893617021276595,,,,,,18.0,14.0,11.0,12.0,0.6666666666666666,36.0,27.0,18.0,25.0,0.6944444444444444,191.0,102.0,0.12041884816753927,0.22549019607843138,2.833213344056216,3.1780538303479458,0.13089005235602094,0.24509803921568626,2.9444389791664403,3.258096538021482,,,0.0,0.0,0.06282722513089005,0.11764705882352941,2.4849066497880004,2.5649493574615367,1.791759469228055,,2.5649493574615367,,2.6390573296152584,,0.06282722513089005,
武威,2022,inv_app_appyear,134,70,0.0434395188237914,0.1716417910447761,0.3059701492537313,0.4253731343283582,23.02051282051282,48,64,0.4776119402985074,41,0.3059701492537313,29,0.2164179104477611,0,0.0,70,0.5223880597014925,4.90527477843843,4.2626798770413155,3.8918202981106265,3.1363856802181855,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,0.0,0.0,0.0,0.6931471805599453,2.1972245773362196,2.1972245773362196,1.9459101490553132,1.9459101490553132,0.0,0.6931471805599453,2.8903717578961645,2.8903717578961645,1.9459101490553132,1.9459101490553132,1,0,0,0,0,0,0,0,4.174387269895637,70,4.2626798770413155,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,48.0,64.0,,,,,,,,,,,10,0.6,1.0,0.40350877192982454,1.0,0.4,0.0,20,0.6,1.0,0.375,1.0,0.4,0.0,24.0,19.0,11.0,12.0,0.5,,,,,,6.0,6.0,4.0,4.0,0.6666666666666666,37.0,24.0,15.0,19.0,0.5135135135135135,134.0,64.0,0.08955223880597014,0.1875,2.4849066497880004,2.5649493574615367,0.1417910447761194,0.296875,2.772588722239781,2.995732273553991,,,0.0,0.0,0.029850746268656716,0.0625,1.6094379124341003,1.6094379124341003,,,,,,,,
武威,2023,inv_app_appyear,190,91,0.0238227146814404,0.0947368421052631,0.2368421052631578,0.3526315789473684,41.97674418604651,58,93,0.4894736842105263,47,0.2473684210526315,50,0.2631578947368421,0,0.0,97,0.5105263157894737,5.25227342804663,4.5217885770490405,4.07753744390572,3.737115755073418,10,10,甘肃省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,both,235,21,2.4825837600159693,0.2331328435873889,1.0,2.074192089357123,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,1.791759469228055,1.9459101490553132,0.0,0.0,2.8903717578961645,2.8903717578961645,1.791759469228055,1.9459101490553132,1,0,0,0,0,0,0,0,4.543294782270004,97,4.584967478670572,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,58.0,93.0,,,,,,,,,,,10,0.6,1.0,0.40298507462686567,1.0,0.4,0.0,20,0.8,1.0,0.6,1.0,0.2,0.0,24.0,20.0,15.0,16.0,0.6666666666666666,2.0,2.0,2.0,2.0,1.0,6.0,6.0,5.0,5.0,0.8333333333333334,55.0,31.0,23.0,29.0,0.5272727272727272,190.0,93.0,0.08421052631578947,0.17204301075268819,2.772588722239781,2.833213344056216,0.15263157894736842,0.3118279569892473,3.1780538303479458,3.4011973816621555,0.010526315789473684,0.021505376344086023,1.0986122886681098,1.0986122886681098,0.02631578947368421,0.053763440860215055,1.791759469228055,1.791759469228055,,,,,,,,
武汉,2008,inv_app_appyear,2755,547,0.038491704572778,0.1303085299455535,0.3836660617059891,0.4798548094373865,25.97962369032664,317,574,0.2083484573502722,1277,0.4635208711433757,904,0.3281306715063521,1315,0.4773139745916515,935,0.3393829401088929,7.921535632133549,6.306275286948016,5.762051382780177,3.2573125265465825,10,10,湖北省,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,both,236,24,8.165943314861051,0.0322921923338481,0.4389001620072943,6.587000824309672,4,1,2,4,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,0,0,6.354370040797351,2181,7.687997166393016,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,317.0,574.0,94.0,110.0,262.0,295.0,434.0,660.0,0.29652996845425866,0.3470031545741325,0.4564459930313589,0.5139372822299652,10,,0.1,,0.03328290468986384,,0.9,20,,0.15,,0.05624227441285538,,0.85,1788.0,337.0,193.0,327.0,0.1828859060402684,643.0,181.0,103.0,143.0,0.2223950233281493,1702.0,325.0,184.0,306.0,0.1797884841363102,1007.0,250.0,157.0,206.0,0.2045680238331678,2755.0,574.0,0.11869328493647913,0.5696864111498258,5.267858159063328,5.793013608384144,0.07477313974591651,0.3588850174216028,5.062595033026967,5.332718793265369,0.05190562613430127,0.24912891986062718,4.6443908991413725,4.969813299576001,0.11107078039927405,0.5331010452961672,5.220355825078324,5.726847747587197,4.553876891600541,4.709530201312334,5.572154032177765,5.69035945432406,6.075346031088684,6.493753839851686,0.09509981851179673,0.10707803992740472
武汉,2009,inv_app_appyear,3738,804,0.0279184097154411,0.1102193686463349,0.3180845371856607,0.4146602461209203,35.81865909242388,492,858,0.2295345104333868,1490,0.3986088817549492,1390,0.3718566078116639,1527,0.4085072231139647,1353,0.3619582664526485,8.226573474977114,6.690842277418564,6.20050917404269,3.578468961326174,10,10,湖北省,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,1.0,2.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,both,236,24,8.165943314861051,0.0322921923338481,0.4389001620072943,6.587000824309672,4,1,2,4,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0,1.0,1.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0,0,0,0,0,0,0,0,6.755768921984255,2880,7.965892735084528,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,492.0,858.0,147.0,173.0,337.0,379.0,823.0,1385.0,0.29878048780487804,0.3516260162601626,0.3927738927738928,0.4417249417249417,10,0.2,0.2,0.0935483870967742,0.0935483870967742,0.8,0.8,20,0.2,0.1,0.09086320040383644,0.02978293791014639,0.8,0.9,2431.0,511.0,311.0,433.0,0.1781160016454134,822.0,240.0,155.0,183.0,0.2226277372262773,2324.0,495.0,301.0,416.0,0.1790017211703958,1274.0,298.0,173.0,216.0,0.1695447409733124,3738.0,858.0,0.11583734617442483,0.5046620046620046,5.7430031878094825,6.073044534100405,0.05778491171749599,0.2517482517482518,5.159055299214529,5.37989735354046,0.048956661316211875,0.21328671328671328,5.049856007249537,5.214935757608986,0.11128945960406635,0.48484848484848486,5.71042701737487,6.0330862217988015,4.997212273764115,5.159055299214529,5.823045895483019,5.940171252720432,6.714170529909472,7.234177179749849,0.09015516318887105,0.10139111824505083
武汉,2010,inv_app_appyear,4228,865,0.0304664627133253,0.1267738883632923,0.3289971617786187,0.4221854304635761,32.82297683881179,487,778,0.184011352885525,1758,0.4157994323557237,1692,0.4001892147587512,1758,0.4157994323557237,1692,0.4001892147587512,8.34972083747249,6.763884908562435,6.1903154058531475,3.4911287835235347,10,10,湖北省,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,1.0,2.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,both,236,24,8.165943314861051,0.0322921923338481,0.4389001620072943,6.587000824309672,4,1,2,4,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0,1.0986122886681098,0.6931471805599453,0.0,3.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,0,0,0,0,0,0,0,0,6.658011045870748,3450,8.146419323098003,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,487.0,778.0,141.0,169.0,333.0,374.0,984.0,1679.0,0.28952772073921973,0.3470225872689938,0.42802056555269924,0.480719794344473,10,0.2,0.1,0.09019607843137255,0.04257703081232493,0.8,0.9,20,0.25,0.2,0.0767097966728281,0.060536044362292055,0.75,0.8,2833.0,563.0,309.0,408.0,0.1440169431697846,835.0,250.0,136.0,163.0,0.1952095808383233,2715.0,538.0,294.0,386.0,0.1421731123388581,1565.0,337.0,202.0,272.0,0.1738019169329073,4228.0,778.0,0.09649952696310313,0.5244215938303342,5.736572297479192,6.013715156042802,0.06433301797540208,0.3496143958868895,5.313205979041787,5.60947179518496,0.038552507095553454,0.2095115681233933,4.919980925828125,5.099866427824199,0.0912961210974456,0.4961439588688946,5.68697535633982,5.958424693029782,4.955827057601261,5.135798437050262,5.811140992976701,5.926926025970411,6.892641641172089,7.426549072397305,0.07876064333017975,0.08845789971617786
武汉,2011,inv_app_appyear,5710,1037,0.0260610782079554,0.1108581436077057,0.3003502626970227,0.3992994746059544,38.37139783782003,584,967,0.1693520140105078,2175,0.3809106830122592,2568,0.4497373029772329,2175,0.3809106830122592,2568,0.4497373029772329,8.650149418664864,6.945051063725834,6.371611847231857,3.647312334083169,10,10,湖北省,1.0,2.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.0,5.0,1.0986122886681098,1.791759469228055,1.3862943611198906,both,236,24,8.165943314861051,0.0322921923338481,0.4389001620072943,6.587000824309672,4,1,2,4,2.0,1.0986122886681098,0.6931471805599453,0.0,3.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,5.0,1.791759469228055,1.3862943611198906,0.6931471805599453,11.0,12.0,12.0,2.4849066497880004,0.0,2.5649493574615367,0.6931471805599453,2.5649493574615367,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.0986122886681098,1.6094379124341005,1.0986122886681098,2.5649493574615367,0.6931471805599453,2.772588722239781,1.3862943611198906,2.772588722239781,1.3862943611198906,0,0,0,0,0,0,0,0,6.875232087276577,4743,8.464635940677562,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,584.0,967.0,193.0,223.0,396.0,438.0,696.0,1052.0,0.3304794520547945,0.3818493150684932,0.4095139607032058,0.452947259565667,10,0.1,0.2,0.038157894736842106,0.10263157894736842,0.9,0.8,20,0.2,0.3,0.07180756986204458,0.125221082419526,0.8,0.7,3580.0,692.0,381.0,541.0,0.1511173184357541,980.0,271.0,140.0,175.0,0.1785714285714285,3404.0,666.0,365.0,505.0,0.1483548766157461,2463.0,504.0,278.0,412.0,0.1672756800649614,5710.0,967.0,0.09474605954465849,0.5594622543950362,5.945420608606575,6.295266001439646,0.07215411558669002,0.42605997931747674,5.631211781821365,6.023447592961033,0.03064798598949212,0.1809720785935884,4.948759890378168,5.170483995038151,0.08844133099824869,0.5222337125129266,5.902633333401366,6.226536669287466,5.267858159063328,5.4116460518550396,5.983936280687191,6.0844994130751715,6.546785410760524,6.959398512133975,0.06935201401050788,0.076707530647986
武汉,2012,inv_app_appyear,7259,1248,0.0238196548043945,0.1000137760022041,0.2892960462873674,0.4034991045598567,41.98213652598812,643,1139,0.1569086651053864,2851,0.3927538228406116,3269,0.4503375120540019,2691,0.3707122193139551,3429,0.4723791155806585,8.890135107818843,7.130098510125578,6.467698726104354,3.7372442069990113,10,10,湖北省,2.0,4.0,1.0986122886681098,1.6094379124341005,1.0986122886681098,1.0,4.0,0.6931471805599453,1.6094379124341005,1.3862943611198906,2.0,7.0,1.0986122886681098,2.0794415416798357,1.791759469228055,both,236,24,8.165943314861051,0.0322921923338481,0.4389001620072943,6.587000824309672,4,1,2,4,4.0,1.6094379124341005,1.0986122886681098,0.6931471805599453,4.0,1.6094379124341005,1.3862943611198906,0.6931471805599453,7.0,2.0794415416798357,1.791759469228055,1.0986122886681098,22.0,34.0,34.0,3.1354942159291497,2.4849066497880004,3.5553480614894135,2.5649493574615367,3.5553480614894135,2.5649493574615367,0.6931471805599453,1.0986122886681098,1.791759469228055,1.6094379124341005,1.791759469228055,1.6094379124341005,3.1354942159291497,2.5649493574615367,3.6375861597263857,2.772588722239781,3.6375861597263857,2.772588722239781,0,0,0,0,0,1,0,0,7.038783541388542,6120,8.71948076085107,"broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city",both_or_zero,643.0,1139.0,200.0,231.0,527.0,578.0,858.0,1313.0,0.3110419906687403,0.359253499222395,0.4626865671641791,0.5074626865671642,10,0.1,0.2,0.061113007852509386,0.1495390918402185,0.9,0.8,20,0.2,0.4,0.06573157315731573,0.17436743674367436,0.8,0.6,4130.0,768.0,395.0,555.0,0.1343825665859564,1013.0,311.0,173.0,203.0,0.2003948667324777,3860.0,724.0,371.0,515.0,0.133419689119171,3289.0,642.0,351.0,454.0,0.1380358771663119,7259.0,1139.0,0.07645681223308996,0.4872695346795435,5.981414211254481,6.320768294250582,0.062543050006888,0.398595258999122,5.863631175598097,6.12029741895095,0.027965284474445518,0.17822651448639157,5.159055299214529,5.318119993844216,0.07094641135142582,0.45215100965759436,5.918893854273146,6.246106765481563,5.303304908059076,5.44673737166631,6.269096283706261,6.361302477572996,6.755768921984255,7.1808311990445555,0.07259953161592506,0.07962529274004684
