city,year,total_patents,active_applicants,new_applicants,new_patents,new_applicant_share,firm_total_patents,firm_active_applicants,new_firm_applicants,new_firm_patents,firm_incumbent_patents,firm_incumbent_applicants,firm_new_share_firm,firm_new_share_total,firm_patent_share_total,firm_incumbent_share_total,new_firm_share_all_new_patents,ln1p_firm_total_patents,ln1p_firm_active_applicants,ln1p_new_firm_applicants,ln1p_new_firm_patents,ln1p_firm_incumbent_patents,ln1p_firm_incumbent_applicants
毕节,2023,429,148,104,147,0.3426573426573426,250.0,78.0,47.0,72.0,178.0,31.0,0.288,0.16783216783216784,0.5827505827505828,0.4149184149184149,0.4897959183673469,5.5254529391317835,4.3694478524670215,3.871201010907891,4.290459441148391,5.187385805840755,3.4657359027997265
永州,2008,79,45,31,53,0.6708860759493671,16.0,9.0,5.0,9.0,7.0,4.0,0.5625,0.11392405063291139,0.20253164556962025,0.08860759493670886,0.16981132075471697,2.833213344056216,2.302585092994046,1.791759469228055,2.302585092994046,2.0794415416798357,1.6094379124341003
永州,2009,104,54,36,54,0.5192307692307693,34.0,17.0,11.0,21.0,13.0,6.0,0.6176470588235294,0.20192307692307693,0.3269230769230769,0.125,0.3888888888888889,3.5553480614894135,2.8903717578961645,2.4849066497880004,3.091042453358316,2.6390573296152584,1.9459101490553132
永州,2010,158,74,52,121,0.7658227848101266,45.0,20.0,14.0,31.0,14.0,6.0,0.6888888888888889,0.1962025316455696,0.2848101265822785,0.08860759493670886,0.256198347107438,3.828641396489095,3.044522437723423,2.70805020110221,3.4657359027997265,2.70805020110221,1.9459101490553132
永州,2011,216,68,45,63,0.2916666666666667,67.0,23.0,14.0,18.0,49.0,9.0,0.26865671641791045,0.08333333333333333,0.3101851851851852,0.22685185185185186,0.2857142857142857,4.219507705176107,3.1780538303479458,2.70805020110221,2.9444389791664403,3.912023005428146,2.302585092994046
永州,2012,147,82,49,66,0.4489795918367347,66.0,39.0,24.0,34.0,32.0,15.0,0.5151515151515151,0.23129251700680273,0.4489795918367347,0.21768707482993196,0.5151515151515151,4.204692619390966,3.6888794541139363,3.2188758248682006,3.5553480614894135,3.4965075614664802,2.772588722239781
永州,2013,290,118,80,149,0.5137931034482759,110.0,44.0,27.0,56.0,54.0,17.0,0.509090909090909,0.19310344827586207,0.3793103448275862,0.18620689655172415,0.37583892617449666,4.709530201312334,3.8066624897703196,3.332204510175204,4.04305126783455,4.007333185232471,2.8903717578961645
永州,2014,311,119,77,172,0.5530546623794212,97.0,41.0,26.0,52.0,45.0,15.0,0.5360824742268041,0.16720257234726688,0.31189710610932475,0.14469453376205788,0.3023255813953488,4.584967478670572,3.7376696182833684,3.295836866004329,3.970291913552122,3.828641396489095,2.772588722239781
永州,2015,349,125,76,158,0.4527220630372492,101.0,50.0,27.0,56.0,45.0,23.0,0.5544554455445545,0.16045845272206305,0.28939828080229224,0.12893982808022922,0.35443037974683544,4.624972813284271,3.9318256327243257,3.332204510175204,4.04305126783455,3.828641396489095,3.1780538303479458
永州,2016,677,129,84,292,0.431314623338257,153.0,55.0,36.0,112.0,41.0,19.0,0.7320261437908496,0.1654357459379616,0.2259970457902511,0.060561299852289516,0.3835616438356164,5.0369526024136295,4.02535169073515,3.6109179126442243,4.727387818712341,3.7376696182833684,2.995732273553991
永州,2017,828,241,186,544,0.6570048309178744,251.0,86.0,58.0,163.0,88.0,28.0,0.649402390438247,0.19685990338164253,0.3031400966183575,0.10628019323671498,0.29963235294117646,5.529429087511423,4.465908118654584,4.07753744390572,5.099866427824199,4.48863636973214,3.367295829986474
永州,2018,1010,297,229,708,0.700990099009901,347.0,110.0,67.0,183.0,164.0,43.0,0.5273775216138329,0.18118811881188118,0.3435643564356436,0.16237623762376238,0.2584745762711864,5.8522024797744745,4.709530201312334,4.219507705176107,5.214935757608986,5.10594547390058,3.784189633918261
永州,2019,1555,783,689,1138,0.7318327974276527,694.0,267.0,208.0,457.0,237.0,59.0,0.6585014409221902,0.2938906752411576,0.44630225080385855,0.15241157556270096,0.4015817223198594,6.543911845564792,5.5909869805108565,5.342334251964811,6.126869184114185,5.472270673671475,4.0943445622221
永州,2020,2241,920,730,1593,0.7108433734939759,892.0,261.0,150.0,516.0,376.0,111.0,0.57847533632287,0.23025435073627845,0.3980365908076752,0.1677822400713967,0.3239171374764595,6.794586580876499,5.568344503761097,5.017279836814924,6.248042874508429,5.932245187448011,4.718498871295094
永州,2021,776,321,188,362,0.4664948453608247,552.0,221.0,125.0,277.0,275.0,96.0,0.5018115942028986,0.35695876288659795,0.711340206185567,0.3543814432989691,0.7651933701657458,6.315358001522335,5.402677381872279,4.836281906951478,5.627621113690637,5.62040086571715,4.574710978503383
永州,2022,652,256,144,284,0.4355828220858895,458.0,168.0,69.0,184.0,274.0,99.0,0.4017467248908297,0.2822085889570552,0.7024539877300614,0.42024539877300615,0.647887323943662,6.129050210060545,5.1298987149230735,4.248495242049359,5.220355825078324,5.616771097666572,4.605170185988092
永州,2023,765,281,152,267,0.3490196078431372,544.0,217.0,105.0,214.0,330.0,112.0,0.39338235294117646,0.2797385620915033,0.7111111111111111,0.43137254901960786,0.8014981273408239,6.300785794663244,5.384495062789089,4.663439094112067,5.3706380281276624,5.802118375377063,4.727387818712341
汉中,2008,58,36,27,38,0.6551724137931034,16.0,9.0,5.0,8.0,8.0,4.0,0.5,0.13793103448275862,0.27586206896551724,0.13793103448275862,0.21052631578947367,2.833213344056216,2.302585092994046,1.791759469228055,2.1972245773362196,2.1972245773362196,1.6094379124341003
汉中,2009,65,41,30,47,0.7230769230769231,18.0,13.0,12.0,16.0,2.0,1.0,0.8888888888888888,0.24615384615384617,0.27692307692307694,0.03076923076923077,0.3404255319148936,2.9444389791664403,2.6390573296152584,2.5649493574615367,2.833213344056216,1.0986122886681098,0.6931471805599453
汉中,2010,86,38,24,34,0.3953488372093023,31.0,17.0,10.0,12.0,19.0,7.0,0.3870967741935484,0.13953488372093023,0.36046511627906974,0.22093023255813954,0.35294117647058826,3.4657359027997265,2.8903717578961645,2.3978952727983707,2.5649493574615367,2.995732273553991,2.0794415416798357
汉中,2011,156,65,37,63,0.4038461538461538,57.0,25.0,15.0,29.0,28.0,10.0,0.5087719298245614,0.1858974358974359,0.36538461538461536,0.1794871794871795,0.4603174603174603,4.060443010546419,3.258096538021482,2.772588722239781,3.4011973816621555,3.367295829986474,2.3978952727983707
汉中,2012,139,51,33,43,0.3093525179856115,67.0,24.0,15.0,24.0,43.0,9.0,0.3582089552238806,0.17266187050359713,0.48201438848920863,0.30935251798561153,0.5581395348837209,4.219507705176107,3.2188758248682006,2.772588722239781,3.2188758248682006,3.784189633918261,2.302585092994046
汉中,2013,228,65,40,66,0.2894736842105263,87.0,35.0,21.0,37.0,50.0,14.0,0.42528735632183906,0.16228070175438597,0.3815789473684211,0.21929824561403508,0.5606060606060606,4.477336814478207,3.58351893845611,3.091042453358316,3.6375861597263857,3.9318256327243257,2.70805020110221
汉中,2014,214,68,41,54,0.2523364485981308,92.0,32.0,18.0,23.0,69.0,14.0,0.25,0.10747663551401869,0.42990654205607476,0.32242990654205606,0.42592592592592593,4.532599493153256,3.4965075614664802,2.9444389791664403,3.1780538303479458,4.248495242049359,2.70805020110221
汉中,2015,337,74,46,84,0.2492581602373887,102.0,32.0,19.0,31.0,71.0,13.0,0.30392156862745096,0.09198813056379822,0.3026706231454006,0.21068249258160238,0.36904761904761907,4.634728988229636,3.4965075614664802,2.995732273553991,3.4657359027997265,4.276666119016055,2.6390573296152584
汉中,2016,423,88,54,138,0.3262411347517731,141.0,35.0,17.0,43.0,98.0,18.0,0.3049645390070922,0.1016548463356974,0.3333333333333333,0.23167848699763594,0.3115942028985507,4.955827057601261,3.58351893845611,2.8903717578961645,3.784189633918261,4.59511985013459,2.9444389791664403
汉中,2017,847,164,118,354,0.4179456906729634,161.0,39.0,22.0,36.0,125.0,17.0,0.2236024844720497,0.04250295159386069,0.19008264462809918,0.14757969303423848,0.1016949152542373,5.087596335232384,3.6888794541139363,3.1354942159291497,3.6109179126442243,4.836281906951478,2.8903717578961645
汉中,2018,1062,199,134,360,0.3389830508474576,306.0,60.0,39.0,142.0,164.0,21.0,0.46405228758169936,0.1337099811676083,0.288135593220339,0.1544256120527307,0.39444444444444443,5.726847747587197,4.110873864173311,3.6888794541139363,4.962844630259907,5.10594547390058,3.091042453358316
汉中,2019,809,152,101,208,0.2571075401730531,189.0,55.0,33.0,50.0,139.0,22.0,0.26455026455026454,0.06180469715698393,0.23362175525339926,0.17181705809641531,0.2403846153846154,5.247024072160486,4.02535169073515,3.5263605246161616,3.9318256327243257,4.941642422609304,3.1354942159291497
汉中,2020,641,192,134,245,0.3822152886115444,211.0,65.0,36.0,62.0,149.0,29.0,0.2938388625592417,0.0967238689547582,0.3291731669266771,0.23244929797191888,0.2530612244897959,5.356586274672012,4.189654742026425,3.6109179126442243,4.143134726391533,5.0106352940962555,3.4011973816621555
汉中,2021,580,163,111,245,0.4224137931034483,254.0,65.0,37.0,133.0,121.0,28.0,0.5236220472440944,0.2293103448275862,0.4379310344827586,0.20862068965517241,0.5428571428571428,5.541263545158426,4.189654742026425,3.6375861597263857,4.897839799950911,4.804021044733257,3.367295829986474
汉中,2022,692,160,110,154,0.222543352601156,343.0,71.0,42.0,67.0,276.0,29.0,0.19533527696793002,0.0968208092485549,0.4956647398843931,0.3988439306358382,0.43506493506493504,5.840641657373398,4.276666119016055,3.7612001156935624,4.219507705176107,5.6240175061873385,3.4011973816621555
汉中,2023,575,126,74,110,0.1913043478260869,290.0,77.0,37.0,65.0,225.0,40.0,0.22413793103448276,0.11304347826086956,0.5043478260869565,0.391304347826087,0.5909090909090909,5.673323267171493,4.356708826689592,3.6375861597263857,4.189654742026425,5.420534999272286,3.713572066704308
汕头,2008,176,92,60,89,0.5056818181818182,91.0,41.0,24.0,46.0,45.0,17.0,0.5054945054945055,0.26136363636363635,0.5170454545454546,0.2556818181818182,0.5168539325842697,4.5217885770490405,3.7376696182833684,3.2188758248682006,3.8501476017100584,3.828641396489095,2.8903717578961645
汕头,2009,259,114,67,123,0.4749034749034749,132.0,48.0,25.0,51.0,81.0,23.0,0.38636363636363635,0.1969111969111969,0.5096525096525096,0.3127413127413127,0.4146341463414634,4.890349128221754,3.8918202981106265,3.258096538021482,3.9512437185814275,4.406719247264253,3.1780538303479458
汕头,2010,490,170,107,290,0.5918367346938775,150.0,69.0,37.0,59.0,91.0,32.0,0.3933333333333333,0.12040816326530612,0.30612244897959184,0.18571428571428572,0.20344827586206896,5.017279836814924,4.248495242049359,3.6375861597263857,4.0943445622221,4.5217885770490405,3.4965075614664802
汕头,2011,1060,199,126,769,0.7254716981132076,296.0,92.0,50.0,179.0,117.0,42.0,0.6047297297297297,0.16886792452830188,0.2792452830188679,0.11037735849056604,0.23276983094928477,5.6937321388027,4.532599493153256,3.9318256327243257,5.19295685089021,4.770684624465665,3.7612001156935624
汕头,2012,1103,246,162,790,0.7162284678150499,422.0,134.0,75.0,229.0,193.0,59.0,0.542654028436019,0.20761559383499548,0.3825929283771532,0.17497733454215775,0.289873417721519,6.0473721790462776,4.90527477843843,4.330733340286331,5.438079308923196,5.267858159063328,4.0943445622221
汕头,2013,1586,237,116,1025,0.6462799495586381,361.0,135.0,51.0,100.0,261.0,84.0,0.2770083102493075,0.06305170239596469,0.22761664564943254,0.16456494325346785,0.0975609756097561,5.8916442118257715,4.912654885736052,3.9512437185814275,4.61512051684126,5.568344503761097,4.442651256490317
汕头,2014,734,199,88,246,0.335149863760218,333.0,116.0,43.0,83.0,250.0,73.0,0.24924924924924924,0.11307901907356949,0.4536784741144414,0.3405994550408719,0.33739837398373984,5.811140992976701,4.762173934797756,3.784189633918261,4.430816798843313,5.5254529391317835,4.30406509320417
汕头,2015,885,272,128,305,0.3446327683615819,378.0,129.0,51.0,101.0,277.0,78.0,0.2671957671957672,0.11412429378531073,0.4271186440677966,0.3129943502824859,0.33114754098360655,5.937536205082426,4.867534450455582,3.9512437185814275,4.624972813284271,5.627621113690637,4.3694478524670215
汕头,2016,1160,341,196,511,0.4405172413793103,436.0,176.0,91.0,193.0,243.0,85.0,0.4426605504587156,0.16637931034482759,0.3758620689655172,0.20948275862068966,0.3776908023483366,6.07993319509559,5.176149732573829,4.5217885770490405,5.267858159063328,5.497168225293202,4.454347296253507
汕头,2017,1561,409,238,693,0.4439461883408072,588.0,248.0,145.0,262.0,326.0,103.0,0.445578231292517,0.16784112748238308,0.37668161434977576,0.2088404868673927,0.37806637806637805,6.3784261836515865,5.517452896464707,4.983606621708336,5.572154032177765,5.7899601708972535,4.6443908991413725
汕头,2018,1527,453,261,637,0.4171578258022266,694.0,283.0,151.0,275.0,419.0,132.0,0.3962536023054755,0.18009168303863785,0.4544859201047806,0.27439423706614274,0.4317111459968603,6.543911845564792,5.648974238161206,5.0238805208462765,5.62040086571715,6.040254711277414,4.890349128221754
汕头,2019,1193,433,231,414,0.347024308466052,743.0,293.0,125.0,230.0,513.0,168.0,0.30955585464333785,0.19279128248113997,0.622799664710813,0.4300083822296731,0.5555555555555556,6.612041034833092,5.683579767338681,4.836281906951478,5.442417710521793,6.2422232654551655,5.1298987149230735
汕头,2020,1363,480,254,507,0.371973587674248,869.0,313.0,124.0,260.0,609.0,189.0,0.2991944764096663,0.19075568598679385,0.6375641966250917,0.44680851063829785,0.5128205128205128,6.76849321164863,5.749392985908253,4.8283137373023015,5.564520407322694,6.413458957167357,5.247024072160486
汕头,2021,1284,458,227,398,0.3099688473520249,765.0,290.0,97.0,190.0,575.0,193.0,0.24836601307189543,0.14797507788161993,0.5957943925233645,0.44781931464174457,0.47738693467336685,6.641182169740591,5.673323267171493,4.584967478670572,5.25227342804663,6.3561076606958915,5.267858159063328
汕头,2022,1332,432,197,315,0.2364864864864864,875.0,309.0,107.0,212.0,663.0,202.0,0.2422857142857143,0.15915915915915915,0.6569069069069069,0.49774774774774777,0.6730158730158731,6.775366090936392,5.736572297479192,4.68213122712422,5.3612921657094255,6.498282149476434,5.313205979041787
汕头,2023,1367,454,216,339,0.2479882955376737,969.0,378.0,160.0,274.0,695.0,218.0,0.28276573787409703,0.20043891733723482,0.7088514996342355,0.5084125822970007,0.8082595870206489,6.877296071497429,5.937536205082426,5.081404364984463,5.616771097666572,6.54534966033442,5.389071729816501
汕尾,2008,21,13,9,12,0.5714285714285714,9.0,4.0,3.0,3.0,6.0,1.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.25,2.302585092994046,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.9459101490553132,0.6931471805599453
汕尾,2009,21,11,7,12,0.5714285714285714,7.0,2.0,1.0,1.0,6.0,1.0,0.14285714285714285,0.047619047619047616,0.3333333333333333,0.2857142857142857,0.08333333333333333,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.6931471805599453
汕尾,2010,57,14,9,15,0.2631578947368421,32.0,2.0,1.0,2.0,30.0,1.0,0.0625,0.03508771929824561,0.5614035087719298,0.5263157894736842,0.13333333333333333,3.4965075614664802,1.0986122886681098,0.6931471805599453,1.0986122886681098,3.4339872044851463,0.6931471805599453
汕尾,2011,56,12,4,4,0.0714285714285714,43.0,5.0,2.0,2.0,41.0,3.0,0.046511627906976744,0.03571428571428571,0.7678571428571429,0.7321428571428571,0.5,3.784189633918261,1.791759469228055,1.0986122886681098,1.0986122886681098,3.7376696182833684,1.3862943611198906
汕尾,2012,92,13,10,19,0.2065217391304347,85.0,8.0,6.0,13.0,72.0,2.0,0.15294117647058825,0.14130434782608695,0.9239130434782609,0.782608695652174,0.6842105263157895,4.454347296253507,2.1972245773362196,1.9459101490553132,2.6390573296152584,4.290459441148391,1.0986122886681098
汕尾,2013,80,17,10,20,0.25,69.0,8.0,2.0,10.0,59.0,6.0,0.14492753623188406,0.125,0.8625,0.7375,0.5,4.248495242049359,2.1972245773362196,1.0986122886681098,2.3978952727983707,4.0943445622221,1.9459101490553132
汕尾,2014,76,23,15,19,0.25,63.0,10.0,5.0,9.0,54.0,5.0,0.14285714285714285,0.11842105263157894,0.8289473684210527,0.7105263157894737,0.47368421052631576,4.1588830833596715,2.3978952727983707,1.791759469228055,2.302585092994046,4.007333185232471,1.791759469228055
汕尾,2015,90,24,17,19,0.2111111111111111,69.0,6.0,2.0,2.0,67.0,4.0,0.028985507246376812,0.022222222222222223,0.7666666666666667,0.7444444444444445,0.10526315789473684,4.248495242049359,1.9459101490553132,1.0986122886681098,1.0986122886681098,4.219507705176107,1.6094379124341003
汕尾,2016,191,28,16,22,0.1151832460732984,160.0,11.0,3.0,5.0,155.0,8.0,0.03125,0.02617801047120419,0.837696335078534,0.8115183246073299,0.22727272727272727,5.081404364984463,2.4849066497880004,1.3862943611198906,1.791759469228055,5.049856007249537,2.1972245773362196
汕尾,2017,717,41,33,102,0.1422594142259414,638.0,20.0,15.0,28.0,610.0,5.0,0.0438871473354232,0.03905160390516039,0.8898186889818689,0.8507670850767085,0.27450980392156865,6.459904454377535,3.044522437723423,2.772588722239781,3.367295829986474,6.415096959171596,1.791759469228055
汕尾,2018,833,78,59,259,0.3109243697478991,577.0,23.0,10.0,12.0,565.0,13.0,0.02079722703639515,0.014405762304921969,0.6926770708283313,0.6782713085234093,0.04633204633204633,6.359573868672378,3.1780538303479458,2.3978952727983707,2.5649493574615367,6.338594078203183,2.6390573296152584
汕尾,2019,347,79,52,96,0.276657060518732,232.0,23.0,9.0,16.0,216.0,14.0,0.06896551724137931,0.04610951008645533,0.6685878962536023,0.622478386167147,0.16666666666666666,5.4510384535657,3.1780538303479458,2.302585092994046,2.833213344056216,5.37989735354046,2.70805020110221
汕尾,2020,176,75,56,105,0.5965909090909091,102.0,37.0,23.0,42.0,60.0,14.0,0.4117647058823529,0.23863636363636365,0.5795454545454546,0.3409090909090909,0.4,4.634728988229636,3.6375861597263857,3.1780538303479458,3.7612001156935624,4.110873864173311,2.70805020110221
汕尾,2021,307,109,81,116,0.3778501628664495,202.0,46.0,23.0,34.0,168.0,23.0,0.16831683168316833,0.11074918566775244,0.6579804560260586,0.5472312703583062,0.29310344827586204,5.313205979041787,3.8501476017100584,3.1780538303479458,3.5553480614894135,5.1298987149230735,3.1780538303479458
汕尾,2022,280,98,68,95,0.3392857142857143,208.0,50.0,25.0,44.0,164.0,25.0,0.21153846153846154,0.15714285714285714,0.7428571428571429,0.5857142857142857,0.4631578947368421,5.342334251964811,3.9318256327243257,3.258096538021482,3.8066624897703196,5.10594547390058,3.258096538021482
汕尾,2023,345,83,52,107,0.3101449275362319,281.0,58.0,34.0,78.0,203.0,24.0,0.2775800711743772,0.22608695652173913,0.8144927536231884,0.5884057971014492,0.7289719626168224,5.641907070938114,4.07753744390572,3.5553480614894135,4.3694478524670215,5.318119993844216,3.2188758248682006
江门,2008,287,159,117,168,0.5853658536585366,122.0,66.0,46.0,66.0,56.0,20.0,0.5409836065573771,0.22996515679442509,0.4250871080139373,0.1951219512195122,0.39285714285714285,4.812184355372417,4.204692619390966,3.8501476017100584,4.204692619390966,4.04305126783455,3.044522437723423
江门,2009,389,177,121,188,0.4832904884318766,172.0,88.0,59.0,101.0,71.0,29.0,0.5872093023255814,0.2596401028277635,0.442159383033419,0.18251928020565553,0.5372340425531915,5.153291594497779,4.48863636973214,4.0943445622221,4.624972813284271,4.276666119016055,3.4011973816621555
江门,2010,488,234,158,249,0.5102459016393442,276.0,125.0,76.0,152.0,124.0,49.0,0.5507246376811594,0.3114754098360656,0.5655737704918032,0.2540983606557377,0.6104417670682731,5.6240175061873385,4.836281906951478,4.343805421853684,5.030437921392435,4.8283137373023015,3.912023005428146
江门,2011,733,293,189,401,0.5470668485675307,411.0,159.0,96.0,234.0,177.0,63.0,0.5693430656934306,0.31923601637107774,0.5607094133697135,0.24147339699863574,0.5835411471321695,6.021023349349527,5.075173815233827,4.574710978503383,5.459585514144159,5.181783550292085,4.1588830833596715
江门,2012,1077,361,230,549,0.5097493036211699,488.0,174.0,89.0,201.0,287.0,85.0,0.41188524590163933,0.18662952646239556,0.4531104921077066,0.26648096564531104,0.366120218579235,6.192362489474872,5.1647859739235145,4.499809670330265,5.308267697401205,5.662960480135946,4.454347296253507
江门,2013,1613,439,265,750,0.4649721016738996,815.0,241.0,136.0,354.0,461.0,105.0,0.4343558282208589,0.2194668319900806,0.5052696838189709,0.28580285182889026,0.472,6.704414354964107,5.488937726156687,4.919980925828125,5.872117789475416,6.135564891081739,4.663439094112067
江门,2014,1868,468,269,700,0.3747323340471092,993.0,287.0,149.0,408.0,585.0,138.0,0.4108761329305136,0.21841541755888652,0.5315845824411135,0.31316916488222696,0.5828571428571429,6.901737206656574,5.662960480135946,5.0106352940962555,6.013715156042802,6.373319789577012,4.9344739331306915
江门,2015,2260,570,310,896,0.3964601769911504,1381.0,354.0,181.0,602.0,779.0,173.0,0.4359160028964518,0.2663716814159292,0.6110619469026549,0.34469026548672566,0.671875,7.231287004327616,5.872117789475416,5.204006687076795,6.401917196727186,6.659293919683638,5.159055299214529
江门,2016,2835,683,409,1421,0.5012345679012346,2088.0,498.0,283.0,1013.0,1075.0,215.0,0.48515325670498083,0.35731922398589067,0.7365079365079366,0.37918871252204583,0.712878254750176,7.644440761556566,6.212606095751519,5.648974238161206,6.921658184151129,6.98100574072173,5.375278407684165
江门,2017,5686,1126,739,3425,0.6023566654941963,4328.0,896.0,569.0,2573.0,1755.0,327.0,0.5945009242144177,0.4525149489975378,0.7611677805135421,0.3086528315160042,0.7512408759124087,8.37309184744198,6.799055862058796,6.345636360828596,7.853216388156072,7.470793774195062,5.793013608384144
江门,2018,4774,1100,684,2510,0.5257645580226226,4005.0,932.0,567.0,2292.0,1713.0,365.0,0.5722846441947566,0.4801005446166737,0.8389191453707583,0.3588186007540846,0.9131474103585657,8.295548516225763,6.838405200847344,6.342121418721152,7.737616282857904,7.446585099157725,5.902633333401366
江门,2019,3356,900,440,991,0.2952920143027414,2380.0,712.0,319.0,745.0,1635.0,393.0,0.3130252100840336,0.22199046483909415,0.7091775923718713,0.4871871275327771,0.751765893037336,7.7752758464868625,6.569481420414296,5.768320995793772,6.61472560020376,7.400009517162692,5.976350909297934
江门,2020,4171,1201,662,1491,0.3574682330376408,3084.0,977.0,482.0,1097.0,1987.0,495.0,0.3557068741893645,0.26300647326780147,0.7393910333253416,0.47638456005754015,0.7357478202548625,8.034306936339489,6.885509670034818,6.180016653652572,7.001245622069476,7.59488438721652,6.206575926724928
江门,2021,3046,1052,525,877,0.2879185817465529,2407.0,870.0,388.0,673.0,1734.0,482.0,0.2796011632737848,0.22094550229809587,0.7902166776099803,0.5692711753118844,0.7673888255416191,7.786551806428712,6.769641976852503,5.963579343618446,6.513230110912307,7.45876269238096,6.180016653652572
江门,2022,2985,889,406,667,0.2234505862646566,2284.0,743.0,303.0,547.0,1737.0,440.0,0.239492119089317,0.183249581239531,0.7651591289782245,0.5819095477386935,0.8200899550224887,7.734121303328305,6.612041034833092,5.717027701406222,6.306275286948016,7.460490305825338,6.089044875446846
江门,2023,3229,916,366,567,0.1755961598017962,2595.0,833.0,305.0,488.0,2107.0,528.0,0.1880539499036609,0.15113038092288633,0.80365438216166,0.6525240012387736,0.8606701940035273,7.86172707782398,6.726233402358747,5.723585101952381,6.192362489474872,7.653494909661253,6.270988431858299
池州,2008,17,11,7,8,0.4705882352941176,3.0,2.0,2.0,3.0,0.0,0.0,1.0,0.17647058823529413,0.17647058823529413,0.0,0.375,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0
池州,2009,42,24,19,28,0.6666666666666666,26.0,17.0,15.0,20.0,6.0,2.0,0.7692307692307693,0.47619047619047616,0.6190476190476191,0.14285714285714285,0.7142857142857143,3.295836866004329,2.8903717578961645,2.772588722239781,3.044522437723423,1.9459101490553132,1.0986122886681098
池州,2010,70,41,36,59,0.8428571428571429,51.0,30.0,28.0,47.0,4.0,2.0,0.9215686274509803,0.6714285714285714,0.7285714285714285,0.05714285714285714,0.7966101694915254,3.9512437185814275,3.4339872044851463,3.367295829986474,3.871201010907891,1.6094379124341003,1.0986122886681098
池州,2011,176,87,68,128,0.7272727272727273,130.0,64.0,51.0,98.0,32.0,13.0,0.7538461538461538,0.5568181818181818,0.7386363636363636,0.18181818181818182,0.765625,4.875197323201151,4.174387269895637,3.9512437185814275,4.59511985013459,3.4965075614664802,2.6390573296152584
池州,2012,289,95,62,186,0.643598615916955,247.0,76.0,51.0,164.0,83.0,25.0,0.6639676113360324,0.5674740484429066,0.8546712802768166,0.28719723183391005,0.8817204301075269,5.5134287461649825,4.343805421853684,3.9512437185814275,5.10594547390058,4.430816798843313,3.258096538021482
池州,2013,612,152,96,379,0.619281045751634,477.0,107.0,59.0,257.0,220.0,48.0,0.5387840670859538,0.4199346405228758,0.7794117647058824,0.35947712418300654,0.6781002638522428,6.169610732491456,4.68213122712422,4.0943445622221,5.552959584921617,5.3981627015177525,3.8918202981106265
池州,2014,1076,192,109,531,0.4934944237918215,975.0,161.0,90.0,481.0,494.0,71.0,0.49333333333333335,0.44702602230483274,0.9061338289962825,0.4591078066914498,0.9058380414312618,6.883462586413092,5.087596335232384,4.51085950651685,6.1779441140506,6.20455776256869,4.276666119016055
池州,2015,1482,229,115,543,0.3663967611336032,1364.0,190.0,88.0,484.0,880.0,102.0,0.3548387096774194,0.3265856950067476,0.9203778677462888,0.5937921727395412,0.8913443830570903,7.21890970761906,5.25227342804663,4.48863636973214,6.184148890937483,6.78105762593618,4.634728988229636
池州,2016,1880,225,106,697,0.3707446808510638,1720.0,190.0,86.0,628.0,1092.0,104.0,0.36511627906976746,0.33404255319148934,0.9148936170212766,0.5808510638297872,0.9010043041606887,7.450660796211539,5.25227342804663,4.465908118654584,6.444131256700441,6.996681488176539,4.653960350157523
池州,2017,1509,238,129,752,0.4983432736911862,1362.0,198.0,100.0,672.0,690.0,98.0,0.4933920704845815,0.44532803180914515,0.9025844930417495,0.4572564612326044,0.8936170212765957,7.217443431696533,5.293304824724492,4.61512051684126,6.511745329644728,6.53813982376767,4.59511985013459
池州,2018,1780,227,129,978,0.549438202247191,1648.0,184.0,96.0,888.0,760.0,88.0,0.5388349514563107,0.49887640449438203,0.9258426966292135,0.42696629213483145,0.9079754601226994,7.407924322559599,5.220355825078324,4.574710978503383,6.790097235513905,6.634633357861686,4.48863636973214
池州,2019,558,174,88,258,0.4623655913978494,410.0,127.0,49.0,172.0,238.0,78.0,0.4195121951219512,0.30824372759856633,0.7347670250896058,0.4265232974910394,0.6666666666666666,6.018593214496234,4.852030263919617,3.912023005428146,5.153291594497779,5.476463551931511,4.3694478524670215
池州,2020,1058,273,141,339,0.3204158790170132,854.0,196.0,92.0,208.0,646.0,104.0,0.24355971896955503,0.19659735349716445,0.8071833648393195,0.610586011342155,0.6135693215339233,6.75110146893676,5.2832037287379885,4.532599493153256,5.342334251964811,6.472346294500901,4.653960350157523
池州,2021,748,273,145,274,0.3663101604278075,588.0,195.0,87.0,183.0,405.0,108.0,0.3112244897959184,0.2446524064171123,0.786096256684492,0.5414438502673797,0.6678832116788321,6.3784261836515865,5.278114659230517,4.477336814478207,5.214935757608986,6.0063531596017325,4.6913478822291435
池州,2022,953,307,158,345,0.3620146904512067,819.0,226.0,91.0,269.0,550.0,135.0,0.32844932844932845,0.28226652675760755,0.8593913955928646,0.577124868835257,0.7797101449275362,6.709304340258298,5.424950017481403,4.5217885770490405,5.598421958998375,6.311734809152915,4.912654885736052
池州,2023,954,312,136,290,0.3039832285115304,877.0,270.0,102.0,248.0,629.0,168.0,0.28278221208665905,0.259958071278826,0.9192872117400419,0.6593291404612159,0.8551724137931035,6.777646593635117,5.602118820879701,4.634728988229636,5.517452896464707,6.4457198193855785,5.1298987149230735
