年份,省份,城市,省份代码,城市代码,city_apply,city_grant,city_invgrant,I,城市发明专利授权量变化,城市专利申请量变化,城市专利授权量变化,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
2016,广东省,湛江市,440000,440800,4401,2637,181,,0.34074074,0.55292875,0.08029496,38.0,13.0,3.0,2.0,4363.0,0.008634401272438082,0.9913655987275619,False,2624.0,0.004929844520288207,0.9950701554797118,False,178.0,0.016574585635359115,0.9834254143646409,False
2017,广东省,湛江市,440000,440800,5386,3020,197,,0.08839779,0.22381277,0.1452408,157.0,36.0,1.0,2.0,5229.0,0.029149647233568513,0.9708503527664315,False,2984.0,0.011920529801324504,0.9880794701986755,False,196.0,0.005076142131979695,0.9949238578680203,False
2018,广东省,湛江市,440000,440800,4214,5065,173,,-0.12182741,-0.2176012,0.67715234,31.0,122.0,7.0,2.0,4183.0,0.007356430944470811,0.9926435690555292,False,4943.0,0.024086870681145112,0.9759131293188549,False,166.0,0.04046242774566474,0.9595375722543352,False
2019,广东省,湛江市,440000,440800,5318,3623,249,,0.43930635,0.26198387,-0.2846989,59.0,52.0,1.0,2.0,5259.0,0.011094396389620158,0.9889056036103798,False,3571.0,0.014352746342809827,0.9856472536571902,False,248.0,0.004016064257028112,0.9959839357429718,False
2020,广东省,湛江市,440000,440800,6249,5546,294,,0.18072289,0.17506582,0.5307756,72.0,65.0,1.0,2.0,6177.0,0.011521843494959194,0.9884781565050408,False,5481.0,0.011720158672917418,0.9882798413270826,False,293.0,0.003401360544217687,0.9965986394557823,False
2021,广东省,湛江市,440000,440800,6522,6261,501,,0.70408165,0.04368699,0.12892175,80.0,87.0,9.0,4.0,6442.0,0.012266176019625881,0.9877338239803741,False,6174.0,0.013895543842836608,0.9861044561571634,False,492.0,0.017964071856287425,0.9820359281437125,False
2022,广东省,湛江市,440000,440800,7678,6554,776,,0.5489022,0.17724624,0.046797637,136.0,146.0,28.0,4.0,7542.0,0.017712946079708258,0.9822870539202917,False,6408.0,0.022276472383277388,0.9777235276167227,False,748.0,0.03608247422680412,0.9639175257731959,False
2023,广东省,湛江市,440000,440800,6177,5889,808,,0.041237112,-0.19549362,-0.101464756,127.0,91.0,18.0,5.0,6050.0,0.02056014246397928,0.9794398575360207,False,5798.0,0.01545253863134658,0.9845474613686535,False,790.0,0.022277227722772276,0.9777227722772277,False
2024,广东省,湛江市,440000,440800,4479,5014,1201,,0.48638615,-0.27489072,-0.1485821,88.0,84.0,20.0,6.0,4391.0,0.019647242688100024,0.9803527573119,False,4930.0,0.016753091344236137,0.9832469086557638,False,1181.0,0.01665278934221482,0.9833472106577852,False
2000,广东省,茂名市,440000,440900,77,61,4,,,,,0.0,0.0,0.0,2.0,77.0,0.0,1.0,False,61.0,0.0,1.0,False,4.0,0.0,1.0,False
2001,广东省,茂名市,440000,440900,61,77,5,,0.25,-0.20779221,0.26229507,0.0,0.0,0.0,2.0,61.0,0.0,1.0,False,77.0,0.0,1.0,False,5.0,0.0,1.0,False
2002,广东省,茂名市,440000,440900,127,73,3,,-0.4,1.0819672,-0.051948052,0.0,0.0,0.0,2.0,127.0,0.0,1.0,False,73.0,0.0,1.0,False,3.0,0.0,1.0,False
2003,广东省,茂名市,440000,440900,166,101,2,,-0.33333334,0.30708662,0.38356164,1.0,0.0,0.0,2.0,165.0,0.006024096385542169,0.9939759036144579,False,101.0,0.0,1.0,False,2.0,0.0,1.0,False
2004,广东省,茂名市,440000,440900,153,138,5,,1.5,-0.078313254,0.36633664,3.0,2.0,0.0,2.0,150.0,0.0196078431372549,0.9803921568627451,False,136.0,0.014492753623188406,0.9855072463768116,False,5.0,0.0,1.0,False
2005,广东省,茂名市,440000,440900,204,99,3,,-0.4,0.33333334,-0.2826087,0.0,0.0,0.0,2.0,204.0,0.0,1.0,False,99.0,0.0,1.0,False,3.0,0.0,1.0,False
2006,广东省,茂名市,440000,440900,198,167,12,,3.0,-0.029411765,0.68686867,0.0,0.0,0.0,2.0,198.0,0.0,1.0,False,167.0,0.0,1.0,False,12.0,0.0,1.0,False
2007,广东省,茂名市,440000,440900,321,202,11,,-0.083333336,0.6212121,0.20958084,0.0,0.0,0.0,2.0,321.0,0.0,1.0,False,202.0,0.0,1.0,False,11.0,0.0,1.0,False
2008,广东省,茂名市,440000,440900,270,240,10,,-0.09090909,-0.1588785,0.18811882,0.0,0.0,0.0,2.0,270.0,0.0,1.0,False,240.0,0.0,1.0,False,10.0,0.0,1.0,False
2009,广东省,茂名市,440000,440900,332,248,15,,0.5,0.22962964,0.033333335,2.0,0.0,0.0,1.0,330.0,0.006024096385542169,0.9939759036144579,False,248.0,0.0,1.0,False,15.0,0.0,1.0,False
2010,广东省,茂名市,440000,440900,408,331,13,,-0.13333334,0.22891566,0.33467743,4.0,0.0,0.0,1.0,404.0,0.00980392156862745,0.9901960784313726,False,331.0,0.0,1.0,False,13.0,0.0,1.0,False
2011,广东省,茂名市,440000,440900,569,379,21,,0.61538464,0.39460784,0.1450151,6.0,1.0,0.0,1.0,563.0,0.01054481546572935,0.9894551845342706,False,378.0,0.002638522427440633,0.9973614775725593,False,21.0,0.0,1.0,False
2012,广东省,茂名市,440000,440900,1033,589,39,,0.85714287,0.81546575,0.5540897,0.0,6.0,1.0,1.0,1033.0,0.0,1.0,False,583.0,0.010186757215619695,0.9898132427843803,False,38.0,0.02564102564102564,0.9743589743589743,False
2013,广东省,茂名市,440000,440900,1470,1114,50,,0.2820513,0.4230397,0.89134127,1.0,0.0,0.0,1.0,1469.0,0.0006802721088435374,0.9993197278911564,False,1114.0,0.0,1.0,False,50.0,0.0,1.0,False
2014,广东省,茂名市,440000,440900,1994,1165,62,,0.24,0.3564626,0.045780968,3.0,5.0,2.0,1.0,1991.0,0.0015045135406218655,0.9984954864593781,False,1160.0,0.004291845493562232,0.9957081545064378,False,60.0,0.03225806451612903,0.967741935483871,False
2015,广东省,茂名市,440000,440900,2035,1919,109,,0.7580645,0.020561686,0.6472103,12.0,9.0,1.0,1.0,2023.0,0.005896805896805897,0.9941031941031941,False,1910.0,0.004689942678478374,0.9953100573215217,False,108.0,0.009174311926605505,0.9908256880733946,False
2016,广东省,茂名市,440000,440900,3043,1654,171,,0.56880736,0.4953317,-0.13809276,17.0,14.0,0.0,1.0,3026.0,0.00558659217877095,0.994413407821229,False,1640.0,0.008464328899637243,0.9915356711003628,False,171.0,0.0,1.0,False
2017,广东省,茂名市,440000,440900,3671,1850,116,,-0.32163742,0.20637529,0.118500605,29.0,6.0,2.0,1.0,3642.0,0.00789975483519477,0.9921002451648052,False,1844.0,0.003243243243243243,0.9967567567567568,False,114.0,0.017241379310344827,0.9827586206896551,False
2018,广东省,茂名市,440000,440900,3368,2622,128,,0.10344828,-0.08253882,0.4172973,22.0,26.0,3.0,1.0,3346.0,0.006532066508313539,0.9934679334916865,False,2596.0,0.009916094584286803,0.9900839054157132,False,125.0,0.0234375,0.9765625,False
2019,广东省,茂名市,440000,440900,3985,2547,105,,-0.1796875,0.18319477,-0.028604118,4.0,14.0,1.0,1.0,3981.0,0.0010037641154328732,0.9989962358845671,False,2533.0,0.005496662740478995,0.994503337259521,False,104.0,0.009523809523809525,0.9904761904761905,False
2020,广东省,茂名市,440000,440900,5037,3648,115,,0.0952381,0.26398996,0.43227327,7.0,4.0,0.0,1.0,5030.0,0.0013897161008536827,0.9986102838991463,False,3644.0,0.0010964912280701754,0.9989035087719298,False,115.0,0.0,1.0,False
2021,广东省,茂名市,440000,440900,3908,4600,206,,0.79130435,-0.22414136,0.2609649,3.0,6.0,0.0,1.0,3905.0,0.0007676560900716479,0.9992323439099283,False,4594.0,0.0013043478260869566,0.9986956521739131,False,206.0,0.0,1.0,False
2022,广东省,茂名市,440000,440900,4344,3973,243,,0.17961165,0.11156602,-0.13630435,5.0,3.0,1.0,1.0,4339.0,0.0011510128913443832,0.9988489871086557,False,3970.0,0.0007550969041026932,0.9992449030958973,False,242.0,0.00411522633744856,0.9958847736625515,False
2023,广东省,茂名市,440000,440900,3695,3420,357,,0.4691358,-0.14940147,-0.13918953,12.0,2.0,0.0,1.0,3683.0,0.003247631935047361,0.9967523680649526,False,3418.0,0.0005847953216374269,0.9994152046783625,False,357.0,0.0,1.0,False
2024,广东省,茂名市,440000,440900,2172,2642,251,,-0.29691878,-0.4121786,-0.22748537,9.0,18.0,0.0,1.0,2163.0,0.004143646408839779,0.9958563535911602,False,2624.0,0.006813020439061317,0.9931869795609387,False,251.0,0.0,1.0,False
2000,广东省,肇庆市,440000,441200,93,95,8,,,,,3.0,0.0,0.0,2.0,90.0,0.03225806451612903,0.967741935483871,False,95.0,0.0,1.0,False,8.0,0.0,1.0,False
2001,广东省,肇庆市,440000,441200,166,101,5,,-0.375,0.78494626,0.06315789,3.0,2.0,0.0,2.0,163.0,0.018072289156626505,0.9819277108433735,False,99.0,0.019801980198019802,0.9801980198019802,False,5.0,0.0,1.0,False
2002,广东省,肇庆市,440000,441200,159,150,2,,-0.6,-0.042168673,0.48514852,18.0,2.0,0.0,2.0,141.0,0.11320754716981132,0.8867924528301887,False,148.0,0.013333333333333334,0.9866666666666667,False,2.0,0.0,1.0,False
2003,广东省,肇庆市,440000,441200,249,143,5,,1.5,0.5660377,-0.046666667,45.0,9.0,0.0,2.0,204.0,0.18072289156626506,0.8192771084337349,False,134.0,0.06293706293706294,0.9370629370629371,False,5.0,0.0,1.0,False
2004,广东省,肇庆市,440000,441200,255,199,10,,1.0,0.024096385,0.3916084,12.0,14.0,1.0,2.0,243.0,0.047058823529411764,0.9529411764705882,False,185.0,0.07035175879396985,0.9296482412060302,False,9.0,0.1,0.9,False
2005,广东省,肇庆市,440000,441200,246,180,10,,0.0,-0.03529412,-0.09547739,10.0,9.0,4.0,2.0,236.0,0.04065040650406504,0.959349593495935,False,171.0,0.05,0.95,False,6.0,0.4,0.6,False
2006,广东省,肇庆市,440000,441200,274,190,5,,-0.5,0.11382114,0.055555556,10.0,6.0,0.0,3.0,264.0,0.0364963503649635,0.9635036496350365,False,184.0,0.031578947368421054,0.968421052631579,False,5.0,0.0,1.0,False
2007,广东省,肇庆市,440000,441200,261,265,6,,0.2,-0.047445256,0.39473686,10.0,7.0,2.0,3.0,251.0,0.038314176245210725,0.9616858237547893,False,258.0,0.026415094339622643,0.9735849056603774,False,4.0,0.3333333333333333,0.6666666666666666,False
2008,广东省,肇庆市,440000,441200,350,266,29,,3.8333333,0.34099618,0.003773585,69.0,23.0,21.0,3.0,281.0,0.19714285714285715,0.8028571428571428,False,243.0,0.08646616541353383,0.9135338345864662,False,8.0,0.7241379310344828,0.27586206896551724,False
2009,广东省,肇庆市,440000,441200,478,296,23,,-0.20689656,0.36571428,0.11278196,46.0,21.0,6.0,3.0,432.0,0.09623430962343096,0.9037656903765691,False,275.0,0.07094594594594594,0.9290540540540541,False,17.0,0.2608695652173913,0.7391304347826086,False
2010,广东省,肇庆市,440000,441200,630,507,31,,0.3478261,0.31799164,0.7128378,74.0,29.0,15.0,5.0,556.0,0.11746031746031746,0.8825396825396825,False,478.0,0.05719921104536489,0.9428007889546351,False,16.0,0.4838709677419355,0.5161290322580645,False
2011,广东省,肇庆市,440000,441200,1278,843,62,,1.0,1.0285715,0.6627219,57.0,75.0,32.0,5.0,1221.0,0.04460093896713615,0.9553990610328639,False,768.0,0.08896797153024912,0.9110320284697508,False,30.0,0.5161290322580645,0.4838709677419355,False
2012,广东省,肇庆市,440000,441200,1376,1074,109,,0.7580645,0.076682314,0.27402136,67.0,70.0,43.0,5.0,1309.0,0.04869186046511628,0.9513081395348837,False,1004.0,0.06517690875232775,0.9348230912476723,False,66.0,0.3944954128440367,0.6055045871559633,False
2013,广东省,肇庆市,440000,441200,1420,1330,118,,0.08256881,0.031976745,0.23836127,88.0,83.0,30.0,6.0,1332.0,0.061971830985915494,0.9380281690140845,False,1247.0,0.062406015037593986,0.937593984962406,False,88.0,0.2542372881355932,0.7457627118644068,False
2014,广东省,肇庆市,440000,441200,1544,1400,151,,0.27966103,0.08732394,0.05263158,142.0,64.0,26.0,6.0,1402.0,0.09196891191709844,0.9080310880829016,False,1336.0,0.045714285714285714,0.9542857142857143,False,125.0,0.17218543046357615,0.8278145695364238,False
2015,广东省,肇庆市,440000,441200,2042,1668,157,,0.0397351,0.32253885,0.19142857,97.0,88.0,39.0,6.0,1945.0,0.047502448579823706,0.9524975514201763,False,1580.0,0.05275779376498801,0.947242206235012,False,118.0,0.2484076433121019,0.7515923566878981,False
2016,广东省,肇庆市,440000,441200,3048,1867,215,,0.36942676,0.49265426,0.11930455,127.0,82.0,54.0,7.0,2921.0,0.041666666666666664,0.9583333333333334,False,1785.0,0.04392072844134976,0.9560792715586502,False,161.0,0.25116279069767444,0.7488372093023256,False
2017,广东省,肇庆市,440000,441200,5236,2349,190,,-0.11627907,0.71784776,0.2581682,181.0,118.0,54.0,7.0,5055.0,0.034568372803666925,0.9654316271963331,False,2231.0,0.05023414218816517,0.9497658578118349,False,136.0,0.28421052631578947,0.7157894736842105,False
2018,广东省,肇庆市,440000,441200,6685,3894,296,,0.55789477,0.27673796,0.6577267,345.0,181.0,41.0,7.0,6340.0,0.05160807778608826,0.9483919222139118,False,3713.0,0.04648176682074987,0.9535182331792501,False,255.0,0.13851351351351351,0.8614864864864865,False
2019,广东省,肇庆市,440000,441200,6790,4550,315,,0.06418919,0.015706806,0.1684643,327.0,224.0,39.0,7.0,6463.0,0.048159057437407955,0.951840942562592,False,4326.0,0.04923076923076923,0.9507692307692308,False,276.0,0.12380952380952381,0.8761904761904762,False
2020,广东省,肇庆市,440000,441200,8203,6394,385,,0.22222222,0.20810014,0.40527472,328.0,277.0,50.0,8.0,7875.0,0.03998537120565647,0.9600146287943435,False,6117.0,0.043321864247732246,0.9566781357522678,False,335.0,0.12987012987012986,0.8701298701298701,False
2021,广东省,肇庆市,440000,441200,8010,7718,616,,0.6,-0.023527978,0.20706913,388.0,310.0,87.0,9.0,7622.0,0.0484394506866417,0.9515605493133583,False,7408.0,0.040165846074112464,0.9598341539258876,False,529.0,0.14123376623376624,0.8587662337662337,False
2022,广东省,肇庆市,440000,441200,9543,9169,688,,0.116883114,0.19138576,0.18800208,390.0,324.0,111.0,9.0,9153.0,0.04086765168186105,0.959132348318139,False,8845.0,0.03533645981023013,0.9646635401897699,False,577.0,0.1613372093023256,0.8386627906976745,False
2023,广东省,肇庆市,440000,441200,7908,7464,794,,0.15406977,-0.17132977,-0.18595266,508.0,349.0,174.0,10.0,7400.0,0.06423874557410217,0.9357612544258979,False,7115.0,0.0467577706323687,0.9532422293676313,False,620.0,0.21914357682619648,0.7808564231738035,False
2024,广东省,肇庆市,440000,441200,4468,6242,966,,0.21662469,-0.43500254,-0.16371919,324.0,387.0,193.0,10.0,4144.0,0.07251566696508505,0.927484333034915,False,5855.0,0.06199935917975008,0.9380006408202499,False,773.0,0.1997929606625259,0.8002070393374742,False
2000,广东省,惠州市,440000,441300,278,154,4,,,,,12.0,6.0,0.0,2.0,266.0,0.04316546762589928,0.9568345323741008,False,148.0,0.03896103896103896,0.961038961038961,False,4.0,0.0,1.0,False
2001,广东省,惠州市,440000,441300,278,274,5,,0.25,0.0,0.77922076,13.0,15.0,0.0,2.0,265.0,0.046762589928057555,0.9532374100719424,False,259.0,0.05474452554744526,0.9452554744525548,False,5.0,0.0,1.0,False
2002,广东省,惠州市,440000,441300,616,391,2,,-0.6,1.2158273,0.4270073,16.0,22.0,0.0,2.0,600.0,0.025974025974025976,0.974025974025974,False,369.0,0.056265984654731455,0.9437340153452686,False,2.0,0.0,1.0,False
2003,广东省,惠州市,440000,441300,675,504,10,,4.0,0.09577922,0.28900257,0.0,0.0,0.0,2.0,675.0,0.0,1.0,False,504.0,0.0,1.0,False,10.0,0.0,1.0,False
2004,广东省,惠州市,440000,441300,883,597,19,,0.9,0.30814815,0.1845238,270.0,82.0,3.0,2.0,613.0,0.3057757644394111,0.6942242355605889,False,515.0,0.1373534338358459,0.8626465661641541,False,16.0,0.15789473684210525,0.8421052631578947,False
2005,广东省,惠州市,440000,441300,826,620,19,,0.0,-0.064552665,0.03852596,453.0,205.0,6.0,2.0,373.0,0.5484261501210653,0.4515738498789346,False,415.0,0.33064516129032256,0.6693548387096774,False,13.0,0.3157894736842105,0.6842105263157895,False
2006,广东省,惠州市,440000,441300,622,564,21,,0.10526316,-0.24697337,-0.090322584,22.0,39.0,0.0,2.0,600.0,0.03536977491961415,0.9646302250803859,False,525.0,0.06914893617021277,0.9308510638297872,False,21.0,0.0,1.0,False
2007,广东省,惠州市,440000,441300,1072,632,32,,0.52380955,0.72347265,0.120567374,279.0,163.0,6.0,1.0,793.0,0.26026119402985076,0.7397388059701493,False,469.0,0.2579113924050633,0.7420886075949367,False,26.0,0.1875,0.8125,False
2008,广东省,惠州市,440000,441300,954,1017,76,,1.375,-0.110074624,0.60917723,390.0,113.0,18.0,1.0,564.0,0.4088050314465409,0.5911949685534591,False,904.0,0.1111111111111111,0.8888888888888888,False,58.0,0.23684210526315788,0.7631578947368421,False
2009,广东省,惠州市,440000,441300,1596,935,86,,0.13157895,0.672956,-0.080629304,426.0,215.0,42.0,2.0,1170.0,0.2669172932330827,0.7330827067669173,False,720.0,0.22994652406417113,0.7700534759358288,False,44.0,0.4883720930232558,0.5116279069767442,False
2010,广东省,惠州市,440000,441300,2669,1614,48,,-0.44186047,0.67230576,0.7262032,1084.0,333.0,73.0,2.0,1585.0,0.4061446234544773,0.5938553765455227,False,1281.0,0.20631970260223048,0.7936802973977695,False,-25.0,1.5208333333333333,-0.5208333333333334,True
2011,广东省,惠州市,440000,441300,4248,2487,104,,1.1666666,0.59160733,0.5408922,2249.0,712.0,108.0,3.0,1999.0,0.5294256120527306,0.4705743879472693,False,1775.0,0.2862887012464817,0.7137112987535182,False,-4.0,1.0384615384615385,-0.038461538461538464,True
2012,广东省,惠州市,440000,441300,6499,3509,290,,1.7884616,0.52989644,0.41093686,2765.0,1195.0,186.0,4.0,3734.0,0.42545006924142176,0.5745499307585783,False,2314.0,0.34055286406383584,0.6594471359361641,False,104.0,0.6413793103448275,0.3586206896551724,False
2013,广东省,惠州市,440000,441300,8548,6246,486,,0.6758621,0.31527928,0.7799943,2591.0,1478.0,515.0,4.0,5957.0,0.3031118390266729,0.6968881609733271,False,4768.0,0.2366314441242395,0.7633685558757605,False,-29.0,1.059670781893004,-0.059670781893004114,True
2014,广东省,惠州市,440000,441300,11393,7068,543,,0.11728395,0.3328264,0.13160422,3472.0,1705.0,742.0,4.0,7921.0,0.3047485297989994,0.6952514702010006,False,5363.0,0.2412280701754386,0.7587719298245614,False,-199.0,1.3664825046040516,-0.3664825046040516,True
2015,广东省,惠州市,440000,441300,14472,9803,796,,0.46593,0.27025366,0.3869553,5106.0,2511.0,1197.0,6.0,9366.0,0.35281923714759533,0.6471807628524047,False,7292.0,0.25614607773130676,0.7438539222686933,False,-401.0,1.5037688442211055,-0.5037688442211056,True
2016,广东省,惠州市,440000,441300,15903,10600,1286,,0.6155779,0.0988806,0.081301644,6418.0,2354.0,1224.0,9.0,9485.0,0.40357165314720495,0.5964283468527951,False,8246.0,0.2220754716981132,0.7779245283018867,False,62.0,0.9517884914463453,0.04821150855365474,False
2017,广东省,惠州市,440000,441300,21121,12039,1482,,0.15241058,0.32811418,0.13575472,7808.0,3412.0,1800.0,13.0,13313.0,0.3696794659343781,0.6303205340656219,False,8627.0,0.28341224354182243,0.7165877564581776,False,-318.0,1.214574898785425,-0.2145748987854251,True
2018,广东省,惠州市,440000,441300,18079,15136,1534,,0.03508772,-0.14402728,0.25724727,6631.0,4119.0,2349.0,14.0,11448.0,0.36677913601416007,0.6332208639858399,False,11017.0,0.2721326638477801,0.7278673361522199,False,-815.0,1.53129074315515,-0.5312907431551499,True
2019,广东省,惠州市,440000,441300,20805,14825,1617,,0.05410691,0.15078267,-0.02054704,4818.0,2304.0,1668.0,14.0,15987.0,0.23157894736842105,0.7684210526315789,False,12521.0,0.15541315345699833,0.8445868465430016,False,-51.0,1.0315398886827458,-0.03153988868274583,True
2020,广东省,惠州市,440000,441300,26262,19490,1736,,0.07359307,0.2622927,0.31467116,6389.0,3303.0,2220.0,17.0,19873.0,0.24327926281319015,0.7567207371868099,False,16187.0,0.16947152385838893,0.8305284761416111,False,-484.0,1.2788018433179724,-0.27880184331797236,True
2021,广东省,惠州市,440000,441300,28164,26170,2198,,0.26612905,0.07242403,0.34273988,5915.0,3971.0,2051.0,18.0,22249.0,0.21001988353926998,0.78998011646073,False,22199.0,0.15173863202139856,0.8482613679786014,False,147.0,0.9331210191082803,0.06687898089171974,False
2022,广东省,惠州市,440000,441300,28282,28221,2130,,-0.030937215,0.004189746,0.07837218,8385.0,5601.0,2735.0,18.0,19897.0,0.2964783254366735,0.7035216745633265,False,22620.0,0.1984692250451791,0.8015307749548208,False,-605.0,1.284037558685446,-0.284037558685446,True
2023,广东省,惠州市,440000,441300,28856,22981,2530,,0.18779343,0.020295594,-0.18567733,7573.0,6314.0,2986.0,21.0,21283.0,0.26244108677571387,0.7375589132242861,False,16667.0,0.2747487054523302,0.7252512945476698,False,-456.0,1.1802371541501977,-0.18023715415019761,True
2024,广东省,惠州市,440000,441300,16427,23403,3121,,0.23359683,-0.43072498,0.018362995,4484.0,4361.0,1860.0,21.0,11943.0,0.27296524015340595,0.727034759846594,False,19042.0,0.1863436311583985,0.8136563688416015,False,1261.0,0.5959628324255046,0.40403716757449537,False
2000,广东省,梅州市,440000,441400,77,47,4,,,,,0.0,0.0,0.0,2.0,77.0,0.0,1.0,False,47.0,0.0,1.0,False,4.0,0.0,1.0,False
2001,广东省,梅州市,440000,441400,80,54,4,,0.0,0.038961038,0.14893617,13.0,6.0,0.0,3.0,67.0,0.1625,0.8375,False,48.0,0.1111111111111111,0.8888888888888888,False,4.0,0.0,1.0,False
2002,广东省,梅州市,440000,441400,69,54,2,,-0.5,-0.1375,0.0,9.0,9.0,0.0,3.0,60.0,0.13043478260869565,0.8695652173913043,False,45.0,0.16666666666666666,0.8333333333333334,False,2.0,0.0,1.0,False
2003,广东省,梅州市,440000,441400,88,65,13,,5.5,0.2753623,0.2037037,11.0,4.0,0.0,3.0,77.0,0.125,0.875,False,61.0,0.06153846153846154,0.9384615384615385,False,13.0,0.0,1.0,False
2004,广东省,梅州市,440000,441400,134,97,31,,1.3846154,0.52272725,0.4923077,8.0,8.0,1.0,3.0,126.0,0.05970149253731343,0.9402985074626866,False,89.0,0.08247422680412371,0.9175257731958762,False,30.0,0.03225806451612903,0.967741935483871,False
2005,广东省,梅州市,440000,441400,159,108,7,,-0.7741935,0.18656716,0.11340206,4.0,1.0,1.0,3.0,155.0,0.025157232704402517,0.9748427672955975,False,107.0,0.009259259259259259,0.9907407407407407,False,6.0,0.14285714285714285,0.8571428571428571,False
2006,广东省,梅州市,440000,441400,143,143,28,,3.0,-0.10062893,0.32407406,3.0,6.0,4.0,3.0,140.0,0.02097902097902098,0.9790209790209791,False,137.0,0.04195804195804196,0.958041958041958,False,24.0,0.14285714285714285,0.8571428571428571,False
2007,广东省,梅州市,440000,441400,202,136,20,,-0.2857143,0.4125874,-0.04895105,2.0,9.0,3.0,4.0,200.0,0.009900990099009901,0.9900990099009901,False,127.0,0.0661764705882353,0.9338235294117647,False,17.0,0.15,0.85,False
2008,广东省,梅州市,440000,441400,389,211,15,,-0.25,0.92574257,0.5514706,11.0,5.0,0.0,6.0,378.0,0.028277634961439587,0.9717223650385605,False,206.0,0.023696682464454975,0.976303317535545,False,15.0,0.0,1.0,False
2009,广东省,梅州市,440000,441400,481,349,20,,0.33333334,0.23650385,0.6540284,15.0,11.0,1.0,7.0,466.0,0.031185031185031187,0.9688149688149689,False,338.0,0.03151862464183381,0.9684813753581661,False,19.0,0.05,0.95,False
2010,广东省,梅州市,440000,441400,581,512,34,,0.7,0.20790021,0.4670487,9.0,11.0,2.0,7.0,572.0,0.01549053356282272,0.9845094664371773,False,501.0,0.021484375,0.978515625,False,32.0,0.058823529411764705,0.9411764705882353,False
2011,广东省,梅州市,440000,441400,802,696,33,,-0.029411765,0.38037866,0.359375,17.0,8.0,5.0,7.0,785.0,0.02119700748129676,0.9788029925187033,False,688.0,0.011494252873563218,0.9885057471264368,False,28.0,0.15151515151515152,0.8484848484848485,False
2012,广东省,梅州市,440000,441400,1059,741,69,,1.0909091,0.32044888,0.06465517,24.0,13.0,4.0,7.0,1035.0,0.0226628895184136,0.9773371104815864,False,728.0,0.017543859649122806,0.9824561403508771,False,65.0,0.057971014492753624,0.9420289855072463,False
2013,广东省,梅州市,440000,441400,1190,1329,50,,-0.2753623,0.1237016,0.79352224,12.0,19.0,2.0,7.0,1178.0,0.010084033613445379,0.9899159663865547,False,1310.0,0.014296463506395787,0.9857035364936042,False,48.0,0.04,0.96,False
2014,广东省,梅州市,440000,441400,2361,1444,89,,0.78,0.9840336,0.08653123,899.0,376.0,10.0,7.0,1462.0,0.3807708598051673,0.6192291401948327,False,1068.0,0.26038781163434904,0.739612188365651,False,79.0,0.11235955056179775,0.8876404494382022,False
2015,广东省,梅州市,440000,441400,2780,3176,47,,-0.47191012,0.17746718,1.199446,1125.0,1588.0,0.0,7.0,1655.0,0.40467625899280574,0.5953237410071942,False,1588.0,0.5,0.5,False,47.0,0.0,1.0,False
2016,广东省,梅州市,440000,441400,1802,1659,92,,0.9574468,-0.35179856,-0.47764483,86.0,69.0,13.0,7.0,1716.0,0.04772475027746948,0.9522752497225305,False,1590.0,0.04159132007233273,0.9584086799276673,False,79.0,0.14130434782608695,0.8586956521739131,False
2017,广东省,梅州市,440000,441400,2341,1709,109,,0.18478261,0.2991121,0.030138638,9.0,17.0,5.0,6.0,2332.0,0.003844510892780863,0.9961554891072192,False,1692.0,0.00994733762434172,0.9900526623756583,False,104.0,0.045871559633027525,0.9541284403669725,False
2018,广东省,梅州市,440000,441400,2791,2066,79,,-0.27522936,0.19222555,0.20889409,6.0,5.0,2.0,6.0,2785.0,0.002149767108563239,0.9978502328914367,False,2061.0,0.002420135527589545,0.9975798644724104,False,77.0,0.02531645569620253,0.9746835443037974,False
2019,广东省,梅州市,440000,441400,3859,2679,85,,0.07594936,0.38265854,0.2967086,54.0,23.0,9.0,8.0,3805.0,0.01399326250323918,0.9860067374967608,False,2656.0,0.008585293019783502,0.9914147069802165,False,76.0,0.10588235294117647,0.8941176470588236,False
2020,广东省,梅州市,440000,441400,4727,4168,158,,0.85882354,0.22492874,0.55580443,102.0,113.0,30.0,8.0,4625.0,0.02157816797122911,0.9784218320287709,False,4055.0,0.027111324376199616,0.9728886756238004,False,128.0,0.189873417721519,0.810126582278481,False
2021,广东省,梅州市,440000,441400,3704,4244,175,,0.10759494,-0.21641633,0.018234165,132.0,95.0,47.0,8.0,3572.0,0.035637149028077755,0.9643628509719222,False,4149.0,0.022384542884071632,0.9776154571159283,False,128.0,0.26857142857142857,0.7314285714285714,False
2022,广东省,梅州市,440000,441400,3395,3598,246,,0.40571427,-0.083423324,-0.15221488,119.0,99.0,58.0,7.0,3276.0,0.03505154639175258,0.9649484536082474,False,3499.0,0.027515286270150083,0.9724847137298499,False,188.0,0.23577235772357724,0.7642276422764228,False
2023,广东省,梅州市,440000,441400,3148,2589,282,,0.14634146,-0.07275405,-0.28043357,156.0,116.0,77.0,7.0,2992.0,0.04955527318932656,0.9504447268106735,False,2473.0,0.044804943993820005,0.95519505600618,False,205.0,0.2730496453900709,0.7269503546099291,False
