省份,城市,年份,listed_apply,listed_grant,listed_invgrant,city_apply,city_grant,city_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
安徽省,阜阳市,2021,32,47,4,9763.0,8446.0,1367.0,1,9731.0,0.0032776810406637304,0.9967223189593363,False,8399.0,0.005564764385507933,0.9944352356144921,False,1363.0,0.002926115581565472,0.9970738844184345,False
安徽省,阜阳市,2022,34,39,4,9169.0,8249.0,1227.0,1,9135.0,0.0037081470171229144,0.996291852982877,False,8210.0,0.004727845799490847,0.9952721542005092,False,1223.0,0.0032599837000814994,0.9967400162999185,False
安徽省,阜阳市,2023,43,28,6,9137.0,6795.0,1224.0,1,9094.0,0.004706139870854767,0.9952938601291452,False,6767.0,0.0041206769683590876,0.995879323031641,False,1218.0,0.004901960784313725,0.9950980392156863,False
安徽省,阜阳市,2024,29,35,1,5167.0,6444.0,1052.0,1,5138.0,0.005612541126378943,0.994387458873621,False,6409.0,0.005431409062693979,0.994568590937306,False,1051.0,0.0009505703422053232,0.9990494296577946,False
安徽省,马鞍山市,2000,6,8,0,100.0,83.0,5.0,1,94.0,0.06,0.94,False,75.0,0.0963855421686747,0.9036144578313253,False,5.0,0.0,1.0,False
安徽省,马鞍山市,2001,5,4,0,102.0,93.0,4.0,2,97.0,0.049019607843137254,0.9509803921568627,False,89.0,0.043010752688172046,0.956989247311828,False,4.0,0.0,1.0,False
安徽省,马鞍山市,2002,9,7,1,132.0,97.0,5.0,2,123.0,0.06818181818181818,0.9318181818181818,False,90.0,0.07216494845360824,0.9278350515463918,False,4.0,0.2,0.8,False
安徽省,马鞍山市,2003,10,6,0,136.0,111.0,6.0,3,126.0,0.07352941176470588,0.9264705882352942,False,105.0,0.05405405405405406,0.9459459459459459,False,6.0,0.0,1.0,False
安徽省,马鞍山市,2004,20,19,0,178.0,103.0,11.0,4,158.0,0.11235955056179775,0.8876404494382022,False,84.0,0.18446601941747573,0.8155339805825242,False,11.0,0.0,1.0,False
安徽省,马鞍山市,2005,52,12,2,287.0,131.0,5.0,4,235.0,0.18118466898954705,0.818815331010453,False,119.0,0.0916030534351145,0.9083969465648855,False,3.0,0.4,0.6,False
安徽省,马鞍山市,2006,29,16,5,242.0,166.0,10.0,5,213.0,0.11983471074380166,0.8801652892561983,False,150.0,0.0963855421686747,0.9036144578313253,False,5.0,0.5,0.5,False
安徽省,马鞍山市,2007,35,22,6,305.0,192.0,32.0,6,270.0,0.11475409836065574,0.8852459016393442,False,170.0,0.11458333333333333,0.8854166666666666,False,26.0,0.1875,0.8125,False
安徽省,马鞍山市,2008,92,25,14,422.0,264.0,50.0,6,330.0,0.21800947867298578,0.7819905213270142,False,239.0,0.0946969696969697,0.9053030303030303,False,36.0,0.28,0.72,False
安徽省,马鞍山市,2009,137,68,28,695.0,370.0,76.0,8,558.0,0.1971223021582734,0.8028776978417266,False,302.0,0.1837837837837838,0.8162162162162162,False,48.0,0.3684210526315789,0.631578947368421,False
安徽省,马鞍山市,2010,133,116,26,1201.0,784.0,93.0,8,1068.0,0.11074104912572856,0.8892589508742714,False,668.0,0.14795918367346939,0.8520408163265306,False,67.0,0.27956989247311825,0.7204301075268817,False
安徽省,马鞍山市,2011,274,215,44,1841.0,1421.0,110.0,8,1567.0,0.14883215643671918,0.8511678435632808,False,1206.0,0.15130190007037297,0.848698099929627,False,66.0,0.4,0.6,False
安徽省,马鞍山市,2012,461,182,49,3766.0,1726.0,149.0,8,3305.0,0.12241104620286776,0.8775889537971322,False,1544.0,0.10544611819235226,0.8945538818076477,False,100.0,0.3288590604026846,0.6711409395973155,False
安徽省,马鞍山市,2013,493,434,84,4854.0,3997.0,294.0,8,4361.0,0.10156571899464359,0.8984342810053564,False,3563.0,0.1085814360770578,0.8914185639229422,False,210.0,0.2857142857142857,0.7142857142857143,False
安徽省,马鞍山市,2014,632,393,39,5747.0,3142.0,395.0,8,5115.0,0.10997041934922569,0.8900295806507743,False,2749.0,0.12507956715467855,0.8749204328453215,False,356.0,0.09873417721518987,0.9012658227848102,False
安徽省,马鞍山市,2015,454,354,68,7440.0,4362.0,798.0,8,6986.0,0.061021505376344085,0.9389784946236559,False,4008.0,0.0811554332874828,0.9188445667125172,False,730.0,0.08521303258145363,0.9147869674185464,False
安徽省,马鞍山市,2016,919,514,189,8762.0,4624.0,1277.0,8,7843.0,0.10488472951380963,0.8951152704861903,False,4110.0,0.111159169550173,0.888840830449827,False,1088.0,0.1480031323414252,0.8519968676585747,False
安徽省,马鞍山市,2017,708,439,151,10179.0,4128.0,987.0,7,9471.0,0.06955496610669025,0.9304450338933098,False,3689.0,0.1063468992248062,0.8936531007751938,False,836.0,0.1529888551165147,0.8470111448834853,False
安徽省,马鞍山市,2018,918,524,120,10690.0,5622.0,1130.0,7,9772.0,0.08587464920486436,0.9141253507951357,False,5098.0,0.09320526503023835,0.9067947349697616,False,1010.0,0.10619469026548672,0.8938053097345132,False
安徽省,马鞍山市,2019,1159,612,148,10408.0,5216.0,1206.0,6,9249.0,0.1113566487317448,0.8886433512682552,False,4604.0,0.11733128834355828,0.8826687116564417,False,1058.0,0.12271973466003316,0.8772802653399668,False
安徽省,马鞍山市,2020,1869,990,146,14816.0,7954.0,1664.0,8,12947.0,0.1261474082073434,0.8738525917926566,False,6964.0,0.12446567764646718,0.8755343223535328,False,1518.0,0.08774038461538461,0.9122596153846154,False
安徽省,马鞍山市,2021,1634,1415,228,11547.0,9698.0,1825.0,8,9913.0,0.14150861695678532,0.8584913830432147,False,8283.0,0.1459063724479274,0.8540936275520726,False,1597.0,0.12493150684931507,0.8750684931506849,False
安徽省,马鞍山市,2022,1552,1417,375,12595.0,9763.0,1823.0,7,11043.0,0.12322350138944026,0.8767764986105597,False,8346.0,0.14513981358189082,0.8548601864181092,False,1448.0,0.2057048820625343,0.7942951179374658,False
安徽省,马鞍山市,2023,1480,1003,393,13288.0,8688.0,2060.0,7,11808.0,0.11137868753762793,0.8886213124623721,False,7685.0,0.11544659300184162,0.8845534069981584,False,1667.0,0.19077669902912622,0.8092233009708738,False
安徽省,马鞍山市,2024,956,870,442,8301.0,8499.0,2010.0,7,7345.0,0.11516684736778701,0.884833152632213,False,7629.0,0.10236498411577832,0.8976350158842217,False,1568.0,0.21990049751243781,0.7800995024875622,False
安徽省,黄山市,2000,0,0,0,16.0,15.0,0.0,2,16.0,0.0,1.0,False,15.0,0.0,1.0,False,0.0,,,False
安徽省,黄山市,2001,0,0,0,16.0,17.0,0.0,2,16.0,0.0,1.0,False,17.0,0.0,1.0,False,0.0,,,False
安徽省,黄山市,2002,0,0,0,32.0,19.0,1.0,2,32.0,0.0,1.0,False,19.0,0.0,1.0,False,1.0,0.0,1.0,False
安徽省,黄山市,2003,1,0,0,27.0,26.0,1.0,2,26.0,0.037037037037037035,0.9629629629629629,False,26.0,0.0,1.0,False,1.0,0.0,1.0,False
安徽省,黄山市,2004,0,2,0,43.0,12.0,1.0,3,43.0,0.0,1.0,False,10.0,0.16666666666666666,0.8333333333333334,False,1.0,0.0,1.0,False
安徽省,黄山市,2005,0,4,0,36.0,35.0,1.0,3,36.0,0.0,1.0,False,31.0,0.11428571428571428,0.8857142857142857,False,1.0,0.0,1.0,False
安徽省,黄山市,2006,3,2,2,78.0,41.0,4.0,3,75.0,0.038461538461538464,0.9615384615384616,False,39.0,0.04878048780487805,0.9512195121951219,False,2.0,0.5,0.5,False
安徽省,黄山市,2007,5,1,0,110.0,67.0,0.0,3,105.0,0.045454545454545456,0.9545454545454546,False,66.0,0.014925373134328358,0.9850746268656716,False,0.0,,,False
安徽省,黄山市,2008,10,6,0,189.0,89.0,5.0,3,179.0,0.05291005291005291,0.9470899470899471,False,83.0,0.06741573033707865,0.9325842696629213,False,5.0,0.0,1.0,False
安徽省,黄山市,2009,21,7,1,259.0,156.0,15.0,3,238.0,0.08108108108108109,0.918918918918919,False,149.0,0.04487179487179487,0.9551282051282052,False,14.0,0.06666666666666667,0.9333333333333333,False
安徽省,黄山市,2010,26,16,1,400.0,270.0,25.0,3,374.0,0.065,0.935,False,254.0,0.05925925925925926,0.9407407407407408,False,24.0,0.04,0.96,False
安徽省,黄山市,2011,26,24,6,486.0,447.0,41.0,3,460.0,0.053497942386831275,0.9465020576131687,False,423.0,0.053691275167785234,0.9463087248322147,False,35.0,0.14634146341463414,0.8536585365853658,False
安徽省,黄山市,2012,25,26,3,1009.0,449.0,57.0,3,984.0,0.024777006937561942,0.9752229930624381,False,423.0,0.05790645879732739,0.9420935412026726,False,54.0,0.05263157894736842,0.9473684210526315,False
安徽省,黄山市,2013,53,33,7,1002.0,972.0,68.0,3,949.0,0.05289421157684631,0.9471057884231537,False,939.0,0.033950617283950615,0.9660493827160493,False,61.0,0.10294117647058823,0.8970588235294118,False
安徽省,黄山市,2014,50,51,9,933.0,799.0,94.0,3,883.0,0.05359056806002144,0.9464094319399786,False,748.0,0.06382978723404255,0.9361702127659575,False,85.0,0.09574468085106383,0.9042553191489362,False
安徽省,黄山市,2015,53,53,15,1144.0,1041.0,148.0,3,1091.0,0.04632867132867133,0.9536713286713286,False,988.0,0.05091258405379443,0.9490874159462056,False,133.0,0.10135135135135136,0.8986486486486487,False
安徽省,黄山市,2016,58,44,14,1372.0,950.0,155.0,3,1314.0,0.04227405247813411,0.9577259475218659,False,906.0,0.04631578947368421,0.9536842105263158,False,141.0,0.09032258064516129,0.9096774193548387,False
安徽省,黄山市,2017,63,37,10,1277.0,860.0,178.0,3,1214.0,0.04933437744714174,0.9506656225528582,False,823.0,0.04302325581395349,0.9569767441860465,False,168.0,0.056179775280898875,0.9438202247191011,False
安徽省,黄山市,2018,59,64,13,2020.0,1136.0,161.0,3,1961.0,0.02920792079207921,0.9707920792079208,False,1072.0,0.056338028169014086,0.9436619718309859,False,148.0,0.08074534161490683,0.9192546583850931,False
安徽省,黄山市,2019,33,20,11,1712.0,1233.0,109.0,2,1679.0,0.019275700934579438,0.9807242990654206,False,1213.0,0.016220600162206,0.9837793998377939,False,98.0,0.10091743119266056,0.8990825688073395,False
安徽省,黄山市,2020,42,22,4,2537.0,1577.0,215.0,2,2495.0,0.016554986204178165,0.9834450137958218,False,1555.0,0.013950538998097653,0.9860494610019024,False,211.0,0.018604651162790697,0.9813953488372092,False
安徽省,黄山市,2021,52,24,9,2659.0,2310.0,262.0,2,2607.0,0.019556224144415192,0.9804437758555848,False,2286.0,0.01038961038961039,0.9896103896103896,False,253.0,0.03435114503816794,0.9656488549618321,False
安徽省,黄山市,2022,40,55,14,2769.0,2493.0,282.0,2,2729.0,0.01444564824846515,0.9855543517515348,False,2438.0,0.02206177296430004,0.9779382270357,False,268.0,0.04964539007092199,0.950354609929078,False
安徽省,黄山市,2023,55,43,16,3172.0,2261.0,414.0,2,3117.0,0.01733921815889029,0.9826607818411097,False,2218.0,0.01901813356921716,0.9809818664307829,False,398.0,0.03864734299516908,0.961352657004831,False
安徽省,黄山市,2024,30,28,3,1967.0,2322.0,434.0,3,1937.0,0.015251652262328419,0.9847483477376716,False,2294.0,0.012058570198105082,0.9879414298018949,False,431.0,0.0069124423963133645,0.9930875576036866,False
山东省,东营市,2000,4,3,0,322.0,229.0,17.0,2,318.0,0.012422360248447204,0.9875776397515528,False,226.0,0.013100436681222707,0.9868995633187773,False,17.0,0.0,1.0,False
山东省,东营市,2001,0,1,0,412.0,291.0,12.0,2,412.0,0.0,1.0,False,290.0,0.003436426116838488,0.9965635738831615,False,12.0,0.0,1.0,False
山东省,东营市,2002,0,0,0,533.0,340.0,12.0,2,533.0,0.0,1.0,False,340.0,0.0,1.0,False,12.0,0.0,1.0,False
山东省,东营市,2003,0,0,0,969.0,431.0,34.0,3,969.0,0.0,1.0,False,431.0,0.0,1.0,False,34.0,0.0,1.0,False
山东省,东营市,2004,0,1,0,841.0,581.0,31.0,4,841.0,0.0,1.0,False,580.0,0.0017211703958691911,0.9982788296041308,False,31.0,0.0,1.0,False
山东省,东营市,2005,0,0,0,1262.0,626.0,31.0,4,1262.0,0.0,1.0,False,626.0,0.0,1.0,False,31.0,0.0,1.0,False
山东省,东营市,2006,0,0,0,1870.0,974.0,63.0,3,1870.0,0.0,1.0,False,974.0,0.0,1.0,False,63.0,0.0,1.0,False
山东省,东营市,2007,0,0,0,2244.0,1784.0,80.0,2,2244.0,0.0,1.0,False,1784.0,0.0,1.0,False,80.0,0.0,1.0,False
山东省,东营市,2008,1,0,0,2444.0,1783.0,74.0,2,2443.0,0.0004091653027823241,0.9995908346972177,False,1783.0,0.0,1.0,False,74.0,0.0,1.0,False
山东省,东营市,2009,15,0,0,2207.0,2184.0,124.0,2,2192.0,0.006796556411418215,0.9932034435885818,False,2184.0,0.0,1.0,False,124.0,0.0,1.0,False
山东省,东营市,2010,16,9,0,1947.0,2037.0,164.0,3,1931.0,0.008217770929635337,0.9917822290703646,False,2028.0,0.004418262150220913,0.9955817378497791,False,164.0,0.0,1.0,False
山东省,东营市,2011,25,6,3,2196.0,2090.0,186.0,4,2171.0,0.011384335154826957,0.988615664845173,False,2084.0,0.0028708133971291866,0.9971291866028709,False,183.0,0.016129032258064516,0.9838709677419355,False
山东省,东营市,2012,23,17,2,2771.0,2090.0,234.0,4,2748.0,0.008300252616383976,0.991699747383616,False,2073.0,0.008133971291866028,0.991866028708134,False,232.0,0.008547008547008548,0.9914529914529915,False
山东省,东营市,2013,17,9,2,3114.0,3106.0,206.0,4,3097.0,0.005459216441875401,0.9945407835581246,False,3097.0,0.0028976175144880875,0.9971023824855119,False,204.0,0.009708737864077669,0.9902912621359223,False
山东省,东营市,2014,54,23,4,3543.0,2953.0,164.0,4,3489.0,0.015241320914479255,0.9847586790855207,False,2930.0,0.0077886894683372844,0.9922113105316627,False,160.0,0.024390243902439025,0.975609756097561,False
山东省,东营市,2015,42,45,6,4274.0,3221.0,292.0,5,4232.0,0.009826860084230228,0.9901731399157697,False,3176.0,0.013970816516609749,0.9860291834833903,False,286.0,0.02054794520547945,0.9794520547945206,False
山东省,东营市,2016,61,29,13,4327.0,3359.0,382.0,5,4266.0,0.014097527155072799,0.9859024728449272,False,3330.0,0.008633521881512354,0.9913664781184877,False,369.0,0.034031413612565446,0.9659685863874345,False
山东省,东营市,2017,73,46,6,4374.0,2958.0,417.0,5,4301.0,0.016689529035208046,0.983310470964792,False,2912.0,0.01555104800540906,0.9844489519945909,False,411.0,0.014388489208633094,0.9856115107913669,False
山东省,东营市,2018,184,74,15,5280.0,3680.0,393.0,5,5096.0,0.03484848484848485,0.9651515151515152,False,3606.0,0.02010869565217391,0.9798913043478261,False,378.0,0.03816793893129771,0.9618320610687023,False
山东省,东营市,2019,188,106,26,6665.0,4072.0,485.0,5,6477.0,0.028207051762940735,0.9717929482370593,False,3966.0,0.026031434184675836,0.9739685658153242,False,459.0,0.05360824742268041,0.9463917525773196,False
山东省,东营市,2020,180,123,33,8786.0,7194.0,773.0,5,8606.0,0.02048713862963806,0.979512861370362,False,7071.0,0.017097581317764805,0.9829024186822352,False,740.0,0.042690815006468305,0.9573091849935317,False
山东省,东营市,2021,257,170,72,9533.0,8789.0,1616.0,5,9276.0,0.026958984579880416,0.9730410154201196,False,8619.0,0.019342359767891684,0.9806576402321083,False,1544.0,0.04455445544554455,0.9554455445544554,False
山东省,东营市,2022,355,281,77,8821.0,9107.0,1870.0,5,8466.0,0.04024487019612289,0.9597551298038771,False,8826.0,0.030855385966838695,0.9691446140331613,False,1793.0,0.041176470588235294,0.9588235294117647,False
山东省,东营市,2023,357,297,97,8221.0,6491.0,1836.0,6,7864.0,0.043425374042087336,0.9565746259579126,False,6194.0,0.04575566168541057,0.9542443383145894,False,1739.0,0.0528322440087146,0.9471677559912854,False
山东省,东营市,2024,187,227,76,5972.0,7065.0,2037.0,6,5785.0,0.03131279303415941,0.9686872069658405,False,6838.0,0.032130219391365886,0.9678697806086342,False,1961.0,0.037309769268532154,0.9626902307314679,False
山东省,临沂市,2000,1,0,0,228.0,195.0,19.0,4,227.0,0.0043859649122807015,0.9956140350877193,False,195.0,0.0,1.0,False,19.0,0.0,1.0,False
山东省,临沂市,2001,4,1,0,362.0,219.0,8.0,4,358.0,0.011049723756906077,0.988950276243094,False,218.0,0.0045662100456621,0.9954337899543378,False,8.0,0.0,1.0,False
山东省,临沂市,2002,0,4,0,405.0,306.0,8.0,4,405.0,0.0,1.0,False,302.0,0.013071895424836602,0.9869281045751634,False,8.0,0.0,1.0,False
山东省,临沂市,2003,7,0,0,498.0,362.0,14.0,4,491.0,0.014056224899598393,0.9859437751004017,False,362.0,0.0,1.0,False,14.0,0.0,1.0,False
山东省,临沂市,2004,8,6,0,615.0,420.0,22.0,4,607.0,0.013008130081300813,0.9869918699186991,False,414.0,0.014285714285714285,0.9857142857142858,False,22.0,0.0,1.0,False
山东省,临沂市,2005,8,6,1,846.0,464.0,34.0,4,838.0,0.009456264775413711,0.9905437352245863,False,458.0,0.01293103448275862,0.9870689655172413,False,33.0,0.029411764705882353,0.9705882352941176,False
山东省,临沂市,2006,14,2,0,1471.0,752.0,50.0,3,1457.0,0.009517335146159076,0.990482664853841,False,750.0,0.0026595744680851063,0.9973404255319149,False,50.0,0.0,1.0,False
山东省,临沂市,2007,2,3,1,1442.0,1439.0,51.0,3,1440.0,0.0013869625520110957,0.9986130374479889,False,1436.0,0.0020847810979847115,0.9979152189020153,False,50.0,0.0196078431372549,0.9803921568627451,False
山东省,临沂市,2008,4,3,2,2201.0,1398.0,56.0,3,2197.0,0.001817355747387551,0.9981826442526125,False,1395.0,0.002145922746781116,0.9978540772532188,False,54.0,0.03571428571428571,0.9642857142857143,False
山东省,临沂市,2009,4,4,2,1914.0,2013.0,170.0,3,1910.0,0.0020898641588296763,0.9979101358411703,False,2009.0,0.001987083954297069,0.998012916045703,False,168.0,0.011764705882352941,0.9882352941176471,False
山东省,临沂市,2010,34,10,5,2492.0,2244.0,143.0,4,2458.0,0.013643659711075442,0.9863563402889246,False,2234.0,0.004456327985739751,0.9955436720142602,False,138.0,0.03496503496503497,0.965034965034965,False
山东省,临沂市,2011,60,35,29,2699.0,2474.0,272.0,4,2639.0,0.02223045572434235,0.9777695442756577,False,2439.0,0.014147130153597413,0.9858528698464026,False,243.0,0.10661764705882353,0.8933823529411765,False
山东省,临沂市,2012,51,47,41,2826.0,2270.0,325.0,4,2775.0,0.018046709129511677,0.9819532908704883,False,2223.0,0.020704845814977973,0.979295154185022,False,284.0,0.12615384615384614,0.8738461538461538,False
山东省,临沂市,2013,74,69,40,3362.0,2851.0,489.0,4,3288.0,0.022010707911957167,0.9779892920880429,False,2782.0,0.024202034373903895,0.9757979656260961,False,449.0,0.081799591002045,0.918200408997955,False
山东省,临沂市,2014,62,84,42,4010.0,2947.0,501.0,4,3948.0,0.015461346633416459,0.9845386533665835,False,2863.0,0.028503562945368172,0.9714964370546318,False,459.0,0.08383233532934131,0.9161676646706587,False
山东省,临沂市,2015,134,67,20,6587.0,4150.0,570.0,4,6453.0,0.020343100045544255,0.9796568999544557,False,4083.0,0.016144578313253014,0.983855421686747,False,550.0,0.03508771929824561,0.9649122807017544,False
山东省,临沂市,2016,138,57,15,6314.0,4420.0,721.0,4,6176.0,0.021856192587899906,0.9781438074121,False,4363.0,0.012895927601809954,0.9871040723981901,False,706.0,0.020804438280166437,0.9791955617198336,False
山东省,临沂市,2017,155,116,36,7697.0,4859.0,575.0,4,7542.0,0.02013771599324412,0.9798622840067559,False,4743.0,0.023873224943403992,0.976126775056596,False,539.0,0.06260869565217392,0.9373913043478261,False
山东省,临沂市,2018,107,80,15,8769.0,6192.0,537.0,4,8662.0,0.012202075493214734,0.9877979245067853,False,6112.0,0.012919896640826873,0.9870801033591732,False,522.0,0.027932960893854747,0.9720670391061452,False
山东省,临沂市,2019,100,107,27,12163.0,7246.0,489.0,4,12063.0,0.008221655841486476,0.9917783441585135,False,7139.0,0.01476676787192934,0.9852332321280707,False,462.0,0.05521472392638037,0.9447852760736196,False
山东省,临沂市,2020,91,69,21,18684.0,13206.0,898.0,5,18593.0,0.004870477413830015,0.9951295225861699,False,13137.0,0.005224897773739209,0.9947751022262608,False,877.0,0.02338530066815145,0.9766146993318485,False
山东省,临沂市,2021,168,62,36,19319.0,19747.0,1699.0,5,19151.0,0.00869610228272685,0.9913038977172731,False,19685.0,0.0031397174254317113,0.9968602825745683,False,1663.0,0.02118893466745144,0.9788110653325486,False
山东省,临沂市,2022,230,211,70,18319.0,20281.0,1568.0,5,18089.0,0.012555270484196735,0.9874447295158033,False,20070.0,0.0104038262413096,0.9895961737586904,False,1498.0,0.044642857142857144,0.9553571428571429,False
山东省,临沂市,2023,152,164,70,20110.0,15307.0,2091.0,6,19958.0,0.007558428642466435,0.9924415713575335,False,15143.0,0.010714052394329392,0.9892859476056706,False,2021.0,0.03347680535628886,0.9665231946437112,False
山东省,临沂市,2024,127,102,39,12914.0,16741.0,2273.0,6,12787.0,0.009834288369211708,0.9901657116307883,False,16639.0,0.006092825996057583,0.9939071740039425,False,2234.0,0.01715794104707435,0.9828420589529256,False
山东省,威海市,2000,5,0,0,415.0,312.0,10.0,1,410.0,0.012048192771084338,0.9879518072289156,False,312.0,0.0,1.0,False,10.0,0.0,1.0,False
山东省,威海市,2001,20,5,0,434.0,389.0,12.0,1,414.0,0.04608294930875576,0.9539170506912442,False,384.0,0.012853470437017995,0.987146529562982,False,12.0,0.0,1.0,False
山东省,威海市,2002,2,20,0,542.0,441.0,8.0,1,540.0,0.0036900369003690036,0.996309963099631,False,421.0,0.045351473922902494,0.9546485260770975,False,8.0,0.0,1.0,False
山东省,威海市,2003,1,3,0,751.0,524.0,25.0,1,750.0,0.0013315579227696406,0.9986684420772304,False,521.0,0.0057251908396946565,0.9942748091603053,False,25.0,0.0,1.0,False
山东省,威海市,2004,16,9,0,688.0,649.0,14.0,3,672.0,0.023255813953488372,0.9767441860465116,False,640.0,0.01386748844375963,0.9861325115562404,False,14.0,0.0,1.0,False
山东省,威海市,2005,23,17,2,851.0,516.0,30.0,3,828.0,0.02702702702702703,0.972972972972973,False,499.0,0.03294573643410853,0.9670542635658915,False,28.0,0.06666666666666667,0.9333333333333333,False
山东省,威海市,2006,22,12,0,1255.0,757.0,22.0,4,1233.0,0.01752988047808765,0.9824701195219123,False,745.0,0.015852047556142668,0.9841479524438573,False,22.0,0.0,1.0,False
山东省,威海市,2007,48,40,2,1255.0,1018.0,38.0,4,1207.0,0.03824701195219123,0.9617529880478087,False,978.0,0.03929273084479371,0.9607072691552063,False,36.0,0.05263157894736842,0.9473684210526315,False
山东省,威海市,2008,138,56,11,2050.0,1126.0,54.0,5,1912.0,0.06731707317073171,0.9326829268292683,False,1070.0,0.0497335701598579,0.9502664298401421,False,43.0,0.2037037037037037,0.7962962962962963,False
山东省,威海市,2009,169,104,7,3049.0,1596.0,58.0,6,2880.0,0.0554280091833388,0.9445719908166612,False,1492.0,0.06516290726817042,0.9348370927318296,False,51.0,0.1206896551724138,0.8793103448275862,False
山东省,威海市,2010,354,255,16,3395.0,2936.0,98.0,7,3041.0,0.10427098674521355,0.8957290132547865,False,2681.0,0.08685286103542235,0.9131471389645777,False,82.0,0.16326530612244897,0.8367346938775511,False
山东省,威海市,2011,294,291,46,3129.0,2740.0,283.0,7,2835.0,0.09395973154362416,0.9060402684563759,False,2449.0,0.1062043795620438,0.8937956204379562,False,237.0,0.1625441696113074,0.8374558303886925,False
山东省,威海市,2012,389,286,71,3923.0,2601.0,340.0,7,3534.0,0.09915880703543206,0.9008411929645679,False,2315.0,0.10995770857362552,0.8900422914263745,False,269.0,0.2088235294117647,0.7911764705882353,False
山东省,威海市,2013,316,302,57,3795.0,3197.0,444.0,7,3479.0,0.08326745718050066,0.9167325428194993,False,2895.0,0.09446355958711292,0.9055364404128871,False,387.0,0.12837837837837837,0.8716216216216216,False
山东省,威海市,2014,365,292,56,4842.0,2823.0,542.0,7,4477.0,0.07538207352333746,0.9246179264766625,False,2531.0,0.10343606092809068,0.8965639390719093,False,486.0,0.1033210332103321,0.8966789667896679,False
山东省,威海市,2015,402,332,69,7058.0,3775.0,568.0,8,6656.0,0.05695664494190989,0.9430433550580901,False,3443.0,0.08794701986754967,0.9120529801324503,False,499.0,0.12147887323943662,0.8785211267605634,False
山东省,威海市,2016,497,412,118,7851.0,4753.0,611.0,12,7354.0,0.06330403770220354,0.9366959622977965,False,4341.0,0.08668209551861981,0.9133179044813802,False,493.0,0.19312602291325695,0.806873977086743,False
山东省,威海市,2017,854,546,208,7646.0,3942.0,564.0,13,6792.0,0.11169238817682449,0.8883076118231755,False,3396.0,0.1385083713850837,0.8614916286149162,False,356.0,0.36879432624113473,0.6312056737588653,False
山东省,威海市,2018,934,718,138,6827.0,5073.0,649.0,13,5893.0,0.13680972608759337,0.8631902739124067,False,4355.0,0.14153360930415929,0.8584663906958407,False,511.0,0.21263482280431434,0.7873651771956857,False
山东省,威海市,2019,967,764,109,8287.0,5235.0,565.0,13,7320.0,0.11668878967056837,0.8833112103294316,False,4471.0,0.14594078319006687,0.8540592168099331,False,456.0,0.1929203539823009,0.8070796460176991,False
山东省,威海市,2020,1125,770,99,13089.0,8704.0,718.0,13,11964.0,0.08595003438001375,0.9140499656199862,False,7934.0,0.08846507352941177,0.9115349264705882,False,619.0,0.13788300835654596,0.862116991643454,False
山东省,威海市,2021,1151,1115,133,13425.0,13762.0,1023.0,15,12274.0,0.08573556797020485,0.9142644320297951,False,12647.0,0.08102020055224532,0.9189797994477547,False,890.0,0.1300097751710655,0.8699902248289345,False
山东省,威海市,2022,1428,1249,111,13464.0,13757.0,1502.0,16,12036.0,0.10606060606060606,0.8939393939393939,False,12508.0,0.09079014319982555,0.9092098568001744,False,1391.0,0.07390146471371505,0.9260985352862849,False
山东省,威海市,2023,1349,983,208,13480.0,11308.0,1612.0,17,12131.0,0.10007418397626112,0.8999258160237389,False,10325.0,0.08692960735762292,0.9130703926423771,False,1404.0,0.12903225806451613,0.8709677419354839,False
山东省,威海市,2024,861,1120,439,8190.0,10430.0,2006.0,17,7329.0,0.10512820512820513,0.8948717948717949,False,9310.0,0.10738255033557047,0.8926174496644296,False,1567.0,0.21884346959122633,0.7811565304087736,False
山东省,德州市,2002,2,2,0,209.0,157.0,6.0,1,207.0,0.009569377990430622,0.9904306220095693,False,155.0,0.012738853503184714,0.9872611464968153,False,6.0,0.0,1.0,False
山东省,德州市,2003,7,3,0,231.0,189.0,12.0,1,224.0,0.030303030303030304,0.9696969696969697,False,186.0,0.015873015873015872,0.9841269841269841,False,12.0,0.0,1.0,False
山东省,德州市,2004,3,2,0,249.0,196.0,15.0,1,246.0,0.012048192771084338,0.9879518072289156,False,194.0,0.01020408163265306,0.9897959183673469,False,15.0,0.0,1.0,False
山东省,德州市,2005,11,6,0,335.0,209.0,6.0,1,324.0,0.03283582089552239,0.9671641791044776,False,203.0,0.028708133971291867,0.9712918660287081,False,6.0,0.0,1.0,False
山东省,德州市,2006,4,7,0,393.0,279.0,11.0,2,389.0,0.010178117048346057,0.989821882951654,False,272.0,0.025089605734767026,0.974910394265233,False,11.0,0.0,1.0,False
山东省,德州市,2007,2,1,0,651.0,386.0,21.0,2,649.0,0.0030721966205837174,0.9969278033794163,False,385.0,0.0025906735751295338,0.9974093264248705,False,21.0,0.0,1.0,False
山东省,德州市,2008,6,1,0,909.0,539.0,20.0,2,903.0,0.006600660066006601,0.9933993399339934,False,538.0,0.0018552875695732839,0.9981447124304267,False,20.0,0.0,1.0,False
